Date,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Open_average,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Open_max,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Open_min,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Open_volatility,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Open_change,First Trust FTSE EPRANAREIT Global Developed MarkEtf_High_average,First Trust FTSE EPRANAREIT Global Developed MarkEtf_High_max,First Trust FTSE EPRANAREIT Global Developed MarkEtf_High_min,First Trust FTSE EPRANAREIT Global Developed MarkEtf_High_volatility,First Trust FTSE EPRANAREIT Global Developed MarkEtf_High_change,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Low_average,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Low_max,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Low_min,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Low_volatility,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Low_change,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Close_average,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Close_max,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Close_min,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Close_volatility,First Trust FTSE EPRANAREIT Global Developed MarkEtf_Close_change
2016-03-13,44.3,44.3,44.3,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.05,44.05,44.05,0.0,0.0,44.15,44.15,44.15,0.0,0.0
2016-03-20,43.04,43.04,43.04,0.0,0.0,43.04,43.04,43.04,0.0,0.0,42.8,42.8,42.8,0.0,0.0,43.03,43.03,43.03,0.0,0.0
2016-03-27,43.88,43.88,43.88,0.0,0.0,44.14,44.14,44.14,0.0,0.0,43.86,43.86,43.86,0.0,0.0,44.14,44.14,44.14,0.0,0.0
2016-04-03,44.11,44.11,44.11,0.0,0.0,44.34,44.34,44.34,0.0,0.0,44.11,44.11,44.11,0.0,0.0,44.24,44.24,44.24,0.0,0.0
2016-04-10,44.44,44.44,44.44,0.0,0.0,44.59,44.59,44.59,0.0,0.0,44.42,44.42,44.42,0.0,0.0,44.51,44.51,44.51,0.0,0.0
2016-04-17,43.88,43.88,43.88,0.0,0.0,44.14,44.14,44.14,0.0,0.0,43.88,43.88,43.88,0.0,0.0,44.08,44.08,44.08,0.0,0.0
2016-04-24,44.16,44.16,44.16,0.0,0.0,44.16,44.16,44.16,0.0,0.0,43.84,43.84,43.84,0.0,0.0,44.11,44.11,44.11,0.0,0.0
2016-05-01,44.66,44.66,44.66,0.0,0.0,45.08,45.08,45.08,0.0,0.0,44.66,44.66,44.66,0.0,0.0,44.97,44.97,44.97,0.0,0.0
2016-05-08,44.44,44.44,44.44,0.0,0.0,44.44,44.44,44.44,0.0,0.0,44.37,44.37,44.37,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2016-05-15,43.91,43.91,43.91,0.0,0.0,43.91,43.91,43.91,0.0,0.0,43.72,43.72,43.72,0.0,0.0,43.76,43.76,43.76,0.0,0.0
2016-05-22,44.22,44.22,44.22,0.0,0.0,44.4,44.4,44.4,0.0,0.0,44.22,44.22,44.22,0.0,0.0,44.29,44.29,44.29,0.0,0.0
2016-05-29,44.82,44.82,44.82,0.0,0.0,44.99,44.99,44.99,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.9,44.9,44.9,0.0,0.0
2016-06-05,44.94,44.94,44.94,0.0,0.0,45.01,45.01,45.01,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.71,44.71,44.71,0.0,0.0
2016-06-12,44.41,44.41,44.41,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.52,44.52,44.52,0.0,0.0
2016-06-19,43.29,43.29,43.29,0.0,0.0,44.29,44.29,44.29,0.0,0.0,43.29,43.29,43.29,0.0,0.0,43.82,43.82,43.82,0.0,0.0
2016-06-26,45.99,45.99,45.99,0.0,0.0,46.1,46.1,46.1,0.0,0.0,45.87,45.87,45.87,0.0,0.0,46.08,46.08,46.08,0.0,0.0
2016-07-03,45.97,45.97,45.97,0.0,0.0,46.13,46.13,46.13,0.0,0.0,45.91,45.91,45.91,0.0,0.0,46.0,46.0,46.0,0.0,0.0
2016-07-10,46.81,46.81,46.81,0.0,0.0,46.81,46.81,46.81,0.0,0.0,46.3,46.3,46.3,0.0,0.0,46.46,46.46,46.46,0.0,0.0
2016-07-17,47.26,47.26,47.26,0.0,0.0,47.54,47.54,47.54,0.0,0.0,47.26,47.26,47.26,0.0,0.0,47.33,47.33,47.33,0.0,0.0
2016-07-24,47.76,47.76,47.76,0.0,0.0,48.19,48.19,48.19,0.0,0.0,47.76,47.76,47.76,0.0,0.0,48.14,48.14,48.14,0.0,0.0
2016-07-31,47.3,47.3,47.3,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.28,47.28,47.28,0.0,0.0
2016-08-07,47.53,47.53,47.53,0.0,0.0,47.65,47.65,47.65,0.0,0.0,47.3,47.3,47.3,0.0,0.0,47.32,47.32,47.32,0.0,0.0
2016-08-14,46.86,46.86,46.86,0.0,0.0,47.13,47.13,47.13,0.0,0.0,46.78,46.78,46.78,0.0,0.0,47.13,47.13,47.13,0.0,0.0
2016-08-21,47.49,47.49,47.49,0.0,0.0,47.49,47.49,47.49,0.0,0.0,46.73,46.73,46.73,0.0,0.0,46.73,46.73,46.73,0.0,0.0
2016-08-28,47.4,47.4,47.4,0.0,0.0,47.4,47.4,47.4,0.0,0.0,46.81,46.81,46.81,0.0,0.0,47.14,47.14,47.14,0.0,0.0
2016-09-04,46.52,46.52,46.52,0.0,0.0,46.52,46.52,46.52,0.0,0.0,45.91,45.91,45.91,0.0,0.0,46.05,46.05,46.05,0.0,0.0
2016-09-11,45.14,45.14,45.14,0.0,0.0,45.58,45.58,45.58,0.0,0.0,45.0,45.0,45.0,0.0,0.0,45.1,45.1,45.1,0.0,0.0
2016-09-18,46.7,46.7,46.7,0.0,0.0,46.76,46.76,46.76,0.0,0.0,46.41,46.41,46.41,0.0,0.0,46.73,46.73,46.73,0.0,0.0
2016-09-25,46.43,46.43,46.43,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.17,46.17,46.17,0.0,0.0,46.17,46.17,46.17,0.0,0.0
2016-10-02,43.72,43.72,43.72,0.0,0.0,44.04,44.04,44.04,0.0,0.0,43.72,43.72,43.72,0.0,0.0,43.97,43.97,43.97,0.0,0.0
2016-10-09,44.34,44.34,44.34,0.0,0.0,44.34,44.34,44.34,0.0,0.0,43.93,43.93,43.93,0.0,0.0,44.02,44.02,44.02,0.0,0.0
2016-10-16,44.16,44.16,44.16,0.0,0.0,44.27,44.27,44.27,0.0,0.0,44.16,44.16,44.16,0.0,0.0,44.27,44.27,44.27,0.0,0.0
2016-10-23,42.9,42.9,42.9,0.0,0.0,43.08,43.08,43.08,0.0,0.0,42.85,42.85,42.85,0.0,0.0,42.88,42.88,42.88,0.0,0.0
2016-10-30,42.26,42.26,42.26,0.0,0.0,42.48,42.48,42.48,0.0,0.0,42.26,42.26,42.26,0.0,0.0,42.42,42.42,42.42,0.0,0.0
2016-11-06,41.62,41.62,41.62,0.0,0.0,42.05,42.05,42.05,0.0,0.0,41.62,41.62,41.62,0.0,0.0,41.77,41.77,41.77,0.0,0.0
2016-11-13,41.52,41.52,41.52,0.0,0.0,41.52,41.52,41.52,0.0,0.0,41.36,41.36,41.36,0.0,0.0,41.36,41.36,41.36,0.0,0.0
2016-11-20,42.05,42.05,42.05,0.0,0.0,42.18,42.18,42.18,0.0,0.0,41.84,41.84,41.84,0.0,0.0,41.84,41.84,41.84,0.0,0.0
2016-11-27,42.31,42.31,42.31,0.0,0.0,42.31,42.31,42.31,0.0,0.0,41.96,41.96,41.96,0.0,0.0,41.96,41.96,41.96,0.0,0.0
2016-12-04,43.2,43.2,43.2,0.0,0.0,43.46,43.46,43.46,0.0,0.0,43.2,43.2,43.2,0.0,0.0,43.35,43.35,43.35,0.0,0.0
2016-12-11,42.3,42.3,42.3,0.0,0.0,42.81,42.81,42.81,0.0,0.0,42.3,42.3,42.3,0.0,0.0,42.41,42.41,42.41,0.0,0.0
2016-12-18,41.58,41.58,41.58,0.0,0.0,41.89,41.89,41.89,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.73,41.73,41.73,0.0,0.0
2016-12-25,42.33,42.33,42.33,0.0,0.0,42.6,42.6,42.6,0.0,0.0,42.26,42.26,42.26,0.0,0.0,42.3,42.3,42.3,0.0,0.0
2017-01-01,43.35,43.35,43.35,0.0,0.0,43.49,43.49,43.49,0.0,0.0,43.28,43.28,43.28,0.0,0.0,43.34,43.34,43.34,0.0,0.0
2017-01-08,42.68,42.68,42.68,0.0,0.0,42.68,42.68,42.68,0.0,0.0,42.63,42.63,42.63,0.0,0.0,42.63,42.63,42.63,0.0,0.0
2017-01-15,42.57,42.57,42.57,0.0,0.0,42.95,42.95,42.95,0.0,0.0,42.57,42.57,42.57,0.0,0.0,42.95,42.95,42.95,0.0,0.0
2017-01-22,43.01,43.01,43.01,0.0,0.0,43.01,43.01,43.01,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.58,42.58,42.58,0.0,0.0
2017-01-29,44.44,44.44,44.44,0.0,0.0,44.44,44.44,44.44,0.0,0.0,42.84,42.84,42.84,0.0,0.0,43.06,43.06,43.06,0.0,0.0
2017-02-05,43.6,43.6,43.6,0.0,0.0,43.72,43.72,43.72,0.0,0.0,43.14,43.14,43.14,0.0,0.0,43.72,43.72,43.72,0.0,0.0
2017-02-12,43.51,43.51,43.51,0.0,0.0,43.6,43.6,43.6,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.57,43.57,43.57,0.0,0.0
2017-02-19,44.14,44.14,44.14,0.0,0.0,44.26,44.26,44.26,0.0,0.0,44.09,44.09,44.09,0.0,0.0,44.09,44.09,44.09,0.0,0.0
2017-02-26,43.76,43.76,43.76,0.0,0.0,44.12,44.12,44.12,0.0,0.0,43.38,43.38,43.38,0.0,0.0,43.59,43.59,43.59,0.0,0.0
2017-03-05,42.79,42.79,42.79,0.0,0.0,42.79,42.79,42.79,0.0,0.0,42.07,42.07,42.07,0.0,0.0,42.28,42.28,42.28,0.0,0.0
2017-03-12,43.5,43.5,43.5,0.0,0.0,43.74,43.74,43.74,0.0,0.0,43.24,43.24,43.24,0.0,0.0,43.46,43.46,43.46,0.0,0.0
2017-03-19,43.23,43.23,43.23,0.0,0.0,43.49,43.49,43.49,0.0,0.0,43.23,43.23,43.23,0.0,0.0,43.37,43.37,43.37,0.0,0.0
2017-03-26,43.22,43.22,43.22,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.22,43.22,43.22,0.0,0.0,43.48,43.48,43.48,0.0,0.0
2017-04-02,43.71,43.71,43.71,0.0,0.0,44.19,44.19,44.19,0.0,0.0,43.71,43.71,43.71,0.0,0.0,44.19,44.19,44.19,0.0,0.0
2017-04-09,44.33,44.33,44.33,0.0,0.0,44.62,44.62,44.62,0.0,0.0,44.33,44.33,44.33,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2017-04-16,44.7,44.7,44.7,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.61,44.61,44.61,0.0,0.0,44.61,44.61,44.61,0.0,0.0
2017-04-23,44.2,44.2,44.2,0.0,0.0,44.2,44.2,44.2,0.0,0.0,43.85,43.85,43.85,0.0,0.0,43.85,43.85,43.85,0.0,0.0
2017-04-30,43.92,43.92,43.92,0.0,0.0,44.06,44.06,44.06,0.0,0.0,43.73,43.73,43.73,0.0,0.0,43.73,43.73,43.73,0.0,0.0
2017-05-07,43.7,43.7,43.7,0.0,0.0,43.75,43.75,43.75,0.0,0.0,43.7,43.7,43.7,0.0,0.0,43.72,43.72,43.72,0.0,0.0
2017-05-14,43.75,43.75,43.75,0.0,0.0,44.08,44.08,44.08,0.0,0.0,43.75,43.75,43.75,0.0,0.0,44.05,44.05,44.05,0.0,0.0
2017-05-21,44.43,44.43,44.43,0.0,0.0,44.72,44.72,44.72,0.0,0.0,44.21,44.21,44.21,0.0,0.0,44.22,44.22,44.22,0.0,0.0
2017-05-28,44.81,44.81,44.81,0.0,0.0,45.24,45.24,45.24,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.99,44.99,44.99,0.0,0.0
2017-06-04,44.91,44.91,44.91,0.0,0.0,45.06,45.06,45.06,0.0,0.0,44.89,44.89,44.89,0.0,0.0,44.99,44.99,44.99,0.0,0.0
2017-06-11,45.49,45.49,45.49,0.0,0.0,45.58,45.58,45.58,0.0,0.0,45.49,45.49,45.49,0.0,0.0,45.58,45.58,45.58,0.0,0.0
2017-06-18,45.08,45.08,45.08,0.0,0.0,45.08,45.08,45.08,0.0,0.0,44.98,44.98,44.98,0.0,0.0,45.02,45.02,45.02,0.0,0.0
2017-06-25,44.5,44.5,44.5,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.3,44.3,44.3,0.0,0.0
2017-07-02,43.63,43.63,43.63,0.0,0.0,43.8,43.8,43.8,0.0,0.0,43.57,43.57,43.57,0.0,0.0,43.74,43.74,43.74,0.0,0.0
2017-07-09,44.23,44.23,44.23,0.0,0.0,44.43,44.43,44.43,0.0,0.0,44.23,44.23,44.23,0.0,0.0,44.43,44.43,44.43,0.0,0.0
2017-07-16,44.98,44.98,44.98,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.73,44.73,44.73,0.0,0.0,44.76,44.76,44.76,0.0,0.0
2017-07-23,46.04,46.04,46.04,0.0,0.0,46.04,46.04,46.04,0.0,0.0,45.08,45.08,45.08,0.0,0.0,45.09,45.09,45.09,0.0,0.0
2017-07-30,45.32,45.32,45.32,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.31,45.31,45.31,0.0,0.0,45.43,45.43,45.43,0.0,0.0
2017-08-06,44.7,44.7,44.7,0.0,0.0,44.97,44.97,44.97,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2017-08-13,44.8,44.8,44.8,0.0,0.0,44.81,44.81,44.81,0.0,0.0,44.46,44.46,44.46,0.0,0.0,44.73,44.73,44.73,0.0,0.0
2017-08-20,44.98,44.98,44.98,0.0,0.0,45.2,45.2,45.2,0.0,0.0,44.87,44.87,44.87,0.0,0.0,45.2,45.2,45.2,0.0,0.0
2017-08-27,47.42,47.42,47.42,0.0,0.0,47.42,47.42,47.42,0.0,0.0,45.42,45.42,45.42,0.0,0.0,45.45,45.45,45.45,0.0,0.0
2017-09-03,45.75,45.75,45.75,0.0,0.0,46.1,46.1,46.1,0.0,0.0,45.75,45.75,45.75,0.0,0.0,45.92,45.92,45.92,0.0,0.0
2017-09-10,45.65,45.65,45.65,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.65,45.65,45.65,0.0,0.0,45.94,45.94,45.94,0.0,0.0
2017-09-17,44.93,44.93,44.93,0.0,0.0,45.15,45.15,45.15,0.0,0.0,44.82,44.82,44.82,0.0,0.0,44.82,44.82,44.82,0.0,0.0
2017-09-24,44.81,44.81,44.81,0.0,0.0,45.11,45.11,45.11,0.0,0.0,44.81,44.81,44.81,0.0,0.0,45.11,45.11,45.11,0.0,0.0
2017-10-01,44.89,44.89,44.89,0.0,0.0,45.0,45.0,45.0,0.0,0.0,44.69,44.69,44.69,0.0,0.0,44.95,44.95,44.95,0.0,0.0
2017-10-08,45.85,45.85,45.85,0.0,0.0,45.86,45.86,45.86,0.0,0.0,45.71,45.71,45.71,0.0,0.0,45.8,45.8,45.8,0.0,0.0
2017-10-15,45.44,45.44,45.44,0.0,0.0,45.44,45.44,45.44,0.0,0.0,45.23,45.23,45.23,0.0,0.0,45.28,45.28,45.28,0.0,0.0
2017-10-22,44.45,44.45,44.45,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.43,44.43,44.43,0.0,0.0,44.69,44.69,44.69,0.0,0.0
2017-10-29,45.05,45.05,45.05,0.0,0.0,45.12,45.12,45.12,0.0,0.0,45.01,45.01,45.01,0.0,0.0,45.01,45.01,45.01,0.0,0.0
2017-11-05,45.62,45.62,45.62,0.0,0.0,45.83,45.83,45.83,0.0,0.0,45.62,45.62,45.62,0.0,0.0,45.83,45.83,45.83,0.0,0.0
2017-11-12,45.67,45.67,45.67,0.0,0.0,45.89,45.89,45.89,0.0,0.0,45.67,45.67,45.67,0.0,0.0,45.71,45.71,45.71,0.0,0.0
2017-11-19,46.01,46.01,46.01,0.0,0.0,46.09,46.09,46.09,0.0,0.0,46.01,46.01,46.01,0.0,0.0,46.09,46.09,46.09,0.0,0.0
2017-11-26,45.85,45.85,45.85,0.0,0.0,46.0,46.0,46.0,0.0,0.0,45.62,45.62,45.62,0.0,0.0,46.0,46.0,46.0,0.0,0.0
2017-12-03,45.65,45.65,45.65,0.0,0.0,45.79,45.79,45.79,0.0,0.0,45.62,45.62,45.62,0.0,0.0,45.79,45.79,45.79,0.0,0.0
2017-12-10,46.32,46.32,46.32,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.32,46.32,46.32,0.0,0.0,46.32,46.32,46.32,0.0,0.0
2017-12-17,44.67,44.67,44.67,0.0,0.0,44.94,44.94,44.94,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.94,44.94,44.94,0.0,0.0
2017-12-24,45.61,45.61,45.61,0.0,0.0,45.61,45.61,45.61,0.0,0.0,45.48,45.48,45.48,0.0,0.0,45.48,45.48,45.48,0.0,0.0
2017-12-31,45.34,45.34,45.34,0.0,0.0,45.38,45.38,45.38,0.0,0.0,45.23,45.23,45.23,0.0,0.0,45.34,45.34,45.34,0.0,0.0
