Date,TAT_stock_Open_average,TAT_stock_Open_max,TAT_stock_Open_min,TAT_stock_Open_volatility,TAT_stock_Open_change,TAT_stock_High_average,TAT_stock_High_max,TAT_stock_High_min,TAT_stock_High_volatility,TAT_stock_High_change,TAT_stock_Low_average,TAT_stock_Low_max,TAT_stock_Low_min,TAT_stock_Low_volatility,TAT_stock_Low_change,TAT_stock_Close_average,TAT_stock_Close_max,TAT_stock_Close_min,TAT_stock_Close_volatility,TAT_stock_Close_change,TAT_stock_Volume_average,TAT_stock_Volume_max,TAT_stock_Volume_min,TAT_stock_Volume_volatility,TAT_stock_Volume_change
2016-01-03,1.224,1.37,1.06,0.31000000000000005,-0.31000000000000005,1.238,1.38,1.07,0.30999999999999983,-0.30999999999999983,1.166,1.27,1.06,0.20999999999999996,-0.20999999999999996,1.168,1.27,1.06,0.20999999999999996,-0.20999999999999996,13810,22196,6245,15951,-15638
2016-01-10,0.92,1.06,0.77,0.29000000000000004,-0.29000000000000004,0.9308,1.06,0.774,0.28600000000000003,-0.28600000000000003,0.855,0.98,0.77,0.20999999999999996,-0.20999999999999996,0.8698,1.0,0.774,0.22599999999999998,-0.22599999999999998,20201,37247,8621,28626,-2412
2016-01-17,0.6775,0.73,0.61,0.12,-0.040000000000000036,0.7875,0.95,0.69,0.26,0.15999999999999992,0.64125,0.69,0.59,0.09999999999999998,0.0020000000000000018,0.7265,0.91,0.628,0.28200000000000003,0.2220000000000001,19755,31895,11351,20544,-5242
2016-01-24,0.925,0.99,0.79,0.19999999999999996,0.06499999999999995,0.9616,0.99,0.9,0.08999999999999997,0.07400000000000007,0.8566,0.943,0.782,0.16099999999999992,0.133,0.9136,0.953,0.784,0.16899999999999993,0.16899999999999993,8132,10130,6143,3987,-1064
2016-01-31,0.806,0.93,0.72,0.21000000000000008,-0.13,0.8330000000000001,0.93,0.78,0.15000000000000002,-0.13,0.736,0.79,0.7,0.09000000000000008,-0.08000000000000007,0.7568,0.81,0.71,0.10000000000000009,-0.07000000000000006,19854,50918,7919,42999,6811
2016-02-07,0.735,0.76,0.705,0.05500000000000005,0.040000000000000036,0.7596,0.81,0.74,0.07000000000000006,0.06400000000000006,0.7036,0.713,0.69,0.02300000000000002,0.010000000000000009,0.7392,0.804,0.7020000000000001,0.10199999999999998,0.08400000000000007,5430,6359,3867,2492,756
2016-02-14,0.7785,0.8440000000000001,0.75,0.09400000000000008,-0.09400000000000008,0.798,0.8440000000000001,0.76,0.08400000000000007,-0.08400000000000007,0.72675,0.7559999999999999,0.68,0.07599999999999985,-0.06999999999999995,0.7354999999999999,0.77,0.6859999999999999,0.08400000000000007,-0.06999999999999995,11318,17579,6263,11316,5281
2016-02-21,0.7000000000000001,0.76,0.66,0.09999999999999998,-0.08999999999999997,0.714,0.76,0.68,0.07999999999999996,-0.06000000000000005,0.6732,0.713,0.66,0.052999999999999936,-0.04299999999999993,0.6868,0.723,0.67,0.052999999999999936,-0.03300000000000003,7510,8948,6349,2599,-2599
2016-02-28,0.6548,0.75,0.57,0.18000000000000005,-0.05599999999999994,0.7188,0.9359999999999999,0.603,0.33299999999999996,0.18599999999999994,0.5902000000000001,0.6940000000000001,0.52,0.17400000000000004,0.09400000000000008,0.6682,0.89,0.578,0.31200000000000006,0.27,18121,26492,11553,14939,2256
2016-03-06,1.226,1.6,1.0,0.6000000000000001,0.020000000000000018,1.414,1.86,1.1,0.76,-0.3400000000000001,1.094,1.32,1.0,0.32000000000000006,0.020000000000000018,1.222,1.47,1.05,0.41999999999999993,-0.3400000000000001,23416,35427,10288,25139,-10941
2016-03-13,0.9552,1.06,0.86,0.20000000000000007,-0.16000000000000003,0.9892,1.08,0.8959999999999999,0.18400000000000016,-0.07000000000000006,0.884,1.02,0.8,0.21999999999999997,-0.21999999999999997,0.904,1.02,0.84,0.18000000000000005,-0.15500000000000003,21496,52459,6063,46396,46396
2016-03-20,0.837,0.85,0.82,0.030000000000000027,-0.02200000000000002,0.857,0.89,0.83,0.06000000000000005,-0.06000000000000005,0.8,0.81,0.79,0.020000000000000018,-0.010000000000000009,0.8025,0.81,0.79,0.020000000000000018,-0.010000000000000009,12404,18210,4140,14070,-7449
2016-03-27,0.7778,0.8190000000000001,0.75,0.06900000000000006,-0.040000000000000036,0.801,0.83,0.78,0.04999999999999993,-0.02400000000000002,0.7394000000000001,0.78,0.667,0.11299999999999999,-0.08299999999999996,0.75,0.78,0.69,0.09000000000000008,-0.06000000000000005,15657,35113,3731,31382,14617
2016-04-03,0.668,0.7,0.64,0.05999999999999994,-0.039999999999999925,0.6960000000000001,0.75,0.67,0.07999999999999996,0.050000000000000044,0.6476000000000001,0.66,0.633,0.027000000000000024,0.0050000000000000044,0.6716,0.72,0.633,0.08699999999999997,0.03499999999999992,12946,21246,7229,14017,-9761
2016-04-10,0.738,0.8,0.69,0.1100000000000001,-0.040000000000000036,0.773,0.8,0.73,0.07000000000000006,-0.020000000000000018,0.701,0.75,0.665,0.08499999999999996,0.03499999999999992,0.7256,0.785,0.6679999999999999,0.1170000000000001,0.03200000000000003,13213,17583,5986,11597,-2319
2016-04-17,0.736,0.79,0.68,0.10999999999999999,0.08000000000000007,0.775,0.81,0.7,0.1100000000000001,0.10000000000000009,0.716,0.77,0.62,0.15000000000000002,0.15000000000000002,0.7502,0.78,0.6920000000000001,0.08799999999999997,0.07799999999999996,10887,13757,8234,5523,-2345
2016-04-24,0.8082,0.94,0.731,0.20899999999999996,0.16999999999999993,0.9046,1.19,0.78,0.4099999999999999,0.4099999999999999,0.7837999999999999,0.94,0.67,0.2699999999999999,0.2699999999999999,0.8543999999999999,1.09,0.71,0.3800000000000001,0.3800000000000001,27406,46584,9912,36672,36672
2016-05-01,1.086,1.21,0.99,0.21999999999999997,-0.1299999999999999,1.1260000000000001,1.21,1.01,0.19999999999999996,-0.19999999999999996,0.9858,1.09,0.92,0.17000000000000004,-0.16000000000000003,1.0276,1.21,0.9329999999999999,0.277,-0.235,26219,44315,14050,30265,15111
2016-05-08,0.968,1.04,0.81,0.22999999999999998,-0.20999999999999996,0.976,1.04,0.85,0.19000000000000006,-0.17000000000000004,0.868,0.99,0.77,0.21999999999999997,-0.21999999999999997,0.92,1.01,0.81,0.19999999999999996,-0.18000000000000005,17503,37758,3759,33999,18908
2016-05-15,0.898,0.94,0.85,0.08999999999999997,0.040000000000000036,0.9434,0.982,0.89,0.09199999999999997,0.040000000000000036,0.872,0.9,0.85,0.050000000000000044,0.020000000000000018,0.901,0.935,0.87,0.06500000000000006,0.020000000000000018,11896,16465,6349,10116,3307
2016-05-22,0.9400000000000001,1.0,0.89,0.10999999999999999,0.07999999999999996,0.968,1.01,0.93,0.07999999999999996,0.039999999999999925,0.8996,0.958,0.87,0.08799999999999997,0.010000000000000009,0.9428,0.98,0.91,0.06999999999999995,0.0040000000000000036,14464,18434,6914,11520,9286
2016-05-29,0.9205000000000001,0.93,0.9,0.030000000000000027,0.030000000000000027,0.95625,1.0,0.935,0.06499999999999995,-0.06499999999999995,0.9085000000000001,0.914,0.9,0.014000000000000012,0.014000000000000012,0.93075,0.946,0.92,0.025999999999999912,-0.0050000000000000044,9462,13314,7142,6172,-3830
2016-06-05,0.97,1.0,0.92,0.07999999999999996,0.039999999999999925,1.026,1.05,1.0,0.050000000000000044,0.0,0.9514,0.98,0.917,0.06299999999999994,0.03299999999999992,0.986,1.04,0.955,0.08500000000000008,-0.030000000000000027,23662,37788,14890,22898,-2802
2016-06-12,0.886,0.95,0.85,0.09999999999999998,-0.09999999999999998,0.9268,0.9840000000000001,0.85,0.13400000000000012,0.03400000000000014,0.8564,0.892,0.8,0.09199999999999997,-0.052000000000000046,0.886,0.955,0.81,0.1449999999999999,0.04499999999999993,26537,79802,9792,70010,63076
2016-06-19,0.944,0.96,0.92,0.039999999999999925,0.0,0.982,1.01,0.95,0.06000000000000005,-0.06000000000000005,0.9202,0.95,0.871,0.07899999999999996,-0.05900000000000005,0.9461999999999999,0.978,0.878,0.09999999999999998,-0.09699999999999998,336715,1600204,13569,1586635,1579104
2016-06-26,0.837,0.85,0.83,0.020000000000000018,0.015000000000000013,0.876,0.92,0.85,0.07000000000000006,0.07000000000000006,0.815,0.835,0.78,0.05499999999999994,0.05499999999999994,0.8414,0.89,0.82,0.07000000000000006,0.06000000000000005,21965,36426,8331,28095,-18465
2016-07-03,0.84525,0.86,0.83,0.030000000000000027,-0.030000000000000027,0.8675,0.9,0.8490000000000001,0.050999999999999934,-0.050999999999999934,0.81875,0.84,0.8,0.039999999999999925,-0.025000000000000022,0.81925,0.84,0.8,0.039999999999999925,-0.02400000000000002,11173,20036,3900,16136,-5844
2016-07-10,0.832,0.85,0.8,0.04999999999999993,-0.039999999999999925,0.8458,0.8590000000000001,0.83,0.029000000000000137,-0.010000000000000009,0.8176,0.84,0.8,0.039999999999999925,0.0,0.827,0.84,0.805,0.03499999999999992,0.014999999999999902,10098,20244,1909,18335,4387
2016-07-17,0.818,0.84,0.79,0.04999999999999993,0.010000000000000009,0.822,0.84,0.8,0.039999999999999925,0.010000000000000009,0.7998000000000001,0.82,0.789,0.030999999999999917,-0.0050000000000000044,0.8038000000000001,0.82,0.79,0.029999999999999916,-0.01100000000000001,5221,8703,831,7872,-3192
2016-07-24,0.79,0.81,0.77,0.040000000000000036,-0.020000000000000018,0.81,0.85,0.79,0.05999999999999994,-0.05999999999999994,0.7652,0.77,0.7559999999999999,0.014000000000000123,-0.010000000000000009,0.7766000000000001,0.79,0.76,0.030000000000000027,-0.030000000000000027,4825,11913,814,11099,-9061
2016-07-31,0.7586,0.78,0.743,0.03700000000000003,-0.010000000000000009,0.7646000000000001,0.78,0.743,0.03700000000000003,-0.010000000000000009,0.7343999999999999,0.757,0.72,0.03700000000000003,0.03700000000000003,0.7434,0.774,0.72,0.05400000000000005,0.040000000000000036,3461,6428,2000,4428,-4428
2016-08-07,0.7678,0.815,0.7340000000000001,0.08099999999999985,0.010000000000000009,0.801,0.82,0.77,0.04999999999999993,-0.04999999999999993,0.7498,0.76,0.7340000000000001,0.025999999999999912,-0.010000000000000009,0.7666000000000001,0.81,0.745,0.06500000000000006,-0.010000000000000009,5633,10326,1700,8626,-8626
2016-08-14,0.7738,0.8190000000000001,0.75,0.06900000000000006,0.05900000000000005,0.7984,0.85,0.763,0.08699999999999997,0.05600000000000005,0.7614,0.795,0.742,0.05300000000000005,0.05300000000000005,0.7754,0.8,0.755,0.04500000000000004,0.040000000000000036,4427,12148,1000,11148,-902
2016-08-21,0.7564,0.79,0.71,0.08000000000000007,-0.007000000000000117,0.7816,0.813,0.75,0.06299999999999994,0.0129999999999999,0.735,0.76,0.71,0.050000000000000044,0.010000000000000009,0.745,0.76,0.72,0.040000000000000036,0.010000000000000009,5153,12457,843,11614,-2189
2016-08-28,0.744,0.75,0.72,0.030000000000000027,0.0,0.761,0.7759999999999999,0.75,0.025999999999999912,0.025999999999999912,0.736,0.75,0.72,0.030000000000000027,0.010000000000000009,0.7488,0.76,0.73,0.030000000000000027,0.010000000000000009,6090,11017,900,10117,463
2016-09-04,0.8425,1.03,0.75,0.28,0.25,0.9175,1.08,0.78,0.30000000000000004,0.25,0.8147500000000001,0.9790000000000001,0.75,0.2290000000000001,0.2290000000000001,0.9,1.04,0.77,0.27,0.25,31908,67489,2096,65393,33154
2016-09-11,1.152,1.24,1.05,0.18999999999999995,0.050000000000000044,1.242,1.44,1.1,0.33999999999999986,-0.33999999999999986,1.09,1.13,1.02,0.10999999999999988,0.050000000000000044,1.164,1.24,1.08,0.15999999999999992,-0.15999999999999992,78629,265788,3124,262664,-246846
2016-09-18,1.138,1.19,1.07,0.11999999999999988,0.11999999999999988,1.176,1.23,1.12,0.10999999999999988,0.10999999999999988,1.116,1.18,1.06,0.11999999999999988,0.06000000000000005,1.1420000000000001,1.21,1.09,0.11999999999999988,0.0,13197,20735,4180,16555,-7428
2016-09-25,1.228,1.42,1.15,0.27,0.27,1.32,1.51,1.21,0.30000000000000004,0.24,1.17,1.22,1.12,0.09999999999999987,0.07000000000000006,1.25,1.46,1.16,0.30000000000000004,0.020000000000000018,35904,101829,8784,93045,30040
2016-10-02,1.286,1.33,1.24,0.09000000000000008,0.0,1.32,1.36,1.26,0.10000000000000009,-0.08000000000000007,1.238,1.26,1.2,0.06000000000000005,-0.040000000000000036,1.27,1.33,1.22,0.1100000000000001,-0.1100000000000001,16262,30263,7226,23037,-6656
2016-10-09,1.22,1.27,1.17,0.10000000000000009,-0.050000000000000044,1.222,1.27,1.18,0.09000000000000008,-0.050000000000000044,1.17,1.23,1.15,0.08000000000000007,-0.08000000000000007,1.192,1.26,1.15,0.1100000000000001,-0.1100000000000001,11021,13715,7171,6544,-2896
2016-10-16,1.178,1.23,1.12,0.10999999999999988,0.10999999999999988,1.21,1.25,1.17,0.08000000000000007,0.07000000000000006,1.14,1.17,1.08,0.08999999999999986,0.06999999999999984,1.178,1.22,1.15,0.07000000000000006,0.010000000000000009,9055,19691,2442,17249,-11251
2016-10-23,1.104,1.15,1.06,0.08999999999999986,-0.06999999999999984,1.118,1.16,1.08,0.07999999999999985,-0.07999999999999985,1.082,1.11,1.06,0.050000000000000044,-0.050000000000000044,1.088,1.11,1.06,0.050000000000000044,-0.030000000000000027,4514,8561,1816,6745,6745
2016-10-30,1.02,1.06,0.98,0.08000000000000007,-0.07000000000000006,1.032,1.06,1.0,0.06000000000000005,-0.040000000000000036,0.965,1.05,0.885,0.16500000000000004,-0.13,0.986,1.05,0.92,0.13,-0.13,8194,15159,2531,12628,1207
2016-11-06,0.9304,0.95,0.91,0.039999999999999925,0.019999999999999907,0.9434,0.96,0.912,0.04799999999999993,0.010000000000000009,0.902,0.93,0.875,0.05500000000000005,0.04500000000000004,0.9114,0.94,0.875,0.06499999999999995,0.05500000000000005,6284,8361,1676,6685,6346
2016-11-13,0.976,1.07,0.93,0.14,0.14,1.0002,1.07,0.93,0.14,0.14,0.926,0.98,0.87,0.10999999999999999,0.07999999999999996,0.97,1.03,0.93,0.09999999999999998,0.04999999999999993,7761,9563,6114,3449,2192
2016-11-20,0.98,1.0,0.97,0.030000000000000027,-0.010000000000000009,1.0195,1.06,0.998,0.062000000000000055,-0.062000000000000055,0.9724999999999999,0.98,0.97,0.010000000000000009,-0.010000000000000009,0.985,1.0,0.97,0.030000000000000027,-0.010000000000000009,10046,29139,1967,27172,-4277
2016-11-27,0.98,1.07,0.89,0.18000000000000005,0.06000000000000005,1.034,1.15,0.95,0.19999999999999996,0.10000000000000009,0.964,1.04,0.89,0.15000000000000002,0.050000000000000044,0.9872000000000001,1.04,0.894,0.14600000000000002,0.07799999999999996,13033,23963,5403,18560,-1647
2016-12-04,1.066,1.08,1.05,0.030000000000000027,0.030000000000000027,1.098,1.11,1.08,0.030000000000000027,-0.030000000000000027,1.04,1.05,1.03,0.020000000000000018,-0.010000000000000009,1.06,1.08,1.03,0.050000000000000044,-0.030000000000000027,7231,8971,4885,4086,-3521
2016-12-11,1.03,1.12,0.98,0.14000000000000012,-0.1200000000000001,1.056,1.12,1.03,0.09000000000000008,-0.08000000000000007,0.992,1.05,0.97,0.08000000000000007,-0.07000000000000006,1.0150000000000001,1.05,0.99,0.06000000000000005,-0.010000000000000009,12905,19030,8160,10870,-8173
2016-12-18,1.142,1.25,1.0,0.25,0.20999999999999996,1.21,1.29,1.09,0.19999999999999996,0.11999999999999988,1.09,1.17,1.0,0.16999999999999993,0.08000000000000007,1.144,1.19,1.08,0.10999999999999988,0.040000000000000036,31665,53914,10403,43511,-2524
2016-12-25,1.095,1.15,1.04,0.10999999999999988,-0.08000000000000007,1.15,1.19,1.11,0.07999999999999985,-0.039999999999999813,1.05,1.1,1.02,0.08000000000000007,-0.06000000000000005,1.095,1.14,1.06,0.07999999999999985,-0.029999999999999805,12444,24319,6302,18017,18017
2017-01-01,1.165,1.2,1.12,0.07999999999999985,0.05999999999999983,1.2025,1.24,1.18,0.06000000000000005,0.06000000000000005,1.135,1.17,1.09,0.07999999999999985,0.07999999999999985,1.1724999999999999,1.19,1.15,0.040000000000000036,0.020000000000000018,10746,19921,7103,12818,11164
2017-01-08,1.168,1.2,1.15,0.050000000000000044,-0.020000000000000018,1.184,1.2,1.17,0.030000000000000027,-0.020000000000000018,1.15,1.17,1.13,0.040000000000000036,-0.030000000000000027,1.166,1.18,1.15,0.030000000000000027,-0.030000000000000027,6571,8529,4217,4312,1123
2017-01-15,1.14,1.15,1.12,0.029999999999999805,-0.029999999999999805,1.1775,1.2,1.16,0.040000000000000036,0.020000000000000018,1.125,1.15,1.11,0.039999999999999813,-0.029999999999999805,1.1475,1.2,1.11,0.08999999999999986,0.050000000000000044,9250,24111,3169,20942,-20942
2017-01-22,1.186,1.21,1.17,0.040000000000000036,-0.040000000000000036,1.202,1.22,1.19,0.030000000000000027,-0.030000000000000027,1.172,1.18,1.16,0.020000000000000018,0.010000000000000009,1.182,1.19,1.17,0.020000000000000018,0.010000000000000009,8964,20704,1422,19282,-16206
2017-01-29,1.206,1.24,1.17,0.07000000000000006,0.030000000000000027,1.222,1.24,1.2,0.040000000000000036,0.020000000000000018,1.19,1.2,1.17,0.030000000000000027,0.020000000000000018,1.212,1.24,1.18,0.06000000000000005,0.040000000000000036,8071,14675,4985,9690,-9690
