Date,iShares S&P 100Etf_Open_average,iShares S&P 100Etf_Open_max,iShares S&P 100Etf_Open_min,iShares S&P 100Etf_Open_volatility,iShares S&P 100Etf_Open_change,iShares S&P 100Etf_High_average,iShares S&P 100Etf_High_max,iShares S&P 100Etf_High_min,iShares S&P 100Etf_High_volatility,iShares S&P 100Etf_High_change,iShares S&P 100Etf_Low_average,iShares S&P 100Etf_Low_max,iShares S&P 100Etf_Low_min,iShares S&P 100Etf_Low_volatility,iShares S&P 100Etf_Low_change,iShares S&P 100Etf_Close_average,iShares S&P 100Etf_Close_max,iShares S&P 100Etf_Close_min,iShares S&P 100Etf_Close_volatility,iShares S&P 100Etf_Close_change
2016-06-12,92.54,92.54,92.54,0.0,0.0,92.54,92.54,92.54,0.0,0.0,91.71,91.71,91.71,0.0,0.0,92.01,92.01,92.01,0.0,0.0
2016-06-19,90.24,90.24,90.24,0.0,0.0,91.67,91.67,91.67,0.0,0.0,89.88,89.88,89.88,0.0,0.0,90.1,90.1,90.1,0.0,0.0
2016-06-26,92.92,92.92,92.92,0.0,0.0,93.31,93.31,93.31,0.0,0.0,92.86,92.86,92.86,0.0,0.0,93.06,93.06,93.06,0.0,0.0
2016-07-03,93.71,93.71,93.71,0.0,0.0,94.48,94.48,94.48,0.0,0.0,93.64,93.64,93.64,0.0,0.0,94.42,94.42,94.42,0.0,0.0
2016-07-10,96.12,96.12,96.12,0.0,0.0,96.2,96.2,96.2,0.0,0.0,95.47,95.47,95.47,0.0,0.0,95.73,95.73,95.73,0.0,0.0
2016-07-17,96.09,96.09,96.09,0.0,0.0,96.42,96.42,96.42,0.0,0.0,96.0,96.0,96.0,0.0,0.0,96.41,96.41,96.41,0.0,0.0
2016-07-24,96.09,96.09,96.09,0.0,0.0,96.61,96.61,96.61,0.0,0.0,96.05,96.05,96.05,0.0,0.0,96.41,96.41,96.41,0.0,0.0
2016-07-31,96.52,96.52,96.52,0.0,0.0,96.97,96.97,96.97,0.0,0.0,96.47,96.47,96.47,0.0,0.0,96.94,96.94,96.94,0.0,0.0
2016-08-07,97.01,97.01,97.01,0.0,0.0,97.08,97.08,97.08,0.0,0.0,96.82,96.82,96.82,0.0,0.0,97.01,97.01,97.01,0.0,0.0
2016-08-14,96.95,96.95,96.95,0.0,0.0,96.98,96.98,96.98,0.0,0.0,96.59,96.59,96.59,0.0,0.0,96.9,96.9,96.9,0.0,0.0
2016-08-21,96.55,96.55,96.55,0.0,0.0,97.12,97.12,97.12,0.0,0.0,95.98,95.98,95.98,0.0,0.0,96.36,96.36,96.36,0.0,0.0
2016-08-28,96.93,96.93,96.93,0.0,0.0,97.09,97.09,97.09,0.0,0.0,96.59,96.59,96.59,0.0,0.0,96.87,96.87,96.87,0.0,0.0
2016-09-04,96.21,96.21,96.21,0.0,0.0,96.31,96.31,96.31,0.0,0.0,94.79,94.79,94.79,0.0,0.0,94.84,94.84,94.84,0.0,0.0
2016-09-11,95.57,95.57,95.57,0.0,0.0,95.57,95.57,95.57,0.0,0.0,95.1,95.1,95.1,0.0,0.0,95.41,95.41,95.41,0.0,0.0
2016-09-18,96.72,96.72,96.72,0.0,0.0,96.72,96.72,96.72,0.0,0.0,96.3,96.3,96.3,0.0,0.0,96.37,96.37,96.37,0.0,0.0
2016-09-25,95.59,95.59,95.59,0.0,0.0,96.25,96.25,96.25,0.0,0.0,95.57,95.57,95.57,0.0,0.0,95.93,95.93,95.93,0.0,0.0
2016-10-02,96.0,96.0,96.0,0.0,0.0,96.04,96.04,96.04,0.0,0.0,95.26,95.26,95.26,0.0,0.0,95.63,95.63,95.63,0.0,0.0
2016-10-09,95.32,95.32,95.32,0.0,0.0,95.52,95.52,95.52,0.0,0.0,94.84,94.84,94.84,0.0,0.0,94.88,94.88,94.88,0.0,0.0
2016-10-16,94.79,94.79,94.79,0.0,0.0,95.24,95.24,95.24,0.0,0.0,94.71,94.71,94.71,0.0,0.0,95.17,95.17,95.17,0.0,0.0
2016-10-23,95.09,95.09,95.09,0.0,0.0,95.39,95.39,95.39,0.0,0.0,94.42,94.42,94.42,0.0,0.0,94.75,94.75,94.75,0.0,0.0
2016-10-30,92.89,92.89,92.89,0.0,0.0,93.23,93.23,93.23,0.0,0.0,92.65,92.65,92.65,0.0,0.0,92.67,92.67,92.67,0.0,0.0
2016-11-06,96.03,96.03,96.03,0.0,0.0,96.26,96.26,96.26,0.0,0.0,95.7,95.7,95.7,0.0,0.0,96.19,96.19,96.19,0.0,0.0
2016-11-13,97.09,97.09,97.09,0.0,0.0,97.13,97.13,97.13,0.0,0.0,96.69,96.69,96.69,0.0,0.0,96.76,96.76,96.76,0.0,0.0
2016-11-20,97.68,97.68,97.68,0.0,0.0,97.92,97.92,97.92,0.0,0.0,97.68,97.68,97.68,0.0,0.0,97.91,97.91,97.91,0.0,0.0
2016-11-27,97.24,97.24,97.24,0.0,0.0,97.38,97.38,97.38,0.0,0.0,96.99,96.99,96.99,0.0,0.0,97.16,97.16,97.16,0.0,0.0
2016-12-04,99.55,99.55,99.55,0.0,0.0,100.19,100.19,100.19,0.0,0.0,99.44,99.44,99.44,0.0,0.0,100.15,100.15,100.15,0.0,0.0
2016-12-11,101.02,101.02,101.02,0.0,0.0,101.1,101.1,101.1,0.0,0.0,100.37,100.37,100.37,0.0,0.0,100.61,100.61,100.61,0.0,0.0
2016-12-18,100.19,100.19,100.19,0.0,0.0,100.3,100.3,100.3,0.0,0.0,100.1,100.1,100.1,0.0,0.0,100.3,100.3,100.3,0.0,0.0
2016-12-25,99.77,99.77,99.77,0.0,0.0,99.91,99.91,99.91,0.0,0.0,98.98,98.98,98.98,0.0,0.0,99.3,99.3,99.3,0.0,0.0
2017-01-01,100.57,100.57,100.57,0.0,0.0,101.18,101.18,101.18,0.0,0.0,100.34,100.34,100.34,0.0,0.0,100.95,100.95,100.95,0.0,0.0
2017-01-08,100.7,100.7,100.7,0.0,0.0,101.03,101.03,101.03,0.0,0.0,100.69,100.69,100.69,0.0,0.0,100.81,100.81,100.81,0.0,0.0
2017-01-15,100.55,100.55,100.55,0.0,0.0,100.77,100.77,100.77,0.0,0.0,100.26,100.26,100.26,0.0,0.0,100.51,100.51,100.51,0.0,0.0
2017-01-22,101.59,101.59,101.59,0.0,0.0,101.6,101.6,101.6,0.0,0.0,101.35,101.35,101.35,0.0,0.0,101.46,101.46,101.46,0.0,0.0
2017-01-29,101.26,101.26,101.26,0.0,0.0,101.65,101.65,101.65,0.0,0.0,101.18,101.18,101.18,0.0,0.0,101.55,101.55,101.55,0.0,0.0
2017-02-05,102.26,102.26,102.26,0.0,0.0,102.55,102.55,102.55,0.0,0.0,102.12,102.12,102.12,0.0,0.0,102.41,102.41,102.41,0.0,0.0
2017-02-12,103.88,103.88,103.88,0.0,0.0,104.31,104.31,104.31,0.0,0.0,103.86,103.86,103.86,0.0,0.0,104.31,104.31,104.31,0.0,0.0
2017-02-19,104.72,104.72,104.72,0.0,0.0,105.25,105.25,105.25,0.0,0.0,104.68,104.68,104.68,0.0,0.0,105.25,105.25,105.25,0.0,0.0
2017-02-26,106.06,106.06,106.06,0.0,0.0,106.23,106.23,106.23,0.0,0.0,105.88,105.88,105.88,0.0,0.0,106.16,106.16,106.16,0.0,0.0
2017-03-05,106.24,106.24,106.24,0.0,0.0,106.24,106.24,106.24,0.0,0.0,105.68,105.68,105.68,0.0,0.0,106.08,106.08,106.08,0.0,0.0
2017-03-12,106.51,106.51,106.51,0.0,0.0,106.51,106.51,106.51,0.0,0.0,106.06,106.06,106.06,0.0,0.0,106.08,106.08,106.08,0.0,0.0
2017-03-19,104.32,104.32,104.32,0.0,0.0,104.54,104.54,104.54,0.0,0.0,103.64,103.64,103.64,0.0,0.0,104.02,104.02,104.02,0.0,0.0
2017-03-26,104.9,104.9,104.9,0.0,0.0,105.06,105.06,105.06,0.0,0.0,104.69,104.69,104.69,0.0,0.0,104.7,104.7,104.7,0.0,0.0
2017-04-02,104.49,104.49,104.49,0.0,0.0,104.83,104.83,104.83,0.0,0.0,104.24,104.24,104.24,0.0,0.0,104.46,104.46,104.46,0.0,0.0
2017-04-09,103.79,103.79,103.79,0.0,0.0,104.1,104.1,104.1,0.0,0.0,103.24,103.24,103.24,0.0,0.0,103.24,103.24,103.24,0.0,0.0
2017-04-16,104.21,104.21,104.21,0.0,0.0,104.31,104.31,104.31,0.0,0.0,103.76,103.76,103.76,0.0,0.0,103.95,103.95,103.95,0.0,0.0
2017-04-23,106.03,106.03,106.03,0.0,0.0,106.03,106.03,106.03,0.0,0.0,105.67,105.67,105.67,0.0,0.0,105.76,105.76,105.76,0.0,0.0
2017-04-30,106.29,106.29,106.29,0.0,0.0,106.41,106.41,106.41,0.0,0.0,106.01,106.01,106.01,0.0,0.0,106.41,106.41,106.41,0.0,0.0
2017-05-07,106.03,106.03,106.03,0.0,0.0,106.08,106.08,106.08,0.0,0.0,105.87,105.87,105.87,0.0,0.0,106.08,106.08,106.08,0.0,0.0
2017-05-14,105.18,105.18,105.18,0.0,0.0,105.88,105.88,105.88,0.0,0.0,105.17,105.17,105.17,0.0,0.0,105.53,105.53,105.53,0.0,0.0
2017-05-21,106.96,106.96,106.96,0.0,0.0,107.07,107.07,107.07,0.0,0.0,106.89,106.89,106.89,0.0,0.0,107.02,107.02,107.02,0.0,0.0
2017-05-28,107.6,107.6,107.6,0.0,0.0,108.01,108.01,108.01,0.0,0.0,107.49,107.49,107.49,0.0,0.0,107.93,107.93,107.93,0.0,0.0
2017-06-04,108.07,108.07,108.07,0.0,0.0,108.42,108.42,108.42,0.0,0.0,106.93,106.93,106.93,0.0,0.0,107.75,107.75,107.75,0.0,0.0
2017-06-11,107.92,107.92,107.92,0.0,0.0,107.92,107.92,107.92,0.0,0.0,107.35,107.35,107.35,0.0,0.0,107.79,107.79,107.79,0.0,0.0
2017-06-18,108.1,108.1,108.1,0.0,0.0,108.33,108.33,108.33,0.0,0.0,107.91,107.91,107.91,0.0,0.0,108.18,108.18,108.18,0.0,0.0
2017-06-25,107.15,107.15,107.15,0.0,0.0,107.28,107.28,107.28,0.0,0.0,106.83,106.83,106.83,0.0,0.0,106.9,106.9,106.9,0.0,0.0
2017-07-02,106.67,106.67,106.67,0.0,0.0,107.13,107.13,107.13,0.0,0.0,106.64,106.64,106.64,0.0,0.0,107.04,107.04,107.04,0.0,0.0
2017-07-09,108.03,108.03,108.03,0.0,0.0,108.72,108.72,108.72,0.0,0.0,107.96,107.96,107.96,0.0,0.0,108.52,108.52,108.52,0.0,0.0
2017-07-16,108.75,108.75,108.75,0.0,0.0,109.02,109.02,109.02,0.0,0.0,108.71,108.71,108.71,0.0,0.0,109.02,109.02,109.02,0.0,0.0
2017-07-23,109.08,109.08,109.08,0.0,0.0,109.27,109.27,109.27,0.0,0.0,108.84,108.84,108.84,0.0,0.0,109.2,109.2,109.2,0.0,0.0
2017-07-30,109.9,109.9,109.9,0.0,0.0,110.03,110.03,110.03,0.0,0.0,109.62,109.62,109.62,0.0,0.0,109.84,109.84,109.84,0.0,0.0
2017-08-06,108.52,108.52,108.52,0.0,0.0,108.87,108.87,108.87,0.0,0.0,108.4,108.4,108.4,0.0,0.0,108.58,108.58,108.58,0.0,0.0
2017-08-13,107.99,107.99,107.99,0.0,0.0,108.51,108.51,108.51,0.0,0.0,107.67,107.67,107.67,0.0,0.0,107.81,107.81,107.81,0.0,0.0
2017-08-20,108.72,108.72,108.72,0.0,0.0,109.05,109.05,109.05,0.0,0.0,108.49,108.49,108.49,0.0,0.0,108.54,108.54,108.54,0.0,0.0
2017-08-27,110.08,110.08,110.08,0.0,0.0,110.29,110.29,110.29,0.0,0.0,109.98,109.98,109.98,0.0,0.0,110.09,110.09,110.09,0.0,0.0
2017-09-03,109.43,109.43,109.43,0.0,0.0,109.61,109.61,109.61,0.0,0.0,109.23,109.23,109.23,0.0,0.0,109.3,109.3,109.3,0.0,0.0
2017-09-10,111.06,111.06,111.06,0.0,0.0,111.2,111.2,111.2,0.0,0.0,110.91,110.91,110.91,0.0,0.0,111.12,111.12,111.12,0.0,0.0
2017-09-17,111.1,111.1,111.1,0.0,0.0,111.36,111.36,111.36,0.0,0.0,111.1,111.1,111.1,0.0,0.0,111.27,111.27,111.27,0.0,0.0
2017-09-24,111.0,111.0,111.0,0.0,0.0,111.35,111.35,111.35,0.0,0.0,110.85,110.85,110.85,0.0,0.0,111.3,111.3,111.3,0.0,0.0
2017-10-01,112.65,112.65,112.65,0.0,0.0,112.72,112.72,112.72,0.0,0.0,112.48,112.48,112.48,0.0,0.0,112.69,112.69,112.69,0.0,0.0
2017-10-08,112.94,112.94,112.94,0.0,0.0,113.06,113.06,113.06,0.0,0.0,112.83,112.83,112.83,0.0,0.0,112.91,112.91,112.91,0.0,0.0
2017-10-15,113.74,113.74,113.74,0.0,0.0,113.82,113.82,113.82,0.0,0.0,113.5,113.5,113.5,0.0,0.0,113.81,113.81,113.81,0.0,0.0
2017-10-22,113.72,113.72,113.72,0.0,0.0,114.45,114.45,114.45,0.0,0.0,113.6,113.6,113.6,0.0,0.0,114.28,114.28,114.28,0.0,0.0
2017-10-29,114.43,114.43,114.43,0.0,0.0,114.71,114.71,114.71,0.0,0.0,114.14,114.14,114.14,0.0,0.0,114.65,114.65,114.65,0.0,0.0
2017-11-05,114.43,114.43,114.43,0.0,0.0,114.54,114.54,114.54,0.0,0.0,114.18,114.18,114.18,0.0,0.0,114.48,114.48,114.48,0.0,0.0
2017-11-12,114.27,114.27,114.27,0.0,0.0,114.37,114.37,114.37,0.0,0.0,114.0,114.0,114.0,0.0,0.0,114.06,114.06,114.06,0.0,0.0
2017-11-19,115.25,115.25,115.25,0.0,0.0,115.33,115.33,115.33,0.0,0.0,115.13,115.13,115.13,0.0,0.0,115.23,115.23,115.23,0.0,0.0
2017-11-26,117.16,117.16,117.16,0.0,0.0,117.64,117.64,117.64,0.0,0.0,115.72,115.72,115.72,0.0,0.0,117.22,117.22,117.22,0.0,0.0
2017-12-03,117.51,117.51,117.51,0.0,0.0,117.75,117.75,117.75,0.0,0.0,117.41,117.41,117.41,0.0,0.0,117.75,117.75,117.75,0.0,0.0
2017-12-10,118.96,118.96,118.96,0.0,0.0,119.48,119.48,119.48,0.0,0.0,118.84,118.84,118.84,0.0,0.0,119.29,119.29,119.29,0.0,0.0
2017-12-17,119.16,119.16,119.16,0.0,0.0,119.23,119.23,119.23,0.0,0.0,118.86,118.86,118.86,0.0,0.0,119.06,119.06,119.06,0.0,0.0
2017-12-24,119.19,119.19,119.19,0.0,0.0,119.27,119.27,119.27,0.0,0.0,118.54,118.54,118.54,0.0,0.0,118.64,118.64,118.64,0.0,0.0
2017-12-31,121.19,121.19,121.19,0.0,0.0,121.76,121.76,121.76,0.0,0.0,121.01,121.01,121.01,0.0,0.0,121.68,121.68,121.68,0.0,0.0
