Date,First Trust Global Tactical Commodity StrategyEtf_Open_average,First Trust Global Tactical Commodity StrategyEtf_Open_max,First Trust Global Tactical Commodity StrategyEtf_Open_min,First Trust Global Tactical Commodity StrategyEtf_Open_volatility,First Trust Global Tactical Commodity StrategyEtf_Open_change,First Trust Global Tactical Commodity StrategyEtf_High_average,First Trust Global Tactical Commodity StrategyEtf_High_max,First Trust Global Tactical Commodity StrategyEtf_High_min,First Trust Global Tactical Commodity StrategyEtf_High_volatility,First Trust Global Tactical Commodity StrategyEtf_High_change,First Trust Global Tactical Commodity StrategyEtf_Low_average,First Trust Global Tactical Commodity StrategyEtf_Low_max,First Trust Global Tactical Commodity StrategyEtf_Low_min,First Trust Global Tactical Commodity StrategyEtf_Low_volatility,First Trust Global Tactical Commodity StrategyEtf_Low_change,First Trust Global Tactical Commodity StrategyEtf_Close_average,First Trust Global Tactical Commodity StrategyEtf_Close_max,First Trust Global Tactical Commodity StrategyEtf_Close_min,First Trust Global Tactical Commodity StrategyEtf_Close_volatility,First Trust Global Tactical Commodity StrategyEtf_Close_change
2017-02-05,20.72,20.72,20.72,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2017-02-12,20.63,20.63,20.63,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.68,20.68,20.68,0.0,0.0
2017-02-19,20.69,20.69,20.69,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.52,20.52,20.52,0.0,0.0,20.55,20.55,20.55,0.0,0.0
2017-02-26,20.44,20.44,20.44,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2017-03-05,19.94,19.94,19.94,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2017-03-12,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2017-03-19,20.18,20.18,20.18,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.11,20.11,20.11,0.0,0.0,20.15,20.15,20.15,0.0,0.0
2017-03-26,20.19,20.19,20.19,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2017-04-02,20.22,20.22,20.22,0.0,0.0,20.29,20.29,20.29,0.0,0.0,20.18,20.18,20.18,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2017-04-09,20.37,20.37,20.37,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.34,20.34,20.34,0.0,0.0,20.39,20.39,20.39,0.0,0.0
2017-04-16,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.92,19.92,19.92,0.0,0.0
2017-04-23,20.08,20.08,20.08,0.0,0.0,20.11,20.11,20.11,0.0,0.0,19.96,19.96,19.96,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2017-04-30,19.76,19.76,19.76,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2017-05-07,19.96,19.96,19.96,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.95,19.95,19.95,0.0,0.0,20.05,20.05,20.05,0.0,0.0
2017-05-14,20.09,20.09,20.09,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2017-05-21,20.03,20.03,20.03,0.0,0.0,20.04,20.04,20.04,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.03,20.03,20.03,0.0,0.0
2017-05-28,20.02,20.02,20.02,0.0,0.0,20.02,20.02,20.02,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.98,19.98,19.98,0.0,0.0
2017-06-04,19.81,19.81,19.81,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.79,19.79,19.79,0.0,0.0
2017-06-11,19.42,19.42,19.42,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.39,19.39,19.39,0.0,0.0
2017-06-18,19.01,19.01,19.01,0.0,0.0,19.12,19.12,19.12,0.0,0.0,18.99,18.99,18.99,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2017-06-25,19.49,19.49,19.49,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.71,19.71,19.71,0.0,0.0
2017-07-02,19.37,19.37,19.37,0.0,0.0,19.37,19.37,19.37,0.0,0.0,19.31,19.31,19.31,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2017-07-09,19.66,19.66,19.66,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2017-07-16,19.88,19.88,19.88,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2017-07-23,20.13,20.13,20.13,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.11,20.11,20.11,0.0,0.0,20.15,20.15,20.15,0.0,0.0
2017-07-30,19.9,19.9,19.9,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.9,19.9,19.9,0.0,0.0
2017-08-06,19.99,19.99,19.99,0.0,0.0,20.07,20.07,20.07,0.0,0.0,19.98,19.98,19.98,0.0,0.0,20.04,20.04,20.04,0.0,0.0
2017-08-13,19.81,19.81,19.81,0.0,0.0,19.93,19.93,19.93,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.92,19.92,19.92,0.0,0.0
2017-08-20,20.01,20.01,20.01,0.0,0.0,20.01,20.01,20.01,0.0,0.0,19.88,19.88,19.88,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2017-08-27,20.34,20.34,20.34,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2017-09-03,20.56,20.56,20.56,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2017-09-10,20.32,20.32,20.32,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2017-09-17,20.2,20.2,20.2,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2017-09-24,20.13,20.13,20.13,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2017-10-01,19.97,19.97,19.97,0.0,0.0,19.98,19.98,19.98,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2017-10-08,20.46,20.46,20.46,0.0,0.0,20.55,20.55,20.55,0.0,0.0,20.43,20.43,20.43,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2017-10-15,20.38,20.38,20.38,0.0,0.0,20.39,20.39,20.39,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.31,20.31,20.31,0.0,0.0
2017-10-22,20.33,20.33,20.33,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2017-10-29,20.84,20.84,20.84,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.75,20.75,20.75,0.0,0.0
2017-11-05,20.92,20.92,20.92,0.0,0.0,21.01,21.01,21.01,0.0,0.0,20.88,20.88,20.88,0.0,0.0,20.92,20.92,20.92,0.0,0.0
2017-11-12,20.66,20.66,20.66,0.0,0.0,20.8,20.8,20.8,0.0,0.0,20.64,20.64,20.64,0.0,0.0,20.8,20.8,20.8,0.0,0.0
2017-11-19,20.91,20.91,20.91,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.84,20.84,20.84,0.0,0.0,20.84,20.84,20.84,0.0,0.0
2017-11-26,20.65,20.65,20.65,0.0,0.0,20.72,20.72,20.72,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2017-12-03,20.12,20.12,20.12,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.03,20.03,20.03,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2017-12-10,20.19,20.19,20.19,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.11,20.11,20.11,0.0,0.0,20.12,20.12,20.12,0.0,0.0
2017-12-17,20.19,20.19,20.19,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2017-12-24,20.66,20.66,20.66,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.62,20.62,20.62,0.0,0.0,20.71,20.71,20.71,0.0,0.0
2017-12-31,20.84,20.84,20.84,0.0,0.0,20.87,20.87,20.87,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.82,20.82,20.82,0.0,0.0
