Date,CUZStock_Open_average,CUZStock_Open_max,CUZStock_Open_min,CUZStock_Open_volatility,CUZStock_Open_change,CUZStock_High_average,CUZStock_High_max,CUZStock_High_min,CUZStock_High_volatility,CUZStock_High_change,CUZStock_Low_average,CUZStock_Low_max,CUZStock_Low_min,CUZStock_Low_volatility,CUZStock_Low_change,CUZStock_Close_average,CUZStock_Close_max,CUZStock_Close_min,CUZStock_Close_volatility,CUZStock_Close_change,CUZStock_Volume_average,CUZStock_Volume_max,CUZStock_Volume_min,CUZStock_Volume_volatility,CUZStock_Volume_change
2016-01-03,9.368,9.43,9.28,0.15000000000000036,-0.0600000000000005,9.454,9.56,9.3,0.2599999999999998,-0.11999999999999922,9.23,9.38,9.04,0.34000000000000163,-0.15000000000000036,9.324,9.51,9.05,0.4599999999999991,-0.33000000000000007,1827469,2559506,1061295,1498211,-285287
2016-01-10,8.927999999999999,9.11,8.69,0.41999999999999993,-0.39000000000000057,8.99,9.13,8.69,0.4400000000000013,-0.4400000000000013,8.744,8.98,8.44,0.5400000000000009,-0.5400000000000009,8.824,9.05,8.58,0.47000000000000064,-0.47000000000000064,1898255,2835716,990960,1844756,-201105
2016-01-17,8.37,8.61,8.18,0.4299999999999997,-0.33000000000000007,8.45,8.61,8.35,0.2599999999999998,-0.17999999999999972,8.1775,8.42,7.98,0.4399999999999995,-0.20999999999999908,8.325,8.51,8.16,0.34999999999999964,-0.11999999999999922,1702532,1948476,1346044,602432,383594
2016-01-24,8.394,8.46,8.25,0.21000000000000085,0.09999999999999964,8.52,8.64,8.43,0.21000000000000085,0.21000000000000085,8.312,8.45,8.18,0.2699999999999996,0.2699999999999996,8.422,8.62,8.19,0.4299999999999997,0.4299999999999997,1686444,2518317,956296,1562021,865158
2016-01-31,8.46,8.57,8.38,0.1899999999999995,-0.17999999999999972,8.564,8.7,8.5,0.1999999999999993,-0.1899999999999995,8.382,8.52,8.3,0.21999999999999886,-0.1999999999999993,8.442,8.63,8.32,0.3100000000000005,-0.3100000000000005,1534713,1801956,1205464,596492,437622
2016-02-07,8.004,8.25,7.53,0.7199999999999998,-0.1899999999999995,8.254,8.36,8.06,0.29999999999999893,0.08999999999999986,7.92,8.06,7.53,0.5300000000000002,0.0600000000000005,8.126,8.32,7.99,0.33000000000000007,0.2400000000000002,2337838,2818163,1989273,828890,400910
2016-02-14,8.475,8.61,8.31,0.29999999999999893,0.22999999999999865,8.6375,8.78,8.43,0.34999999999999964,0.2599999999999998,8.355,8.58,8.07,0.5099999999999998,0.5099999999999998,8.5275,8.65,8.28,0.370000000000001,0.3200000000000003,2133637,2893765,1714364,1179401,39434
2016-02-21,8.686,8.73,8.65,0.08000000000000007,0.040000000000000924,8.796,8.87,8.7,0.16999999999999993,0.019999999999999574,8.64,8.71,8.55,0.16000000000000014,-0.019999999999999574,8.71,8.78,8.65,0.129999999999999,-0.06999999999999851,2903947,6099382,1214078,4885304,1615027
2016-02-28,8.92,9.18,8.72,0.4599999999999991,0.4599999999999991,9.096,9.46,8.79,0.6700000000000017,0.6700000000000017,8.848,9.13,8.64,0.4900000000000002,0.4900000000000002,9.064,9.46,8.66,0.8000000000000007,0.8000000000000007,2006986,2900683,1332341,1568342,620705
2016-03-06,9.546,9.64,9.4,0.2400000000000002,0.20999999999999908,9.684000000000001,9.8,9.61,0.19000000000000128,0.16999999999999993,9.388,9.61,9.19,0.41999999999999993,0.27999999999999936,9.602,9.79,9.47,0.3199999999999985,0.16999999999999993,2161039,3530461,1186695,2343766,-897836
2016-03-13,9.89,10.15,9.75,0.40000000000000036,0.3600000000000012,9.99,10.19,9.81,0.379999999999999,0.379999999999999,9.806000000000001,10.01,9.65,0.35999999999999943,0.28999999999999915,9.946,10.14,9.8,0.33999999999999986,0.22999999999999865,1626171,3074949,1012844,2062105,1681639
2016-03-20,9.9125,10.03,9.72,0.3099999999999987,-0.3099999999999987,9.965,10.09,9.81,0.27999999999999936,-0.27999999999999936,9.785,9.92,9.64,0.27999999999999936,-0.27999999999999936,9.865,9.96,9.76,0.20000000000000107,-0.1700000000000017,1154353,1240183,1026801,213382,213382
2016-03-27,10.104000000000001,10.31,9.83,0.4800000000000004,0.47000000000000064,10.251999999999999,10.43,9.87,0.5600000000000005,0.5300000000000011,10.028,10.29,9.72,0.5699999999999985,0.41999999999999993,10.226,10.38,9.87,0.5100000000000016,0.5100000000000016,1936267,3251223,849428,2401795,2401795
2016-04-03,10.304,10.38,10.2,0.1800000000000015,-0.1800000000000015,10.39,10.5,10.28,0.22000000000000064,-0.14000000000000057,10.224,10.36,10.05,0.3099999999999987,-0.1999999999999993,10.266,10.39,10.12,0.27000000000000135,-0.22000000000000064,1364000,2482606,683129,1799477,-506484
2016-04-10,10.312,10.43,10.19,0.2400000000000002,0.120000000000001,10.39,10.45,10.29,0.16000000000000014,0.09000000000000163,10.248,10.32,10.15,0.16999999999999993,0.129999999999999,10.336,10.41,10.23,0.17999999999999972,0.09999999999999964,1709918,3269005,806827,2462178,1062039
2016-04-17,10.358,10.47,10.2,0.27000000000000135,-0.11000000000000121,10.446,10.5,10.38,0.11999999999999922,0.0,10.244,10.34,10.11,0.23000000000000043,-0.07000000000000028,10.35,10.46,10.18,0.28000000000000114,0.030000000000001137,1305025,1569211,1008262,560949,-434301
2016-04-24,10.546,10.64,10.36,0.28000000000000114,0.27000000000000135,10.71,10.93,10.49,0.4399999999999995,0.4399999999999995,10.43,10.63,10.16,0.47000000000000064,-0.16999999999999993,10.568,10.71,10.35,0.3600000000000012,-0.14000000000000057,4043455,14096914,714894,13382020,13382020
2016-05-01,10.472,10.61,10.3,0.3099999999999987,0.17999999999999972,10.69,10.74,10.63,0.10999999999999943,0.10999999999999943,10.442,10.57,10.27,0.3000000000000007,0.21000000000000085,10.626,10.73,10.52,0.21000000000000085,0.09999999999999964,5576993,8707437,3295523,5411914,-5411914
2016-05-08,10.7,10.78,10.6,0.17999999999999972,-0.120000000000001,10.76,10.85,10.64,0.20999999999999908,-0.1899999999999995,10.596,10.7,10.46,0.23999999999999844,-0.15999999999999837,10.692,10.78,10.64,0.1399999999999988,-0.09999999999999964,2255156,2678930,1855399,823531,-315377
2016-05-15,10.576,10.77,10.43,0.33999999999999986,-0.16999999999999993,10.65,10.83,10.47,0.35999999999999943,-0.2699999999999996,10.438,10.63,10.21,0.41999999999999993,-0.21000000000000085,10.572,10.81,10.39,0.41999999999999993,-0.28000000000000114,2446224,3534492,1802622,1731870,1731870
2016-05-22,10.692,10.8,10.52,0.28000000000000114,0.23000000000000043,10.768,10.87,10.57,0.29999999999999893,0.29999999999999893,10.634,10.75,10.47,0.27999999999999936,0.27999999999999936,10.724,10.84,10.51,0.33000000000000007,0.33000000000000007,1035932,1147661,871096,276565,216740
2016-05-29,10.807500000000001,10.86,10.72,0.1399999999999988,0.02999999999999936,10.8875,10.99,10.85,0.14000000000000057,0.14000000000000057,10.695,10.72,10.66,0.0600000000000005,0.0600000000000005,10.7875,10.86,10.74,0.11999999999999922,0.049999999999998934,2177229,3859018,1407243,2451775,1916191
2016-06-05,10.854,10.98,10.74,0.2400000000000002,0.15000000000000036,10.974,11.07,10.85,0.22000000000000064,0.20000000000000107,10.794,10.95,10.67,0.27999999999999936,0.21000000000000085,10.878,11.07,10.71,0.35999999999999943,0.1899999999999995,1574752,2318700,1243742,1074958,-191866
2016-06-12,10.53,10.91,10.29,0.620000000000001,-0.620000000000001,10.586,10.93,10.37,0.5600000000000005,-0.5199999999999996,10.382,10.65,10.24,0.41000000000000014,-0.41000000000000014,10.414,10.66,10.3,0.35999999999999943,-0.34999999999999964,2729127,3283982,2160129,1123853,1123853
