Date,TPRStock_Open_average,TPRStock_Open_max,TPRStock_Open_min,TPRStock_Open_volatility,TPRStock_Open_change,TPRStock_High_average,TPRStock_High_max,TPRStock_High_min,TPRStock_High_volatility,TPRStock_High_change,TPRStock_Low_average,TPRStock_Low_max,TPRStock_Low_min,TPRStock_Low_volatility,TPRStock_Low_change,TPRStock_Close_average,TPRStock_Close_max,TPRStock_Close_min,TPRStock_Close_volatility,TPRStock_Close_change,TPRStock_Volume_average,TPRStock_Volume_max,TPRStock_Volume_min,TPRStock_Volume_volatility,TPRStock_Volume_change
2016-01-03,32.898,33.82,32.1,1.7199999999999989,0.6599999999999966,33.568,34.19,33.25,0.9399999999999977,-0.4099999999999966,32.346000000000004,33.31,31.87,1.4400000000000013,-0.2099999999999973,33.048,33.97,31.95,2.0199999999999996,-1.6900000000000013,5311564,6508924,4493520,2015404,-1748907
2016-01-10,32.078,33.21,30.88,2.330000000000002,-1.1000000000000014,32.62,33.47,31.64,1.8299999999999983,-1.25,31.212,31.98,30.36,1.620000000000001,-1.620000000000001,32.014,32.77,31.43,1.3400000000000034,-1.3400000000000034,4509998,5791939,3718116,2073823,1629711
2016-01-17,31.799999999999997,33.16,30.78,2.3799999999999955,1.4799999999999969,32.54,33.44,31.61,1.8299999999999983,1.2899999999999991,31.0375,31.88,30.06,1.8200000000000003,1.0899999999999999,31.88,32.47,31.16,1.3099999999999987,1.2699999999999996,5751358,8553320,4374221,4179099,788332
2016-01-24,33.828,36.2,32.06,4.140000000000001,4.140000000000001,34.872,37.07,32.17,4.899999999999999,4.899999999999999,33.22,36.02,30.18,5.840000000000003,5.840000000000003,34.147999999999996,37.05,30.35,6.699999999999996,6.699999999999996,11902510,16514494,8617115,7897379,1310981
2016-01-31,36.658,37.35,35.9,1.4500000000000028,-0.8799999999999955,36.994,37.77,35.92,1.8500000000000014,-1.5700000000000003,35.75,36.73,34.74,1.9899999999999949,-1.759999999999998,36.384,37.21,35.05,2.1600000000000037,-2.1600000000000037,6541261,9979625,5272184,4707441,260905
2016-02-07,34.01,34.68,33.18,1.5,-0.6799999999999997,34.467999999999996,34.78,33.86,0.9200000000000017,-0.14000000000000057,33.476,33.77,32.95,0.8200000000000003,-0.15000000000000568,34.058,34.53,33.63,0.8999999999999986,0.10000000000000142,4567878,5793080,3612266,2180814,-1120932
2016-02-14,35.6075,36.02,34.79,1.230000000000004,1.230000000000004,36.2075,36.56,35.67,0.8900000000000006,0.75,35.2275,35.5,34.76,0.740000000000002,0.4299999999999997,35.92,36.31,35.58,0.730000000000004,0.240000000000002,3892078,4501590,3352263,1149327,-1149327
2016-02-21,37.178,38.91,36.04,2.8699999999999974,2.8699999999999974,38.198,39.05,36.54,2.509999999999998,2.450000000000003,36.992,38.29,36.02,2.269999999999996,2.269999999999996,37.698,38.9,36.18,2.719999999999999,2.3900000000000006,5230742,6924070,3379367,3544703,-765386
2016-02-28,38.818,39.0,38.68,0.3200000000000003,0.12999999999999545,39.262,39.54,39.06,0.4799999999999969,0.17999999999999972,38.526,38.93,38.34,0.5899999999999963,-0.14000000000000057,38.942,39.33,38.78,0.5499999999999972,-0.1599999999999966,3316287,4849965,2153253,2696712,-2019036
2016-03-06,38.866,39.4,38.62,0.7800000000000011,0.7800000000000011,39.368,39.81,39.01,0.8000000000000043,0.6000000000000014,38.565999999999995,39.19,38.19,1.0,0.759999999999998,39.042,39.66,38.46,1.1999999999999957,0.46999999999999886,3487896,4345565,2809775,1535790,403403
2016-03-13,39.234,39.78,38.86,0.9200000000000017,0.240000000000002,39.596,39.95,39.15,0.8000000000000043,-0.1700000000000017,38.802,39.23,38.41,0.8200000000000003,-0.19999999999999574,39.252,39.72,38.86,0.8599999999999994,-0.12999999999999545,2861117,3384028,1393575,1990453,736
2016-03-20,38.94,39.2,38.68,0.5200000000000031,-0.490000000000002,39.225,39.57,38.71,0.8599999999999994,-0.8599999999999994,38.575,39.04,38.06,0.9799999999999969,-0.9799999999999969,38.925,39.41,38.68,0.7299999999999969,-0.7299999999999969,2178766,2666687,1810037,856650,-394907
