Date,CHKPStock_Open_average,CHKPStock_Open_max,CHKPStock_Open_min,CHKPStock_Open_volatility,CHKPStock_Open_change,CHKPStock_High_average,CHKPStock_High_max,CHKPStock_High_min,CHKPStock_High_volatility,CHKPStock_High_change,CHKPStock_Low_average,CHKPStock_Low_max,CHKPStock_Low_min,CHKPStock_Low_volatility,CHKPStock_Low_change,CHKPStock_Close_average,CHKPStock_Close_max,CHKPStock_Close_min,CHKPStock_Close_volatility,CHKPStock_Close_change,CHKPStock_Volume_average,CHKPStock_Volume_max,CHKPStock_Volume_min,CHKPStock_Volume_volatility,CHKPStock_Volume_change
2016-01-03,78.16199999999999,80.06,76.38,3.680000000000007,-1.1899999999999977,79.176,80.53,78.21,2.3200000000000074,-1.559999999999988,77.312,78.51,76.05,2.460000000000008,-1.8900000000000006,78.112,79.48,76.71,2.7700000000000102,-2.7700000000000102,1998775,3022835,1442457,1580378,-1580378
2016-01-10,77.218,79.29,75.13,4.160000000000011,-2.0799999999999983,78.416,80.49,76.3,4.189999999999998,-1.519999999999996,75.874,76.89,74.1,2.7900000000000063,-2.1500000000000057,77.254,78.75,75.95,2.799999999999997,-1.039999999999992,1957050,2678774,1146369,1532405,890766
2016-01-17,75.2025,77.04,74.44,2.6000000000000085,-2.2700000000000102,75.865,77.55,74.85,2.700000000000003,-1.5999999999999943,73.1625,75.29,71.64,3.6500000000000057,-2.010000000000005,74.665,75.92,72.76,3.1599999999999966,-0.4899999999999949,2662618,3990662,1876545,2114117,-162545
2016-01-24,76.734,78.94,75.41,3.530000000000001,1.7800000000000011,77.602,79.95,76.29,3.6599999999999966,2.549999999999997,75.366,77.12,74.0,3.1200000000000045,1.9000000000000057,76.47,78.81,75.2,3.6099999999999994,3.3599999999999994,2322083,3182287,1530143,1652144,-72831
2016-01-31,79.62,80.03,79.0,1.0300000000000011,-0.5499999999999972,80.05,80.95,79.0,1.9500000000000028,-1.9500000000000028,78.12,78.49,77.07,1.4200000000000017,-1.2700000000000102,79.338,80.63,78.02,2.6099999999999994,-2.6099999999999994,1661683,2020517,1353102,667415,-321413
2016-02-07,76.694,78.09,75.41,2.680000000000007,1.3700000000000045,78.31400000000001,78.89,77.49,1.4000000000000057,1.2900000000000063,75.97,77.04,75.2,1.8400000000000034,1.8400000000000034,77.502,78.67,76.69,1.980000000000004,1.7600000000000051,1495706,1993084,1265037,728047,-562070
2016-02-14,80.8925,81.74,79.86,1.8799999999999955,1.3200000000000074,81.4875,81.8,80.9,0.8999999999999915,0.8499999999999943,80.1725,80.84,79.27,1.5700000000000074,1.5700000000000074,81.215,81.61,80.4,1.2099999999999937,1.2099999999999937,1514112,1888655,1214767,673888,468289
2016-02-21,82.75,84.51,81.32,3.190000000000012,0.519999999999996,83.295,84.63,82.59,2.039999999999992,-0.35999999999999943,81.92,82.78,81.19,1.5900000000000034,0.9500000000000028,82.69833333333334,83.62,82.0,1.6200000000000045,0.46999999999999886,1266905,1917187,853474,1063713,-644388
2016-02-28,84.42,85.51,82.94,2.5700000000000074,2.5700000000000074,85.064,85.52,84.56,0.9599999999999937,0.9599999999999937,83.282,84.19,82.31,1.8799999999999955,1.8799999999999955,84.256,85.19,83.07,2.1200000000000045,1.2800000000000011,1584235,2403385,1110582,1292803,717125
2016-03-06,83.622,84.58,82.74,1.8400000000000034,-1.5600000000000023,84.08200000000001,84.58,83.28,1.2999999999999972,-1.2000000000000028,82.474,83.21,81.8,1.4099999999999966,-1.1400000000000006,83.236,83.78,82.9,0.8799999999999955,-0.4000000000000057,1234043,1878260,826712,1051548,522285
2016-03-13,82.426,82.93,81.78,1.1500000000000057,-0.10000000000000853,83.156,83.39,82.61,0.7800000000000011,0.3499999999999943,81.872,82.0,81.77,0.23000000000000398,-0.15000000000000568,82.62,82.98,82.26,0.7199999999999989,0.7199999999999989,1312527,1856514,1100863,755651,618150
