Date,JNJStock_Open_average,JNJStock_Open_max,JNJStock_Open_min,JNJStock_Open_volatility,JNJStock_Open_change,JNJStock_High_average,JNJStock_High_max,JNJStock_High_min,JNJStock_High_volatility,JNJStock_High_change,JNJStock_Low_average,JNJStock_Low_max,JNJStock_Low_min,JNJStock_Low_volatility,JNJStock_Low_change,JNJStock_Close_average,JNJStock_Close_max,JNJStock_Close_min,JNJStock_Close_volatility,JNJStock_Close_change,JNJStock_Volume_average,JNJStock_Volume_max,JNJStock_Volume_min,JNJStock_Volume_volatility,JNJStock_Volume_change
2016-01-03,100.25999999999999,101.71,99.31,2.3999999999999915,-1.8299999999999983,100.85,101.81,99.94,1.8700000000000045,-1.8700000000000045,99.27,100.57,97.85,2.719999999999999,-1.6000000000000085,99.83,100.9,98.16,2.740000000000009,-2.3200000000000074,9224724,12722756,6467235,6255521,-2956045
2016-01-10,97.63799999999999,98.49,96.37,2.1199999999999903,-1.8699999999999903,98.742,99.47,98.0,1.4699999999999989,-0.6299999999999955,96.682,97.24,96.08,1.1599999999999966,0.1700000000000017,97.744,98.89,97.0,1.8900000000000006,-0.5699999999999932,9202730,12662181,6745013,5917168,4510754
2016-01-17,96.7075,97.93,95.77,2.160000000000011,-0.9100000000000108,97.35249999999999,98.41,96.64,1.769999999999996,-1.3299999999999983,95.415,96.9,94.28,2.6200000000000045,-0.9500000000000028,96.485,97.5,95.75,1.75,-0.75,11197350,12685151,8379951,4305200,-4077898
2016-01-24,99.972,102.89,96.72,6.170000000000002,6.170000000000002,102.04,104.75,97.69,7.060000000000002,7.060000000000002,99.63,102.63,96.04,6.589999999999989,6.589999999999989,101.29,104.44,96.4,8.039999999999992,8.039999999999992,14870263,19330464,9350181,9980283,6264386
2016-01-31,103.366,103.65,102.66,0.9900000000000091,-0.9500000000000028,104.054,104.78,102.77,2.010000000000005,-2.010000000000005,102.148,103.22,99.78,3.4399999999999977,-3.4399999999999977,103.272,104.37,100.54,3.8299999999999983,-3.8299999999999983,11299976,15522154,9803745,5718409,5718409
2016-02-07,101.19,102.05,100.31,1.7399999999999949,1.509999999999991,102.532,103.51,101.98,1.5300000000000011,-1.5300000000000011,100.652,101.37,99.98,1.3900000000000006,0.5,101.844,102.0,101.7,0.29999999999999716,-0.18000000000000682,11140456,14323776,9035013,5288763,-5288763
2016-02-14,102.8825,103.58,102.37,1.2099999999999937,1.2099999999999937,103.9125,104.68,103.05,1.6300000000000097,1.6300000000000097,102.44,103.38,101.65,1.7299999999999898,1.7299999999999898,103.30499999999999,104.24,102.32,1.9200000000000017,1.8400000000000034,9861186,10744647,8904013,1840634,-1109567
2016-02-21,104.84,106.82,103.34,3.4799999999999898,2.3799999999999955,105.586,106.92,104.75,2.1700000000000017,2.1700000000000017,104.234,105.42,102.97,2.450000000000003,1.3700000000000045,105.19,106.38,104.08,2.299999999999997,1.0300000000000011,7958831,9076094,6629181,2446913,2102466
2016-02-28,106.284,106.91,105.28,1.6299999999999955,1.230000000000004,106.966,107.41,106.2,1.2099999999999937,0.7800000000000011,105.722,106.43,105.04,1.3900000000000006,1.029999999999987,106.524,107.22,105.21,2.010000000000005,1.2900000000000063,8363869,10111077,6715668,3395409,-3395409
2016-03-06,106.77,107.5,106.0,1.5,1.5,107.236,107.99,106.77,1.2199999999999989,1.0699999999999932,106.166,107.21,105.49,1.7199999999999989,1.7199999999999989,106.92999999999999,107.71,106.22,1.4899999999999949,0.9699999999999989,8081832,10474747,6973521,3501226,790253
2016-03-13,107.546,107.92,106.99,0.9300000000000068,-0.9300000000000068,107.974,108.35,107.6,0.75,-0.45999999999999375,106.752,107.31,106.36,0.9500000000000028,-0.9500000000000028,107.414,107.76,106.74,1.0200000000000102,-0.1599999999999966,9222760,14758303,7065081,7693222,7515545
2016-03-20,107.55,108.22,107.28,0.9399999999999977,0.8100000000000023,108.205,108.83,107.63,1.2000000000000028,0.8599999999999994,107.1375,107.75,106.55,1.2000000000000028,1.2000000000000028,107.8675,108.5,107.28,1.2199999999999989,1.0300000000000011,7493045,8191313,6284486,1906827,-1390220
2016-03-27,108.604,109.45,108.0,1.4500000000000028,-0.4099999999999966,109.196,109.56,108.9,0.6599999999999966,0.39000000000000057,108.092,108.93,107.69,1.240000000000009,-0.37000000000000455,108.748,109.19,108.2,0.9899999999999949,0.9599999999999937,6762001,9043232,4738112,4305120,4305120
2016-04-03,108.828,109.37,108.23,1.1400000000000006,0.5500000000000114,109.54,109.84,109.1,0.7400000000000091,0.5400000000000063,108.306,108.76,107.88,0.8800000000000097,0.5,109.066,109.42,108.59,0.8299999999999983,0.5099999999999909,7912220,10668885,6301634,4367251,-4367251
2016-04-10,109.644,110.07,109.0,1.0699999999999932,0.9199999999999875,110.18,110.4,109.62,0.7800000000000011,0.7800000000000011,109.132,109.5,108.65,0.8499999999999943,0.8499999999999943,109.69200000000001,110.18,108.97,1.210000000000008,1.210000000000008,7101910,10057921,4457099,5600822,3233999
2016-04-17,112.316,113.43,110.0,3.430000000000007,3.430000000000007,113.344,114.19,111.1,3.0900000000000034,2.6500000000000057,111.96,113.05,109.67,3.3799999999999955,3.1599999999999966,112.816,113.58,110.93,2.6499999999999915,2.3899999999999864,8381102,10526437,7508690,3017747,-263859
2016-04-24,112.776,113.45,112.06,1.3900000000000006,-1.25,113.048,113.56,112.22,1.3400000000000034,-1.3299999999999983,112.148,112.65,111.51,1.1400000000000006,-0.9699999999999989,112.75,113.51,112.08,1.4300000000000068,-1.4300000000000068,6433453,7774512,5759301,2015211,1634658
2016-05-01,112.296,112.58,112.04,0.539999999999992,0.35999999999999943,112.916,113.1,112.54,0.5599999999999881,0.2599999999999909,112.01400000000001,112.28,111.7,0.5799999999999983,0.3499999999999943,112.65599999999999,112.88,112.22,0.6599999999999966,-0.010000000000005116,5890445,7554529,5178847,2375682,921013
