Date,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Open_average,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Open_max,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Open_min,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Open_volatility,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Open_change,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_High_average,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_High_max,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_High_min,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_High_volatility,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_High_change,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Low_average,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Low_max,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Low_min,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Low_volatility,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Low_change,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Close_average,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Close_max,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Close_min,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Close_volatility,UBS AG ETRACS Monthly Pay 2X US Small Cap High Div_etf_Close_change
2016-06-19,15.86,15.86,15.86,0.0,0.0,16.62,16.62,16.62,0.0,0.0,15.86,15.86,15.86,0.0,0.0,16.06,16.06,16.06,0.0,0.0
2016-06-26,17.05,17.05,17.05,0.0,0.0,17.15,17.15,17.15,0.0,0.0,16.64,16.64,16.64,0.0,0.0,16.94,16.94,16.94,0.0,0.0
2016-07-03,16.96,16.96,16.96,0.0,0.0,17.25,17.25,17.25,0.0,0.0,16.8,16.8,16.8,0.0,0.0,17.22,17.22,17.22,0.0,0.0
2016-07-10,17.8,17.8,17.8,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.88,17.88,17.88,0.0,0.0
2016-07-17,18.73,18.73,18.73,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.67,18.67,18.67,0.0,0.0
2016-07-24,18.63,18.63,18.63,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2016-07-31,18.88,18.88,18.88,0.0,0.0,19.24,19.24,19.24,0.0,0.0,18.88,18.88,18.88,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2016-08-07,18.45,18.45,18.45,0.0,0.0,19.28,19.28,19.28,0.0,0.0,18.45,18.45,18.45,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2016-08-14,18.68,18.68,18.68,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.59,18.59,18.59,0.0,0.0,18.61,18.61,18.61,0.0,0.0
2016-08-21,18.93,18.93,18.93,0.0,0.0,19.26,19.26,19.26,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.71,18.71,18.71,0.0,0.0
2016-08-28,19.4,19.4,19.4,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2016-09-04,19.59,19.59,19.59,0.0,0.0,19.6,19.6,19.6,0.0,0.0,18.63,18.63,18.63,0.0,0.0,18.7,18.7,18.7,0.0,0.0
2016-09-11,18.3,18.3,18.3,0.0,0.0,18.44,18.44,18.44,0.0,0.0,18.19,18.19,18.19,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2016-09-18,19.6,19.6,19.6,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2016-09-25,18.97,18.97,18.97,0.0,0.0,19.28,19.28,19.28,0.0,0.0,18.86,18.86,18.86,0.0,0.0,19.21,19.21,19.21,0.0,0.0
2016-10-02,18.87,18.87,18.87,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.11,18.11,18.11,0.0,0.0,18.25,18.25,18.25,0.0,0.0
2016-10-09,18.32,18.32,18.32,0.0,0.0,18.32,18.32,18.32,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.88,17.88,17.88,0.0,0.0
2016-10-16,18.6,18.6,18.6,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.49,18.49,18.49,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2016-10-23,17.83,17.83,17.83,0.0,0.0,17.83,17.83,17.83,0.0,0.0,17.56,17.56,17.56,0.0,0.0,17.69,17.69,17.69,0.0,0.0
2016-10-30,16.45,16.45,16.45,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.66,16.66,16.66,0.0,0.0
2016-11-06,18.85,18.85,18.85,0.0,0.0,19.18,19.18,19.18,0.0,0.0,18.85,18.85,18.85,0.0,0.0,19.17,19.17,19.17,0.0,0.0
2016-11-13,20.01,20.01,20.01,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2016-11-20,21.31,21.31,21.31,0.0,0.0,21.31,21.31,21.31,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2016-11-27,21.0,21.0,21.0,0.0,0.0,21.21,21.21,21.21,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2016-12-04,23.07,23.07,23.07,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.14,23.14,23.14,0.0,0.0
2016-12-11,22.15,22.15,22.15,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.02,22.02,22.02,0.0,0.0,22.02,22.02,22.02,0.0,0.0
2016-12-18,22.15,22.15,22.15,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.35,22.35,22.35,0.0,0.0
2016-12-25,22.8,22.8,22.8,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.75,22.75,22.75,0.0,0.0
2017-01-01,23.6,23.6,23.6,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2017-01-08,23.4,23.4,23.4,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.01,23.01,23.01,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2017-01-15,23.3,23.3,23.3,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.02,23.02,23.02,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2017-01-22,23.28,23.28,23.28,0.0,0.0,23.28,23.28,23.28,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2017-01-29,23.17,23.17,23.17,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2017-02-05,23.5,23.5,23.5,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2017-02-12,23.5,23.5,23.5,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.63,23.63,23.63,0.0,0.0
2017-02-19,23.8,23.8,23.8,0.0,0.0,24.08,24.08,24.08,0.0,0.0,23.68,23.68,23.68,0.0,0.0,24.08,24.08,24.08,0.0,0.0
2017-02-26,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.49,23.49,23.49,0.0,0.0
2017-03-05,21.69,21.69,21.69,0.0,0.0,22.04,22.04,22.04,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.85,21.85,21.85,0.0,0.0
2017-03-12,22.29,22.29,22.29,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2017-03-19,21.88,21.88,21.88,0.0,0.0,21.88,21.88,21.88,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2017-03-26,22.92,22.92,22.92,0.0,0.0,23.28,23.28,23.28,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.91,22.91,22.91,0.0,0.0
2017-04-02,22.25,22.25,22.25,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.14,22.14,22.14,0.0,0.0,22.18,22.18,22.18,0.0,0.0
2017-04-09,22.15,22.15,22.15,0.0,0.0,22.25,22.25,22.25,0.0,0.0,21.96,21.96,21.96,0.0,0.0,22.15,22.15,22.15,0.0,0.0
2017-04-16,23.69,23.69,23.69,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2017-04-23,23.63,23.63,23.63,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2017-04-30,21.48,21.48,21.48,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.29,21.29,21.29,0.0,0.0,21.84,21.84,21.84,0.0,0.0
2017-05-07,21.13,21.13,21.13,0.0,0.0,21.13,21.13,21.13,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.67,20.67,20.67,0.0,0.0
2017-05-14,20.25,20.25,20.25,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2017-05-21,21.4,21.4,21.4,0.0,0.0,21.4,21.4,21.4,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.91,20.91,20.91,0.0,0.0
2017-05-28,21.23,21.23,21.23,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.05,21.05,21.05,0.0,0.0,21.12,21.12,21.12,0.0,0.0
2017-06-04,20.74,20.74,20.74,0.0,0.0,21.17,21.17,21.17,0.0,0.0,20.58,20.58,20.58,0.0,0.0,21.03,21.03,21.03,0.0,0.0
2017-06-11,21.25,21.25,21.25,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.39,21.39,21.39,0.0,0.0
2017-06-18,20.8,20.8,20.8,0.0,0.0,21.16,21.16,21.16,0.0,0.0,20.8,20.8,20.8,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2017-06-25,21.32,21.32,21.32,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2017-07-02,20.94,20.94,20.94,0.0,0.0,20.94,20.94,20.94,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2017-07-09,19.9,19.9,19.9,0.0,0.0,20.0,20.0,20.0,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2017-07-16,20.27,20.27,20.27,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.07,20.07,20.07,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2017-07-23,20.78,20.78,20.78,0.0,0.0,20.78,20.78,20.78,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2017-07-30,19.68,19.68,19.68,0.0,0.0,20.02,20.02,20.02,0.0,0.0,19.44,19.44,19.44,0.0,0.0,19.95,19.95,19.95,0.0,0.0
2017-08-06,18.71,18.71,18.71,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.48,18.48,18.48,0.0,0.0
2017-08-13,18.09,18.09,18.09,0.0,0.0,18.11,18.11,18.11,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.93,17.93,17.93,0.0,0.0
2017-08-20,18.68,18.68,18.68,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.85,18.85,18.85,0.0,0.0
2017-08-27,19.0,19.0,19.0,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.0,19.0,19.0,0.0,0.0,19.37,19.37,19.37,0.0,0.0
2017-09-03,19.25,19.25,19.25,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.24,19.24,19.24,0.0,0.0
2017-09-10,19.88,19.88,19.88,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.77,19.77,19.77,0.0,0.0,20.05,20.05,20.05,0.0,0.0
2017-09-17,19.35,19.35,19.35,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.35,19.35,19.35,0.0,0.0,19.74,19.74,19.74,0.0,0.0
2017-09-24,20.7,20.7,20.7,0.0,0.0,20.74,20.74,20.74,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.71,20.71,20.71,0.0,0.0
2017-10-01,21.15,21.15,21.15,0.0,0.0,21.15,21.15,21.15,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2017-10-08,20.3,20.3,20.3,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.17,20.17,20.17,0.0,0.0
2017-10-15,20.2,20.2,20.2,0.0,0.0,20.23,20.23,20.23,0.0,0.0,19.93,19.93,19.93,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2017-10-22,19.5,19.5,19.5,0.0,0.0,19.56,19.56,19.56,0.0,0.0,18.95,18.95,18.95,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2017-10-29,18.5,18.5,18.5,0.0,0.0,18.5,18.5,18.5,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.43,17.43,17.43,0.0,0.0
2017-11-05,17.4,17.4,17.4,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.35,17.35,17.35,0.0,0.0
2017-11-12,17.36,17.36,17.36,0.0,0.0,18.0,18.0,18.0,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.94,17.94,17.94,0.0,0.0
2017-11-19,18.74,18.74,18.74,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.53,18.53,18.53,0.0,0.0
2017-11-26,19.0,19.0,19.0,0.0,0.0,19.19,19.19,19.19,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.98,18.98,18.98,0.0,0.0
2017-12-03,19.49,19.49,19.49,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.03,19.03,19.03,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2017-12-10,19.36,19.36,19.36,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2017-12-17,19.36,19.36,19.36,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.31,19.31,19.31,0.0,0.0,19.59,19.59,19.59,0.0,0.0
2017-12-24,19.83,19.83,19.83,0.0,0.0,19.87,19.87,19.87,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2017-12-31,19.54,19.54,19.54,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.34,19.34,19.34,0.0,0.0
