Date,PDCO_stock_Open_average,PDCO_stock_Open_max,PDCO_stock_Open_min,PDCO_stock_Open_volatility,PDCO_stock_Open_change,PDCO_stock_High_average,PDCO_stock_High_max,PDCO_stock_High_min,PDCO_stock_High_volatility,PDCO_stock_High_change,PDCO_stock_Low_average,PDCO_stock_Low_max,PDCO_stock_Low_min,PDCO_stock_Low_volatility,PDCO_stock_Low_change,PDCO_stock_Close_average,PDCO_stock_Close_max,PDCO_stock_Close_min,PDCO_stock_Close_volatility,PDCO_stock_Close_change,PDCO_stock_Volume_average,PDCO_stock_Volume_max,PDCO_stock_Volume_min,PDCO_stock_Volume_volatility,PDCO_stock_Volume_change
2016-01-03,43.988,44.71,43.58,1.1300000000000026,-0.8100000000000023,44.332,44.99,43.84,1.1499999999999986,-0.3100000000000023,43.232,43.68,42.29,1.3900000000000006,-0.9600000000000009,43.554,44.17,42.39,1.7800000000000011,-1.2000000000000028,886120,1126399,614304,512095,-289370
2016-01-10,41.211999999999996,42.51,39.53,2.979999999999997,-2.979999999999997,41.568,42.95,40.32,2.6300000000000026,-2.6300000000000026,40.394,41.42,39.35,2.0700000000000003,-1.75,40.826,41.71,40.21,1.5,-1.25,1186536,1533363,920892,612471,161055
2016-01-17,39.9025,40.73,39.45,1.279999999999994,-1.019999999999996,40.2675,40.73,39.89,0.8399999999999963,-0.30999999999999517,39.08,39.41,38.51,0.8999999999999986,0.02999999999999403,39.792500000000004,40.37,39.39,0.9799999999999969,0.519999999999996,1090980,1280453,866757,413696,107017
2016-01-24,40.994,41.74,40.2,1.5399999999999991,1.0399999999999991,41.84,42.78,40.78,2.0,1.6799999999999997,40.474000000000004,40.86,40.0,0.8599999999999994,0.8500000000000014,41.19,42.46,40.25,2.210000000000001,2.210000000000001,1153280,1510341,746549,763792,-28515
2016-01-31,42.826,43.15,42.27,0.8799999999999955,0.8799999999999955,43.312,43.58,42.97,0.6099999999999994,0.20000000000000284,42.266000000000005,42.34,42.09,0.25,0.25,42.958,43.24,42.62,0.6200000000000045,-0.44000000000000483,1073933,1508106,805637,702469,-48721
2016-02-07,41.574,42.39,40.34,2.049999999999997,-0.38000000000000256,42.38,43.03,41.54,1.490000000000002,0.03999999999999915,40.81,41.62,40.17,1.4499999999999957,1.4199999999999946,41.664,42.48,40.88,1.5999999999999943,1.5999999999999943,1060819,1308865,845315,463550,-463550
2016-02-14,43.7525,44.42,42.64,1.7800000000000011,1.7199999999999989,44.33,44.72,43.6,1.1199999999999974,1.019999999999996,43.3525,44.04,42.33,1.7100000000000009,1.4100000000000037,44.185,44.47,43.57,0.8999999999999986,0.8999999999999986,983158,1118988,815199,303789,-303789
2016-02-21,44.79333333333333,45.63,43.79,1.8400000000000034,-1.1500000000000057,45.42,46.11,44.48,1.6300000000000026,-1.6300000000000026,44.3,45.05,43.49,1.5599999999999952,-0.5700000000000003,44.876666666666665,45.36,44.47,0.8900000000000006,-0.8800000000000026,1107642,2234650,686917,1547733,26804
2016-02-28,44.002,44.53,43.53,1.0,0.14000000000000057,44.406,44.84,43.99,0.8500000000000014,0.37000000000000455,43.556,44.16,43.14,1.019999999999996,0.7199999999999989,44.094,44.66,43.44,1.2199999999999989,1.2199999999999989,836803,1271892,502124,769768,-714008
2016-03-06,44.248,44.6,43.87,0.730000000000004,-0.730000000000004,44.532000000000004,44.99,44.31,0.6799999999999997,-0.5900000000000034,43.714,44.37,43.03,1.3399999999999963,-0.8200000000000003,44.094,44.69,43.48,1.2100000000000009,-0.3499999999999943,712120,963782,471089,492693,382060
2016-03-13,44.582,45.22,43.95,1.269999999999996,0.7899999999999991,44.956,45.74,44.34,1.3999999999999986,1.3100000000000023,44.212,45.04,43.61,1.4299999999999997,0.9799999999999969,44.724000000000004,45.25,44.09,1.1599999999999966,1.1599999999999966,957269,1084331,776416,307915,300096
2016-03-20,45.405,45.69,45.05,0.6400000000000006,0.5900000000000034,45.807500000000005,46.27,45.44,0.8300000000000054,0.20000000000000284,44.8625,45.5,44.14,1.3599999999999994,-0.6300000000000026,45.44,45.9,44.66,1.240000000000002,-0.75,838845,1184302,688831,495471,459793
2016-03-27,45.674,46.41,44.75,1.6599999999999966,1.6599999999999966,46.128,46.61,44.99,1.6199999999999974,1.6000000000000014,45.419999999999995,46.16,44.5,1.6599999999999966,1.2999999999999972,45.986000000000004,46.53,44.81,1.7199999999999989,1.5399999999999991,610865,778975,493786,285189,138242
2016-04-03,45.635999999999996,46.47,45.01,1.4600000000000009,-1.4299999999999997,45.924,46.64,45.17,1.4699999999999989,-1.4699999999999989,45.152,46.28,44.73,1.5500000000000043,-1.509999999999998,45.444,46.43,44.9,1.5300000000000011,-1.490000000000002,641290,1061830,418427,643403,4624
2016-04-10,44.72,45.0,44.53,0.46999999999999886,-0.4099999999999966,44.902,45.2,44.65,0.5500000000000043,-0.4299999999999997,44.374,44.57,44.24,0.3299999999999983,-0.10000000000000142,44.626,44.8,44.43,0.36999999999999744,-0.03999999999999915,680336,960554,472469,488085,-138651
2016-04-17,44.928,45.19,44.71,0.4799999999999969,0.03999999999999915,45.23,45.53,44.94,0.5900000000000034,0.1600000000000037,44.704,44.92,44.55,0.37000000000000455,0.0,44.982,45.22,44.79,0.4299999999999997,0.03999999999999915,585912,694748,480025,214723,-98031
2016-04-24,44.306,45.01,43.21,1.7999999999999972,-1.6400000000000006,44.52,45.28,43.36,1.9200000000000017,-1.5900000000000034,43.836,44.56,42.84,1.7199999999999989,-1.7199999999999989,44.134,44.95,43.35,1.6000000000000014,-1.6000000000000014,1153690,1666958,566174,1100784,584323
2016-05-01,43.126,43.4,42.87,0.5300000000000011,-0.5300000000000011,43.525999999999996,43.87,43.23,0.6400000000000006,-0.6400000000000006,42.916,43.4,42.69,0.7100000000000009,-0.6700000000000017,43.168,43.61,42.87,0.740000000000002,-0.6300000000000026,851858,1287787,590615,697172,-124337
2016-05-08,43.802,44.43,42.85,1.5799999999999983,1.5799999999999983,44.382,45.25,43.61,1.6400000000000006,1.6400000000000006,43.546,44.08,42.72,1.3599999999999994,1.3599999999999994,44.062,44.61,43.54,1.0700000000000003,1.0700000000000003,830545,1316659,503457,813202,688947
2016-05-15,44.984,45.32,44.61,0.7100000000000009,0.6199999999999974,45.54,45.85,45.14,0.7100000000000009,0.1700000000000017,44.608,45.12,44.1,1.019999999999996,1.019999999999996,45.298,45.79,44.89,0.8999999999999986,0.18999999999999773,1420657,3428156,706620,2721536,2298432
2016-05-22,46.04,47.74,45.08,2.6600000000000037,2.0500000000000043,47.232,49.06,45.94,3.1200000000000045,3.1200000000000045,45.732,47.74,45.01,2.730000000000004,2.730000000000004,46.728,48.91,45.04,3.8699999999999974,3.8699999999999974,1890210,3585122,1121379,2463743,886740
2016-05-29,48.9075,49.11,48.74,0.36999999999999744,0.25,49.2,49.38,49.03,0.3500000000000014,0.28999999999999915,48.68,48.88,48.52,0.35999999999999943,0.3400000000000034,49.0225,49.3,48.81,0.4899999999999949,0.28999999999999915,930115,1078274,756483,321791,-321791
2016-06-05,49.458,50.05,49.1,0.9499999999999957,0.8799999999999955,49.868,50.4,49.37,1.0300000000000011,0.6900000000000048,49.214,49.54,49.02,0.519999999999996,0.490000000000002,49.66,50.32,49.19,1.1300000000000026,0.4100000000000037,949406,1265475,680235,585240,272718
2016-06-12,48.498,49.59,47.55,2.0400000000000063,-2.0400000000000063,48.774,50.1,47.76,2.3400000000000034,-2.3400000000000034,47.824,49.08,46.86,2.219999999999999,-2.219999999999999,48.144,49.13,47.29,1.8400000000000034,-1.8400000000000034,1220192,1429219,678568,750651,603511
