Date,PHI_stock_Open_average,PHI_stock_Open_max,PHI_stock_Open_min,PHI_stock_Open_volatility,PHI_stock_Open_change,PHI_stock_High_average,PHI_stock_High_max,PHI_stock_High_min,PHI_stock_High_volatility,PHI_stock_High_change,PHI_stock_Low_average,PHI_stock_Low_max,PHI_stock_Low_min,PHI_stock_Low_volatility,PHI_stock_Low_change,PHI_stock_Close_average,PHI_stock_Close_max,PHI_stock_Close_min,PHI_stock_Close_volatility,PHI_stock_Close_change,PHI_stock_Volume_average,PHI_stock_Volume_max,PHI_stock_Volume_min,PHI_stock_Volume_volatility,PHI_stock_Volume_change
2016-01-03,42.012,43.13,40.95,2.1799999999999997,-0.44999999999999574,42.508,43.5,41.38,2.1199999999999974,-0.7899999999999991,41.39,42.45,40.43,2.020000000000003,-0.9699999999999989,41.906,43.3,40.49,2.809999999999995,-1.5399999999999991,108815,137961,95539,42422,-38763
2016-01-10,40.534,41.55,39.16,2.3900000000000006,-1.7100000000000009,40.806,41.55,39.49,2.059999999999995,-1.7999999999999972,39.784,40.68,38.72,1.9600000000000009,-1.5799999999999983,40.448,41.29,39.36,1.9299999999999997,-1.9299999999999997,52421,78921,25103,53818,-25428
2016-01-17,40.235,41.48,39.53,1.9499999999999957,1.779999999999994,41.0275,42.68,39.89,2.789999999999999,2.789999999999999,39.97,41.35,39.09,2.259999999999998,1.9699999999999989,40.7625,42.47,39.82,2.6499999999999986,2.6499999999999986,77769,94514,56855,37659,16649
2016-01-24,44.324,46.18,42.41,3.770000000000003,3.770000000000003,44.914,47.07,43.13,3.9399999999999977,3.9399999999999977,44.05,46.08,42.41,3.6700000000000017,3.6700000000000017,44.564,46.92,42.55,4.3700000000000045,4.3700000000000045,87040,127707,38832,88875,50233
2016-01-31,45.577999999999996,46.92,44.12,2.8000000000000043,-0.6900000000000048,46.224,46.92,45.33,1.5900000000000034,0.0,44.766,46.0,43.62,2.3800000000000026,0.3400000000000034,45.75,46.75,44.27,2.479999999999997,0.28999999999999915,140593,170003,90866,79137,57282
2016-02-07,45.592,46.24,45.04,1.2000000000000028,-0.09000000000000341,46.010000000000005,46.38,45.27,1.1099999999999994,0.14000000000000057,44.99,45.34,44.26,1.0800000000000054,0.15000000000000568,45.78,46.33,45.16,1.1700000000000017,0.5599999999999952,67099,69702,64139,5563,-5563
2016-02-14,48.47,49.82,47.36,2.460000000000001,0.240000000000002,49.1575,50.48,47.67,2.809999999999995,-0.9899999999999949,47.79,49.07,46.8,2.270000000000003,-0.5600000000000023,48.442499999999995,50.0,47.06,2.9399999999999977,-1.5999999999999943,134330,184141,86320,97821,6650
2016-02-21,47.014,47.92,45.88,2.039999999999999,0.4299999999999997,47.466,47.92,47.13,0.7899999999999991,0.4299999999999997,46.342,46.8,45.86,0.9399999999999977,-0.5,46.766,47.49,46.02,1.4699999999999989,-0.45000000000000284,34995,45233,24111,21122,3896
2016-02-28,38.478,40.0,37.34,2.6599999999999966,-1.6400000000000006,38.842,40.0,38.15,1.8500000000000014,-1.5399999999999991,37.466,38.23,36.0,2.229999999999997,-0.4399999999999977,37.826,38.69,36.1,2.5899999999999963,-0.7800000000000011,167036,275480,93817,181663,-181663
2016-03-06,36.502,37.31,35.94,1.3700000000000045,-1.0700000000000003,36.766,37.31,35.99,1.3200000000000003,-0.3200000000000003,36.042,36.58,35.52,1.0599999999999952,-0.12000000000000455,36.444,36.96,35.9,1.0600000000000023,0.4399999999999977,95242,165546,63512,102034,-6362
2016-03-13,40.43,41.83,39.58,2.25,1.8900000000000006,41.056,42.6,40.19,2.4100000000000037,2.3800000000000026,39.94,41.83,38.75,3.0799999999999983,3.0799999999999983,40.568,42.15,39.38,2.769999999999996,2.769999999999996,244815,362869,171539,191330,162967
2016-03-20,41.6175,42.2,41.28,0.9200000000000017,-0.8599999999999994,41.93,42.36,41.53,0.8299999999999983,-0.4200000000000017,41.3275,41.99,40.71,1.2800000000000011,-0.740000000000002,41.69,42.01,41.34,0.6699999999999946,-0.21999999999999886,63012,75338,56053,19285,8410
2016-03-27,42.274,42.99,41.78,1.2100000000000009,0.10000000000000142,42.78,43.41,42.06,1.3499999999999943,0.030000000000001137,41.862,42.52,40.81,1.7100000000000009,-0.9099999999999966,42.506,43.31,41.75,1.5600000000000023,-0.2700000000000031,82940,145024,46200,98824,64723
2016-04-03,40.55,41.74,38.9,2.8400000000000034,-1.7000000000000028,40.802,41.79,39.29,2.5,-1.5600000000000023,40.024,40.9,38.38,2.519999999999996,-1.0900000000000034,40.472,41.46,39.24,2.219999999999999,-1.4600000000000009,123226,269160,76591,192569,-15635
2016-04-10,40.814,41.28,40.49,0.7899999999999991,0.6000000000000014,41.234,41.55,40.79,0.759999999999998,0.6600000000000037,40.464,41.08,40.01,1.0700000000000003,1.0700000000000003,40.852,41.44,40.33,1.1099999999999994,0.75,46013,61263,21844,39419,-21905
2016-04-17,40.128,40.78,39.21,1.5700000000000003,-1.1199999999999974,40.472,41.37,39.58,1.7899999999999991,-1.230000000000004,39.736,40.43,39.1,1.3299999999999983,-1.1599999999999966,40.054,41.0,39.13,1.8699999999999974,-1.5799999999999983,64604,84342,34347,49995,29323
