Date,OIBRcStock_Open_average,OIBRcStock_Open_max,OIBRcStock_Open_min,OIBRcStock_Open_volatility,OIBRcStock_Open_change,OIBRcStock_High_average,OIBRcStock_High_max,OIBRcStock_High_min,OIBRcStock_High_volatility,OIBRcStock_High_change,OIBRcStock_Low_average,OIBRcStock_Low_max,OIBRcStock_Low_min,OIBRcStock_Low_volatility,OIBRcStock_Low_change,OIBRcStock_Close_average,OIBRcStock_Close_max,OIBRcStock_Close_min,OIBRcStock_Close_volatility,OIBRcStock_Close_change,OIBRcStock_Volume_average,OIBRcStock_Volume_max,OIBRcStock_Volume_min,OIBRcStock_Volume_volatility,OIBRcStock_Volume_change
2016-03-13,1.484,1.6,1.4,0.20000000000000018,0.18000000000000016,1.56,1.65,1.46,0.18999999999999995,0.15999999999999992,1.408,1.58,1.2,0.3800000000000001,0.16000000000000014,1.526,1.64,1.4,0.24,0.17999999999999994,434943,714517,166374,548143,374832
2016-03-20,1.5375,1.64,1.44,0.19999999999999996,-0.19999999999999996,1.5725,1.64,1.5,0.1399999999999999,-0.1399999999999999,1.4825,1.53,1.44,0.09000000000000008,-0.09000000000000008,1.4975,1.57,1.44,0.13000000000000012,-0.08000000000000007,63060,113098,31569,81529,-33363
2016-03-27,1.48,1.51,1.42,0.09000000000000008,-0.09000000000000008,1.506,1.53,1.47,0.06000000000000005,-0.06000000000000005,1.436,1.49,1.39,0.10000000000000009,-0.10000000000000009,1.462,1.51,1.42,0.09000000000000008,-0.06000000000000005,94604,180207,19321,160886,38780
2016-04-03,1.34,1.41,1.29,0.11999999999999988,-0.08999999999999986,1.37,1.43,1.32,0.10999999999999988,-0.07999999999999985,1.31,1.35,1.29,0.06000000000000005,-0.06000000000000005,1.324,1.37,1.29,0.08000000000000007,-0.050000000000000044,60982,118017,37977,80040,-20360
2016-04-10,1.262,1.35,1.23,0.1200000000000001,-0.1200000000000001,1.28,1.35,1.23,0.1200000000000001,-0.1200000000000001,1.204,1.26,1.15,0.1100000000000001,-0.1100000000000001,1.236,1.3,1.18,0.1200000000000001,-0.07000000000000006,75725,165729,33007,132722,16165
2016-04-17,1.126,1.15,1.07,0.07999999999999985,-0.06999999999999984,1.16,1.19,1.12,0.06999999999999984,-0.04999999999999982,1.1039999999999999,1.14,1.05,0.08999999999999986,-0.07999999999999985,1.126,1.18,1.06,0.11999999999999988,-0.09999999999999987,75503,137051,48071,88980,-9314
2016-04-24,1.216,1.31,1.15,0.16000000000000014,0.16000000000000014,1.298,1.38,1.2,0.17999999999999994,-0.039999999999999813,1.166,1.23,1.14,0.09000000000000008,0.08000000000000007,1.228,1.28,1.17,0.1100000000000001,-0.030000000000000027,103348,196988,20564,176424,88728
2016-05-01,1.208,1.24,1.18,0.06000000000000005,-0.06000000000000005,1.224,1.3,1.19,0.1100000000000001,-0.10000000000000009,1.164,1.21,1.14,0.07000000000000006,-0.050000000000000044,1.18,1.23,1.15,0.08000000000000007,-0.040000000000000036,20786,30948,12680,18268,-18268
2016-05-08,1.168,1.2,1.15,0.050000000000000044,-0.020000000000000018,1.198,1.24,1.17,0.07000000000000006,0.010000000000000009,1.124,1.16,1.09,0.06999999999999984,0.020000000000000018,1.1460000000000001,1.24,1.11,0.1299999999999999,0.010000000000000009,78529,219436,20022,199414,56298
2016-05-15,1.16,1.19,1.14,0.050000000000000044,0.050000000000000044,1.188,1.22,1.15,0.07000000000000006,0.050000000000000044,1.13,1.16,1.09,0.06999999999999984,0.030000000000000027,1.152,1.17,1.13,0.040000000000000036,-0.010000000000000009,65318,101709,22545,79164,-30435
2016-05-22,1.174,1.25,1.11,0.1399999999999999,0.1399999999999999,1.252,1.34,1.18,0.16000000000000014,0.1200000000000001,1.1596,1.228,1.11,0.11799999999999988,0.11799999999999988,1.212,1.27,1.15,0.1200000000000001,0.050000000000000044,122183,246198,18823,227375,227375
2016-05-29,1.4775,1.84,1.25,0.5900000000000001,0.52,1.635,1.95,1.32,0.6299999999999999,0.6299999999999999,1.405,1.66,1.21,0.44999999999999996,0.44999999999999996,1.585,1.85,1.23,0.6200000000000001,0.6200000000000001,193948,363287,71895,291392,-186109
2016-06-05,2.116,2.55,1.83,0.7199999999999998,0.7199999999999998,2.302,2.73,1.9,0.8300000000000001,0.7800000000000002,2.0220000000000002,2.39,1.71,0.6800000000000002,0.6800000000000002,2.208,2.56,1.85,0.71,0.71,233025,470397,74982,395415,143339
2016-06-12,2.176,2.65,1.77,0.8799999999999999,-0.71,2.298,2.65,2.05,0.6000000000000001,-0.6000000000000001,1.9,2.15,1.75,0.3999999999999999,-0.24,2.032,2.37,1.75,0.6200000000000001,-0.42000000000000015,1587170,4310658,69067,4241591,3247678
2016-06-19,1.944,3.06,1.15,1.9100000000000001,1.1400000000000001,2.294,3.24,1.91,1.3300000000000003,1.3200000000000003,1.74,2.6,1.01,1.59,0.9100000000000001,2.12,2.7,1.75,0.9500000000000002,0.9000000000000001,959201,1798556,215762,1582794,86121
2016-06-26,2.856,3.07,2.42,0.6499999999999999,0.22999999999999998,3.1,3.29,2.84,0.4500000000000002,0.41999999999999993,2.7,3.06,2.31,0.75,0.75,2.964,3.26,2.39,0.8699999999999997,0.8699999999999997,898093,1750779,211223,1539556,866372
2016-07-03,3.5075,3.82,3.16,0.6599999999999997,0.6399999999999997,3.8925,4.22,3.25,0.9699999999999998,0.8499999999999996,3.385,3.8,2.99,0.8099999999999996,0.8099999999999996,3.695,3.98,3.25,0.73,0.73,579950,783186,201511,581675,396678
2016-07-10,4.756,5.36,3.95,1.4100000000000001,1.2999999999999998,5.124,5.69,4.3,1.3900000000000006,1.0499999999999998,4.616,5.23,3.95,1.2800000000000002,0.7999999999999998,4.946,5.35,4.26,1.0899999999999999,0.7400000000000002,404921,671906,267413,404493,-331329
2016-07-17,4.716,5.08,4.43,0.6500000000000004,-0.2400000000000002,4.844,5.08,4.43,0.6500000000000004,-0.1200000000000001,4.358,4.63,3.58,1.0499999999999998,0.009999999999999787,4.632,4.77,4.39,0.3799999999999999,0.1999999999999993,119391,206112,50126,155986,-123976
2016-07-24,4.474,4.69,4.23,0.45999999999999996,-0.11000000000000032,4.5638,4.69,4.46,0.23000000000000043,0.0,4.318,4.55,4.16,0.3899999999999997,0.08000000000000007,4.4604,4.592,4.3,0.2919999999999998,0.11199999999999921,71647,154766,36468,118298,-25458
2016-07-31,4.4399999999999995,4.67,4.25,0.41999999999999993,-0.23000000000000043,4.6819999999999995,4.93,4.54,0.3899999999999997,0.34999999999999964,4.388,4.59,4.22,0.3700000000000001,-0.1900000000000004,4.64,4.93,4.46,0.46999999999999975,0.41000000000000014,39703,88127,21850,66277,-12126
2016-08-07,4.92,5.26,4.71,0.5499999999999998,0.5499999999999998,5.0920000000000005,5.41,4.86,0.5499999999999998,0.41999999999999993,4.8142,4.89,4.71,0.17999999999999972,0.17999999999999972,4.936,5.19,4.76,0.4300000000000006,0.1299999999999999,32215,52224,21236,30988,-9963
2016-08-14,5.0,5.15,4.88,0.27000000000000046,0.1900000000000004,5.104,5.23,4.97,0.2600000000000007,0.1200000000000001,4.906,5.05,4.79,0.2599999999999998,0.22999999999999954,5.024,5.15,4.82,0.33000000000000007,0.2699999999999996,12784,19359,9219,10140,-2818
2016-08-21,4.8168,5.0,4.62,0.3799999999999999,-0.25,4.992,5.46,4.7,0.7599999999999998,0.4299999999999997,4.7224,4.912,4.49,0.4219999999999997,-0.16199999999999992,4.8818,5.39,4.58,0.8099999999999996,0.4499999999999993,31576,64461,13835,50626,15447
2016-08-28,5.87,6.19,5.61,0.5800000000000001,-0.040000000000000036,6.117,6.27,5.89,0.3799999999999999,-0.025000000000000355,5.635,5.8,5.37,0.4299999999999997,0.125,5.86,6.09,5.54,0.5499999999999998,0.3000000000000007,163692,424543,76596,347947,282997
2016-09-04,6.0275,6.2,5.91,0.29000000000000004,-0.29000000000000004,6.22,6.7,5.99,0.71,-0.5300000000000002,5.74525,6.02,5.361000000000001,0.6589999999999989,-0.10999999999999943,5.970000000000001,6.08,5.86,0.21999999999999975,0.040000000000000036,139753,248831,26957,221874,-211695
2016-09-11,5.84,6.06,5.52,0.54,-0.5,5.946,6.17,5.74,0.4299999999999997,-0.4299999999999997,5.648000000000001,5.86,5.48,0.3799999999999999,-0.2599999999999998,5.794,6.1,5.52,0.5800000000000001,-0.5800000000000001,50492,114720,21854,92866,-92866
2016-09-18,5.312,5.52,5.1,0.41999999999999993,-0.3099999999999996,5.46,5.57,5.26,0.3100000000000005,-0.3100000000000005,5.0806000000000004,5.25,4.82,0.4299999999999997,0.2569999999999997,5.214,5.29,5.0,0.29000000000000004,0.25,78098,153679,41858,111821,-66805
2016-09-25,5.396,5.5,5.2,0.2999999999999998,0.2999999999999998,5.514,5.75,5.42,0.33000000000000007,0.33000000000000007,5.298,5.47,5.18,0.29000000000000004,0.29000000000000004,5.47,5.68,5.41,0.2699999999999996,0.2699999999999996,171132,337865,33964,303901,177937
2016-10-02,5.828,5.96,5.73,0.22999999999999954,0.0,5.886,5.99,5.77,0.22000000000000064,-0.1299999999999999,5.7299999999999995,5.79,5.66,0.1299999999999999,-0.11000000000000032,5.776,5.88,5.71,0.16999999999999993,-0.16999999999999993,35501,59241,15441,43800,-29404
2016-10-09,5.692,5.78,5.64,0.14000000000000057,-0.1299999999999999,5.724,5.78,5.65,0.1299999999999999,-0.1299999999999999,5.55,5.68,5.38,0.2999999999999998,-0.14999999999999947,5.596,5.68,5.51,0.16999999999999993,-0.10999999999999943,33424,99120,5532,93588,13199
2016-10-16,5.467,5.53,5.38,0.15000000000000036,-0.08499999999999996,5.538,5.74,5.41,0.33000000000000007,-0.22000000000000064,5.412,5.48,5.3,0.1800000000000006,-0.05000000000000071,5.445,5.48,5.38,0.10000000000000053,-0.010000000000000675,26375,47569,7423,40146,-23504
2016-10-23,5.453,5.68,5.255,0.4249999999999998,-0.4249999999999998,5.478,5.68,5.31,0.3700000000000001,-0.3700000000000001,5.342,5.5,5.23,0.2699999999999996,-0.2699999999999996,5.374,5.54,5.24,0.2999999999999998,-0.2999999999999998,25582,48758,10709,38049,-20030
2016-10-30,5.356,5.55,5.15,0.39999999999999947,-0.13999999999999968,5.39,5.55,5.24,0.3099999999999996,-0.04999999999999982,5.226,5.34,5.14,0.20000000000000018,-0.02999999999999936,5.258,5.39,5.14,0.25,-0.07000000000000028,27782,66778,5404,61374,31823
2016-11-06,4.542,5.33,3.73,1.6,-1.6,4.578,5.34,3.73,1.6099999999999999,-1.6099999999999999,4.086,5.01,3.2,1.8099999999999996,-1.8099999999999996,4.1,5.02,3.25,1.7699999999999996,-1.7699999999999996,106469,139411,42211,97200,96402
2016-11-13,3.34,3.5,3.26,0.2400000000000002,-0.1499999999999999,3.452,3.67,3.3,0.3700000000000001,0.1299999999999999,3.23,3.35,3.11,0.2400000000000002,0.2400000000000002,3.366,3.54,3.28,0.26000000000000023,0.2400000000000002,165350,588391,9025,579366,-141233
2016-11-20,3.98,4.23,3.72,0.5100000000000002,0.2899999999999996,4.0725,4.33,3.74,0.5899999999999999,0.2699999999999996,3.9325,4.18,3.65,0.5299999999999998,0.30000000000000027,3.995,4.18,3.7,0.47999999999999954,0.25,39268,93525,8263,85262,-11976
2016-11-27,3.97,4.06,3.88,0.17999999999999972,-0.010000000000000231,4.0802,4.24,3.911,0.3290000000000002,-0.3290000000000002,3.8716,3.96,3.76,0.20000000000000018,-0.050000000000000266,3.9,3.99,3.76,0.23000000000000043,-0.050000000000000266,19047,40092,10269,29823,1093
2016-12-04,4.042,4.39,3.62,0.7699999999999996,0.3600000000000003,4.212,4.39,3.86,0.5299999999999998,0.43999999999999995,3.926,4.14,3.62,0.5199999999999996,0.30000000000000027,4.042,4.25,3.75,0.5,0.34999999999999964,28830,49771,7610,42161,42161
2016-12-11,4.38,4.41,4.35,0.0600000000000005,-0.040000000000000036,4.394,4.43,4.35,0.08000000000000007,-0.05000000000000071,4.2162,4.35,4.11,0.23999999999999932,0.02999999999999936,4.268,4.42,4.11,0.3099999999999996,0.08999999999999986,34862,85502,12657,72845,-59139
2016-12-18,4.016,4.07,3.96,0.11000000000000032,-0.09999999999999964,4.088,4.17,4.05,0.1200000000000001,-0.04999999999999982,3.94,4.0,3.89,0.10999999999999988,-0.040000000000000036,4.01,4.12,3.89,0.22999999999999998,-0.04999999999999982,43677,81475,25117,56358,-55686
2016-12-25,3.9779999999999998,4.112,3.82,0.29200000000000026,-0.29200000000000026,4.06975,4.13,4.029,0.10099999999999998,-0.10099999999999998,3.93025,4.051,3.82,0.23100000000000032,-0.23100000000000032,4.02,4.13,3.9,0.22999999999999998,-0.1599999999999997,12785,18596,7297,11299,-5695
2017-01-01,4.0925,4.2,4.02,0.1800000000000006,0.1800000000000006,4.145,4.21,4.1,0.11000000000000032,0.08000000000000007,3.98,4.06,3.91,0.14999999999999947,-0.009999999999999787,4.0325,4.13,3.94,0.18999999999999995,-0.1299999999999999,26832,35096,23746,11350,11350
2017-01-08,4.42,4.65,4.22,0.4300000000000006,0.4300000000000006,4.532,4.72,4.35,0.3700000000000001,0.3700000000000001,4.308,4.62,4.07,0.5499999999999998,0.5499999999999998,4.36,4.65,4.11,0.54,0.54,142414,566431,13354,553077,-31552
2017-01-15,4.83,4.98,4.65,0.33000000000000007,-0.15000000000000036,4.855,5.05,4.65,0.39999999999999947,-0.1899999999999995,4.7025,4.84,4.55,0.29000000000000004,-0.07000000000000028,4.7844999999999995,5.008,4.59,0.41800000000000015,-0.21799999999999997,25552,40305,16071,24234,-17961
2017-01-22,5.1024,5.94,4.842,1.0980000000000008,1.0980000000000008,5.22,6.01,4.86,1.1499999999999995,1.1399999999999997,4.956,5.63,4.69,0.9399999999999995,0.8200000000000003,5.067,5.63,4.69,0.9399999999999995,0.79,61845,182594,10380,172214,148512
2017-01-29,5.802,5.96,5.7,0.2599999999999998,0.10999999999999943,5.889,5.96,5.82,0.13999999999999968,-0.04999999999999982,5.706,5.78,5.62,0.16000000000000014,0.1200000000000001,5.764,5.8,5.7,0.09999999999999964,0.09999999999999964,71321,122929,45133,77796,-34413
2017-02-05,5.902,6.11,5.79,0.3200000000000003,0.3000000000000007,6.026,6.19,5.88,0.3100000000000005,0.3100000000000005,5.828,5.96,5.7,0.2599999999999998,0.2599999999999998,5.97,6.01,5.88,0.1299999999999999,0.1299999999999999,20886,32867,15460,17407,-1048
2017-02-12,6.2459999999999996,6.56,6.02,0.54,0.39999999999999947,6.326,6.63,6.08,0.5499999999999998,0.3099999999999996,6.109999999999999,6.31,5.97,0.33999999999999986,0.29000000000000004,6.152,6.38,5.97,0.41000000000000014,0.33000000000000007,52779,99927,17853,82074,-7235
2017-02-19,6.7,7.41,6.41,1.0,1.0,6.76,7.41,6.48,0.9299999999999997,0.9299999999999997,6.4175,6.57,6.35,0.22000000000000064,0.22000000000000064,6.54875,6.71,6.415,0.29499999999999993,0.2599999999999998,77850,140361,34897,105464,86
2017-02-26,6.724,7.26,6.15,1.1099999999999994,0.6600000000000001,6.9288,7.534,6.6,0.9340000000000002,0.9340000000000002,6.556,7.08,6.09,0.9900000000000002,0.9900000000000002,6.748,7.44,6.15,1.29,1.29,54871,115420,28606,86814,86814
2017-03-05,8.472,9.18,7.92,1.2599999999999998,0.7900000000000009,8.732,9.19,8.3,0.8899999999999988,-0.06999999999999851,8.052,8.33,7.79,0.54,0.54,8.27,8.48,7.92,0.5600000000000005,0.009999999999999787,91823,198492,34879,163613,-162645
2017-03-12,8.108,8.35,7.81,0.54,-0.27999999999999936,8.24,8.35,8.07,0.27999999999999936,-0.08000000000000007,7.804,7.94,7.54,0.40000000000000036,-0.07000000000000028,8.038,8.18,7.78,0.39999999999999947,-0.009999999999999787,27608,39400,13835,25565,10410
2017-03-19,7.482,7.97,6.74,1.2299999999999995,-0.23999999999999932,7.7216,8.08,7.27,0.8100000000000005,-0.040000000000000924,7.052,7.85,6.42,1.4299999999999997,-0.8199999999999994,7.288,7.86,6.63,1.2300000000000004,-0.8100000000000005,100310,168868,17215,151653,136863
2017-03-26,6.92,7.05,6.6,0.4500000000000002,-0.4300000000000006,7.0582,7.26,6.641,0.6189999999999998,-0.6189999999999998,6.766,6.95,6.43,0.5200000000000005,-0.4300000000000006,6.824,7.09,6.51,0.5800000000000001,-0.41000000000000014,74591,144921,40669,104252,81427
2017-04-02,6.254,6.58,5.98,0.5999999999999996,-0.5600000000000005,6.34,6.58,6.05,0.5300000000000002,-0.5300000000000002,6.0382,6.391,5.74,0.6509999999999998,-0.6509999999999998,6.094,6.5,5.74,0.7599999999999998,-0.7599999999999998,484969,1798060,56761,1741299,100683
2017-04-09,5.715,5.8,5.63,0.16999999999999993,-0.08999999999999986,6.005,6.73,5.67,1.0600000000000005,0.9300000000000006,5.4875,5.71,5.33,0.3799999999999999,0.3799999999999999,5.9025,6.73,5.6,1.1300000000000008,1.1300000000000008,279211,514081,19104,494977,-131328
2017-04-16,6.834,7.12,6.28,0.8399999999999999,0.6099999999999994,7.062,7.32,6.73,0.5899999999999999,0.15999999999999925,6.6804,7.02,6.28,0.7399999999999993,0.26200000000000045,6.886,7.24,6.63,0.6100000000000003,0.08999999999999986,42191,59515,14373,45142,-14135
2017-04-23,6.644,6.98,6.32,0.6600000000000001,-0.6600000000000001,6.6914,7.04,6.417000000000001,0.6229999999999993,-0.6229999999999993,6.4064,6.65,6.24,0.41000000000000014,-0.41000000000000014,6.492,6.65,6.29,0.3600000000000003,-0.3600000000000003,23236,25541,15896,9645,249
2017-04-30,6.354,6.59,6.16,0.4299999999999997,0.03000000000000025,6.482,6.72,6.29,0.4299999999999997,-0.39999999999999947,6.28,6.45,6.16,0.29000000000000004,-0.040000000000000036,6.406,6.69,6.2,0.4900000000000002,-0.4300000000000006,16213,26271,8811,17460,10740
2017-05-07,6.242,6.37,6.1,0.27000000000000046,0.07000000000000028,6.3712,6.54,6.29,0.25,0.19899999999999984,6.14,6.32,5.97,0.35000000000000053,0.35000000000000053,6.232,6.5,6.01,0.4900000000000002,0.4900000000000002,415682,1970326,11241,1959085,-38481
2017-05-14,6.128,6.61,5.5,1.1100000000000003,-0.8700000000000001,6.2194,6.61,5.577000000000001,1.0329999999999995,-0.6699999999999999,5.886,6.43,4.99,1.4399999999999995,-1.0099999999999998,6.072,6.46,5.27,1.1900000000000004,-0.5700000000000003,54150,195286,9197,186089,3537
2017-05-21,6.076,6.35,5.84,0.5099999999999998,0.5099999999999998,6.1672,6.43,5.88,0.5499999999999998,0.5499999999999998,5.974,6.19,5.73,0.45999999999999996,0.45999999999999996,6.068,6.25,5.81,0.4400000000000004,0.4400000000000004,29644,52384,14995,37389,-5820
2017-05-28,6.115,6.25,5.99,0.2599999999999998,-0.2599999999999998,6.2,6.27,6.16,0.10999999999999943,-0.07999999999999918,6.06,6.14,5.93,0.20999999999999996,-0.20999999999999996,6.1267499999999995,6.187,6.05,0.13700000000000045,0.0470000000000006,13883,18174,10080,8094,-3034
2017-06-04,6.038,6.2,5.96,0.2400000000000002,-0.14000000000000057,6.074,6.24,6.0,0.2400000000000002,-0.16000000000000014,5.87,5.95,5.81,0.14000000000000057,-0.07000000000000028,5.9357999999999995,6.02,5.85,0.16999999999999993,0.04999999999999982,22783,44523,12569,31954,31235
2017-06-11,5.91,5.97,5.81,0.16000000000000014,0.05999999999999961,5.994,6.11,5.89,0.22000000000000064,0.15000000000000036,5.816,5.96,5.72,0.2400000000000002,0.20000000000000018,5.944,6.11,5.76,0.35000000000000053,0.2999999999999998,7183,9470,4973,4497,278
2017-06-18,5.922000000000001,6.23,5.69,0.54,-0.28000000000000025,6.012,6.23,5.8,0.4300000000000006,-0.21000000000000085,5.764,6.06,5.59,0.46999999999999975,-0.1899999999999995,5.874,6.1,5.63,0.46999999999999975,-0.09999999999999964,29535,57423,5443,51980,51221
2017-06-25,5.998,6.03,5.96,0.07000000000000028,0.0,6.06,6.09,6.02,0.07000000000000028,-0.010000000000000675,5.942,6.0,5.89,0.11000000000000032,-0.03000000000000025,5.988,6.04,5.89,0.15000000000000036,0.009999999999999787,54907,213011,8964,204047,3163
2017-07-02,6.34,6.53,6.15,0.3799999999999999,0.3799999999999999,6.3925,6.53,6.22,0.3100000000000005,0.3100000000000005,6.28,6.41,6.14,0.27000000000000046,0.27000000000000046,6.355,6.47,6.2,0.2699999999999996,0.2699999999999996,47083,101418,7424,93994,93994
2017-07-09,6.808,7.37,6.39,0.9800000000000004,0.5600000000000005,6.97,7.37,6.54,0.8300000000000001,0.41000000000000014,6.664,6.84,6.39,0.4500000000000002,0.4500000000000002,6.82,7.26,6.5,0.7599999999999998,0.3600000000000003,45918,123596,13636,109960,-89784
2017-07-16,6.578,6.73,6.47,0.2600000000000007,-0.2600000000000007,6.62,6.8,6.47,0.33000000000000007,-0.33000000000000007,6.398,6.65,6.29,0.3600000000000003,-0.3600000000000003,6.506,6.75,6.29,0.45999999999999996,-0.45999999999999996,147408,276969,7667,269302,-207304
2017-07-23,6.3915999999999995,6.43,6.33,0.09999999999999964,0.07000000000000028,6.4558,6.51,6.42,0.08999999999999986,0.07099999999999973,6.364,6.4,6.31,0.09000000000000075,0.09000000000000075,6.412,6.51,6.364,0.1459999999999999,0.1459999999999999,7266,10028,3596,6432,-5410
2017-07-30,6.64,6.75,6.53,0.21999999999999975,0.16000000000000014,6.764,6.95,6.53,0.41999999999999993,0.1299999999999999,6.5440000000000005,6.65,6.42,0.23000000000000043,0.16999999999999993,6.662,6.87,6.46,0.41000000000000014,0.0600000000000005,49802,209720,4019,205701,-199985
2017-08-06,6.492,6.7,6.24,0.45999999999999996,-0.33999999999999986,6.526,6.73,6.32,0.41000000000000014,-0.33000000000000007,6.43,6.68,6.2,0.47999999999999954,-0.3700000000000001,6.4639999999999995,6.71,6.3,0.41000000000000014,-0.40000000000000036,24009,48661,6777,41884,37114
2017-08-13,6.434,6.67,6.29,0.3799999999999999,-0.02999999999999936,6.56,6.77,6.4,0.3699999999999992,0.04999999999999982,6.364,6.57,6.2,0.3700000000000001,0.05999999999999961,6.47,6.62,6.29,0.33000000000000007,0.1200000000000001,9525,19929,3136,16793,8309
2017-08-20,6.588,6.88,6.44,0.4399999999999995,0.41000000000000014,6.702,7.07,6.48,0.5899999999999999,0.5899999999999999,6.524,6.82,6.37,0.4500000000000002,0.4500000000000002,6.608,6.96,6.37,0.5899999999999999,0.5800000000000001,27021,75609,6660,68949,13574
2017-08-27,7.0,7.19,6.81,0.3800000000000008,0.1200000000000001,7.088,7.23,6.93,0.3000000000000007,0.1200000000000001,6.918,7.03,6.81,0.22000000000000064,0.13999999999999968,6.968,7.14,6.83,0.3099999999999996,0.13999999999999968,32410,113352,5482,107870,2508
2017-09-03,7.11,7.33,6.96,0.3700000000000001,0.1899999999999995,7.2175,7.4,7.03,0.3700000000000001,0.3700000000000001,6.9675,7.14,6.87,0.2699999999999996,0.23999999999999932,7.0475,7.27,6.94,0.3299999999999992,0.27999999999999936,12324,16192,6736,9456,8036
2017-09-10,7.384,7.6,7.15,0.4499999999999993,0.17999999999999972,7.4742,7.69,7.3,0.39000000000000057,0.20999999999999996,7.306,7.54,7.15,0.3899999999999997,0.3899999999999997,7.362,7.67,7.2,0.46999999999999975,0.46999999999999975,18341,58237,4306,53931,-51881
2017-09-17,7.534,7.6,7.42,0.17999999999999972,-0.16999999999999993,7.756,8.01,7.52,0.4900000000000002,0.14999999999999947,7.44,7.59,7.14,0.4500000000000002,-0.21999999999999975,7.585999999999999,8.01,7.14,0.8700000000000001,0.41000000000000014,17014,26098,8693,17405,-12665
2017-09-24,7.84,8.3,7.4,0.9000000000000004,-0.39000000000000057,8.112,8.45,7.72,0.7299999999999995,-0.4599999999999991,7.5506,7.84,7.28,0.5599999999999996,0.27700000000000014,7.7866,8.09,7.513,0.577,0.27700000000000014,35583,87000,7464,79536,-27044
2017-10-01,7.804,7.99,7.64,0.35000000000000053,-0.3100000000000005,7.86,7.99,7.75,0.2400000000000002,-0.23000000000000043,7.636,7.7,7.55,0.15000000000000036,-0.08000000000000007,7.773,7.9,7.645,0.2550000000000008,-0.22000000000000064,17084,26642,7369,19273,18933
