Date,IMOSStock_Open_average,IMOSStock_Open_max,IMOSStock_Open_min,IMOSStock_Open_volatility,IMOSStock_Open_change,IMOSStock_High_average,IMOSStock_High_max,IMOSStock_High_min,IMOSStock_High_volatility,IMOSStock_High_change,IMOSStock_Low_average,IMOSStock_Low_max,IMOSStock_Low_min,IMOSStock_Low_volatility,IMOSStock_Low_change,IMOSStock_Close_average,IMOSStock_Close_max,IMOSStock_Close_min,IMOSStock_Close_volatility,IMOSStock_Close_change,IMOSStock_Volume_average,IMOSStock_Volume_max,IMOSStock_Volume_min,IMOSStock_Volume_volatility,IMOSStock_Volume_change
2016-01-03,18.29,19.52,17.11,2.41,-1.3200000000000003,18.672,19.52,18.08,1.4400000000000013,-0.629999999999999,17.742,18.63,16.87,1.759999999999998,-0.8900000000000006,18.06,18.72,17.57,1.1499999999999986,-0.9299999999999997,165024,241359,110951,130408,130408
2016-01-10,17.942,18.16,17.7,0.46000000000000085,-0.15000000000000213,18.169999999999998,18.57,17.9,0.6700000000000017,-0.3000000000000007,17.312,17.85,16.68,1.1700000000000017,-0.8300000000000018,17.63,18.08,16.9,1.1799999999999997,-0.7600000000000016,166601,215125,117392,97733,-32578
2016-01-17,17.7275,18.5,17.0,1.5,0.7900000000000027,18.345,18.92,17.83,1.0900000000000034,0.5300000000000011,17.009999999999998,17.35,16.74,0.610000000000003,0.6000000000000014,17.715,18.15,16.93,1.2199999999999989,0.8500000000000014,305157,399180,154045,245135,245135
2016-01-24,17.934,18.07,17.84,0.23000000000000043,0.14999999999999858,18.17,18.3,18.01,0.28999999999999915,0.28999999999999915,17.0,17.9,16.11,1.7899999999999991,0.8000000000000007,17.976,18.05,17.9,0.15000000000000213,0.10000000000000142,251174,485334,120881,364453,364453
2016-01-31,17.848,17.96,17.68,0.28000000000000114,0.0,18.006,18.05,17.96,0.08999999999999986,-0.060000000000002274,17.55,17.73,17.41,0.3200000000000003,-0.08999999999999986,17.822,18.0,17.62,0.379999999999999,-0.3200000000000003,171124,205629,136561,69068,-12577
2016-02-07,16.464,17.38,15.86,1.5199999999999996,-1.5199999999999996,16.792,17.5,16.17,1.3299999999999983,-1.3299999999999983,15.754000000000001,16.6,14.35,2.2500000000000018,-2.2500000000000018,15.927999999999999,16.84,14.49,2.3499999999999996,-2.3499999999999996,268538,673204,162215,510989,507153
2016-02-14,16.5325,17.22,14.65,2.5699999999999985,2.5699999999999985,17.42,17.47,17.39,0.0799999999999983,0.03999999999999915,16.18,16.98,14.65,2.33,2.33,17.2125,17.31,17.03,0.2799999999999976,0.25,300863,453056,191225,261831,-261831
2016-02-21,17.16,17.34,16.76,0.5799999999999983,-0.05000000000000071,17.444,17.58,17.32,0.259999999999998,-0.06999999999999673,16.986,17.2,16.54,0.6600000000000001,-0.0799999999999983,17.188,17.33,16.96,0.36999999999999744,-0.10000000000000142,69026,130984,30822,100162,-82646
2016-02-28,17.612,17.93,17.21,0.7199999999999989,0.7199999999999989,17.928,18.1,17.52,0.5800000000000018,0.5800000000000018,17.502,17.84,17.18,0.6600000000000001,0.6600000000000001,17.742,17.93,17.28,0.6499999999999986,0.6499999999999986,96303,178935,35582,143353,-36515
2016-03-06,17.509999999999998,17.99,16.0,1.9899999999999984,-1.879999999999999,18.012,18.18,17.61,0.5700000000000003,-0.5300000000000011,17.29,17.82,16.0,1.8200000000000003,-1.8200000000000003,17.702,17.95,17.37,0.5799999999999983,-0.5799999999999983,108850,161918,57230,104688,-11885
2016-03-13,17.032,17.35,16.55,0.8000000000000007,-0.05000000000000071,17.362000000000002,17.6,17.13,0.4700000000000024,0.120000000000001,16.848,17.25,16.55,0.6999999999999993,0.3200000000000003,17.166,17.47,16.92,0.5499999999999972,0.2799999999999976,110248,154047,72123,81924,-33937
2016-03-20,16.905,17.38,16.71,0.6699999999999982,-0.6199999999999974,17.225,17.51,16.95,0.5600000000000023,-0.4200000000000017,16.7375,17.16,16.5,0.6600000000000001,-0.6600000000000001,16.97,17.24,16.7,0.5399999999999991,-0.2099999999999973,147956,388049,46835,341214,-20354
