Date,iShares Russell 2000Etf_Open_average,iShares Russell 2000Etf_Open_max,iShares Russell 2000Etf_Open_min,iShares Russell 2000Etf_Open_volatility,iShares Russell 2000Etf_Open_change,iShares Russell 2000Etf_High_average,iShares Russell 2000Etf_High_max,iShares Russell 2000Etf_High_min,iShares Russell 2000Etf_High_volatility,iShares Russell 2000Etf_High_change,iShares Russell 2000Etf_Low_average,iShares Russell 2000Etf_Low_max,iShares Russell 2000Etf_Low_min,iShares Russell 2000Etf_Low_volatility,iShares Russell 2000Etf_Low_change,iShares Russell 2000Etf_Close_average,iShares Russell 2000Etf_Close_max,iShares Russell 2000Etf_Close_min,iShares Russell 2000Etf_Close_volatility,iShares Russell 2000Etf_Close_change
2016-03-13,108.77,108.77,108.77,0.0,0.0,109.95,109.95,109.95,0.0,0.0,108.7,108.7,108.7,0.0,0.0,109.61,109.61,109.61,0.0,0.0
2016-03-20,106.24,106.24,106.24,0.0,0.0,107.22,107.22,107.22,0.0,0.0,105.74,105.74,105.74,0.0,0.0,107.2,107.2,107.2,0.0,0.0
2016-03-27,109.61,109.61,109.61,0.0,0.0,111.22,111.22,111.22,0.0,0.0,109.48,109.48,109.48,0.0,0.0,111.12,111.12,111.12,0.0,0.0
2016-04-03,109.61,109.61,109.61,0.0,0.0,110.07,110.07,110.07,0.0,0.0,108.63,108.63,108.63,0.0,0.0,109.11,109.11,109.11,0.0,0.0
2016-04-10,111.9,111.9,111.9,0.0,0.0,112.63,112.63,112.63,0.0,0.0,111.86,111.86,111.86,0.0,0.0,112.45,112.45,112.45,0.0,0.0
2016-04-17,112.98,112.98,112.98,0.0,0.0,114.19,114.19,114.19,0.0,0.0,112.97,112.97,112.97,0.0,0.0,114.11,114.11,114.11,0.0,0.0
2016-04-24,113.01,113.01,113.01,0.0,0.0,113.46,113.46,113.46,0.0,0.0,111.72,111.72,111.72,0.0,0.0,112.48,112.48,112.48,0.0,0.0
2016-05-01,109.8,109.8,109.8,0.0,0.0,110.93,110.93,110.93,0.0,0.0,109.54,109.54,109.54,0.0,0.0,110.91,110.91,110.91,0.0,0.0
2016-05-08,110.06,110.06,110.06,0.0,0.0,110.94,110.94,110.94,0.0,0.0,109.36,109.36,109.36,0.0,0.0,109.64,109.64,109.64,0.0,0.0
2016-05-15,109.29,109.29,109.29,0.0,0.0,110.79,110.79,110.79,0.0,0.0,109.23,109.23,109.23,0.0,0.0,110.79,110.79,110.79,0.0,0.0
2016-05-22,113.56,113.56,113.56,0.0,0.0,114.6,114.6,114.6,0.0,0.0,113.51,113.51,113.51,0.0,0.0,114.6,114.6,114.6,0.0,0.0
2016-05-29,116.47,116.47,116.47,0.0,0.0,116.47,116.47,116.47,0.0,0.0,115.0,115.0,115.0,0.0,0.0,115.97,115.97,115.97,0.0,0.0
2016-06-05,116.58,116.58,116.58,0.0,0.0,116.88,116.88,116.88,0.0,0.0,115.69,115.69,115.69,0.0,0.0,116.07,116.07,116.07,0.0,0.0
2016-06-12,114.41,114.41,114.41,0.0,0.0,114.92,114.92,114.92,0.0,0.0,113.68,113.68,113.68,0.0,0.0,114.06,114.06,114.06,0.0,0.0
2016-06-19,111.94,111.94,111.94,0.0,0.0,114.03,114.03,114.03,0.0,0.0,111.5,111.5,111.5,0.0,0.0,112.55,112.55,112.55,0.0,0.0
2016-06-26,115.05,115.05,115.05,0.0,0.0,115.95,115.95,115.95,0.0,0.0,114.8,114.8,114.8,0.0,0.0,115.39,115.39,115.39,0.0,0.0
2016-07-03,115.25,115.25,115.25,0.0,0.0,117.09,117.09,117.09,0.0,0.0,115.15,115.15,115.15,0.0,0.0,116.79,116.79,116.79,0.0,0.0
2016-07-10,119.89,119.89,119.89,0.0,0.0,120.04,120.04,120.04,0.0,0.0,119.28,119.28,119.28,0.0,0.0,119.7,119.7,119.7,0.0,0.0
2016-07-17,119.58,119.58,119.58,0.0,0.0,120.65,120.65,120.65,0.0,0.0,119.35,119.35,119.35,0.0,0.0,120.4,120.4,120.4,0.0,0.0
2016-07-24,120.71,120.71,120.71,0.0,0.0,121.76,121.76,121.76,0.0,0.0,120.05,120.05,120.05,0.0,0.0,121.07,121.07,121.07,0.0,0.0
2016-07-31,121.34,121.34,121.34,0.0,0.0,122.58,122.58,122.58,0.0,0.0,120.97,120.97,120.97,0.0,0.0,122.3,122.3,122.3,0.0,0.0
2016-08-07,121.83,121.83,121.83,0.0,0.0,122.46,122.46,122.46,0.0,0.0,121.63,121.63,121.63,0.0,0.0,122.19,122.19,122.19,0.0,0.0
2016-08-14,122.77,122.77,122.77,0.0,0.0,123.07,123.07,123.07,0.0,0.0,122.28,122.28,122.28,0.0,0.0,122.94,122.94,122.94,0.0,0.0
2016-08-21,123.45,123.45,123.45,0.0,0.0,124.41,124.41,124.41,0.0,0.0,122.3,122.3,122.3,0.0,0.0,123.06,123.06,123.06,0.0,0.0
2016-08-28,124.01,124.01,124.01,0.0,0.0,124.53,124.53,124.53,0.0,0.0,123.63,123.63,123.63,0.0,0.0,124.51,124.51,124.51,0.0,0.0
2016-09-04,124.18,124.18,124.18,0.0,0.0,124.21,124.21,124.21,0.0,0.0,121.21,121.21,121.21,0.0,0.0,121.25,121.25,121.25,0.0,0.0
2016-09-11,121.47,121.47,121.47,0.0,0.0,121.97,121.97,121.97,0.0,0.0,121.09,121.09,121.09,0.0,0.0,121.86,121.86,121.86,0.0,0.0
2016-09-18,125.56,125.56,125.56,0.0,0.0,125.88,125.88,125.88,0.0,0.0,124.81,124.81,124.81,0.0,0.0,124.81,124.81,124.81,0.0,0.0
2016-09-25,123.42,123.42,123.42,0.0,0.0,124.78,124.78,124.78,0.0,0.0,122.86,122.86,122.86,0.0,0.0,124.21,124.21,124.21,0.0,0.0
2016-10-02,124.04,124.04,124.04,0.0,0.0,124.32,124.32,124.32,0.0,0.0,122.23,122.23,122.23,0.0,0.0,122.83,122.83,122.83,0.0,0.0
2016-10-09,121.36,121.36,121.36,0.0,0.0,121.84,121.84,121.84,0.0,0.0,120.4,120.4,120.4,0.0,0.0,120.43,120.43,120.43,0.0,0.0
2016-10-16,120.26,120.26,120.26,0.0,0.0,121.37,121.37,121.37,0.0,0.0,120.1,120.1,120.1,0.0,0.0,121.07,121.07,121.07,0.0,0.0
2016-10-23,118.31,118.31,118.31,0.0,0.0,119.03,119.03,119.03,0.0,0.0,117.75,117.75,117.75,0.0,0.0,118.03,118.03,118.03,0.0,0.0
2016-10-30,115.3,115.3,115.3,0.0,0.0,116.9,116.9,116.9,0.0,0.0,115.05,115.05,115.05,0.0,0.0,115.74,115.74,115.74,0.0,0.0
2016-11-06,125.03,125.03,125.03,0.0,0.0,127.72,127.72,127.72,0.0,0.0,124.55,124.55,124.55,0.0,0.0,127.36,127.36,127.36,0.0,0.0
2016-11-13,130.69,130.69,130.69,0.0,0.0,131.09,131.09,131.09,0.0,0.0,130.3,130.3,130.3,0.0,0.0,130.99,130.99,130.99,0.0,0.0
2016-11-20,133.73,133.73,133.73,0.0,0.0,134.1,134.1,134.1,0.0,0.0,133.54,133.54,133.54,0.0,0.0,134.07,134.07,134.07,0.0,0.0
2016-11-27,130.94,130.94,130.94,0.0,0.0,131.47,131.47,131.47,0.0,0.0,130.52,130.52,130.52,0.0,0.0,130.9,130.9,130.9,0.0,0.0
2016-12-04,138.4,138.4,138.4,0.0,0.0,138.82,138.82,138.82,0.0,0.0,137.75,137.75,137.75,0.0,0.0,138.31,138.31,138.31,0.0,0.0
2016-12-11,136.35,136.35,136.35,0.0,0.0,137.53,137.53,137.53,0.0,0.0,135.63,135.63,135.63,0.0,0.0,135.91,135.91,135.91,0.0,0.0
2016-12-18,135.46,135.46,135.46,0.0,0.0,136.12,136.12,136.12,0.0,0.0,135.27,135.27,135.27,0.0,0.0,136.04,136.04,136.04,0.0,0.0
2016-12-25,135.6,135.6,135.6,0.0,0.0,135.63,135.63,135.63,0.0,0.0,134.4,134.4,134.4,0.0,0.0,134.85,134.85,134.85,0.0,0.0
2017-01-01,136.41,136.41,136.41,0.0,0.0,136.71,136.71,136.71,0.0,0.0,135.68,135.68,135.68,0.0,0.0,135.69,135.69,135.69,0.0,0.0
2017-01-08,135.65,135.65,135.65,0.0,0.0,136.97,136.97,136.97,0.0,0.0,135.65,135.65,135.65,0.0,0.0,136.26,136.26,136.26,0.0,0.0
2017-01-15,134.21,134.21,134.21,0.0,0.0,134.88,134.88,134.88,0.0,0.0,133.82,133.82,133.82,0.0,0.0,134.44,134.44,134.44,0.0,0.0
2017-01-22,136.77,136.77,136.77,0.0,0.0,137.04,137.04,137.04,0.0,0.0,135.65,135.65,135.65,0.0,0.0,136.19,136.19,136.19,0.0,0.0
2017-01-29,135.99,135.99,135.99,0.0,0.0,136.98,136.98,136.98,0.0,0.0,135.51,135.51,135.51,0.0,0.0,136.87,136.87,136.87,0.0,0.0
2017-02-05,137.79,137.79,137.79,0.0,0.0,138.37,138.37,138.37,0.0,0.0,137.2,137.2,137.2,0.0,0.0,137.94,137.94,137.94,0.0,0.0
2017-02-12,138.45,138.45,138.45,0.0,0.0,139.16,139.16,139.16,0.0,0.0,138.25,138.25,138.25,0.0,0.0,139.11,139.11,139.11,0.0,0.0
2017-02-19,137.46,137.46,137.46,0.0,0.0,138.65,138.65,138.65,0.0,0.0,137.3,137.3,137.3,0.0,0.0,138.65,138.65,138.65,0.0,0.0
2017-02-26,138.8,138.8,138.8,0.0,0.0,139.42,139.42,139.42,0.0,0.0,137.88,137.88,137.88,0.0,0.0,138.65,138.65,138.65,0.0,0.0
2017-03-05,136.29,136.29,136.29,0.0,0.0,136.31,136.31,136.31,0.0,0.0,134.84,134.84,134.84,0.0,0.0,135.96,135.96,135.96,0.0,0.0
2017-03-12,138.14,138.14,138.14,0.0,0.0,138.73,138.73,138.73,0.0,0.0,137.31,137.31,137.31,0.0,0.0,138.46,138.46,138.46,0.0,0.0
2017-03-19,134.95,134.95,134.95,0.0,0.0,135.47,135.47,135.47,0.0,0.0,133.86,133.86,133.86,0.0,0.0,134.49,134.49,134.49,0.0,0.0
2017-03-26,137.42,137.42,137.42,0.0,0.0,138.17,138.17,138.17,0.0,0.0,136.94,136.94,136.94,0.0,0.0,137.48,137.48,137.48,0.0,0.0
2017-04-02,135.21,135.21,135.21,0.0,0.0,136.03,136.03,136.03,0.0,0.0,134.75,134.75,134.75,0.0,0.0,135.52,135.52,135.52,0.0,0.0
2017-04-09,134.88,134.88,134.88,0.0,0.0,135.37,135.37,135.37,0.0,0.0,133.66,133.66,133.66,0.0,0.0,133.72,133.72,133.72,0.0,0.0
2017-04-16,137.24,137.24,137.24,0.0,0.0,137.55,137.55,137.55,0.0,0.0,136.71,136.71,136.71,0.0,0.0,137.21,137.21,137.21,0.0,0.0
2017-04-23,141.03,141.03,141.03,0.0,0.0,141.17,141.17,141.17,0.0,0.0,139.04,139.04,139.04,0.0,0.0,139.06,139.06,139.06,0.0,0.0
2017-04-30,138.69,138.69,138.69,0.0,0.0,138.99,138.99,138.99,0.0,0.0,137.53,137.53,137.53,0.0,0.0,138.99,138.99,138.99,0.0,0.0
2017-05-07,137.71,137.71,137.71,0.0,0.0,137.89,137.89,137.89,0.0,0.0,137.16,137.16,137.16,0.0,0.0,137.51,137.51,137.51,0.0,0.0
2017-05-14,135.64,135.64,135.64,0.0,0.0,136.76,136.76,136.76,0.0,0.0,135.42,135.42,135.42,0.0,0.0,136.03,136.03,136.03,0.0,0.0
2017-05-21,137.38,137.38,137.38,0.0,0.0,137.79,137.79,137.79,0.0,0.0,136.78,136.78,136.78,0.0,0.0,137.54,137.54,137.54,0.0,0.0
2017-05-28,139.45,139.45,139.45,0.0,0.0,141.02,141.02,141.02,0.0,0.0,139.05,139.05,139.05,0.0,0.0,139.85,139.85,139.85,0.0,0.0
2017-06-04,141.46,141.46,141.46,0.0,0.0,142.9,142.9,142.9,0.0,0.0,140.7,140.7,140.7,0.0,0.0,141.61,141.61,141.61,0.0,0.0
2017-06-11,140.03,140.03,140.03,0.0,0.0,140.22,140.22,140.22,0.0,0.0,139.28,139.28,139.28,0.0,0.0,140.19,140.19,140.19,0.0,0.0
2017-06-18,140.14,140.14,140.14,0.0,0.0,141.08,141.08,141.08,0.0,0.0,139.55,139.55,139.55,0.0,0.0,140.91,140.91,140.91,0.0,0.0
2017-06-25,141.25,141.25,141.25,0.0,0.0,141.67,141.67,141.67,0.0,0.0,140.77,140.77,140.77,0.0,0.0,140.92,140.92,140.92,0.0,0.0
2017-07-02,139.43,139.43,139.43,0.0,0.0,140.68,140.68,140.68,0.0,0.0,139.18,139.18,139.18,0.0,0.0,140.49,140.49,140.49,0.0,0.0
2017-07-09,141.1,141.1,141.1,0.0,0.0,142.3,142.3,142.3,0.0,0.0,141.1,141.1,141.1,0.0,0.0,141.73,141.73,141.73,0.0,0.0
2017-07-16,143.01,143.01,143.01,0.0,0.0,143.33,143.33,143.33,0.0,0.0,142.25,142.25,142.25,0.0,0.0,142.55,142.55,142.55,0.0,0.0
2017-07-23,142.02,142.02,142.02,0.0,0.0,142.36,142.36,142.36,0.0,0.0,141.47,141.47,141.47,0.0,0.0,141.96,141.96,141.96,0.0,0.0
2017-07-30,139.91,139.91,139.91,0.0,0.0,140.32,140.32,140.32,0.0,0.0,139.49,139.49,139.49,0.0,0.0,140.21,140.21,140.21,0.0,0.0
2017-08-06,136.21,136.21,136.21,0.0,0.0,136.74,136.74,136.74,0.0,0.0,135.77,135.77,135.77,0.0,0.0,136.47,136.47,136.47,0.0,0.0
2017-08-13,134.47,134.47,134.47,0.0,0.0,135.46,135.46,135.46,0.0,0.0,134.12,134.12,134.12,0.0,0.0,134.92,134.92,134.92,0.0,0.0
2017-08-20,136.88,136.88,136.88,0.0,0.0,137.31,137.31,137.31,0.0,0.0,136.42,136.42,136.42,0.0,0.0,136.88,136.88,136.88,0.0,0.0
2017-08-27,139.98,139.98,139.98,0.0,0.0,140.63,140.63,140.63,0.0,0.0,139.73,139.73,139.73,0.0,0.0,140.52,140.52,140.52,0.0,0.0
2017-09-03,138.93,138.93,138.93,0.0,0.0,139.77,139.77,139.77,0.0,0.0,138.62,138.62,138.62,0.0,0.0,139.22,139.22,139.22,0.0,0.0
2017-09-10,141.64,141.64,141.64,0.0,0.0,142.47,142.47,142.47,0.0,0.0,141.55,141.55,141.55,0.0,0.0,142.41,142.41,142.41,0.0,0.0
2017-09-17,143.67,143.67,143.67,0.0,0.0,144.67,144.67,144.67,0.0,0.0,143.56,143.56,143.56,0.0,0.0,144.3,144.3,144.3,0.0,0.0
2017-09-24,147.92,147.92,147.92,0.0,0.0,148.43,148.43,148.43,0.0,0.0,147.74,147.74,147.74,0.0,0.0,148.18,148.18,148.18,0.0,0.0
2017-10-01,149.71,149.71,149.71,0.0,0.0,150.34,150.34,150.34,0.0,0.0,149.57,149.57,149.57,0.0,0.0,150.05,150.05,150.05,0.0,0.0
2017-10-08,149.92,149.92,149.92,0.0,0.0,149.99,149.99,149.99,0.0,0.0,149.23,149.23,149.23,0.0,0.0,149.37,149.37,149.37,0.0,0.0
2017-10-15,150.31,150.31,150.31,0.0,0.0,150.41,150.41,150.41,0.0,0.0,149.86,149.86,149.86,0.0,0.0,149.98,149.98,149.98,0.0,0.0
2017-10-22,148.88,148.88,148.88,0.0,0.0,149.91,149.91,149.91,0.0,0.0,148.3,148.3,148.3,0.0,0.0,149.79,149.79,149.79,0.0,0.0
2017-10-29,148.48,148.48,148.48,0.0,0.0,148.96,148.96,148.96,0.0,0.0,148.06,148.06,148.06,0.0,0.0,148.61,148.61,148.61,0.0,0.0
2017-11-05,146.71,146.71,146.71,0.0,0.0,147.1,147.1,147.1,0.0,0.0,146.34,146.34,146.34,0.0,0.0,146.57,146.57,146.57,0.0,0.0
2017-11-12,147.25,147.25,147.25,0.0,0.0,149.03,149.03,149.03,0.0,0.0,147.17,147.17,147.17,0.0,0.0,148.45,148.45,148.45,0.0,0.0
2017-11-19,151.21,151.21,151.21,0.0,0.0,151.37,151.37,151.37,0.0,0.0,150.77,150.77,150.77,0.0,0.0,150.95,150.95,150.95,0.0,0.0
2017-11-26,153.67,153.67,153.67,0.0,0.0,153.71,153.71,153.71,0.0,0.0,148.75,148.75,148.75,0.0,0.0,153.02,153.02,153.02,0.0,0.0
2017-12-03,151.89,151.89,151.89,0.0,0.0,152.28,152.28,152.28,0.0,0.0,151.28,151.28,151.28,0.0,0.0,151.41,151.41,151.41,0.0,0.0
2017-12-10,151.05,151.05,151.05,0.0,0.0,153.25,153.25,153.25,0.0,0.0,150.58,150.58,150.58,0.0,0.0,152.24,152.24,152.24,0.0,0.0
2017-12-17,153.38,153.38,153.38,0.0,0.0,153.39,153.39,153.39,0.0,0.0,152.8,152.8,152.8,0.0,0.0,153.19,153.19,153.19,0.0,0.0
2017-12-24,154.15,154.15,154.15,0.0,0.0,154.15,154.15,154.15,0.0,0.0,152.39,152.39,152.39,0.0,0.0,152.46,152.46,152.46,0.0,0.0
2017-12-31,154.88,154.88,154.88,0.0,0.0,154.98,154.98,154.98,0.0,0.0,153.94,153.94,153.94,0.0,0.0,154.79,154.79,154.79,0.0,0.0
