Date,WisdomTree Emerging Markets Consumer GrowthEtf_Open_average,WisdomTree Emerging Markets Consumer GrowthEtf_Open_max,WisdomTree Emerging Markets Consumer GrowthEtf_Open_min,WisdomTree Emerging Markets Consumer GrowthEtf_Open_volatility,WisdomTree Emerging Markets Consumer GrowthEtf_Open_change,WisdomTree Emerging Markets Consumer GrowthEtf_High_average,WisdomTree Emerging Markets Consumer GrowthEtf_High_max,WisdomTree Emerging Markets Consumer GrowthEtf_High_min,WisdomTree Emerging Markets Consumer GrowthEtf_High_volatility,WisdomTree Emerging Markets Consumer GrowthEtf_High_change,WisdomTree Emerging Markets Consumer GrowthEtf_Low_average,WisdomTree Emerging Markets Consumer GrowthEtf_Low_max,WisdomTree Emerging Markets Consumer GrowthEtf_Low_min,WisdomTree Emerging Markets Consumer GrowthEtf_Low_volatility,WisdomTree Emerging Markets Consumer GrowthEtf_Low_change,WisdomTree Emerging Markets Consumer GrowthEtf_Close_average,WisdomTree Emerging Markets Consumer GrowthEtf_Close_max,WisdomTree Emerging Markets Consumer GrowthEtf_Close_min,WisdomTree Emerging Markets Consumer GrowthEtf_Close_volatility,WisdomTree Emerging Markets Consumer GrowthEtf_Close_change
2016-03-13,20.0,20.0,20.0,0.0,0.0,20.24,20.24,20.24,0.0,0.0,19.94,19.94,19.94,0.0,0.0,20.24,20.24,20.24,0.0,0.0
2016-03-20,19.7,19.7,19.7,0.0,0.0,19.96,19.96,19.96,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.96,19.96,19.96,0.0,0.0
2016-03-27,20.6,20.6,20.6,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.6,20.6,20.6,0.0,0.0
2016-04-03,20.59,20.59,20.59,0.0,0.0,20.59,20.59,20.59,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2016-04-10,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2016-04-17,20.86,20.86,20.86,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2016-04-24,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2016-05-01,19.98,19.98,19.98,0.0,0.0,20.21,20.21,20.21,0.0,0.0,19.98,19.98,19.98,0.0,0.0,20.21,20.21,20.21,0.0,0.0
2016-05-08,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2016-05-15,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2016-05-22,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2016-05-29,20.15,20.15,20.15,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.25,20.25,20.25,0.0,0.0
2016-06-05,20.6,20.6,20.6,0.0,0.0,20.63,20.63,20.63,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.51,20.51,20.51,0.0,0.0
2016-06-12,19.99,19.99,19.99,0.0,0.0,19.99,19.99,19.99,0.0,0.0,19.99,19.99,19.99,0.0,0.0,19.99,19.99,19.99,0.0,0.0
2016-06-19,20.36,20.36,20.36,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.36,20.36,20.36,0.0,0.0,20.36,20.36,20.36,0.0,0.0
2016-06-26,20.99,20.99,20.99,0.0,0.0,21.05,21.05,21.05,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.05,21.05,21.05,0.0,0.0
2016-07-03,21.07,21.07,21.07,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.07,21.07,21.07,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2016-07-10,21.9,21.9,21.9,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.85,21.85,21.85,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2016-07-17,22.04,22.04,22.04,0.0,0.0,22.04,22.04,22.04,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2016-07-24,22.07,22.07,22.07,0.0,0.0,22.32,22.32,22.32,0.0,0.0,22.07,22.07,22.07,0.0,0.0,22.26,22.26,22.26,0.0,0.0
2016-07-31,22.13,22.13,22.13,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.1,22.1,22.1,0.0,0.0,22.11,22.11,22.11,0.0,0.0
2016-08-07,22.94,22.94,22.94,0.0,0.0,22.99,22.99,22.99,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.95,22.95,22.95,0.0,0.0
2016-08-14,22.85,22.85,22.85,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.86,22.86,22.86,0.0,0.0
2016-08-21,22.59,22.59,22.59,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2016-08-28,22.41,22.41,22.41,0.0,0.0,22.57,22.57,22.57,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.57,22.57,22.57,0.0,0.0
2016-09-04,22.72,22.72,22.72,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.55,22.55,22.55,0.0,0.0
2016-09-11,22.35,22.35,22.35,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.35,22.35,22.35,0.0,0.0
2016-09-18,23.22,23.22,23.22,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.05,23.05,23.05,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2016-09-25,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0
2016-10-02,22.97,22.97,22.97,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2016-10-09,22.92,22.92,22.92,0.0,0.0,22.92,22.92,22.92,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.45,22.45,22.45,0.0,0.0
2016-10-16,22.72,22.72,22.72,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.86,22.86,22.86,0.0,0.0
2016-10-23,22.45,22.45,22.45,0.0,0.0,22.45,22.45,22.45,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2016-10-30,21.37,21.37,21.37,0.0,0.0,21.56,21.56,21.56,0.0,0.0,21.25,21.25,21.25,0.0,0.0,21.46,21.46,21.46,0.0,0.0
2016-11-06,20.16,20.16,20.16,0.0,0.0,20.29,20.29,20.29,0.0,0.0,20.15,20.15,20.15,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2016-11-13,20.21,20.21,20.21,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.2,20.2,20.2,0.0,0.0,20.2,20.2,20.2,0.0,0.0
2016-11-20,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2016-11-27,20.12,20.12,20.12,0.0,0.0,20.32,20.32,20.32,0.0,0.0,20.12,20.12,20.12,0.0,0.0,20.32,20.32,20.32,0.0,0.0
2016-12-04,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2016-12-11,20.09,20.09,20.09,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.06,20.06,20.06,0.0,0.0
2016-12-18,19.62,19.62,19.62,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.66,19.66,19.66,0.0,0.0
2016-12-25,20.14,20.14,20.14,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.14,20.14,20.14,0.0,0.0,20.14,20.14,20.14,0.0,0.0
2017-01-01,20.27,20.27,20.27,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.26,20.26,20.26,0.0,0.0
2017-01-08,20.47,20.47,20.47,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.6,20.6,20.6,0.0,0.0
2017-01-15,20.6,20.6,20.6,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.46,20.46,20.46,0.0,0.0
2017-01-22,20.99,20.99,20.99,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.99,20.99,20.99,0.0,0.0,20.99,20.99,20.99,0.0,0.0
2017-01-29,21.14,21.14,21.14,0.0,0.0,21.27,21.27,21.27,0.0,0.0,21.12,21.12,21.12,0.0,0.0,21.24,21.24,21.24,0.0,0.0
2017-02-05,21.21,21.21,21.21,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.16,21.16,21.16,0.0,0.0
2017-02-12,21.56,21.56,21.56,0.0,0.0,21.63,21.63,21.63,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.61,21.61,21.61,0.0,0.0
2017-02-19,21.74,21.74,21.74,0.0,0.0,22.03,22.03,22.03,0.0,0.0,21.74,21.74,21.74,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2017-02-26,21.83,21.83,21.83,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2017-03-05,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2017-03-12,22.7,22.7,22.7,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.48,22.48,22.48,0.0,0.0
2017-03-19,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2017-03-26,22.68,22.68,22.68,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.68,22.68,22.68,0.0,0.0
2017-04-02,22.52,22.52,22.52,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.52,22.52,22.52,0.0,0.0,22.52,22.52,22.52,0.0,0.0
2017-04-09,22.44,22.44,22.44,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.44,22.44,22.44,0.0,0.0,22.44,22.44,22.44,0.0,0.0
2017-04-16,22.5,22.5,22.5,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2017-04-23,22.63,22.63,22.63,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.86,22.86,22.86,0.0,0.0
2017-04-30,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0,22.56,22.56,22.56,0.0,0.0
2017-05-07,23.48,23.48,23.48,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.49,23.49,23.49,0.0,0.0
2017-05-14,22.95,22.95,22.95,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.95,22.95,22.95,0.0,0.0
2017-05-21,23.57,23.57,23.57,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.6,23.6,23.6,0.0,0.0
2017-05-28,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0
2017-06-04,23.86,23.86,23.86,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2017-06-11,23.44,23.44,23.44,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.39,23.39,23.39,0.0,0.0
2017-06-18,23.52,23.52,23.52,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2017-06-25,23.26,23.26,23.26,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.17,23.17,23.17,0.0,0.0
2017-07-02,23.21,23.21,23.21,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.27,23.27,23.27,0.0,0.0
2017-07-09,24.31,24.31,24.31,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2017-07-16,24.52,24.52,24.52,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.52,24.52,24.52,0.0,0.0
2017-07-23,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2017-07-30,24.56,24.56,24.56,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.47,24.47,24.47,0.0,0.0
2017-08-06,23.98,23.98,23.98,0.0,0.0,24.04,24.04,24.04,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2017-08-13,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2017-08-20,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.92,24.92,24.92,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2017-08-27,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2017-09-03,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.12,25.12,25.12,0.0,0.0,25.12,25.12,25.12,0.0,0.0
2017-09-10,25.55,25.55,25.55,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.62,25.62,25.62,0.0,0.0
2017-09-17,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.56,25.56,25.56,0.0,0.0,25.56,25.56,25.56,0.0,0.0
2017-09-24,25.15,25.15,25.15,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2017-10-01,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0
2017-10-08,26.15,26.15,26.15,0.0,0.0,26.15,26.15,26.15,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.07,26.07,26.07,0.0,0.0
2017-10-15,25.7,25.7,25.7,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.7,25.7,25.7,0.0,0.0
2017-10-22,25.19,25.19,25.19,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2017-10-29,25.08,25.08,25.08,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.9,24.9,24.9,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2017-11-05,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2017-11-12,25.71,25.71,25.71,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2017-11-19,26.46,26.46,26.46,0.0,0.0,26.46,26.46,26.46,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2017-11-26,25.69,25.69,25.69,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2017-12-03,25.25,25.25,25.25,0.0,0.0,25.45,25.45,25.45,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2017-12-10,25.82,25.82,25.82,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.74,25.74,25.74,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2017-12-17,26.4,26.4,26.4,0.0,0.0,26.42,26.42,26.42,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.39,26.39,26.39,0.0,0.0
2017-12-24,26.8,26.8,26.8,0.0,0.0,26.99,26.99,26.99,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2017-12-31,27.4,27.4,27.4,0.0,0.0,27.43,27.43,27.43,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.43,27.43,27.43,0.0,0.0
