Date,United States 12 Month Oil_etf_Open_average,United States 12 Month Oil_etf_Open_max,United States 12 Month Oil_etf_Open_min,United States 12 Month Oil_etf_Open_volatility,United States 12 Month Oil_etf_Open_change,United States 12 Month Oil_etf_High_average,United States 12 Month Oil_etf_High_max,United States 12 Month Oil_etf_High_min,United States 12 Month Oil_etf_High_volatility,United States 12 Month Oil_etf_High_change,United States 12 Month Oil_etf_Low_average,United States 12 Month Oil_etf_Low_max,United States 12 Month Oil_etf_Low_min,United States 12 Month Oil_etf_Low_volatility,United States 12 Month Oil_etf_Low_change,United States 12 Month Oil_etf_Close_average,United States 12 Month Oil_etf_Close_max,United States 12 Month Oil_etf_Close_min,United States 12 Month Oil_etf_Close_volatility,United States 12 Month Oil_etf_Close_change
2016-08-07,17.72,17.72,17.72,0.0,0.0,17.99,17.99,17.99,0.0,0.0,17.68,17.68,17.68,0.0,0.0,17.98,17.98,17.98,0.0,0.0
2016-08-14,19.23,19.23,19.23,0.0,0.0,19.25,19.25,19.25,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.17,19.17,19.17,0.0,0.0
2016-08-21,18.75,18.75,18.75,0.0,0.0,19.09,19.09,19.09,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.73,18.73,18.73,0.0,0.0
2016-08-28,17.42,17.42,17.42,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.54,17.54,17.54,0.0,0.0
2016-09-04,18.46,18.46,18.46,0.0,0.0,18.53,18.53,18.53,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.18,18.18,18.18,0.0,0.0
2016-09-11,17.25,17.25,17.25,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.36,17.36,17.36,0.0,0.0
2016-09-18,18.0,18.0,18.0,0.0,0.0,18.15,18.15,18.15,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2016-09-25,18.62,18.62,18.62,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.63,18.63,18.63,0.0,0.0
2016-10-02,19.53,19.53,19.53,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.26,19.26,19.26,0.0,0.0
2016-10-09,19.42,19.42,19.42,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2016-10-16,19.38,19.38,19.38,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.54,19.54,19.54,0.0,0.0
2016-10-23,18.99,18.99,18.99,0.0,0.0,19.15,19.15,19.15,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.82,18.82,18.82,0.0,0.0
2016-10-30,17.3,17.3,17.3,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.29,17.29,17.29,0.0,0.0
2016-11-06,17.32,17.32,17.32,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.15,17.15,17.15,0.0,0.0
2016-11-13,17.88,17.88,17.88,0.0,0.0,17.98,17.98,17.98,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.97,17.97,17.97,0.0,0.0
2016-11-20,18.42,18.42,18.42,0.0,0.0,18.42,18.42,18.42,0.0,0.0,18.02,18.02,18.02,0.0,0.0,18.09,18.09,18.09,0.0,0.0
2016-11-27,19.6,19.6,19.6,0.0,0.0,19.78,19.78,19.78,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2016-12-04,19.76,19.76,19.76,0.0,0.0,19.76,19.76,19.76,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2016-12-11,19.88,19.88,19.88,0.0,0.0,20.01,20.01,20.01,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.98,19.98,19.98,0.0,0.0
2016-12-18,19.93,19.93,19.93,0.0,0.0,20.2,20.2,20.2,0.0,0.0,19.92,19.92,19.92,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2016-12-25,20.32,20.32,20.32,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.4,20.4,20.4,0.0,0.0
2017-01-01,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.44,20.44,20.44,0.0,0.0
2017-01-08,20.18,20.18,20.18,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.03,20.03,20.03,0.0,0.0,20.09,20.09,20.09,0.0,0.0
2017-01-15,19.97,19.97,19.97,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.95,19.95,19.95,0.0,0.0
2017-01-22,19.73,19.73,19.73,0.0,0.0,20.25,20.25,20.25,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.77,19.77,19.77,0.0,0.0
2017-01-29,19.98,19.98,19.98,0.0,0.0,20.08,20.08,20.08,0.0,0.0,19.91,19.91,19.91,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2017-02-05,19.89,19.89,19.89,0.0,0.0,19.99,19.99,19.99,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.92,19.92,19.92,0.0,0.0
2017-02-12,19.41,19.41,19.41,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.54,19.54,19.54,0.0,0.0
2017-02-19,19.67,19.67,19.67,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.61,19.61,19.61,0.0,0.0
2017-02-26,19.33,19.33,19.33,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2017-03-05,18.27,18.27,18.27,0.0,0.0,18.28,18.28,18.28,0.0,0.0,17.85,17.85,17.85,0.0,0.0,17.92,17.92,17.92,0.0,0.0
2017-03-12,18.0,18.0,18.0,0.0,0.0,18.46,18.46,18.46,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.97,17.97,17.97,0.0,0.0
2017-03-19,17.61,17.61,17.61,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.58,17.58,17.58,0.0,0.0,17.68,17.68,17.68,0.0,0.0
2017-03-26,18.43,18.43,18.43,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.52,18.52,18.52,0.0,0.0
2017-04-02,18.95,18.95,18.95,0.0,0.0,19.06,19.06,19.06,0.0,0.0,18.92,18.92,18.92,0.0,0.0,19.02,19.02,19.02,0.0,0.0
2017-04-09,19.33,19.33,19.33,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.31,19.31,19.31,0.0,0.0,19.35,19.35,19.35,0.0,0.0
2017-04-16,18.48,18.48,18.48,0.0,0.0,18.48,18.48,18.48,0.0,0.0,17.99,17.99,17.99,0.0,0.0,18.09,18.09,18.09,0.0,0.0
2017-04-23,18.01,18.01,18.01,0.0,0.0,18.06,18.06,18.06,0.0,0.0,17.84,17.84,17.84,0.0,0.0,17.87,17.87,17.87,0.0,0.0
2017-04-30,16.72,16.72,16.72,0.0,0.0,17.15,17.15,17.15,0.0,0.0,16.72,16.72,16.72,0.0,0.0,17.09,17.09,17.09,0.0,0.0
2017-05-07,17.63,17.63,17.63,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.39,17.39,17.39,0.0,0.0,17.54,17.54,17.54,0.0,0.0
2017-05-14,18.06,18.06,18.06,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.06,18.06,18.06,0.0,0.0,18.26,18.26,18.26,0.0,0.0
2017-05-21,17.64,17.64,17.64,0.0,0.0,17.91,17.91,17.91,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.86,17.86,17.86,0.0,0.0
2017-05-28,17.14,17.14,17.14,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.05,17.05,17.05,0.0,0.0,17.28,17.28,17.28,0.0,0.0
2017-06-04,16.66,16.66,16.66,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.77,16.77,16.77,0.0,0.0
2017-06-11,16.42,16.42,16.42,0.0,0.0,16.44,16.44,16.44,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.42,16.42,16.42,0.0,0.0
2017-06-18,15.64,15.64,15.64,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.8,15.8,15.8,0.0,0.0
2017-06-25,16.55,16.55,16.55,0.0,0.0,16.83,16.83,16.83,0.0,0.0,16.51,16.51,16.51,0.0,0.0,16.82,16.82,16.82,0.0,0.0
2017-07-02,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0,15.99,15.99,15.99,0.0,0.0,16.12,16.12,16.12,0.0,0.0
2017-07-09,16.78,16.78,16.78,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.86,16.86,16.86,0.0,0.0
2017-07-16,16.81,16.81,16.81,0.0,0.0,16.81,16.81,16.81,0.0,0.0,16.45,16.45,16.45,0.0,0.0,16.49,16.49,16.49,0.0,0.0
2017-07-23,17.55,17.55,17.55,0.0,0.0,17.69,17.69,17.69,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.64,17.64,17.64,0.0,0.0
2017-07-30,17.55,17.55,17.55,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.65,17.65,17.65,0.0,0.0
2017-08-06,17.27,17.27,17.27,0.0,0.0,17.45,17.45,17.45,0.0,0.0,17.18,17.18,17.18,0.0,0.0,17.42,17.42,17.42,0.0,0.0
2017-08-13,16.86,16.86,16.86,0.0,0.0,17.38,17.38,17.38,0.0,0.0,16.78,16.78,16.78,0.0,0.0,17.38,17.38,17.38,0.0,0.0
2017-08-20,17.12,17.12,17.12,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.08,17.08,17.08,0.0,0.0,17.19,17.19,17.19,0.0,0.0
2017-08-27,17.39,17.39,17.39,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.25,17.25,17.25,0.0,0.0,17.38,17.38,17.38,0.0,0.0
2017-09-03,17.78,17.78,17.78,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.36,17.36,17.36,0.0,0.0,17.42,17.42,17.42,0.0,0.0
2017-09-10,17.97,17.97,17.97,0.0,0.0,18.08,18.08,18.08,0.0,0.0,17.95,17.95,17.95,0.0,0.0,18.05,18.05,18.05,0.0,0.0
2017-09-17,18.0,18.0,18.0,0.0,0.0,18.09,18.09,18.09,0.0,0.0,17.97,17.97,17.97,0.0,0.0,18.05,18.05,18.05,0.0,0.0
2017-09-24,18.27,18.27,18.27,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.24,18.24,18.24,0.0,0.0
2017-10-01,17.75,17.75,17.75,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.61,17.61,17.61,0.0,0.0,17.66,17.66,17.66,0.0,0.0
2017-10-08,18.21,18.21,18.21,0.0,0.0,18.31,18.31,18.31,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.26,18.26,18.26,0.0,0.0
2017-10-15,18.11,18.11,18.11,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.36,18.36,18.36,0.0,0.0
2017-10-22,18.58,18.58,18.58,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.92,18.92,18.92,0.0,0.0
2017-10-29,19.11,19.11,19.11,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.44,19.44,19.44,0.0,0.0
2017-11-05,20.01,20.01,20.01,0.0,0.0,20.12,20.12,20.12,0.0,0.0,19.9,19.9,19.9,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2017-11-12,19.65,19.65,19.65,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.82,19.82,19.82,0.0,0.0
2017-11-19,20.18,20.18,20.18,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.09,20.09,20.09,0.0,0.0,20.23,20.23,20.23,0.0,0.0
2017-11-26,20.23,20.23,20.23,0.0,0.0,20.35,20.35,20.35,0.0,0.0,20.1,20.1,20.1,0.0,0.0,20.17,20.17,20.17,0.0,0.0
2017-12-03,20.05,20.05,20.05,0.0,0.0,20.15,20.15,20.15,0.0,0.0,19.92,19.92,19.92,0.0,0.0,20.06,20.06,20.06,0.0,0.0
2017-12-10,19.88,19.88,19.88,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2017-12-17,20.25,20.25,20.25,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2017-12-24,20.95,20.95,20.95,0.0,0.0,21.07,21.07,21.07,0.0,0.0,20.91,20.91,20.91,0.0,0.0,20.92,20.92,20.92,0.0,0.0
2017-12-31,21.27,21.27,21.27,0.0,0.0,21.39,21.39,21.39,0.0,0.0,21.21,21.21,21.21,0.0,0.0,21.38,21.38,21.38,0.0,0.0
