Date,CKH_stock_Open_average,CKH_stock_Open_max,CKH_stock_Open_min,CKH_stock_Open_volatility,CKH_stock_Open_change,CKH_stock_High_average,CKH_stock_High_max,CKH_stock_High_min,CKH_stock_High_volatility,CKH_stock_High_change,CKH_stock_Low_average,CKH_stock_Low_max,CKH_stock_Low_min,CKH_stock_Low_volatility,CKH_stock_Low_change,CKH_stock_Close_average,CKH_stock_Close_max,CKH_stock_Close_min,CKH_stock_Close_volatility,CKH_stock_Close_change,CKH_stock_Volume_average,CKH_stock_Volume_max,CKH_stock_Volume_min,CKH_stock_Volume_volatility,CKH_stock_Volume_change
2016-01-03,50.188,52.73,47.06,5.669999999999995,-5.669999999999995,50.512,53.1,47.06,6.039999999999999,-6.039999999999999,48.698,51.52,45.16,6.3600000000000065,-6.3600000000000065,49.31,52.71,45.92,6.789999999999999,-6.789999999999999,141410,178167,88987,89180,6356
2016-01-10,45.142,46.39,43.45,2.9399999999999977,-1.9899999999999949,45.786,46.57,44.56,2.009999999999998,-1.1999999999999957,43.91,44.81,43.11,1.7000000000000028,-1.7000000000000028,44.916000000000004,45.59,44.1,1.490000000000002,-1.1400000000000006,132498,195164,83580,111584,8838
2016-01-17,44.504999999999995,46.08,43.58,2.5,1.3599999999999994,45.375,46.44,44.54,1.8999999999999986,1.6899999999999977,43.057500000000005,43.89,41.24,2.6499999999999986,0.0799999999999983,44.542500000000004,44.85,44.04,0.8100000000000023,0.3100000000000023,201813,343804,99305,244499,-74214
2016-01-24,44.568,46.41,43.21,3.1999999999999957,1.7899999999999991,45.81,47.91,44.09,3.819999999999993,1.7800000000000011,43.492,44.75,42.43,2.3200000000000003,2.3200000000000003,44.482,46.01,42.47,3.539999999999999,3.539999999999999,189301,300604,106607,193997,166680
2016-01-31,45.39,46.19,44.61,1.5799999999999983,0.6599999999999966,46.652,48.31,45.62,2.690000000000005,0.6799999999999997,44.55,45.74,42.97,2.770000000000003,0.779999999999994,45.55,46.69,43.82,2.8699999999999974,-0.6000000000000014,120332,168041,92113,75928,-13550
2016-02-07,44.116,45.73,41.85,3.8799999999999955,-2.969999999999999,45.248000000000005,46.78,43.02,3.759999999999998,-2.789999999999999,43.27,44.9,41.39,3.509999999999998,-2.969999999999999,44.05,46.41,42.35,4.059999999999995,-3.9599999999999937,128638,241405,83252,158153,147062
2016-02-14,44.4175,46.15,42.98,3.1700000000000017,2.059999999999995,45.44,46.37,43.24,3.1299999999999955,3.1299999999999955,43.4825,44.84,41.6,3.240000000000002,3.240000000000002,44.7275,45.73,42.38,3.3499999999999943,2.8200000000000003,204669,294799,131656,163143,-108315
2016-02-21,44.97,46.21,43.92,2.289999999999999,-1.4699999999999989,46.12,47.68,44.73,2.950000000000003,0.9299999999999997,44.148,45.6,42.59,3.009999999999998,-1.2000000000000028,45.164,46.65,44.09,2.559999999999995,0.9499999999999957,126285,164851,97338,67513,-57368
2016-02-28,48.6,50.76,46.79,3.969999999999999,3.969999999999999,50.532,51.98,48.8,3.1799999999999997,3.1799999999999997,48.384,50.28,46.79,3.490000000000002,3.490000000000002,49.598,50.88,48.39,2.490000000000002,2.4399999999999977,376267,472543,234729,237814,73769
2016-03-06,51.574,53.13,49.81,3.3200000000000003,1.4499999999999957,52.712,53.94,51.63,2.309999999999995,-1.7899999999999991,50.596000000000004,51.21,49.6,1.6099999999999994,1.509999999999998,51.856,53.22,50.78,2.4399999999999977,-1.3699999999999974,257046,433307,127040,306267,-306267
2016-03-13,51.506,53.54,50.18,3.3599999999999994,2.469999999999999,52.356,53.66,50.84,2.819999999999993,1.6700000000000017,50.838,52.69,49.67,3.019999999999996,2.210000000000001,51.836,53.35,49.95,3.3999999999999986,2.1400000000000006,204647,307304,114197,193107,54765
2016-03-20,52.3475,53.37,50.69,2.6799999999999997,-2.4100000000000037,53.2475,53.79,52.6,1.1899999999999977,-1.1799999999999997,51.760000000000005,52.59,50.58,2.010000000000005,-1.980000000000004,52.39,53.67,51.31,2.3599999999999994,-1.730000000000004,163067,245823,114562,131261,131261
2016-03-27,52.844,54.07,51.4,2.6700000000000017,1.2800000000000011,53.82,54.69,52.53,2.1599999999999966,1.0499999999999972,52.066,52.83,51.17,1.6599999999999966,1.529999999999994,53.246,54.45,51.9,2.5500000000000043,1.240000000000002,170893,256562,104751,151811,42064
2016-04-03,52.403999999999996,52.99,51.83,1.1600000000000037,-1.1600000000000037,53.184000000000005,53.85,52.59,1.259999999999998,-1.0200000000000031,51.756,52.29,50.85,1.4399999999999977,-0.6000000000000014,52.153999999999996,52.62,50.98,1.6400000000000006,-0.529999999999994,199137,275966,129649,146317,-70066
