Date,LB_stock_Open_average,LB_stock_Open_max,LB_stock_Open_min,LB_stock_Open_volatility,LB_stock_Open_change,LB_stock_High_average,LB_stock_High_max,LB_stock_High_min,LB_stock_High_volatility,LB_stock_High_change,LB_stock_Low_average,LB_stock_Low_max,LB_stock_Low_min,LB_stock_Low_volatility,LB_stock_Low_change,LB_stock_Close_average,LB_stock_Close_max,LB_stock_Close_min,LB_stock_Close_volatility,LB_stock_Close_change,LB_stock_Volume_average,LB_stock_Volume_max,LB_stock_Volume_min,LB_stock_Volume_volatility,LB_stock_Volume_change
2016-03-13,86.42,87.07,85.92,1.1499999999999915,1.1099999999999994,87.572,88.77,86.79,1.9799999999999898,1.9799999999999898,86.162,86.87,85.51,1.3599999999999994,1.0300000000000011,87.048,87.82,86.56,1.259999999999991,1.259999999999991,1559684,2585640,1240804,1344836,1332829
2016-03-20,86.32249999999999,87.8,85.19,2.6099999999999994,-2.6099999999999994,86.685,87.85,85.76,2.089999999999989,-1.3799999999999955,85.535,86.61,85.0,1.6099999999999994,-1.5100000000000051,85.89750000000001,86.77,85.3,1.4699999999999989,-0.9799999999999898,2241288,3724953,1177311,2547642,-37570
2016-03-27,87.222,88.29,86.27,2.0200000000000102,1.4300000000000068,88.158,88.76,87.1,1.6600000000000108,1.0999999999999943,86.888,87.58,86.03,1.5499999999999972,1.4399999999999977,87.6,88.37,86.78,1.5900000000000034,1.2999999999999972,1231650,1422357,1054820,367537,-31453
2016-04-03,85.746,88.1,82.99,5.109999999999999,-5.109999999999999,86.416,88.37,83.55,4.820000000000007,-4.820000000000007,84.06400000000001,86.23,79.87,6.359999999999999,-6.359999999999999,84.616,86.7,80.5,6.200000000000003,-6.200000000000003,2484927,5276504,1280470,3996034,3931986
2016-04-10,79.628,81.0,77.3,3.700000000000003,0.1599999999999966,80.854,82.31,79.47,2.8400000000000034,1.0300000000000011,78.77,80.63,75.91,4.719999999999999,1.4499999999999886,80.258,82.26,79.07,3.190000000000012,2.980000000000004,4180146,9309882,1986078,7323804,-477267
2016-04-17,79.536,81.92,77.43,4.489999999999995,-4.489999999999995,79.888,82.15,77.51,4.640000000000001,-4.640000000000001,78.12,80.62,76.45,4.170000000000002,-4.170000000000002,78.566,81.37,76.76,4.609999999999999,-4.609999999999999,3029376,5927390,2051721,3875669,-182944
2016-04-24,78.518,79.24,77.38,1.8599999999999994,1.7199999999999989,79.074,80.08,78.47,1.6099999999999994,0.6800000000000068,77.8,78.76,76.76,2.0,0.7399999999999949,78.58800000000001,79.5,77.89,1.6099999999999994,0.4000000000000057,2079836,2765760,1434725,1331035,-607053
2016-05-01,76.0,79.54,70.63,8.91000000000001,-7.950000000000003,76.756,80.2,70.63,9.570000000000007,-9.41000000000001,74.806,78.37,69.0,9.370000000000005,-9.370000000000005,75.8,80.18,69.59,10.590000000000003,-9.950000000000003,5895991,17167360,1697876,15469484,4072358
2016-05-08,68.358,69.53,67.24,2.2900000000000063,-2.0600000000000023,69.144,70.86,67.86,3.0,-2.8299999999999983,67.804,69.24,66.62,2.6199999999999903,-2.6199999999999903,68.158,70.03,66.74,3.2900000000000063,-3.2900000000000063,3136663,3886547,2287842,1598705,-80146
2016-05-15,63.9,66.9,60.0,6.900000000000006,-5.319999999999993,65.44200000000001,67.66,63.32,4.339999999999996,-3.1499999999999915,63.088,66.37,60.0,6.3700000000000045,-5.290000000000006,63.936,66.37,60.62,5.750000000000007,-2.8300000000000054,6356756,10324185,4509416,5814769,1292698
2016-05-22,65.026,66.47,63.66,2.8100000000000023,2.740000000000009,65.92,67.93,64.0,3.930000000000007,3.930000000000007,64.638,66.3,62.76,3.539999999999999,3.539999999999999,65.61200000000001,67.92,63.28,4.640000000000001,4.640000000000001,4235610,5229884,3580766,1649118,359036
2016-05-29,68.9675,71.03,67.39,3.6400000000000006,3.3799999999999955,70.08500000000001,71.46,68.68,2.779999999999987,2.779999999999987,68.6425,70.95,67.26,3.6899999999999977,3.6899999999999977,69.8275,71.33,68.41,2.9200000000000017,2.469999999999999,4595803,5463575,3057788,2405787,-2405787
2016-06-05,69.766,70.8,68.06,2.739999999999995,-2.739999999999995,70.13199999999999,71.27,68.63,2.6400000000000006,-2.6400000000000006,69.044,70.0,67.59,2.4099999999999966,-2.3999999999999915,69.574,70.43,68.4,2.030000000000001,-2.030000000000001,2438380,3370962,1549609,1821353,-1821353
2016-06-12,67.642,68.07,66.7,1.3699999999999903,-0.19999999999998863,68.478,69.41,67.67,1.7399999999999949,0.7000000000000028,66.81,67.67,65.67,2.0,0.4000000000000057,67.512,68.28,66.31,1.9699999999999989,1.0100000000000051,2371328,2658152,1630485,1027667,268872
2016-06-19,68.276,69.29,67.09,2.200000000000003,-1.6700000000000017,68.844,69.53,68.0,1.5300000000000011,-1.0300000000000011,67.848,68.76,67.07,1.690000000000012,-0.6700000000000017,68.256,69.15,67.48,1.6700000000000017,-0.3399999999999892,2404899,4526514,1669614,2856900,2629739
2016-06-26,66.28,67.2,64.33,2.8700000000000045,-0.14000000000000057,67.36,68.16,65.97,2.1899999999999977,0.9200000000000017,65.5,66.5,64.3,2.200000000000003,1.8900000000000006,66.498,67.53,65.26,2.269999999999996,2.269999999999996,2299982,2581670,2162794,418876,-317181
2016-07-03,67.615,68.41,66.71,1.7000000000000028,1.3499999999999943,68.6925,69.84,67.81,2.030000000000001,2.030000000000001,66.955,68.28,66.36,1.9200000000000017,1.9200000000000017,68.03,69.18,67.04,2.1400000000000006,2.1400000000000006,2537699,3666188,2047520,1618668,-21884
2016-07-10,70.106,70.91,69.38,1.5300000000000011,0.6099999999999994,70.494,70.99,69.87,1.1199999999999903,0.37999999999999545,69.482,69.71,69.22,0.4899999999999949,0.14000000000000057,69.898,70.64,69.41,1.230000000000004,0.04999999999999716,1283005,1883256,829859,1053397,-125007
2016-07-17,70.356,70.82,69.84,0.9799999999999898,0.6299999999999955,71.122,71.77,70.5,1.269999999999996,1.269999999999996,70.1,70.5,69.48,1.019999999999996,0.9299999999999926,70.77,71.66,70.31,1.3499999999999943,1.25,1568036,1905953,1178015,727938,214665
2016-07-24,73.44,74.26,71.85,2.410000000000011,1.710000000000008,74.532,75.0,74.02,0.980000000000004,-0.5300000000000011,72.806,73.71,71.61,2.0999999999999943,1.230000000000004,73.918,74.26,73.56,0.7000000000000028,-0.21999999999999886,1975922,3585597,1063570,2522027,-2467540
2016-07-31,73.22,74.38,71.02,3.3599999999999994,-0.6899999999999977,74.136,74.69,72.88,1.8100000000000023,0.12999999999999545,72.258,73.36,70.4,2.9599999999999937,-0.5,73.318,74.62,72.26,2.3599999999999994,0.2400000000000091,2044468,2532538,1599585,932953,447020
2016-08-07,73.574,74.86,72.43,2.4299999999999926,-0.980000000000004,74.30199999999999,75.36,73.24,2.1200000000000045,-0.6199999999999903,72.764,73.76,71.87,1.8900000000000006,-0.44000000000001194,73.182,73.96,72.04,1.9199999999999875,-0.29999999999999716,1516373,1857985,1165050,692935,-692935
2016-08-14,75.298,78.07,73.34,4.72999999999999,4.089999999999989,76.044,78.75,74.12,4.6299999999999955,4.209999999999994,74.414,76.86,72.5,4.359999999999999,3.3499999999999943,75.648,77.87,74.06,3.8100000000000023,3.4200000000000017,2808496,5516470,1391929,4124541,1831731
2016-08-21,77.788,78.86,76.94,1.9200000000000017,-1.8100000000000023,78.30799999999999,79.67,77.24,2.430000000000007,-2.430000000000007,76.822,77.69,75.95,1.7399999999999949,-1.7399999999999949,77.254,78.02,76.26,1.759999999999991,-1.759999999999991,1706983,2592755,959279,1633476,-1633476
2016-08-28,76.172,76.91,74.94,1.9699999999999989,-1.5400000000000063,76.788,77.55,75.7,1.8499999999999943,-1.4099999999999966,75.258,76.45,74.12,2.3299999999999983,-2.3299999999999983,75.7,76.83,74.19,2.6400000000000006,-2.6400000000000006,1675078,2317613,1027909,1289704,568952
2016-09-04,73.5175,74.19,72.95,1.2399999999999949,-1.2399999999999949,73.8475,74.25,73.08,1.1700000000000017,-1.1700000000000017,72.52000000000001,73.11,71.43,1.6799999999999926,-1.5,73.0025,73.91,71.43,2.4799999999999898,-1.8999999999999915,1405770,1757809,1155735,602074,-331377
2016-09-11,71.55,72.33,70.91,1.4200000000000017,0.710000000000008,72.478,73.15,72.11,1.0400000000000063,-1.0400000000000063,70.982,71.49,70.65,0.8399999999999892,0.4099999999999966,72.054,72.95,71.48,1.4699999999999989,-1.0700000000000074,1699094,2880720,1106715,1774005,1367571
2016-09-18,72.82000000000001,74.07,72.23,1.8399999999999892,1.8399999999999892,73.824,75.94,72.66,3.280000000000001,3.280000000000001,72.558,73.99,71.56,2.4299999999999926,1.9299999999999926,73.358,75.2,72.19,3.010000000000005,3.010000000000005,1521548,2361386,984779,1376607,1376607
2016-09-25,72.454,74.71,70.07,4.640000000000001,-4.640000000000001,72.8,74.77,71.03,3.739999999999995,-3.739999999999995,71.142,73.17,69.33,3.8400000000000034,-3.8400000000000034,71.588,73.33,69.85,3.480000000000004,-2.5600000000000023,2440676,3375085,1750431,1624654,-151762
2016-10-02,71.01,71.7,70.21,1.490000000000009,0.8400000000000034,71.518,72.77,70.71,2.0600000000000023,1.8999999999999915,70.42999999999999,71.21,69.67,1.539999999999992,1.2199999999999989,70.66199999999999,71.23,70.05,1.1800000000000068,1.1800000000000068,2116752,2778132,1627958,1150174,1000030
2016-10-09,71.952,73.06,70.83,2.230000000000004,1.5600000000000023,72.792,73.53,71.98,1.5499999999999972,1.4899999999999949,71.30199999999999,72.63,70.46,2.1700000000000017,1.1400000000000006,72.256,73.23,70.55,2.680000000000007,1.4699999999999989,1739888,2114612,1269133,845479,624183
2016-10-16,72.382,72.97,71.73,1.2399999999999949,-1.2399999999999949,72.77,73.03,72.57,0.46000000000000796,-0.3299999999999983,71.658,72.14,71.13,1.0100000000000051,-0.7000000000000028,72.31,72.5,72.09,0.4099999999999966,0.25,1154309,1445392,883043,562349,-339721
2016-10-23,72.674,73.15,72.28,0.8700000000000045,-0.4399999999999977,73.486,74.46,72.96,1.5,1.039999999999992,72.292,72.53,71.82,0.710000000000008,-0.10999999999999943,73.026,73.71,72.72,0.9899999999999949,0.519999999999996,1331262,2180455,853781,1326674,1326674
2016-10-30,67.426,73.55,65.31,8.239999999999995,-8.239999999999995,68.088,73.73,66.07,7.660000000000011,-7.660000000000011,66.436,71.78,64.9,6.8799999999999955,-6.8799999999999955,66.888,72.19,65.0,7.189999999999998,-7.189999999999998,4474307,12283085,1859462,10423623,-1048921
2016-11-06,65.91,67.87,63.77,4.100000000000001,2.5700000000000074,67.34,69.23,65.83,3.4000000000000057,3.0200000000000102,65.436,67.54,62.7,4.840000000000003,2.3700000000000045,66.934,69.17,65.18,3.989999999999995,3.460000000000008,2444142,2807439,1633661,1173778,-1002774
2016-11-13,68.948,70.74,66.0,4.739999999999995,-0.5699999999999932,70.37,71.15,68.9,2.25,-0.23000000000000398,67.754,70.0,65.0,5.0,-1.4000000000000057,69.358,70.34,67.93,2.4099999999999966,-0.1700000000000017,3112961,3988993,2141392,1847601,-788589
2016-11-20,70.7375,72.47,69.93,2.539999999999992,2.3400000000000034,71.575,72.81,70.48,2.3299999999999983,2.3299999999999983,70.065,71.34,69.01,2.3299999999999983,2.3299999999999983,70.9825,72.08,69.21,2.8700000000000045,2.6000000000000085,1792961,2230600,1497120,733480,-26406
2016-11-27,71.66,72.21,70.2,2.009999999999991,-0.0899999999999892,72.81400000000001,73.25,71.86,1.3900000000000006,-0.37999999999999545,71.084,71.77,70.06,1.7099999999999937,0.0799999999999983,71.622,72.26,70.22,2.0400000000000063,0.14000000000000057,2553938,3179584,1631905,1547679,-1314663
2016-12-04,73.252,74.88,72.0,2.8799999999999955,2.589999999999989,74.142,75.5,72.22,3.280000000000001,2.480000000000004,72.594,74.38,71.17,3.2099999999999937,2.1299999999999955,73.648,75.12,71.97,3.1500000000000057,2.3900000000000006,1466008,1646917,1330480,316437,-68491
2016-12-11,72.736,73.85,71.5,2.3499999999999943,-2.3499999999999943,73.028,74.25,71.61,2.6400000000000006,-2.6400000000000006,71.18599999999999,72.5,68.71,3.7900000000000063,-3.7900000000000063,71.658,73.01,69.38,3.6300000000000097,-3.6300000000000097,2094343,4081427,1214326,2867101,2867101
2016-12-18,68.744,69.7,66.77,2.930000000000007,-2.6099999999999994,69.306,70.2,67.35,2.8500000000000085,-2.710000000000008,67.89,69.37,66.18,3.1899999999999977,-2.4200000000000017,68.2,69.77,66.61,3.1599999999999966,-2.510000000000005,1699281,2429204,874772,1554432,-1019311
2016-12-25,66.465,66.86,66.18,0.6799999999999926,-0.5999999999999943,66.8275,67.03,66.51,0.519999999999996,-0.519999999999996,65.8,66.21,65.34,0.8699999999999903,-0.8699999999999903,66.175,66.46,65.84,0.6199999999999903,-0.6199999999999903,1101610,1434790,887579,547211,349867
2017-01-01,64.635,67.0,61.53,5.469999999999999,-3.8299999999999983,65.5375,68.44,61.8,6.640000000000001,-5.200000000000003,63.5925,67.0,61.0,6.0,-4.350000000000001,64.2975,67.34,61.23,6.1100000000000065,-5.350000000000001,4572083,8131469,2808614,5322855,1313342
2017-01-08,60.99,61.29,60.5,0.7899999999999991,-0.6300000000000026,61.608,62.33,61.02,1.3099999999999952,-0.9099999999999966,60.436,60.82,60.05,0.7700000000000031,-0.6099999999999994,61.064,61.35,60.69,0.6600000000000037,-0.6099999999999994,2293963,2538216,2088784,449432,-412445
2017-01-15,61.2175,61.82,60.85,0.9699999999999989,0.17999999999999972,61.9425,62.24,61.58,0.6600000000000037,-0.6600000000000037,60.5175,60.85,60.15,0.7000000000000028,-0.0799999999999983,61.3175,61.87,60.92,0.9499999999999957,0.20000000000000284,2428730,2847183,2108939,738244,-268663
2017-01-22,61.57,61.87,61.28,0.5899999999999963,0.14999999999999858,61.878,62.24,61.56,0.6799999999999997,0.0899999999999963,60.634,61.6,58.75,2.8500000000000014,-1.8999999999999986,60.964,61.85,59.01,2.8400000000000034,-2.1499999999999986,2428060,3743746,1747380,1996366,1843230
2017-01-29,59.082,60.34,58.2,2.1400000000000006,0.4299999999999997,60.07,60.46,59.23,1.230000000000004,0.7800000000000011,58.286,58.78,57.48,1.3000000000000043,0.38000000000000256,59.316,60.21,58.71,1.5,0.8699999999999974,3757663,4928801,1907414,3021387,-3021387
2017-02-05,59.002,59.52,58.43,1.0900000000000034,-0.5700000000000003,59.608000000000004,59.9,58.84,1.0599999999999952,0.07000000000000028,58.414,58.81,58.1,0.7100000000000009,-0.3400000000000034,58.786,59.15,58.28,0.8699999999999974,-0.22999999999999687,2789220,3622686,1853484,1769202,1496141
2017-02-12,57.998,59.37,56.87,2.5,-2.5,58.558,59.67,57.52,2.1499999999999986,-2.1499999999999986,57.214,57.77,56.01,1.7600000000000051,-1.7600000000000051,57.833999999999996,58.22,57.48,0.740000000000002,-0.3100000000000023,3407756,3866760,2973978,892782,688137
2017-02-19,53.7,57.88,48.72,9.160000000000004,-9.160000000000004,54.9125,58.75,51.0,7.75,-7.170000000000002,52.7725,57.42,47.93,9.490000000000002,-8.870000000000005,53.94,58.13,48.94,9.190000000000005,-6.710000000000001,12211732,27796860,4272019,23524841,6435263
2017-02-26,52.506,53.25,50.72,2.530000000000001,2.520000000000003,53.17,53.71,52.7,1.009999999999998,0.6899999999999977,51.734,52.8,50.52,2.279999999999994,1.1099999999999994,52.716,53.41,52.34,1.0699999999999932,-0.04999999999999716,4781078,6203825,3248246,2955579,-2955579
2017-03-05,50.924,52.11,50.07,2.039999999999999,-1.6499999999999986,51.34,52.28,50.57,1.7100000000000009,-1.7100000000000009,50.176,51.18,49.85,1.3299999999999983,-1.25,50.576,51.44,50.06,1.3799999999999955,-1.1400000000000006,3461716,3916947,2677013,1239934,-516934
2017-03-12,50.314,50.91,49.59,1.3199999999999932,0.6099999999999994,50.932,51.27,50.41,0.8600000000000065,0.14000000000000057,49.786,50.46,49.5,0.9600000000000009,0.9399999999999977,50.364,51.18,49.85,1.3299999999999983,1.3299999999999983,4743638,10289833,2318687,7971146,6275877
2017-03-19,49.31,51.25,47.93,3.3200000000000003,-3.0900000000000034,49.422,51.29,48.2,3.0899999999999963,-3.0899999999999963,48.172,50.06,47.23,2.8300000000000054,-2.8300000000000054,48.608,50.46,47.47,2.990000000000002,-2.990000000000002,3632942,4995457,2473494,2521963,-1066571
2017-03-26,47.618,48.1,47.18,0.9200000000000017,0.5,48.268,48.9,47.83,1.0700000000000003,0.11999999999999744,47.136,47.63,46.76,0.8700000000000045,0.10000000000000142,47.678,48.32,47.1,1.2199999999999989,-0.5899999999999963,3840272,4419932,3051561,1368371,-275815
2017-04-02,45.936,47.7,44.0,3.700000000000003,0.6000000000000014,46.544,48.26,44.1,4.159999999999997,1.0499999999999972,44.967999999999996,46.8,43.04,3.759999999999998,1.0399999999999991,45.55,47.85,43.1,4.75,1.4299999999999997,8466280,14859914,4916097,9943817,2482197
2017-04-09,47.465,47.67,47.22,0.45000000000000284,0.45000000000000284,48.0075,48.26,47.85,0.4099999999999966,-0.4099999999999966,47.1575,47.29,47.01,0.28000000000000114,0.13000000000000256,47.68,47.95,47.46,0.490000000000002,-0.03999999999999915,3236555,3653238,2759528,893710,-624730
2017-04-16,48.344,49.59,47.55,2.0400000000000063,2.0400000000000063,49.026,50.32,47.88,2.4399999999999977,2.0999999999999943,48.118,49.17,47.2,1.9699999999999989,1.8200000000000003,48.718,49.84,47.77,2.0700000000000003,2.020000000000003,2737505,3361993,2059262,1302731,640083
2017-04-23,51.372,52.09,50.37,1.720000000000006,1.720000000000006,51.922,52.88,50.78,2.1000000000000014,2.1000000000000014,51.012,51.87,49.78,2.0899999999999963,2.0899999999999963,51.66,52.81,50.6,2.210000000000001,2.1200000000000045,4117752,5006171,2751548,2254623,31544
2017-04-30,51.687999999999995,52.91,49.78,3.1299999999999955,-3.1299999999999955,52.284,53.2,51.1,2.1000000000000014,-1.8999999999999986,50.808,52.3,49.08,3.219999999999999,-2.259999999999998,51.653999999999996,53.11,49.44,3.6700000000000017,-0.8299999999999983,4923642,8047158,3277224,4769934,678038
2017-05-07,51.94,52.95,50.66,2.2900000000000063,-0.5500000000000043,52.57,53.67,50.77,2.8999999999999986,-1.4599999999999937,51.06,52.74,49.28,3.460000000000001,-1.7199999999999989,51.754,53.41,49.55,3.8599999999999994,-2.510000000000005,4023858,5426391,2667094,2759297,715436
2017-05-14,49.792,51.78,48.41,3.3700000000000045,0.1599999999999966,50.324,53.13,48.63,4.5,-0.44999999999999574,48.408,49.39,47.52,1.8699999999999974,-1.6499999999999986,48.978,49.69,48.29,1.3999999999999986,-0.5300000000000011,5470714,8649182,3296116,5353066,1445771
2017-05-21,50.058,50.36,49.19,1.1700000000000017,1.1700000000000017,50.604,50.84,50.29,0.5500000000000043,0.1600000000000037,49.534,49.91,49.02,0.8899999999999935,0.5999999999999943,50.172,50.51,49.58,0.9299999999999997,0.1599999999999966,2578698,3227058,2117880,1109178,-1069391
2017-05-28,51.42,52.73,50.5,2.229999999999997,2.229999999999997,52.2825,53.25,51.29,1.9600000000000009,1.6400000000000006,50.9475,51.83,50.07,1.759999999999998,1.6299999999999955,52.03,52.83,51.24,1.5899999999999963,1.2100000000000009,4019301,5086573,2970949,2115624,-681349
2017-06-04,51.284,52.31,50.34,1.9699999999999989,-1.5700000000000003,51.936,52.64,51.24,1.3999999999999986,0.29999999999999716,50.46,51.56,49.87,1.6900000000000048,-1.1700000000000017,51.222,52.3,50.31,1.9899999999999949,0.4299999999999997,2716300,3818205,2185105,1633100,-130235
2017-06-11,52.862,53.85,51.88,1.9699999999999989,-0.5,53.614,55.23,52.22,3.009999999999998,-3.009999999999998,51.766,52.92,50.25,2.6700000000000017,-2.1300000000000026,52.778,53.81,51.56,2.25,-2.25,3054901,4708899,1455315,3253584,-875122
2017-06-18,52.048,52.73,51.48,1.25,0.9099999999999966,52.828,53.57,51.89,1.6799999999999997,1.6400000000000006,51.126,52.41,50.21,2.1999999999999957,2.1999999999999957,52.416,53.46,51.48,1.980000000000004,1.5900000000000034,2728657,3577434,2241146,1336288,600021
2017-06-25,54.164,54.64,53.47,1.1700000000000017,1.0,54.884,55.35,54.19,1.1600000000000037,0.5,53.72,54.17,53.44,0.730000000000004,0.25,54.092,54.41,53.71,0.6999999999999957,0.17999999999999972,2427951,3447635,1551101,1896534,1896534
2017-07-02,51.557500000000005,55.58,46.71,8.869999999999997,-7.640000000000001,52.235,55.98,47.32,8.659999999999997,-8.380000000000003,49.7525,54.3,44.92,9.379999999999995,-9.379999999999995,50.32,55.57,45.11,10.46,-10.46,7356336,14315862,1242917,13072945,8903341
2017-07-09,44.678,45.5,44.15,1.3500000000000014,0.4799999999999969,45.046,45.9,44.3,1.6000000000000014,0.759999999999998,44.082,45.35,43.35,2.0,1.509999999999998,44.608,45.55,43.79,1.759999999999998,1.3999999999999986,4509811,7287985,2472658,4815327,-4815327
2017-07-16,44.928,45.65,44.01,1.6400000000000006,-0.7199999999999989,45.385999999999996,46.31,44.76,1.5500000000000043,-1.1500000000000057,44.462,45.42,43.78,1.6400000000000006,-0.9600000000000009,44.94,45.48,44.58,0.8999999999999986,-0.5399999999999991,2277866,2698830,1720296,978534,128203
2017-07-23,45.07,45.88,44.47,1.4100000000000037,1.2700000000000031,45.742,46.2,44.75,1.4500000000000028,1.4500000000000028,44.564,45.13,44.13,1.0,1.0,45.266,45.97,44.26,1.7100000000000009,1.3999999999999986,2334411,3000647,1697196,1303451,376730
2017-07-30,44.458,46.39,42.01,4.380000000000003,-3.700000000000003,45.43,46.66,43.39,3.269999999999996,-3.1000000000000014,43.672,45.91,41.28,4.6299999999999955,-3.1999999999999957,44.374,46.39,41.6,4.789999999999999,-3.0900000000000034,5709928,11869512,2435232,9434280,3248343
2017-08-06,42.452,43.59,40.89,2.700000000000003,-2.4099999999999966,42.962,43.99,41.83,2.1600000000000037,-1.740000000000002,41.81,42.78,40.77,2.009999999999998,-2.009999999999998,42.164,43.37,40.88,2.489999999999995,-2.489999999999995,3338131,5003233,2424231,2579002,1176199
2017-08-13,38.9,41.1,36.13,4.969999999999999,-3.539999999999999,39.506,41.52,37.57,3.950000000000003,-3.8500000000000014,37.888,40.49,35.0,5.490000000000002,-4.649999999999999,38.582,40.56,36.2,4.359999999999999,-4.359999999999999,9905019,25065270,4458293,20606977,2589692
2017-08-20,36.438,36.59,36.15,0.44000000000000483,0.240000000000002,36.964,37.3,36.72,0.5799999999999983,0.30000000000000426,36.01,36.23,35.7,0.529999999999994,0.5,36.394,36.74,36.13,0.6099999999999994,0.2700000000000031,3580608,4282954,3048311,1234643,-996975
2017-08-27,36.386,36.7,36.02,0.6799999999999997,-0.47000000000000597,36.994,37.96,36.58,1.3800000000000026,1.1700000000000017,36.0,36.16,35.82,0.3399999999999963,0.12999999999999545,36.542,37.46,36.06,1.3999999999999986,1.009999999999998,3613195,4666250,2107179,2559071,2559071
2017-09-03,37.2875,37.65,36.73,0.9200000000000017,-0.14999999999999858,37.707499999999996,38.1,37.41,0.6900000000000048,-0.19000000000000483,36.6475,36.83,36.27,0.5599999999999952,0.4899999999999949,37.135,37.4,36.68,0.7199999999999989,0.4200000000000017,4020893,6892203,2452743,4439460,-1726637
2017-09-10,39.086,40.44,37.3,3.1400000000000006,2.730000000000004,40.054,40.87,38.14,2.729999999999997,2.450000000000003,38.782000000000004,39.7,37.21,2.490000000000002,2.3699999999999974,39.736,40.54,37.9,2.6400000000000006,2.6400000000000006,4757362,6244219,3070288,3173931,2607392
2017-09-17,38.722,40.86,37.02,3.8399999999999963,-3.8399999999999963,39.442,41.28,37.33,3.950000000000003,-1.4100000000000037,37.826,39.86,36.71,3.1499999999999986,-3.0600000000000023,38.594,39.98,36.88,3.0999999999999943,-0.3299999999999983,5036100,7464877,3260061,4204816,3014574
2017-09-24,41.842,42.69,39.33,3.3599999999999994,3.260000000000005,42.58,43.24,40.98,2.260000000000005,1.9600000000000009,41.27,41.99,39.33,2.6600000000000037,2.1700000000000017,42.071999999999996,42.76,40.9,1.8599999999999994,0.7100000000000009,5400254,9443632,2731680,6711952,-3304102
