Date,iShares Global Clean Energy_etf_Open_average,iShares Global Clean Energy_etf_Open_max,iShares Global Clean Energy_etf_Open_min,iShares Global Clean Energy_etf_Open_volatility,iShares Global Clean Energy_etf_Open_change,iShares Global Clean Energy_etf_High_average,iShares Global Clean Energy_etf_High_max,iShares Global Clean Energy_etf_High_min,iShares Global Clean Energy_etf_High_volatility,iShares Global Clean Energy_etf_High_change,iShares Global Clean Energy_etf_Low_average,iShares Global Clean Energy_etf_Low_max,iShares Global Clean Energy_etf_Low_min,iShares Global Clean Energy_etf_Low_volatility,iShares Global Clean Energy_etf_Low_change,iShares Global Clean Energy_etf_Close_average,iShares Global Clean Energy_etf_Close_max,iShares Global Clean Energy_etf_Close_min,iShares Global Clean Energy_etf_Close_volatility,iShares Global Clean Energy_etf_Close_change
2017-02-05,8.46,8.46,8.46,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.45,8.45,8.45,0.0,0.0,8.51,8.51,8.51,0.0,0.0
2017-02-12,8.62,8.62,8.62,0.0,0.0,8.74,8.74,8.74,0.0,0.0,8.62,8.62,8.62,0.0,0.0,8.73,8.73,8.73,0.0,0.0
2017-02-19,8.68,8.68,8.68,0.0,0.0,8.69,8.69,8.69,0.0,0.0,8.6,8.6,8.6,0.0,0.0,8.65,8.65,8.65,0.0,0.0
2017-02-26,8.59,8.59,8.59,0.0,0.0,8.69,8.69,8.69,0.0,0.0,8.59,8.59,8.59,0.0,0.0,8.67,8.67,8.67,0.0,0.0
2017-03-05,8.48,8.48,8.48,0.0,0.0,8.56,8.56,8.56,0.0,0.0,8.48,8.48,8.48,0.0,0.0,8.54,8.54,8.54,0.0,0.0
2017-03-12,8.77,8.77,8.77,0.0,0.0,8.79,8.79,8.79,0.0,0.0,8.71,8.71,8.71,0.0,0.0,8.71,8.71,8.71,0.0,0.0
2017-03-19,8.46,8.46,8.46,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.45,8.45,8.45,0.0,0.0,8.5,8.5,8.5,0.0,0.0
2017-03-26,8.5,8.5,8.5,0.0,0.0,8.58,8.58,8.58,0.0,0.0,8.5,8.5,8.5,0.0,0.0,8.56,8.56,8.56,0.0,0.0
2017-04-02,8.49,8.49,8.49,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.48,8.48,8.48,0.0,0.0,8.5,8.5,8.5,0.0,0.0
2017-04-09,8.5,8.5,8.5,0.0,0.0,8.58,8.58,8.58,0.0,0.0,8.44,8.44,8.44,0.0,0.0,8.46,8.46,8.46,0.0,0.0
2017-04-16,8.53,8.53,8.53,0.0,0.0,8.55,8.55,8.55,0.0,0.0,8.42,8.42,8.42,0.0,0.0,8.43,8.43,8.43,0.0,0.0
2017-04-23,8.53,8.53,8.53,0.0,0.0,8.53,8.53,8.53,0.0,0.0,8.47,8.47,8.47,0.0,0.0,8.48,8.48,8.48,0.0,0.0
2017-04-30,8.64,8.64,8.64,0.0,0.0,8.74,8.74,8.74,0.0,0.0,8.6,8.6,8.6,0.0,0.0,8.74,8.74,8.74,0.0,0.0
2017-05-07,8.69,8.69,8.69,0.0,0.0,8.74,8.74,8.74,0.0,0.0,8.63,8.63,8.63,0.0,0.0,8.67,8.67,8.67,0.0,0.0
2017-05-14,8.56,8.56,8.56,0.0,0.0,8.62,8.62,8.62,0.0,0.0,8.53,8.53,8.53,0.0,0.0,8.59,8.59,8.59,0.0,0.0
2017-05-21,8.81,8.81,8.81,0.0,0.0,8.87,8.87,8.87,0.0,0.0,8.68,8.68,8.68,0.0,0.0,8.73,8.73,8.73,0.0,0.0
2017-05-28,8.71,8.71,8.71,0.0,0.0,8.72,8.72,8.72,0.0,0.0,8.66,8.66,8.66,0.0,0.0,8.71,8.71,8.71,0.0,0.0
2017-06-04,8.64,8.64,8.64,0.0,0.0,8.66,8.66,8.66,0.0,0.0,8.57,8.57,8.57,0.0,0.0,8.58,8.58,8.58,0.0,0.0
2017-06-11,8.45,8.45,8.45,0.0,0.0,8.55,8.55,8.55,0.0,0.0,8.45,8.45,8.45,0.0,0.0,8.55,8.55,8.55,0.0,0.0
2017-06-18,8.47,8.47,8.47,0.0,0.0,8.53,8.53,8.53,0.0,0.0,8.46,8.46,8.46,0.0,0.0,8.49,8.49,8.49,0.0,0.0
2017-06-25,8.54,8.54,8.54,0.0,0.0,8.6,8.6,8.6,0.0,0.0,8.54,8.54,8.54,0.0,0.0,8.56,8.56,8.56,0.0,0.0
2017-07-02,8.53,8.53,8.53,0.0,0.0,8.57,8.57,8.57,0.0,0.0,8.5,8.5,8.5,0.0,0.0,8.57,8.57,8.57,0.0,0.0
2017-07-09,8.77,8.77,8.77,0.0,0.0,8.81,8.81,8.81,0.0,0.0,8.74,8.74,8.74,0.0,0.0,8.8,8.8,8.8,0.0,0.0
2017-07-16,9.04,9.04,9.04,0.0,0.0,9.04,9.04,9.04,0.0,0.0,8.95,8.95,8.95,0.0,0.0,8.99,8.99,8.99,0.0,0.0
2017-07-23,9.01,9.01,9.01,0.0,0.0,9.01,9.01,9.01,0.0,0.0,8.94,8.94,8.94,0.0,0.0,9.01,9.01,9.01,0.0,0.0
2017-07-30,9.09,9.09,9.09,0.0,0.0,9.1,9.1,9.1,0.0,0.0,9.06,9.06,9.06,0.0,0.0,9.1,9.1,9.1,0.0,0.0
2017-08-06,8.91,8.91,8.91,0.0,0.0,8.98,8.98,8.98,0.0,0.0,8.91,8.91,8.91,0.0,0.0,8.96,8.96,8.96,0.0,0.0
2017-08-13,9.0,9.0,9.0,0.0,0.0,9.04,9.04,9.04,0.0,0.0,8.95,8.95,8.95,0.0,0.0,9.03,9.03,9.03,0.0,0.0
2017-08-20,9.07,9.07,9.07,0.0,0.0,9.07,9.07,9.07,0.0,0.0,9.03,9.03,9.03,0.0,0.0,9.04,9.04,9.04,0.0,0.0
2017-08-27,9.13,9.13,9.13,0.0,0.0,9.18,9.18,9.18,0.0,0.0,9.12,9.12,9.12,0.0,0.0,9.16,9.16,9.16,0.0,0.0
2017-09-03,9.12,9.12,9.12,0.0,0.0,9.12,9.12,9.12,0.0,0.0,9.08,9.08,9.08,0.0,0.0,9.1,9.1,9.1,0.0,0.0
2017-09-10,9.25,9.25,9.25,0.0,0.0,9.36,9.36,9.36,0.0,0.0,9.21,9.21,9.21,0.0,0.0,9.24,9.24,9.24,0.0,0.0
2017-09-17,9.14,9.14,9.14,0.0,0.0,9.21,9.21,9.21,0.0,0.0,9.1,9.1,9.1,0.0,0.0,9.17,9.17,9.17,0.0,0.0
2017-09-24,9.04,9.04,9.04,0.0,0.0,9.04,9.04,9.04,0.0,0.0,8.95,8.95,8.95,0.0,0.0,8.98,8.98,8.98,0.0,0.0
2017-10-01,9.11,9.11,9.11,0.0,0.0,9.12,9.12,9.12,0.0,0.0,9.08,9.08,9.08,0.0,0.0,9.1,9.1,9.1,0.0,0.0
2017-10-08,9.22,9.22,9.22,0.0,0.0,9.26,9.26,9.26,0.0,0.0,9.22,9.22,9.22,0.0,0.0,9.24,9.24,9.24,0.0,0.0
2017-10-15,9.16,9.16,9.16,0.0,0.0,9.2,9.2,9.2,0.0,0.0,9.14,9.14,9.14,0.0,0.0,9.14,9.14,9.14,0.0,0.0
2017-10-22,9.17,9.17,9.17,0.0,0.0,9.31,9.31,9.31,0.0,0.0,9.17,9.17,9.17,0.0,0.0,9.31,9.31,9.31,0.0,0.0
2017-10-29,9.26,9.26,9.26,0.0,0.0,9.27,9.27,9.27,0.0,0.0,9.18,9.18,9.18,0.0,0.0,9.25,9.25,9.25,0.0,0.0
2017-11-05,9.09,9.09,9.09,0.0,0.0,9.09,9.09,9.09,0.0,0.0,9.04,9.04,9.04,0.0,0.0,9.05,9.05,9.05,0.0,0.0
2017-11-12,8.98,8.98,8.98,0.0,0.0,8.98,8.98,8.98,0.0,0.0,8.96,8.96,8.96,0.0,0.0,8.97,8.97,8.97,0.0,0.0
2017-11-19,9.03,9.03,9.03,0.0,0.0,9.03,9.03,9.03,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.03,9.03,9.03,0.0,0.0
2017-11-26,8.91,8.91,8.91,0.0,0.0,8.91,8.91,8.91,0.0,0.0,8.8,8.8,8.8,0.0,0.0,8.84,8.84,8.84,0.0,0.0
2017-12-03,8.83,8.83,8.83,0.0,0.0,8.93,8.93,8.93,0.0,0.0,8.83,8.83,8.83,0.0,0.0,8.93,8.93,8.93,0.0,0.0
2017-12-10,9.05,9.05,9.05,0.0,0.0,9.08,9.08,9.08,0.0,0.0,8.98,8.98,8.98,0.0,0.0,9.05,9.05,9.05,0.0,0.0
2017-12-17,9.14,9.14,9.14,0.0,0.0,9.17,9.17,9.17,0.0,0.0,9.13,9.13,9.13,0.0,0.0,9.14,9.14,9.14,0.0,0.0
2017-12-24,9.33,9.33,9.33,0.0,0.0,9.33,9.33,9.33,0.0,0.0,9.29,9.29,9.29,0.0,0.0,9.32,9.32,9.32,0.0,0.0
2017-12-31,9.41,9.41,9.41,0.0,0.0,9.44,9.44,9.44,0.0,0.0,9.37,9.37,9.37,0.0,0.0,9.4,9.4,9.4,0.0,0.0
