Date,WCG_stock_Open_average,WCG_stock_Open_max,WCG_stock_Open_min,WCG_stock_Open_volatility,WCG_stock_Open_change,WCG_stock_High_average,WCG_stock_High_max,WCG_stock_High_min,WCG_stock_High_volatility,WCG_stock_High_change,WCG_stock_Low_average,WCG_stock_Low_max,WCG_stock_Low_min,WCG_stock_Low_volatility,WCG_stock_Low_change,WCG_stock_Close_average,WCG_stock_Close_max,WCG_stock_Close_min,WCG_stock_Close_volatility,WCG_stock_Close_change,WCG_stock_Volume_average,WCG_stock_Volume_max,WCG_stock_Volume_min,WCG_stock_Volume_volatility,WCG_stock_Volume_change
2016-05-15,94.608,95.48,93.26,2.219999999999999,1.8799999999999955,95.714,95.87,95.51,0.35999999999999943,0.09999999999999432,93.282,94.28,92.26,2.019999999999996,1.3400000000000034,94.97,95.5,94.51,0.9899999999999949,0.730000000000004,405671,471398,286443,184955,-142846
2016-05-22,98.638,100.72,95.16,5.560000000000002,5.560000000000002,100.332,102.38,98.59,3.789999999999992,3.789999999999992,98.078,99.76,94.99,4.77000000000001,4.77000000000001,99.572,100.96,97.85,3.1099999999999994,3.1099999999999994,456765,684851,296774,388077,-388077
2016-05-29,102.245,104.81,100.45,4.359999999999999,3.710000000000008,104.1325,105.49,103.06,2.4299999999999926,1.75,101.5975,102.83,100.18,2.6499999999999915,2.069999999999993,103.1575,105.45,101.42,4.030000000000001,1.539999999999992,439073,492441,383900,108541,13959
2016-06-05,103.97,105.27,102.66,2.6099999999999994,1.7000000000000028,105.244,106.42,104.5,1.9200000000000017,0.21999999999999886,103.596,104.96,102.66,2.299999999999997,0.7999999999999972,104.622,105.55,103.67,1.8799999999999955,0.0899999999999892,285577,344114,212061,132053,-132053
2016-06-12,104.456,105.8,102.99,2.8100000000000023,1.8799999999999955,105.926,106.79,104.84,1.9500000000000028,1.25,103.866,104.95,102.96,1.990000000000009,1.980000000000004,104.736,105.4,103.23,2.1700000000000017,1.9899999999999949,424429,676211,299895,376316,242083
2016-06-19,107.096,109.55,103.08,6.469999999999999,-3.1599999999999966,109.372,110.81,106.19,4.6200000000000045,-4.210000000000008,105.816,107.56,103.08,4.480000000000004,-2.8900000000000006,107.496,108.99,105.35,3.6400000000000006,-3.6400000000000006,1502398,4269813,454890,3814923,3490348
2016-06-26,105.72,107.52,104.39,3.1299999999999955,2.6599999999999966,106.72,108.09,104.79,3.299999999999997,2.789999999999992,103.79,106.07,101.98,4.089999999999989,0.9899999999999949,105.632,107.52,103.91,3.6099999999999994,1.5100000000000051,765763,1113939,458399,655540,-215180
2016-07-03,105.3,105.76,104.89,0.8700000000000045,-0.20000000000000284,106.41,106.75,106.01,0.7399999999999949,0.46999999999999886,104.1725,105.15,103.46,1.690000000000012,-0.480000000000004,105.45,106.61,104.23,2.3799999999999955,1.0900000000000034,549565,716916,417628,299288,-64015
2016-07-10,107.414,109.27,105.75,3.519999999999996,2.0799999999999983,108.358,109.75,107.18,2.569999999999993,2.3499999999999943,106.48,108.11,105.0,3.1099999999999994,2.3400000000000034,107.328,108.85,105.37,3.4799999999999898,2.8900000000000006,531059,728171,321637,406534,91780
2016-07-17,108.98400000000001,109.39,108.18,1.2099999999999937,-1.2099999999999937,109.67,110.59,109.19,1.4000000000000057,-0.519999999999996,107.302,108.8,105.68,3.1199999999999903,-0.18999999999999773,108.656,109.54,107.52,2.0200000000000102,-0.5299999999999869,551613,895239,294386,600853,462259
2016-07-24,107.238,108.19,106.05,2.1400000000000006,-2.1200000000000045,108.104,108.78,107.06,1.7199999999999989,-1.6099999999999994,106.118,107.19,105.18,2.009999999999991,-2.009999999999991,107.294,108.74,106.25,2.489999999999995,-1.1400000000000006,452492,556280,267545,288735,89961
2016-07-31,110.85,111.97,107.17,4.799999999999997,4.799999999999997,112.21000000000001,113.86,107.9,5.959999999999994,5.959999999999994,108.896,111.97,105.16,6.810000000000002,6.319999999999993,110.92399999999999,113.33,106.88,6.450000000000003,6.450000000000003,731995,1330059,384662,945397,-224772
2016-08-07,114.606,116.88,113.26,3.6199999999999903,3.4399999999999977,116.04,117.51,114.26,3.25,3.25,113.906,115.59,112.93,2.6599999999999966,2.6599999999999966,115.214,117.26,113.13,4.13000000000001,2.780000000000001,521904,988401,359121,629280,-157344
2016-08-14,115.274,115.96,114.24,1.7199999999999989,-1.1499999999999915,116.236,116.7,115.69,1.0100000000000051,-0.5700000000000074,114.398,115.45,113.43,2.019999999999996,-0.8700000000000045,115.496,116.04,114.3,1.740000000000009,0.1700000000000017,398625,714414,261718,452696,452696
2016-08-21,114.542,116.24,113.11,3.1299999999999955,-2.9799999999999898,115.264,116.94,113.61,3.3299999999999983,-3.3299999999999983,113.608,115.3,111.94,3.3599999999999994,-3.3599999999999994,113.88,115.63,112.51,3.1199999999999903,-3.1199999999999903,230332,258440,176326,82114,71503
2016-08-28,112.932,113.44,112.27,1.1700000000000017,1.1700000000000017,113.774,114.38,113.16,1.2199999999999989,-0.0899999999999892,112.144,112.58,111.5,1.0799999999999983,0.27000000000001023,113.224,114.28,112.7,1.5799999999999983,0.8299999999999983,237440,272283,187500,84783,46158
2016-09-04,113.68,114.29,112.81,1.480000000000004,-0.9200000000000017,114.39750000000001,115.04,113.48,1.5600000000000023,-0.8100000000000023,112.6375,113.69,112.2,1.4899999999999949,-0.1700000000000017,113.5,114.49,112.59,1.8999999999999915,-0.39000000000000057,250355,364540,190106,174434,57191
2016-09-11,111.25399999999999,112.35,109.8,2.549999999999997,-2.549999999999997,112.044,113.56,111.04,2.519999999999996,-1.7199999999999989,110.486,112.23,109.74,2.490000000000009,-2.430000000000007,111.342,112.79,110.75,2.0400000000000063,-1.8300000000000125,347735,466693,273356,193337,76582
2016-09-18,113.172,114.79,111.77,3.0200000000000102,3.0200000000000102,114.65,116.4,112.84,3.5600000000000023,3.259999999999991,112.806,114.46,111.36,3.0999999999999943,3.0999999999999943,113.88,115.57,112.06,3.509999999999991,3.219999999999999,365367,441260,317679,123581,21840
2016-09-25,115.884,117.27,114.32,2.950000000000003,0.7399999999999949,116.92,117.62,115.71,1.9100000000000108,1.740000000000009,114.662,116.03,113.79,2.239999999999995,0.12000000000000455,116.322,117.42,114.94,2.480000000000004,2.1500000000000057,278473,327999,208549,119450,103122
2016-10-02,117.16,117.59,115.77,1.8200000000000074,0.12000000000000455,117.894,118.54,116.97,1.5700000000000074,0.730000000000004,116.12400000000001,116.7,115.34,1.3599999999999994,1.2000000000000028,117.068,118.33,115.6,2.730000000000004,2.730000000000004,251996,336752,197726,139026,24672
2016-10-09,117.22,120.65,114.87,5.780000000000001,-3.260000000000005,117.744,120.65,115.23,5.420000000000002,-4.769999999999996,115.64,118.04,113.69,4.3500000000000085,-4.3500000000000085,116.19800000000001,119.81,113.83,5.980000000000004,-5.980000000000004,357054,400137,319478,80659,-29149
2016-10-16,116.286,117.61,114.01,3.5999999999999943,3.489999999999995,117.724,118.59,115.99,2.6000000000000085,2.6000000000000085,115.89,117.05,114.01,3.039999999999992,2.75,116.914,118.44,114.21,4.230000000000004,3.8599999999999994,351692,475300,232951,242349,-92565
2016-10-23,117.218,119.33,114.75,4.579999999999998,-4.579999999999998,117.768,119.51,115.44,4.070000000000007,-3.450000000000003,115.75,118.05,113.88,4.170000000000002,-4.170000000000002,116.24,118.33,114.03,4.299999999999997,-4.189999999999998,337269,437284,210783,226501,153430
2016-10-30,119.71,123.27,114.55,8.719999999999999,4.170000000000002,122.296,129.02,115.09,13.930000000000007,6.549999999999997,117.502,121.89,113.34,8.549999999999997,5.3799999999999955,119.366,122.47,113.51,8.959999999999994,7.179999999999993,1070330,1856162,545739,1310423,-147330
2016-11-06,121.676,125.77,117.79,7.97999999999999,-3.4399999999999977,124.718,129.36,121.72,7.640000000000015,-1.0700000000000074,119.504,125.02,114.41,10.61,-2.5400000000000063,122.38,128.21,117.24,10.970000000000013,-4.920000000000002,1028840,1568747,452995,1115752,899414
2016-11-13,126.828,128.74,122.07,6.670000000000016,6.670000000000016,129.736,132.35,127.35,5.0,1.9399999999999977,125.854,127.82,122.05,5.769999999999996,5.769999999999996,128.342,129.07,127.0,2.069999999999993,1.5999999999999943,853229,1331953,621855,710098,-119900
2016-11-20,131.94,136.19,129.18,7.009999999999991,7.009999999999991,133.78,136.26,130.5,5.759999999999991,5.759999999999991,131.3275,133.86,129.1,4.760000000000019,4.760000000000019,133.2075,135.37,130.36,5.009999999999991,4.139999999999986,682212,1364249,152338,1211911,-1211911
2016-11-27,136.276,138.52,133.86,4.659999999999997,4.659999999999997,138.13,139.75,135.25,4.5,4.5,135.604,138.0,133.03,4.969999999999999,4.969999999999999,137.024,138.51,133.84,4.6699999999999875,4.4199999999999875,421115,490170,352030,138140,1705
2016-12-04,139.366,141.25,137.97,3.280000000000001,2.8899999999999864,140.666,141.88,139.07,2.8100000000000023,2.519999999999982,137.55599999999998,139.01,135.82,3.1899999999999977,2.3000000000000114,139.3,141.4,136.92,4.480000000000018,2.930000000000007,441702,505134,373186,131948,-39693
2016-12-11,138.398,139.4,137.45,1.950000000000017,-1.6599999999999966,139.65,141.62,138.94,2.680000000000007,-2.670000000000016,137.196,138.79,136.43,2.359999999999985,-2.299999999999983,138.234,140.59,136.5,4.090000000000003,-4.090000000000003,453910,854000,249430,604570,487712
2016-12-18,136.886,138.22,135.75,2.469999999999999,0.25,139.054,141.21,137.5,3.710000000000008,1.0699999999999932,135.76,136.37,135.04,1.3300000000000125,0.5999999999999943,137.142,138.3,135.77,2.530000000000001,2.530000000000001,438592,592309,216685,375624,-318245
2016-12-25,137.77,138.34,137.0,1.3400000000000034,-0.9900000000000091,138.9225,139.93,138.16,1.7700000000000102,-1.7700000000000102,137.3125,137.99,136.79,1.200000000000017,-1.200000000000017,137.55,138.41,137.08,1.329999999999984,-1.329999999999984,186833,266482,129867,136615,99007
2017-01-01,137.2075,138.8,134.99,3.8100000000000023,0.3800000000000239,139.545,142.13,137.41,4.719999999999999,3.710000000000008,135.805,138.52,133.21,5.310000000000002,3.380000000000024,138.235,140.68,136.63,4.050000000000011,3.780000000000001,453944,604790,336577,268213,37841
2017-01-08,141.73,145.3,139.41,5.890000000000015,5.300000000000011,143.676,147.23,140.01,7.219999999999999,7.219999999999999,140.96,145.3,138.15,7.150000000000006,7.150000000000006,142.72,145.78,138.85,6.930000000000007,6.930000000000007,374022,508862,274232,234630,61244
2017-01-15,145.66,146.12,145.29,0.8300000000000125,-0.8300000000000125,146.875,147.75,146.3,1.4499999999999886,1.4499999999999886,144.1,144.77,143.69,1.0800000000000125,1.0800000000000125,145.3325,146.02,144.96,1.0600000000000023,0.8600000000000136,411848,433137,376871,56266,-23690
2017-01-22,145.628,146.32,144.9,1.4199999999999875,-0.7599999999999909,146.502,147.26,145.82,1.4399999999999977,-1.2699999999999818,143.932,144.98,142.89,2.0900000000000034,0.8899999999999864,145.09,145.84,144.57,1.2700000000000102,0.44999999999998863,350411,461222,290936,170286,-119342
2017-01-29,146.296,148.62,144.69,3.930000000000007,3.670000000000016,147.848,150.45,145.15,5.299999999999983,5.299999999999983,145.26,148.13,142.55,5.579999999999984,5.579999999999984,147.046,148.67,145.01,3.6599999999999966,3.6599999999999966,360030,501840,210843,290997,111454
2017-02-05,145.71800000000002,148.59,142.08,6.509999999999991,-5.430000000000007,147.086,151.93,143.94,7.990000000000009,-4.939999999999998,142.638,147.06,139.43,7.6299999999999955,-4.920000000000016,144.224,148.01,141.55,6.4599999999999795,-5.4599999999999795,713262,1182342,398270,784072,125662
2017-02-12,141.786,143.76,139.34,4.4199999999999875,-3.530000000000001,143.04,144.45,139.8,4.649999999999977,-4.329999999999984,140.172,142.68,136.67,6.010000000000019,-6.010000000000019,141.314,143.76,137.45,6.310000000000002,-6.310000000000002,594885,706158,509762,196396,14441
2017-02-19,138.825,139.54,137.56,1.9799999999999898,1.2199999999999989,140.2425,140.6,139.81,0.789999999999992,0.5600000000000023,138.1125,138.56,137.56,1.0,0.5999999999999943,139.6425,140.56,139.12,1.4399999999999977,0.8499999999999943,358015,405882,304856,101026,61627
2017-02-26,142.086,143.8,139.91,3.890000000000015,3.3499999999999943,143.66,144.76,142.63,2.1299999999999955,0.8400000000000034,141.52,142.85,139.91,2.9399999999999977,2.3000000000000114,142.65,143.97,141.2,2.7700000000000102,1.3799999999999955,490740,903022,258078,644944,-644944
2017-03-05,143.102,144.36,141.56,2.8000000000000114,1.8899999999999864,144.902,146.59,143.64,2.950000000000017,0.7600000000000193,141.37800000000001,144.3,137.84,6.460000000000008,-0.08999999999997499,143.35,144.86,141.18,3.680000000000007,-1.9699999999999989,396119,569231,272780,296451,241735
2017-03-12,142.16,144.21,140.38,3.8300000000000125,2.4799999999999898,144.112,145.36,142.51,2.8500000000000227,2.7600000000000193,141.212,143.14,138.77,4.369999999999976,2.299999999999983,142.904,144.73,140.02,4.7099999999999795,2.6899999999999977,365239,505781,261911,243870,51521
2017-03-19,139.964,144.85,137.35,7.5,-7.5,140.992,145.34,138.44,6.900000000000006,-5.0800000000000125,137.952,140.86,136.23,4.630000000000024,-3.5100000000000193,138.692,141.05,137.36,3.6899999999999977,-1.8300000000000125,381120,552372,283609,268763,268763
2017-03-26,138.726,139.36,137.1,2.2600000000000193,-0.18000000000000682,140.322,141.37,139.26,2.1100000000000136,-0.3100000000000023,137.35,138.0,136.83,1.1699999999999875,-0.12000000000000455,139.076,140.21,137.42,2.7900000000000205,1.1899999999999977,321639,425286,249824,175462,-28011
2017-04-02,141.852,143.5,140.45,3.0500000000000114,3.0500000000000114,143.11599999999999,144.17,141.28,2.8899999999999864,2.8100000000000023,140.84799999999998,142.53,139.13,3.4000000000000057,3.4000000000000057,142.2,143.95,140.32,3.6299999999999955,1.75,293032,396470,224265,172205,-76137
2017-04-09,144.5625,146.89,142.66,4.22999999999999,2.8300000000000125,146.1325,146.98,145.12,1.8599999999999852,1.1399999999999864,143.535,144.43,142.57,1.8600000000000136,1.7700000000000102,145.01749999999998,146.14,143.41,2.7299999999999898,1.4000000000000057,281638,294912,257990,36922,-36922
2017-04-16,147.578,150.46,145.29,5.170000000000016,5.170000000000016,148.81199999999998,150.7,146.73,3.969999999999999,3.8700000000000045,146.582,149.02,144.95,4.070000000000022,4.070000000000022,148.37,150.24,146.54,3.700000000000017,3.5999999999999943,280756,380059,182476,197583,197583
2017-04-23,153.6,154.39,152.04,2.3499999999999943,2.3499999999999943,154.50199999999998,155.35,152.69,2.6599999999999966,1.6999999999999886,152.534,153.41,150.66,2.75,1.8000000000000114,153.304,153.56,152.65,0.9099999999999966,0.7599999999999909,349993,467277,239805,227472,80907
2017-04-30,162.122,169.83,154.33,15.5,15.5,165.514,171.87,158.33,13.539999999999992,13.539999999999992,161.33599999999998,168.67,154.0,14.669999999999987,14.669999999999987,164.594,170.86,157.79,13.070000000000022,13.070000000000022,581381,891874,391217,500657,2442
2017-05-07,171.014,172.84,170.03,2.8100000000000023,1.7199999999999989,173.024,174.51,170.62,3.8899999999999864,3.8899999999999864,170.332,171.81,169.07,2.740000000000009,2.6500000000000057,171.66,172.92,170.01,2.9099999999999966,2.6100000000000136,348724,433885,251892,181993,-136568
2017-05-14,169.594,173.57,165.89,7.680000000000007,-3.6000000000000227,171.652,174.18,168.85,5.3300000000000125,-2.960000000000008,167.394,171.74,164.02,7.719999999999999,-5.439999999999998,169.738,173.33,167.53,5.800000000000011,-2.5400000000000205,434093,730496,265627,464869,-116147
2017-05-21,171.804,173.16,171.21,1.9499999999999886,1.8400000000000034,172.744,173.99,171.77,2.219999999999999,2.219999999999999,170.40200000000002,171.97,169.08,2.8899999999999864,2.4799999999999898,172.094,172.97,171.25,1.7199999999999989,1.6099999999999852,250128,332197,157134,175063,-94735
2017-05-28,173.2175,175.54,171.93,3.609999999999985,2.539999999999992,174.6525,176.18,173.23,2.950000000000017,2.3100000000000023,172.0125,173.82,170.78,3.039999999999992,2.299999999999983,173.4675,175.33,171.8,3.530000000000001,1.759999999999991,223646,314656,171082,143574,21784
2017-06-04,177.192,179.79,174.24,5.549999999999983,5.47999999999999,179.034,181.04,175.1,5.939999999999998,5.849999999999994,175.788,178.63,173.3,5.329999999999984,3.7299999999999898,177.626,179.96,174.24,5.719999999999999,3.219999999999999,260453,344629,153152,191477,111263
2017-06-11,174.728,177.47,172.74,4.72999999999999,-4.72999999999999,175.91,177.59,174.95,2.640000000000015,-2.640000000000015,172.338,173.29,170.89,2.4000000000000057,1.3200000000000216,174.06,174.95,172.73,2.219999999999999,1.9300000000000068,349720,604926,211030,393896,-194650
2017-06-18,178.326,184.6,175.11,9.48999999999998,9.48999999999998,180.564,184.88,177.15,7.72999999999999,7.72999999999999,177.538,182.43,175.0,7.430000000000007,7.430000000000007,179.51,183.6,176.56,7.039999999999992,6.719999999999999,348784,442865,250664,192201,192201
2017-06-25,181.252,183.82,179.43,4.389999999999986,-4.389999999999986,181.93,183.82,180.9,2.9199999999999875,-2.9199999999999875,178.624,180.37,177.42,2.950000000000017,-2.8400000000000034,180.02,181.37,178.74,2.6299999999999955,-1.8100000000000023,302574,378447,233495,144952,-100975
2017-07-02,180.5,181.58,179.8,1.7800000000000011,0.19999999999998863,182.405,182.83,181.38,1.450000000000017,1.3300000000000125,179.05,179.25,178.83,0.4199999999999875,0.4199999999999875,180.7675,182.36,179.77,2.5900000000000034,1.3199999999999932,187743,267959,125479,142480,41744
2017-07-09,181.86,182.88,180.12,2.759999999999991,2.469999999999999,182.826,183.37,182.25,1.1200000000000045,0.7400000000000091,180.12800000000001,181.84,179.05,2.789999999999992,2.789999999999992,182.064,183.12,180.78,2.3400000000000034,1.4300000000000068,244386,360130,186244,173886,-161075
2017-07-16,182.778,183.7,182.36,1.339999999999975,1.339999999999975,183.55599999999998,184.07,182.76,1.3100000000000023,1.3100000000000023,181.338,182.11,180.66,1.450000000000017,1.4400000000000261,182.79,183.87,181.47,2.4000000000000057,1.3100000000000023,199549,238226,163456,74770,-2911
2017-07-23,181.536,184.44,179.06,5.3799999999999955,-5.3799999999999955,182.556,184.88,180.74,4.139999999999986,-3.25,179.518,182.62,177.35,5.27000000000001,-5.27000000000001,180.618,183.49,179.06,4.430000000000007,-3.530000000000001,294853,388751,219261,169490,30370
2017-07-30,178.43,179.49,177.02,2.469999999999999,-0.6200000000000045,180.594,182.99,178.39,4.600000000000023,0.3300000000000125,176.096,178.74,171.5,7.240000000000009,-5.310000000000002,178.008,182.52,173.21,9.310000000000002,-3.780000000000001,365706,646320,232988,413332,413332
2017-08-06,172.944,173.49,171.12,2.3700000000000045,-2.109999999999985,174.55,175.23,173.5,1.7299999999999898,0.5800000000000125,171.416,172.5,170.45,2.0500000000000114,0.410000000000025,173.012,173.77,172.03,1.740000000000009,-0.7300000000000182,410599,662997,251347,411650,-343486
2017-08-13,174.984,176.27,174.41,1.8600000000000136,1.8600000000000136,175.83,176.64,174.99,1.6499999999999773,1.5,173.90200000000002,174.65,173.43,1.2199999999999989,-0.46999999999999886,174.48,175.76,173.56,2.1999999999999886,-0.7700000000000102,238372,340909,124420,216489,97607
2017-08-20,172.298,174.02,170.63,3.390000000000015,-2.829999999999984,172.548,174.87,170.63,4.240000000000009,-3.5800000000000125,169.998,173.02,167.95,5.070000000000022,-4.230000000000018,170.816,174.09,168.82,5.27000000000001,-5.27000000000001,522182,702275,261592,440683,284009
2017-08-27,169.816,175.26,167.34,7.9199999999999875,6.989999999999981,171.968,175.91,168.57,7.340000000000003,6.139999999999986,169.158,174.29,166.63,7.659999999999997,6.319999999999993,171.12,175.45,167.36,8.089999999999975,7.22999999999999,347014,434226,212822,221404,-176473
2017-09-03,173.7075,176.74,171.22,5.52000000000001,-3.170000000000016,175.17000000000002,177.31,173.13,4.180000000000007,-4.180000000000007,171.78,174.91,170.11,4.799999999999983,-3.789999999999992,172.9975,176.01,171.34,4.6699999999999875,-3.8100000000000023,323029,537112,228722,308390,54303
2017-09-10,175.396,176.31,173.85,2.460000000000008,2.3300000000000125,176.836,178.26,176.3,1.9599999999999795,1.9599999999999795,173.69,175.44,172.25,3.1899999999999977,3.1899999999999977,176.002,177.79,174.5,3.289999999999992,1.6399999999999864,261798,429045,184009,245036,209236
2017-09-17,170.978,177.96,166.24,11.719999999999999,-11.719999999999999,172.314,178.4,168.06,10.340000000000003,-8.810000000000002,166.778,175.92,162.34,13.579999999999984,-13.579999999999984,168.608,175.99,165.67,10.320000000000022,-8.830000000000013,488700,848857,228266,620591,218824
2017-09-24,167.458,171.02,165.02,6.0,3.5400000000000205,169.602,172.33,166.99,5.340000000000003,3.280000000000001,166.064,170.57,163.85,6.719999999999999,6.719999999999999,168.088,171.74,164.15,7.590000000000003,7.590000000000003,235169,258481,223875,34606,-28124
2017-10-01,173.498,175.71,172.12,3.5900000000000034,0.5,174.916,176.4,173.37,3.030000000000001,1.1500000000000057,172.08,174.02,170.44,3.5800000000000125,1.8600000000000136,173.562,175.72,171.86,3.859999999999985,2.1799999999999784,307631,506673,185259,321414,28192
2017-10-08,169.14,174.29,163.68,10.609999999999985,-10.609999999999985,171.096,174.29,169.39,4.900000000000006,-4.900000000000006,166.804,170.25,162.25,8.0,-8.0,169.188,170.75,167.68,3.069999999999993,-2.1100000000000136,377579,520017,187147,332870,332870
2017-10-15,173.244,178.44,167.94,10.5,10.5,176.452,180.99,168.98,12.01000000000002,12.01000000000002,171.692,177.33,166.61,10.719999999999999,10.719999999999999,175.15,180.52,167.92,12.600000000000023,12.600000000000023,422374,538298,210944,327354,116750
2017-10-22,180.63,182.97,178.55,4.4199999999999875,1.5800000000000125,182.564,186.33,179.61,6.719999999999999,4.460000000000008,178.774,182.26,176.32,5.939999999999998,2.5600000000000023,181.34,186.0,177.59,8.409999999999997,4.639999999999986,305259,366617,225015,141602,72015
