Date,KNDI_stock_Open_average,KNDI_stock_Open_max,KNDI_stock_Open_min,KNDI_stock_Open_volatility,KNDI_stock_Open_change,KNDI_stock_High_average,KNDI_stock_High_max,KNDI_stock_High_min,KNDI_stock_High_volatility,KNDI_stock_High_change,KNDI_stock_Low_average,KNDI_stock_Low_max,KNDI_stock_Low_min,KNDI_stock_Low_volatility,KNDI_stock_Low_change,KNDI_stock_Close_average,KNDI_stock_Close_max,KNDI_stock_Close_min,KNDI_stock_Close_volatility,KNDI_stock_Close_change,KNDI_stock_Volume_average,KNDI_stock_Volume_max,KNDI_stock_Volume_min,KNDI_stock_Volume_volatility,KNDI_stock_Volume_change
2016-01-03,10.054,10.72,9.19,1.5300000000000011,-1.2100000000000009,10.334,10.9,9.58,1.3200000000000003,-1.209999999999999,9.742,10.52,8.81,1.709999999999999,-1.1400000000000006,9.911999999999999,10.69,8.87,1.8200000000000003,-1.6799999999999997,547202,1127673,275138,852535,48978
2016-01-10,8.792,9.22,8.1,1.120000000000001,-0.9100000000000001,9.028,9.35,8.49,0.8599999999999994,-0.6899999999999995,8.23,8.39,8.01,0.3800000000000008,-0.2699999999999996,8.662,8.86,8.38,0.47999999999999865,-0.33999999999999986,578667,678415,489915,188500,-153359
2016-01-17,8.105,8.6,7.71,0.8899999999999997,-0.33999999999999986,8.4075,8.74,7.94,0.7999999999999998,-0.040000000000000924,7.6025,8.25,6.71,1.54,0.2699999999999996,8.0775,8.42,7.77,0.6500000000000004,0.33000000000000007,708449,1378377,407176,971201,84918
2016-01-24,7.8,8.38,7.53,0.8500000000000005,-0.8500000000000005,8.02,8.47,7.86,0.6100000000000003,-0.5600000000000005,7.5,7.83,7.3,0.5300000000000002,-0.2999999999999998,7.7139999999999995,7.88,7.44,0.4399999999999995,0.0,416691,688868,300737,388131,-89540
2016-01-31,7.544,7.75,7.12,0.6299999999999999,-0.2599999999999998,7.76,7.9,7.59,0.3100000000000005,-0.3100000000000005,7.308,7.5,7.12,0.3799999999999999,-0.20999999999999996,7.558,7.83,7.25,0.5800000000000001,-0.5800000000000001,295123,399859,223395,176464,161170
2016-02-07,6.624,7.09,6.21,0.8799999999999999,-0.8399999999999999,6.814,7.19,6.4,0.79,-0.7699999999999996,6.394,6.81,6.1,0.71,-0.6699999999999999,6.534,6.99,6.24,0.75,-0.6400000000000006,338740,420832,251199,169633,-119513
2016-02-14,7.13,7.5,6.57,0.9299999999999997,0.6799999999999997,7.445,7.6,7.19,0.40999999999999925,0.2599999999999998,6.9625,7.12,6.57,0.5499999999999998,0.4899999999999993,7.295,7.42,7.18,0.2400000000000002,0.15000000000000036,417255,617226,167953,449273,-449273
2016-02-21,7.418333333333333,7.6,7.15,0.4499999999999993,-0.2999999999999998,7.578333333333333,7.83,7.15,0.6799999999999997,-0.5499999999999998,7.248333333333333,7.41,7.15,0.2599999999999998,-0.2599999999999998,7.37,7.55,7.15,0.39999999999999947,-0.34999999999999964,394335,598780,237630,361150,264941
2016-02-28,7.158,7.25,7.04,0.20999999999999996,-0.1299999999999999,7.367999999999999,7.6,7.2,0.39999999999999947,0.08999999999999986,6.992,7.05,6.95,0.09999999999999964,0.05999999999999961,7.128,7.24,6.97,0.27000000000000046,0.16999999999999993,463037,825906,334345,491561,-30222
2016-03-06,7.304,7.69,7.12,0.5700000000000003,0.5500000000000007,7.536,7.75,7.26,0.4900000000000002,0.1900000000000004,7.194,7.55,7.0,0.5499999999999998,0.41000000000000014,7.3759999999999994,7.75,7.13,0.6200000000000001,0.4400000000000004,433892,600718,205901,394817,83530
