Date,PUKStock_Open_average,PUKStock_Open_max,PUKStock_Open_min,PUKStock_Open_volatility,PUKStock_Open_change,PUKStock_High_average,PUKStock_High_max,PUKStock_High_min,PUKStock_High_volatility,PUKStock_High_change,PUKStock_Low_average,PUKStock_Low_max,PUKStock_Low_min,PUKStock_Low_volatility,PUKStock_Low_change,PUKStock_Close_average,PUKStock_Close_max,PUKStock_Close_min,PUKStock_Close_volatility,PUKStock_Close_change,PUKStock_Volume_average,PUKStock_Volume_max,PUKStock_Volume_min,PUKStock_Volume_volatility,PUKStock_Volume_change
2016-01-03,41.94,43.45,40.62,2.8300000000000054,-2.289999999999999,42.124,43.51,40.88,2.6299999999999955,-2.4299999999999997,41.344,43.09,39.71,3.3800000000000026,-2.8500000000000014,41.653999999999996,43.48,39.75,3.729999999999997,-3.549999999999997,416611,677332,218434,458898,22864
2016-01-10,39.482,40.12,38.17,1.9499999999999957,-1.9499999999999957,39.744,40.22,38.43,1.7899999999999991,-1.7899999999999991,38.846,39.41,37.7,1.7099999999999937,-1.7099999999999937,39.344,39.92,38.06,1.8599999999999994,-1.8599999999999994,411046,553451,301560,251891,-93752
2016-01-17,38.2575,39.96,37.11,2.8500000000000014,-1.8200000000000003,38.660000000000004,39.96,37.95,2.009999999999998,-1.4299999999999997,37.63,38.95,36.71,2.240000000000002,-1.0200000000000031,38.225,39.21,37.58,1.6300000000000026,-0.9600000000000009,426925,482789,339461,143328,-78759
2016-01-24,37.910000000000004,38.77,37.17,1.6000000000000014,1.6000000000000014,38.35,39.36,37.42,1.9399999999999977,1.9399999999999977,37.608,38.46,37.0,1.4600000000000009,1.4600000000000009,38.08,39.34,37.04,2.3000000000000043,2.3000000000000043,341013,452777,271577,181200,-126579
2016-01-31,36.74,37.7,35.28,2.4200000000000017,-1.1600000000000037,37.132,38.61,35.67,2.9399999999999977,-1.9399999999999977,36.01,37.62,34.71,2.9099999999999966,-2.210000000000001,36.394,38.45,34.81,3.6400000000000006,-2.970000000000006,951875,1637492,331335,1306157,533510
2016-02-07,33.152,34.38,31.77,2.610000000000003,-1.3200000000000003,33.538000000000004,34.72,32.06,2.6599999999999966,-0.7999999999999972,32.658,33.77,31.3,2.4700000000000024,-0.10000000000000142,33.034,33.81,31.61,2.200000000000003,0.11000000000000654,1401658,3063608,593256,2470352,-2470352
2016-02-14,35.0675,35.79,34.21,1.5799999999999983,0.7199999999999989,35.33,35.81,34.4,1.4100000000000037,0.9400000000000048,34.76,35.42,33.65,1.7700000000000031,1.009999999999998,35.075,35.57,33.91,1.6600000000000037,1.3900000000000006,508494,596532,374987,221545,-213586
2016-02-21,34.38,35.11,33.11,2.0,-0.6099999999999994,34.74,35.6,33.95,1.6499999999999986,-0.8900000000000006,34.138,35.11,32.93,2.1799999999999997,-0.759999999999998,34.586,35.6,33.92,1.6799999999999997,-1.0500000000000043,762271,1137989,425153,712836,-176715
2016-02-28,36.756,37.89,34.81,3.0799999999999983,3.0799999999999983,37.11,38.3,35.13,3.1699999999999946,3.1699999999999946,36.566,37.76,34.55,3.210000000000001,3.210000000000001,36.968,38.08,34.81,3.269999999999996,3.269999999999996,786529,1242296,514629,727667,-106979
2016-03-06,38.316,38.97,37.22,1.75,1.75,38.542,39.16,37.84,1.3199999999999932,1.3199999999999932,37.858,38.82,37.19,1.6300000000000026,1.6300000000000026,38.156,39.11,37.45,1.6599999999999966,1.3900000000000006,668149,1228078,483765,744313,44344
2016-03-13,38.404,39.85,37.2,2.6499999999999986,0.9400000000000048,38.804,40.03,37.52,2.509999999999998,1.0,38.09,39.46,37.05,2.4100000000000037,1.0700000000000003,38.554,39.63,37.39,2.240000000000002,1.1200000000000045,626298,830576,528297,302279,-3658
2016-03-20,37.93,39.41,35.97,3.4399999999999977,-3.4399999999999977,38.1525,39.57,36.38,3.1899999999999977,-3.1899999999999977,37.735,39.17,35.89,3.280000000000001,-3.280000000000001,38.025,39.47,36.36,3.1099999999999994,-3.1099999999999994,521937,647861,457061,190800,23560
2016-03-27,36.986,37.62,36.21,1.4099999999999966,-0.3999999999999986,37.222,37.76,36.55,1.2100000000000009,-0.15000000000000568,36.7,37.22,36.08,1.1400000000000006,-0.3100000000000023,36.936,37.34,36.4,0.9400000000000048,0.00999999999999801,460473,662193,340375,321818,-294
2016-04-03,36.504,36.98,35.88,1.0999999999999943,0.10999999999999943,36.742000000000004,37.2,36.06,1.1400000000000006,0.28000000000000114,36.168,36.68,35.62,1.0600000000000023,0.0899999999999963,36.388,36.96,35.66,1.3000000000000043,0.18999999999999773,527540,739565,368133,371432,49090
2016-04-10,39.004,39.9,37.49,2.4099999999999966,2.030000000000001,39.202000000000005,40.02,37.77,2.25,1.8599999999999994,38.756,39.75,37.23,2.520000000000003,2.200000000000003,39.012,39.95,37.24,2.710000000000001,2.259999999999998,394304,562604,219124,343480,-114799
2016-04-17,40.758,42.17,39.09,3.0799999999999983,2.1099999999999994,41.224,42.2,39.73,2.470000000000006,1.8900000000000006,40.558,41.22,39.06,2.1599999999999966,2.1299999999999955,40.932,41.47,39.69,1.7800000000000011,1.7800000000000011,430580,574888,266139,308749,308749
2016-04-24,40.406,41.41,39.64,1.769999999999996,-1.25,40.61,41.5,39.76,1.740000000000002,-1.2600000000000051,40.124,41.02,39.26,1.7600000000000051,-1.3999999999999986,40.370000000000005,41.15,39.49,1.6599999999999966,-1.5,372068,599139,257378,341761,-2175
2016-05-01,38.356,39.56,37.33,2.230000000000004,-2.230000000000004,38.628,39.83,37.9,1.9299999999999997,-1.9299999999999997,38.083999999999996,38.94,37.29,1.6499999999999986,-1.6499999999999986,38.494,39.78,37.86,1.9200000000000017,-1.9200000000000017,342619,420814,278169,142645,-30878
2016-05-08,37.472,37.79,36.63,1.1599999999999966,-1.0399999999999991,37.722,38.11,36.89,1.2199999999999989,-1.0300000000000011,37.211999999999996,37.69,36.37,1.3200000000000003,-1.1300000000000026,37.37,38.0,36.46,1.5399999999999991,-1.240000000000002,393127,597068,262948,334120,-214012
2016-05-15,37.699999999999996,38.62,36.44,2.1799999999999997,2.1799999999999997,38.056,38.9,37.03,1.8699999999999974,1.8699999999999974,37.466,38.53,36.43,2.1000000000000014,2.1000000000000014,37.79,38.63,36.92,1.7100000000000009,1.7100000000000009,407533,556334,328229,228105,11087
2016-05-22,40.112,41.2,38.33,2.8700000000000045,2.25,40.538,41.64,38.53,3.1099999999999994,2.3399999999999963,40.0,41.09,38.17,2.9200000000000017,2.3999999999999986,40.316,41.21,38.32,2.8900000000000006,2.469999999999999,569141,1071916,257921,813995,-310245
2016-05-29,39.2975,40.61,38.58,2.030000000000001,-1.7100000000000009,39.5975,40.85,38.93,1.9200000000000017,-1.9200000000000017,38.86,39.78,38.2,1.5799999999999983,-1.5799999999999983,39.362500000000004,40.06,38.85,1.2100000000000009,-1.2100000000000009,613177,983485,379472,604013,-604013
2016-06-05,37.862,38.84,35.85,2.990000000000002,-2.990000000000002,38.052,39.24,35.95,3.289999999999999,-3.289999999999999,37.604,38.82,35.21,3.6099999999999994,-3.6099999999999994,37.75,38.9,35.49,3.4099999999999966,-3.4099999999999966,517544,1001405,311434,689971,689971
2016-06-12,34.508,35.28,33.73,1.5500000000000043,0.3299999999999983,34.98,35.54,34.62,0.9200000000000017,0.1599999999999966,34.164,35.03,33.36,1.6700000000000017,0.259999999999998,34.61,35.5,33.99,1.509999999999998,0.6300000000000026,810503,933131,689455,243676,204336
2016-06-19,37.856,40.06,34.2,5.859999999999999,-3.6899999999999977,38.416,40.41,35.51,4.899999999999999,-2.4299999999999997,37.402,39.39,33.47,5.920000000000002,-3.8900000000000006,37.69,40.4,33.47,6.93,-3.8999999999999986,1192780,2145453,727992,1417461,860356
2016-06-26,32.67,34.15,30.01,4.139999999999997,4.139999999999997,33.132,34.33,30.18,4.149999999999999,4.149999999999999,32.164,34.01,29.14,4.869999999999997,4.869999999999997,32.772,34.17,29.33,4.840000000000003,4.840000000000003,1509822,2364943,751371,1613572,-1613572
2016-07-03,31.1625,32.04,29.86,2.1799999999999997,0.4499999999999993,31.3975,32.06,30.56,1.5000000000000036,0.38000000000000256,30.725,31.62,29.59,2.030000000000001,0.2699999999999996,31.0625,31.67,30.53,1.1400000000000006,0.20000000000000284,1372079,1991033,961934,1029099,-108614
2016-07-10,33.872,34.5,32.23,2.270000000000003,2.270000000000003,34.142,34.95,32.46,2.490000000000002,2.049999999999997,33.59,34.37,32.14,2.229999999999997,1.759999999999998,33.84,34.72,32.25,2.469999999999999,1.8500000000000014,1013681,1419915,830306,589609,-150976
2016-07-17,34.862,35.2,34.45,0.75,0.6199999999999974,35.104,35.46,34.64,0.8200000000000003,0.10000000000000142,34.644,34.97,34.25,0.7199999999999989,0.5399999999999991,34.866,35.17,34.39,0.7800000000000011,0.4000000000000057,619225,714592,406437,308155,-245054
2016-07-24,35.102,35.44,34.5,0.9399999999999977,0.1699999999999946,35.3,35.64,34.66,0.980000000000004,0.259999999999998,34.85,35.14,34.36,0.7800000000000011,0.11999999999999744,35.06,35.32,34.59,0.7299999999999969,0.1700000000000017,621024,854375,436359,418016,174451
2016-07-31,35.234,35.64,34.84,0.7999999999999972,0.5700000000000003,35.49,36.08,35.12,0.9600000000000009,0.7999999999999972,35.008,35.47,34.69,0.7800000000000011,0.7800000000000011,35.3,36.04,34.78,1.259999999999998,1.259999999999998,780441,927048,560785,366263,233442
2016-08-07,36.694,37.13,36.09,1.0399999999999991,0.28000000000000114,36.852000000000004,37.34,36.43,0.9100000000000037,0.37000000000000455,36.486,36.76,36.04,0.7199999999999989,0.39000000000000057,36.634,36.87,36.24,0.6299999999999955,0.4200000000000017,688465,954225,534780,419445,-114551
