Date,US Cotton #2Commodity_Open_average,US Cotton #2Commodity_Open_max,US Cotton #2Commodity_Open_min,US Cotton #2Commodity_Open_volatility,US Cotton #2Commodity_Open_change,US Cotton #2Commodity_High_average,US Cotton #2Commodity_High_max,US Cotton #2Commodity_High_min,US Cotton #2Commodity_High_volatility,US Cotton #2Commodity_High_change,US Cotton #2Commodity_Low_average,US Cotton #2Commodity_Low_max,US Cotton #2Commodity_Low_min,US Cotton #2Commodity_Low_volatility,US Cotton #2Commodity_Low_change,US Cotton #2Commodity_Close_average,US Cotton #2Commodity_Close_max,US Cotton #2Commodity_Close_min,US Cotton #2Commodity_Close_volatility,US Cotton #2Commodity_Close_change,US Cotton #2Commodity_Volume_average,US Cotton #2Commodity_Volume_max,US Cotton #2Commodity_Volume_min,US Cotton #2Commodity_Volume_volatility,US Cotton #2Commodity_Volume_change
2016-01-03,62.354,63.12,61.51,1.6099999999999994,-1.6099999999999994,62.577999999999996,63.26,61.89,1.3699999999999974,-1.3699999999999974,61.89,62.52,61.22,1.3000000000000043,-1.2000000000000028,62.052,62.69,61.36,1.3299999999999983,-1.1000000000000014,0,0,0,0,0
2016-01-10,61.63333333333333,62.03,61.37,0.6600000000000037,-0.05000000000000426,62.13666666666667,62.46,61.37,1.0900000000000034,-0.9100000000000037,61.43666666666667,61.76,61.17,0.5899999999999963,0.19999999999999574,61.626666666666665,62.03,61.37,0.6600000000000037,-0.060000000000002274,0,0,0,0,0
2016-01-17,61.9975,62.45,61.43,1.0200000000000031,0.7100000000000009,62.6425,62.93,62.45,0.4799999999999969,-0.18999999999999773,61.69,62.08,61.37,0.7100000000000009,0.7100000000000009,62.195,62.44,61.85,0.5899999999999963,-0.09999999999999432,0,0,0,0,0
2016-01-24,61.494,62.4,60.86,1.5399999999999991,-1.0599999999999952,61.816,62.49,61.44,1.0500000000000043,-0.5900000000000034,60.922,61.47,60.69,0.7800000000000011,-0.6999999999999957,61.192,61.47,60.88,0.5899999999999963,-0.4799999999999969,0,0,0,0,0
2016-01-31,61.386,62.17,60.28,1.8900000000000006,-0.740000000000002,61.896,62.58,60.58,2.0,-1.4100000000000037,60.800000000000004,61.78,59.84,1.9399999999999977,-1.0599999999999952,61.174,62.14,59.98,2.1600000000000037,-1.6500000000000057,0,0,0,0,0
2016-02-07,59.1,59.96,58.31,1.6499999999999986,-1.6499999999999986,59.391999999999996,60.12,58.94,1.1799999999999997,-0.9699999999999989,58.275999999999996,58.76,57.87,0.8900000000000006,-0.6299999999999955,58.818,59.7,58.22,1.480000000000004,-0.9400000000000048,0,0,0,0,0
2016-02-14,59.615,59.93,59.04,0.8900000000000006,0.8900000000000006,60.49,60.83,60.31,0.519999999999996,-0.05999999999999517,59.51,59.8,58.97,0.8299999999999983,0.8299999999999983,59.8125,60.13,59.51,0.6200000000000045,0.6200000000000045,0,0,0,0,0
2016-02-21,58.296,59.47,57.45,2.019999999999996,-1.8100000000000023,58.626,60.16,57.88,2.279999999999994,-2.279999999999994,57.666,58.62,57.27,1.3499999999999943,-1.3499999999999943,57.886,58.84,57.41,1.4300000000000068,-1.3800000000000026,0,0,0,0,0
2016-02-28,56.571999999999996,57.56,55.94,1.6200000000000045,-1.1500000000000057,57.182,57.73,56.64,1.0899999999999963,-0.4099999999999966,55.668,56.24,54.54,1.7000000000000028,1.7000000000000028,56.472,57.12,56.11,1.009999999999998,0.5700000000000003,0,0,0,0,0
2016-03-06,56.938,57.29,56.62,0.6700000000000017,-0.6600000000000037,57.306,57.9,56.9,1.0,-0.44999999999999574,56.398,57.2,55.67,1.5300000000000011,-0.6400000000000006,56.992,57.36,56.62,0.740000000000002,-0.20000000000000284,0,0,0,0,0
