Date,ASGLY_stock_Open_average,ASGLY_stock_Open_max,ASGLY_stock_Open_min,ASGLY_stock_Open_volatility,ASGLY_stock_Open_change,ASGLY_stock_High_average,ASGLY_stock_High_max,ASGLY_stock_High_min,ASGLY_stock_High_volatility,ASGLY_stock_High_change,ASGLY_stock_Low_average,ASGLY_stock_Low_max,ASGLY_stock_Low_min,ASGLY_stock_Low_volatility,ASGLY_stock_Low_change,ASGLY_stock_Close_average,ASGLY_stock_Close_max,ASGLY_stock_Close_min,ASGLY_stock_Close_volatility,ASGLY_stock_Close_change,ASGLY_stock_Volume_average,ASGLY_stock_Volume_max,ASGLY_stock_Volume_min,ASGLY_stock_Volume_volatility,ASGLY_stock_Volume_change
2016-08-28,6.1979999999999995,6.29,6.1,0.1900000000000004,-0.14000000000000057,6.218,6.31,6.13,0.17999999999999972,-0.11000000000000032,6.18,6.26,6.1,0.16000000000000014,-0.1200000000000001,6.206,6.29,6.11,0.17999999999999972,-0.1299999999999999,5303,8496,3406,5090,-5090
2016-09-04,6.2725,6.38,6.15,0.22999999999999954,0.13999999999999968,6.2825,6.38,6.17,0.20999999999999996,0.1299999999999999,6.245,6.33,6.14,0.1900000000000004,0.1299999999999999,6.2725,6.37,6.17,0.20000000000000018,0.1299999999999999,4689,7545,1243,6302,2173
2016-09-11,6.28,6.32,6.19,0.1299999999999999,-0.09999999999999964,6.31,6.38,6.19,0.1899999999999995,-0.17999999999999972,6.26,6.32,6.14,0.1800000000000006,-0.15000000000000036,6.298,6.38,6.17,0.20999999999999996,-0.17999999999999972,8680,19587,1698,17889,-12313
2016-09-18,6.36,6.51,6.19,0.3199999999999994,0.17999999999999972,6.366,6.52,6.2,0.3199999999999994,0.17999999999999972,6.336,6.49,6.17,0.3200000000000003,0.20000000000000018,6.356,6.5,6.2,0.2999999999999998,0.16999999999999993,5621,10711,1894,8817,-8817
2016-09-25,6.44,6.54,6.29,0.25,0.11000000000000032,6.472,6.61,6.29,0.3200000000000003,0.16000000000000014,6.424,6.54,6.28,0.2599999999999998,0.10999999999999943,6.452,6.58,6.29,0.29000000000000004,0.1200000000000001,8904,22050,2134,19916,2864
2016-10-02,6.378,6.44,6.32,0.1200000000000001,-0.05999999999999961,6.406,6.5,6.32,0.17999999999999972,-0.0699999999999994,6.368,6.44,6.32,0.1200000000000001,-0.02999999999999936,6.394,6.44,6.32,0.1200000000000001,-0.0699999999999994,3317,7387,422,6965,-5989
2016-10-09,6.322,6.41,6.27,0.14000000000000057,-0.08999999999999986,6.346,6.41,6.32,0.08999999999999986,-0.08999999999999986,6.304,6.37,6.27,0.10000000000000053,-0.07000000000000028,6.314,6.37,6.28,0.08999999999999986,-0.07000000000000028,2226,5405,831,4574,-657
2016-10-16,6.572,6.74,6.36,0.3799999999999999,0.25,6.6080000000000005,6.74,6.4,0.33999999999999986,0.2699999999999996,6.538,6.66,6.36,0.2999999999999998,0.25,6.586,6.71,6.38,0.33000000000000007,0.29000000000000004,10640,26508,3689,22819,-2939
2016-10-23,6.878,6.91,6.86,0.04999999999999982,-0.009999999999999787,6.902,6.92,6.87,0.04999999999999982,0.019999999999999574,6.844,6.87,6.81,0.0600000000000005,0.05000000000000071,6.888,6.91,6.83,0.08000000000000007,0.05999999999999961,6297,14265,765,13500,-4196
2016-10-30,6.7,6.92,6.6,0.3200000000000003,-0.3200000000000003,6.71,6.92,6.62,0.2999999999999998,-0.2999999999999998,6.676,6.88,6.6,0.28000000000000025,-0.28000000000000025,6.692,6.88,6.62,0.2599999999999998,-0.2599999999999998,2434,5173,1365,3808,-3193
2016-11-06,6.672,6.72,6.58,0.13999999999999968,-0.13999999999999968,6.694,6.79,6.59,0.20000000000000018,-0.14000000000000057,6.656,6.72,6.56,0.16000000000000014,-0.16000000000000014,6.678,6.77,6.58,0.1899999999999995,-0.13999999999999968,3516,7485,1554,5931,-2023
2016-11-13,6.524,6.6,6.41,0.1899999999999995,-0.09999999999999964,6.548,6.63,6.48,0.14999999999999947,-0.09999999999999964,6.498,6.58,6.41,0.16999999999999993,-0.1299999999999999,6.5200000000000005,6.58,6.46,0.1200000000000001,-0.1200000000000001,12320,28025,1294,26731,26667
2016-11-20,6.4975000000000005,6.66,6.24,0.41999999999999993,-0.21999999999999975,6.529999999999999,6.68,6.26,0.41999999999999993,-0.29000000000000004,6.445,6.56,6.24,0.3199999999999994,-0.21999999999999975,6.4825,6.61,6.25,0.3600000000000003,-0.2599999999999998,43744,100710,2292,98418,-98418
2016-11-27,6.396,6.56,6.22,0.33999999999999986,0.2400000000000002,6.446,6.56,6.36,0.1999999999999993,0.1299999999999999,6.3759999999999994,6.52,6.22,0.2999999999999998,0.21999999999999975,6.418,6.54,6.3,0.2400000000000002,0.15000000000000036,10596,35784,2429,33355,-794
2016-12-04,6.83,7.03,6.49,0.54,0.54,6.8500000000000005,7.03,6.54,0.4900000000000002,0.4900000000000002,6.8180000000000005,7.0,6.49,0.5099999999999998,0.5099999999999998,6.846,7.03,6.54,0.4900000000000002,0.4900000000000002,6790,10625,4037,6588,-3893
2016-12-11,6.976,7.0,6.95,0.04999999999999982,0.040000000000000036,7.026,7.12,6.97,0.15000000000000036,0.05999999999999961,6.93,6.98,6.87,0.11000000000000032,0.05000000000000071,6.988,7.11,6.87,0.2400000000000002,0.040000000000000036,7680,12041,2181,9860,-6513
2016-12-18,6.998,7.1,6.91,0.1899999999999995,-0.09999999999999964,7.0200000000000005,7.15,6.91,0.2400000000000002,-0.1200000000000001,6.976,7.1,6.88,0.21999999999999975,-0.09999999999999964,6.994,7.12,6.89,0.23000000000000043,-0.08999999999999986,8044,21684,1988,19696,-3839
2016-12-25,6.8225,6.91,6.78,0.1299999999999999,-0.1299999999999999,6.845,6.93,6.78,0.14999999999999947,-0.14999999999999947,6.805,6.91,6.75,0.16000000000000014,-0.16000000000000014,6.8325,6.92,6.77,0.15000000000000036,-0.15000000000000036,11341,21717,3360,18357,8177
2017-01-01,6.9375,7.04,6.78,0.2599999999999998,0.17999999999999972,6.9725,7.04,6.81,0.23000000000000043,0.22000000000000064,6.93,7.03,6.78,0.25,0.16000000000000014,6.955,7.04,6.79,0.25,0.21999999999999975,18881,38959,2437,36522,21558
2017-01-08,7.124,7.27,6.97,0.2999999999999998,0.2999999999999998,7.148,7.28,7.0,0.28000000000000025,0.28000000000000025,7.096,7.24,6.97,0.27000000000000046,0.27000000000000046,7.132,7.25,7.0,0.25,0.25,22700,70862,4554,66308,-59670
2017-01-15,7.2075000000000005,7.32,7.11,0.20999999999999996,0.05999999999999961,7.25,7.45,7.13,0.3200000000000003,0.0600000000000005,7.16,7.32,7.09,0.23000000000000043,0.040000000000000036,7.205,7.42,7.12,0.2999999999999998,0.03000000000000025,11782,24561,2867,21694,18534
2017-01-22,7.328,7.45,7.18,0.27000000000000046,0.14000000000000057,7.38,7.48,7.23,0.25,0.16999999999999993,7.3,7.4,7.16,0.2400000000000002,0.10999999999999943,7.364,7.46,7.21,0.25,0.16999999999999993,12699,32564,3808,28756,28756
2017-01-29,7.424,7.46,7.37,0.08999999999999986,-0.08999999999999986,7.454,7.48,7.42,0.0600000000000005,-0.040000000000000036,7.398000000000001,7.44,7.34,0.10000000000000053,-0.10000000000000053,7.446,7.47,7.41,0.05999999999999961,-0.040000000000000036,22602,73781,3298,70483,15637
2017-02-05,7.74,8.0,7.4,0.5999999999999996,0.5800000000000001,7.816,8.08,7.46,0.6200000000000001,0.5300000000000002,7.7299999999999995,8.0,7.4,0.5999999999999996,0.5699999999999994,7.808,8.06,7.45,0.6100000000000003,0.54,11789,28068,3150,24918,2395
2017-02-12,8.052,8.12,8.02,0.09999999999999964,-0.05000000000000071,8.086,8.15,8.04,0.11000000000000121,-0.02999999999999936,8.052,8.12,8.02,0.09999999999999964,-0.05000000000000071,8.076,8.15,8.04,0.11000000000000121,-0.019999999999999574,3959,5746,2182,3564,-468
2017-02-19,8.192499999999999,8.28,8.07,0.20999999999999908,0.09999999999999964,8.2125,8.32,8.1,0.22000000000000064,0.08000000000000007,8.175,8.28,8.07,0.20999999999999908,0.0600000000000005,8.205,8.31,8.1,0.21000000000000085,0.08000000000000007,12649,22711,6478,16233,7916
2017-02-26,8.056,8.1,8.03,0.07000000000000028,-0.009999999999999787,8.094,8.12,8.04,0.08000000000000007,0.009999999999999787,8.024000000000001,8.05,7.98,0.07000000000000028,0.0,8.054,8.11,7.99,0.11999999999999922,0.03999999999999915,17414,44745,2980,41765,41765
2017-03-05,8.076,8.13,8.03,0.10000000000000142,0.10000000000000142,8.106,8.21,8.07,0.14000000000000057,0.13000000000000078,8.026,8.1,7.99,0.10999999999999943,0.08999999999999986,8.058,8.13,8.02,0.11000000000000121,0.10000000000000142,11838,22327,6220,16107,-4638
2017-03-12,8.166,8.29,8.1,0.1899999999999995,0.05000000000000071,8.196,8.29,8.12,0.16999999999999993,0.0600000000000005,8.15,8.23,8.1,0.13000000000000078,0.040000000000000924,8.182,8.24,8.11,0.13000000000000078,0.0600000000000005,11493,22324,3958,18366,17186
2017-03-19,8.136,8.22,8.02,0.20000000000000107,-0.049999999999998934,8.17,8.22,8.14,0.08000000000000007,-0.049999999999998934,8.102,8.14,8.02,0.120000000000001,-0.009999999999999787,8.132,8.15,8.11,0.040000000000000924,-0.009999999999999787,7254,11450,2650,8800,-6747
2017-03-26,8.206,8.3,8.1,0.20000000000000107,-0.009999999999999787,8.244,8.35,8.11,0.2400000000000002,-0.11000000000000121,8.192,8.3,8.06,0.2400000000000002,-0.049999999999998934,8.244,8.35,8.11,0.2400000000000002,-0.11000000000000121,12829,25144,3437,21707,12734
2017-04-02,8.004,8.08,7.94,0.13999999999999968,-0.09999999999999964,8.016,8.08,7.94,0.13999999999999968,-0.08000000000000007,7.978,8.04,7.9,0.1399999999999988,-0.07999999999999918,7.994,8.08,7.9,0.17999999999999972,-0.08999999999999986,11517,20646,2507,18139,-9888
2017-04-09,8.0275,8.05,7.99,0.0600000000000005,-0.03999999999999915,8.0525,8.09,7.99,0.09999999999999964,-0.0600000000000005,8.0025,8.04,7.93,0.10999999999999943,-0.08000000000000007,8.0275,8.09,7.93,0.16000000000000014,-0.09999999999999964,15005,25039,6979,18060,8223
2017-04-16,8.154,8.38,8.01,0.370000000000001,0.370000000000001,8.18,8.4,8.01,0.39000000000000057,0.370000000000001,8.124,8.36,7.97,0.3899999999999997,0.35999999999999943,8.144,8.37,8.0,0.3699999999999992,0.33999999999999986,32521,130850,2840,128010,-4427
2017-04-23,8.522,8.68,8.33,0.34999999999999964,0.34999999999999964,8.546,8.7,8.34,0.35999999999999943,0.35999999999999943,8.51,8.67,8.31,0.35999999999999943,0.35999999999999943,8.528,8.68,8.33,0.34999999999999964,0.34999999999999964,13506,23485,4028,19457,-9046
2017-04-30,8.838,8.9,8.75,0.15000000000000036,0.15000000000000036,8.866,8.94,8.78,0.16000000000000014,0.16000000000000014,8.822000000000001,8.9,8.71,0.1899999999999995,0.1899999999999995,8.856,8.94,8.77,0.16999999999999993,0.16999999999999993,9657,12266,6506,5760,696
2017-05-07,8.406,8.8,8.17,0.6300000000000008,-0.6300000000000008,8.46,8.89,8.19,0.7000000000000011,-0.7000000000000011,8.384,8.8,8.15,0.6500000000000004,-0.6400000000000006,8.426,8.84,8.19,0.6500000000000004,-0.6500000000000004,37691,119806,7821,111985,-1735
2017-05-14,8.22,8.29,8.13,0.15999999999999837,0.129999999999999,8.252,8.32,8.18,0.14000000000000057,0.14000000000000057,8.192,8.28,8.08,0.1999999999999993,0.129999999999999,8.238,8.32,8.16,0.16000000000000014,0.16000000000000014,11233,15953,7668,8285,-1049
2017-05-21,8.184,8.27,8.11,0.16000000000000014,-0.16000000000000014,8.206,8.3,8.11,0.19000000000000128,-0.19000000000000128,8.146,8.25,8.01,0.2400000000000002,-0.2400000000000002,8.184,8.28,8.06,0.21999999999999886,-0.21999999999999886,15215,25884,7325,18559,-6022
2017-05-28,8.205,8.38,8.08,0.3000000000000007,0.3000000000000007,8.25,8.51,8.1,0.41000000000000014,0.41000000000000014,8.1875,8.38,8.05,0.33000000000000007,0.33000000000000007,8.235,8.49,8.09,0.40000000000000036,0.40000000000000036,14351,23283,9479,13804,13804
2017-06-04,8.32,8.36,8.29,0.07000000000000028,0.02999999999999936,8.344,8.4,8.3,0.09999999999999964,0.009999999999999787,8.294,8.34,8.26,0.08000000000000007,-0.010000000000001563,8.316,8.38,8.28,0.10000000000000142,0.0,17778,36689,2810,33879,-27012
2017-06-11,8.44,8.56,8.37,0.19000000000000128,-0.0600000000000005,8.48,8.6,8.41,0.1899999999999995,-0.019999999999999574,8.43,8.56,8.37,0.19000000000000128,-0.030000000000001137,8.466,8.57,8.41,0.16000000000000014,-0.019999999999999574,6787,11811,3663,8148,155
2017-06-18,8.38,8.45,8.28,0.16999999999999993,0.16999999999999993,8.402000000000001,8.46,8.35,0.11000000000000121,0.11000000000000121,8.363999999999999,8.43,8.28,0.15000000000000036,0.15000000000000036,8.39,8.46,8.35,0.11000000000000121,0.11000000000000121,9655,12463,7069,5394,2000
2017-06-25,8.982000000000001,9.65,8.4,1.25,1.1899999999999995,9.588000000000001,11.0,8.49,2.51,1.1600000000000001,8.674,9.0,8.35,0.6500000000000004,0.5800000000000001,8.984,9.55,8.49,1.0600000000000005,0.5099999999999998,15920,26782,9078,17704,17704
2017-07-02,9.4675,12.5,8.43,4.07,-4.07,9.5475,12.5,8.47,4.029999999999999,-4.029999999999999,8.502500000000001,8.76,8.39,0.3699999999999992,-0.35999999999999943,8.5975,8.9,8.43,0.47000000000000064,-0.47000000000000064,17641,37264,3449,33815,9674
2017-07-09,8.696,8.88,8.55,0.33000000000000007,0.33000000000000007,8.706000000000001,8.88,8.55,0.33000000000000007,0.33000000000000007,8.648,8.83,8.48,0.34999999999999964,0.34999999999999964,8.678,8.85,8.51,0.33999999999999986,0.33999999999999986,21672,30177,12990,17187,7582
2017-07-16,8.858,8.97,8.8,0.16999999999999993,-0.05999999999999872,8.882,8.97,8.81,0.16000000000000014,-0.049999999999998934,8.82,8.86,8.79,0.07000000000000028,-0.02000000000000135,8.838,8.91,8.79,0.120000000000001,-0.02000000000000135,11188,22369,3006,19363,-8832
2017-07-23,8.628,8.77,8.51,0.2599999999999998,-0.2599999999999998,8.634,8.77,8.51,0.2599999999999998,-0.2599999999999998,8.578,8.75,8.45,0.3000000000000007,-0.3000000000000007,8.602,8.75,8.48,0.2699999999999996,-0.2699999999999996,3696,5935,697,5238,5238
2017-07-30,8.49,8.86,8.34,0.5199999999999996,-0.02999999999999936,8.514,8.86,8.38,0.47999999999999865,-0.07000000000000028,8.408,8.61,8.3,0.3099999999999987,-0.14999999999999858,8.436,8.64,8.34,0.3000000000000007,-0.09999999999999964,7996,18078,1322,16756,11998
2017-08-06,8.096,8.28,7.86,0.41999999999999904,-0.41999999999999904,8.129999999999999,8.28,8.0,0.27999999999999936,-0.27999999999999936,8.054,8.21,7.86,0.35000000000000053,-0.35000000000000053,8.076,8.22,7.91,0.3100000000000005,-0.3100000000000005,4858,6593,2479,4114,298
2017-08-13,7.844,7.99,7.73,0.2599999999999998,-0.1299999999999999,7.872,7.99,7.73,0.2599999999999998,-0.21999999999999975,7.812,7.91,7.69,0.21999999999999975,-0.16999999999999993,7.852,7.95,7.7,0.25,-0.25,6569,12469,892,11577,2610
2017-08-20,7.664,7.75,7.6,0.15000000000000036,-0.08999999999999986,7.706,7.75,7.64,0.11000000000000032,-0.009999999999999787,7.608,7.63,7.6,0.03000000000000025,0.0,7.666,7.73,7.61,0.1200000000000001,0.07000000000000028,8517,11901,4962,6939,1653
2017-08-27,7.688,7.79,7.63,0.16000000000000014,0.16000000000000014,7.714,7.79,7.66,0.1299999999999999,0.1200000000000001,7.676,7.76,7.61,0.14999999999999947,0.14999999999999947,7.694,7.77,7.62,0.14999999999999947,0.13999999999999968,6142,9524,3286,6238,-4120
2017-09-03,7.655,7.66,7.64,0.020000000000000462,0.0,7.6675,7.7,7.65,0.04999999999999982,0.040000000000000036,7.625,7.65,7.61,0.040000000000000036,0.040000000000000036,7.635,7.67,7.61,0.05999999999999961,0.05999999999999961,9570,12059,6801,5258,5258
2017-09-10,7.598,7.72,7.47,0.25,-0.1200000000000001,7.61,7.72,7.48,0.23999999999999932,-0.09999999999999964,7.582,7.68,7.44,0.23999999999999932,-0.08000000000000007,7.586,7.68,7.44,0.23999999999999932,-0.0699999999999994,11700,23372,3039,20333,2693
2017-09-17,7.492,7.62,7.41,0.20999999999999996,-0.20999999999999996,7.534,7.68,7.46,0.21999999999999975,-0.1200000000000001,7.43,7.62,7.35,0.27000000000000046,-0.20999999999999996,7.454,7.62,7.35,0.27000000000000046,-0.11000000000000032,6872,10737,3588,7149,6139
2017-09-24,7.502,7.65,7.38,0.27000000000000046,-0.1800000000000006,7.508,7.65,7.4,0.25,-0.1800000000000006,7.452,7.59,7.36,0.22999999999999954,-0.22999999999999954,7.476,7.6,7.38,0.21999999999999975,-0.21999999999999975,12764,32352,3998,28354,-2153
2017-10-01,7.528,7.57,7.5,0.07000000000000028,0.0600000000000005,7.548,7.59,7.51,0.08000000000000007,0.040000000000000036,7.49,7.56,7.44,0.11999999999999922,0.040000000000000036,7.514,7.59,7.47,0.1200000000000001,0.010000000000000675,7694,22498,1483,21015,17690
