Date,BDR_stock_Open_average,BDR_stock_Open_max,BDR_stock_Open_min,BDR_stock_Open_volatility,BDR_stock_Open_change,BDR_stock_High_average,BDR_stock_High_max,BDR_stock_High_min,BDR_stock_High_volatility,BDR_stock_High_change,BDR_stock_Low_average,BDR_stock_Low_max,BDR_stock_Low_min,BDR_stock_Low_volatility,BDR_stock_Low_change,BDR_stock_Close_average,BDR_stock_Close_max,BDR_stock_Close_min,BDR_stock_Close_volatility,BDR_stock_Close_change,BDR_stock_Volume_average,BDR_stock_Volume_max,BDR_stock_Volume_min,BDR_stock_Volume_volatility,BDR_stock_Volume_change
2016-01-03,0.40599999999999997,0.43,0.38,0.04999999999999999,-0.010000000000000009,0.418,0.45,0.38,0.07,-0.010000000000000009,0.394,0.43,0.37,0.06,0.02999999999999997,0.41,0.43,0.38,0.04999999999999999,0.009999999999999953,1716,5429,100,5329,-2447
2016-01-10,0.39,0.4,0.38,0.020000000000000018,-0.010000000000000009,0.39,0.4,0.38,0.020000000000000018,-0.010000000000000009,0.38,0.38,0.38,0.0,0.0,0.38,0.38,0.38,0.0,0.0,250,300,200,100,-50
2016-01-17,0.32499999999999996,0.35,0.3,0.04999999999999999,0.04999999999999999,0.345,0.35,0.34,0.009999999999999953,0.009999999999999953,0.32499999999999996,0.35,0.3,0.04999999999999999,0.04999999999999999,0.345,0.35,0.34,0.009999999999999953,0.009999999999999953,10222,19460,984,18476,-18476
2016-01-24,0.33999999999999997,0.35,0.33,0.019999999999999962,0.019999999999999962,0.345,0.35,0.34,0.009999999999999953,0.009999999999999953,0.335,0.34,0.33,0.010000000000000009,0.010000000000000009,0.335,0.34,0.33,0.010000000000000009,0.010000000000000009,817,1270,364,906,-906
2016-01-31,0.365,0.42,0.32,0.09999999999999998,0.09999999999999998,0.38,0.44,0.32,0.12,0.12,0.365,0.42,0.32,0.09999999999999998,0.09999999999999998,0.375,0.42,0.32,0.09999999999999998,0.09999999999999998,712,1700,150,1550,1550
2016-02-07,0.41000000000000003,0.42,0.4,0.019999999999999962,0.019999999999999962,0.41500000000000004,0.44,0.4,0.03999999999999998,0.03999999999999998,0.41000000000000003,0.42,0.4,0.019999999999999962,0.019999999999999962,0.41000000000000003,0.42,0.4,0.019999999999999962,0.019999999999999962,152,300,100,200,200
2016-02-14,0.455,0.46,0.45,0.010000000000000009,-0.010000000000000009,0.455,0.46,0.45,0.010000000000000009,-0.010000000000000009,0.445,0.45,0.44,0.010000000000000009,0.010000000000000009,0.445,0.45,0.44,0.010000000000000009,0.010000000000000009,662,1125,200,925,-925
2016-02-21,0.46499999999999997,0.48,0.45,0.02999999999999997,0.02999999999999997,0.46499999999999997,0.48,0.45,0.02999999999999997,0.02999999999999997,0.455,0.46,0.45,0.010000000000000009,0.010000000000000009,0.455,0.46,0.45,0.010000000000000009,0.010000000000000009,159,219,100,119,119
2016-02-28,0.4525,0.48,0.43,0.04999999999999999,-0.04999999999999999,0.4675,0.49,0.45,0.03999999999999998,0.010000000000000009,0.44,0.45,0.43,0.020000000000000018,-0.020000000000000018,0.445,0.45,0.43,0.020000000000000018,0.0,3375,10000,520,9480,45
2016-03-06,0.44,0.45,0.43,0.020000000000000018,-0.020000000000000018,0.44,0.45,0.43,0.020000000000000018,-0.020000000000000018,0.44,0.45,0.43,0.020000000000000018,-0.020000000000000018,0.44,0.45,0.43,0.020000000000000018,-0.020000000000000018,100,100,100,0,0
2016-03-13,0.42,0.44,0.4,0.03999999999999998,-0.03999999999999998,0.42,0.44,0.4,0.03999999999999998,-0.03999999999999998,0.4,0.44,0.36,0.08000000000000002,-0.08000000000000002,0.41333333333333333,0.44,0.4,0.03999999999999998,-0.03999999999999998,1596,3655,131,3524,3524
