Date,CLX_stock_Open_average,CLX_stock_Open_max,CLX_stock_Open_min,CLX_stock_Open_volatility,CLX_stock_Open_change,CLX_stock_High_average,CLX_stock_High_max,CLX_stock_High_min,CLX_stock_High_volatility,CLX_stock_High_change,CLX_stock_Low_average,CLX_stock_Low_max,CLX_stock_Low_min,CLX_stock_Low_volatility,CLX_stock_Low_change,CLX_stock_Close_average,CLX_stock_Close_max,CLX_stock_Close_min,CLX_stock_Close_volatility,CLX_stock_Close_change,CLX_stock_Volume_average,CLX_stock_Volume_max,CLX_stock_Volume_min,CLX_stock_Volume_volatility,CLX_stock_Volume_change
2016-01-03,125.56,125.85,125.35,0.5,0.5,127.004,127.54,125.62,1.9200000000000017,1.7800000000000011,125.116,125.66,123.79,1.8699999999999903,1.789999999999992,126.244,127.09,125.28,1.8100000000000023,0.9000000000000057,1350604,1571401,1112336,459065,-348595
2016-01-10,127.44,128.56,125.62,2.9399999999999977,-1.0499999999999972,128.542,129.38,127.47,1.9099999999999966,-0.710000000000008,126.862,127.83,125.57,2.260000000000005,-0.7600000000000051,127.674,128.4,126.86,1.5400000000000063,-0.8200000000000074,1224593,1400776,1060101,340675,98367
2016-01-17,126.5125,127.57,125.37,2.1999999999999886,-0.7099999999999937,127.7175,129.14,126.38,2.759999999999991,-1.1599999999999824,125.1775,126.94,123.74,3.200000000000003,-1.1599999999999966,126.6275,127.64,125.39,2.25,-0.04999999999999716,1156140,1725192,788160,937032,34159
2016-01-24,125.71600000000001,126.87,124.45,2.4200000000000017,0.5400000000000063,127.202,129.47,126.16,3.3100000000000023,2.049999999999997,124.652,125.98,123.73,2.25,1.0300000000000011,126.062,129.05,124.64,4.410000000000011,4.010000000000005,1574729,2006130,1148968,857162,321807
2016-01-31,129.306,131.56,124.95,6.609999999999999,-4.200000000000003,130.54,132.19,125.81,6.3799999999999955,-6.3799999999999955,126.52,128.93,122.4,6.530000000000001,-6.530000000000001,128.216,131.81,124.38,7.430000000000007,-7.430000000000007,1788761,2524567,1319573,1204994,413620
2016-02-07,126.828,129.09,123.6,5.490000000000009,4.439999999999998,129.014,130.93,127.58,3.3500000000000085,1.0899999999999892,125.494,127.41,123.28,4.1299999999999955,3.4099999999999966,127.63000000000001,128.68,126.98,1.7000000000000028,0.5,1804488,2280899,1079324,1201575,-633707
2016-02-14,128.31,129.43,127.82,1.6100000000000136,0.07000000000000739,129.28,130.32,128.46,1.8599999999999852,0.29999999999998295,127.265,127.76,126.68,1.0799999999999983,0.18999999999999773,128.515,129.42,127.89,1.529999999999987,0.5099999999999909,992078,1209956,795673,414283,-221829
2016-02-21,129.238,130.59,127.73,2.8599999999999994,1.6200000000000045,130.358,131.5,129.23,2.2700000000000102,1.6500000000000057,128.236,130.11,127.3,2.8100000000000165,-0.5100000000000051,129.334,131.45,127.82,3.6299999999999955,-0.4900000000000091,945517,1136450,691647,444803,241174
2016-02-28,126.22,127.65,125.2,2.450000000000003,-2.0200000000000102,126.736,128.2,126.05,2.1499999999999915,-2.1399999999999864,124.884,126.42,124.15,2.269999999999996,-1.7399999999999949,125.83,126.42,125.47,0.9500000000000028,-0.8100000000000023,1295167,1645196,1062195,583001,255392
2016-03-06,125.28999999999999,126.13,123.35,2.780000000000001,0.7299999999999898,126.472,126.86,125.5,1.3599999999999994,1.2600000000000051,124.196,125.31,122.77,2.5400000000000063,2.3100000000000023,125.222,126.45,123.46,2.990000000000009,2.990000000000009,1137176,1412373,928603,483770,-267385
