Date,GABC_stock_Open_average,GABC_stock_Open_max,GABC_stock_Open_min,GABC_stock_Open_volatility,GABC_stock_Open_change,GABC_stock_High_average,GABC_stock_High_max,GABC_stock_High_min,GABC_stock_High_volatility,GABC_stock_High_change,GABC_stock_Low_average,GABC_stock_Low_max,GABC_stock_Low_min,GABC_stock_Low_volatility,GABC_stock_Low_change,GABC_stock_Close_average,GABC_stock_Close_max,GABC_stock_Close_min,GABC_stock_Close_volatility,GABC_stock_Close_change,GABC_stock_Volume_average,GABC_stock_Volume_max,GABC_stock_Volume_min,GABC_stock_Volume_volatility,GABC_stock_Volume_change
2016-03-13,21.566,21.67,21.32,0.3500000000000014,-0.030000000000001137,21.716,21.97,21.61,0.35999999999999943,0.28999999999999915,21.374,21.5,21.2,0.3000000000000007,0.05999999999999872,21.566,21.67,21.39,0.28000000000000114,0.010000000000001563,60757,100998,28128,72870,67494
2016-03-20,21.6575,21.79,21.58,0.21000000000000085,-0.020000000000003126,21.88,22.09,21.65,0.4400000000000013,-0.16000000000000014,21.4775,21.58,21.33,0.25,-0.1700000000000017,21.695,21.82,21.63,0.19000000000000128,-0.060000000000002274,43217,53172,35135,18037,5287
2016-03-27,21.502,21.73,21.33,0.40000000000000213,-0.40000000000000213,21.698,21.98,21.5,0.4800000000000004,-0.3099999999999987,21.354,21.69,21.14,0.5500000000000007,-0.4400000000000013,21.528,21.84,21.37,0.46999999999999886,-0.3000000000000007,117850,203536,40398,163138,15276
2016-04-03,21.108,21.42,20.88,0.5400000000000027,-0.5300000000000011,21.212,21.54,20.97,0.5700000000000003,-0.5700000000000003,20.854,21.29,20.61,0.6799999999999997,-0.6199999999999974,21.0,21.44,20.75,0.6900000000000013,-0.5700000000000003,49767,77685,27290,50395,-36279
2016-04-10,21.342,21.78,20.82,0.9600000000000009,0.9600000000000009,21.694,22.11,21.3,0.8099999999999987,0.7399999999999984,21.288,21.78,20.82,0.9600000000000009,0.9600000000000009,21.612000000000002,22.03,21.17,0.8599999999999994,0.8599999999999994,42989,61509,28707,32802,-13526
2016-04-17,22.248,22.41,22.03,0.379999999999999,0.33999999999999986,22.536,22.91,22.28,0.629999999999999,0.629999999999999,22.164,22.39,21.92,0.46999999999999886,0.40000000000000213,22.392,22.71,22.17,0.5399999999999991,0.5399999999999991,33070,38240,25866,12374,-5310
2016-04-24,22.49,22.65,22.23,0.41999999999999815,-0.259999999999998,22.74,22.95,22.56,0.39000000000000057,0.019999999999999574,22.122,22.4,21.21,1.1899999999999977,-1.0599999999999987,22.344,22.75,21.49,1.2600000000000016,-0.9500000000000028,49101,92622,31433,61189,61189
2016-05-01,21.674,22.01,21.29,0.7200000000000024,-0.1999999999999993,21.93,22.34,21.42,0.9199999999999982,-0.8699999999999974,21.358,21.68,21.01,0.6699999999999982,-0.33999999999999986,21.662000000000003,22.21,21.19,1.0199999999999996,-1.0199999999999996,34882,44807,28895,15912,-9738
2016-05-08,21.062,21.25,20.76,0.48999999999999844,-0.33999999999999986,21.158,21.36,20.9,0.46000000000000085,-0.39000000000000057,20.884,21.1,20.66,0.4400000000000013,-0.39000000000000057,20.96,21.18,20.7,0.4800000000000004,-0.4700000000000024,28342,34374,18531,15843,14703
2016-05-15,20.701999999999998,20.9,20.31,0.5899999999999999,0.03999999999999915,21.118,21.38,20.91,0.46999999999999886,0.33999999999999986,20.466,20.79,20.23,0.5599999999999987,0.0799999999999983,20.768,21.06,20.23,0.8299999999999983,0.25,39963,51405,24501,26904,-4706
2016-05-22,21.266000000000002,21.76,20.92,0.8399999999999999,0.10999999999999943,21.599999999999998,21.89,21.33,0.5600000000000023,0.120000000000001,21.1,21.41,20.83,0.5800000000000018,0.20000000000000284,21.372,21.66,21.07,0.5899999999999999,0.379999999999999,29223,39135,17027,22108,-13711
2016-05-29,21.322499999999998,21.41,21.19,0.21999999999999886,-0.010000000000001563,21.5125,21.63,21.4,0.23000000000000043,-0.07000000000000028,21.065,21.23,20.96,0.2699999999999996,-0.0799999999999983,21.4375,21.54,21.22,0.3200000000000003,-0.240000000000002,27359,36879,17696,19183,-13602
2016-06-05,21.518,21.71,21.15,0.5600000000000023,0.28000000000000114,21.822,22.09,21.56,0.5300000000000011,-0.19000000000000128,21.362,21.63,21.07,0.5599999999999987,-0.0799999999999983,21.67,21.87,21.51,0.35999999999999943,-0.13999999999999702,33508,49190,17990,31200,-8796
2016-06-12,21.588,21.72,21.35,0.36999999999999744,0.07000000000000028,21.792,21.97,21.67,0.29999999999999716,-0.03999999999999915,21.326,21.49,21.07,0.41999999999999815,-0.28000000000000114,21.528,21.67,21.23,0.4400000000000013,-0.4400000000000013,38972,79158,16295,62863,42451
2016-06-19,21.502,21.69,21.25,0.4400000000000013,-0.07000000000000028,21.87,22.11,21.66,0.4499999999999993,0.07000000000000028,21.384,21.69,21.09,0.6000000000000014,-0.23000000000000043,21.72,22.09,21.47,0.620000000000001,0.23000000000000043,56756,170434,16157,154277,136990
2016-06-26,21.052,21.37,20.63,0.740000000000002,-0.15000000000000213,21.456,22.0,21.09,0.9100000000000001,-0.7300000000000004,20.728,20.97,20.36,0.6099999999999994,0.16000000000000014,20.932,21.31,20.52,0.7899999999999991,0.259999999999998,50150,75866,28464,47402,-40181
2016-07-03,21.0025,21.27,20.67,0.5999999999999979,0.2699999999999996,21.26,21.78,21.0,0.7800000000000011,0.7800000000000011,20.84,21.1,20.65,0.45000000000000284,0.41000000000000014,21.15,21.76,20.71,1.0500000000000007,1.0500000000000007,35329,40976,31010,9966,4694
2016-07-10,22.408,22.77,21.79,0.9800000000000004,0.8900000000000006,22.672,22.86,22.14,0.7199999999999989,0.7199999999999989,22.062,22.52,21.43,1.0899999999999999,1.0899999999999999,22.512,22.81,22.04,0.7699999999999996,0.7699999999999996,33406,56921,16044,40877,13479
2016-07-17,22.532,22.83,22.23,0.5999999999999979,-0.5599999999999987,22.616,22.83,22.36,0.46999999999999886,-0.33999999999999986,22.246,22.43,22.12,0.3099999999999987,-0.23999999999999844,22.344,22.48,22.15,0.33000000000000185,-0.030000000000001137,28761,39825,19463,20362,-6022
2016-07-24,22.564,22.7,22.29,0.41000000000000014,0.41000000000000014,22.812,23.01,22.55,0.46000000000000085,0.3200000000000003,22.5,22.65,22.29,0.35999999999999943,0.26000000000000156,22.65,22.75,22.41,0.33999999999999986,0.26000000000000156,41925,66573,14502,52071,30125
2016-07-31,22.938,23.13,22.69,0.4399999999999977,0.4399999999999977,23.092,23.33,22.99,0.33999999999999986,0.33999999999999986,22.82,23.11,22.61,0.5,0.4399999999999977,22.966,23.21,22.84,0.370000000000001,0.3500000000000014,31045,53676,18134,35542,14124
2016-08-07,23.066,23.21,22.87,0.33999999999999986,-0.33999999999999986,23.198,23.31,23.12,0.18999999999999773,-0.18999999999999773,22.948,23.12,22.82,0.3000000000000007,-0.129999999999999,23.066,23.15,22.95,0.1999999999999993,0.0,23448,30018,19527,10491,-2090
2016-08-14,23.364,23.65,23.09,0.5599999999999987,0.5599999999999987,23.54,23.69,23.32,0.370000000000001,0.360000000000003,23.264,23.54,22.88,0.6600000000000001,0.6500000000000021,23.464,23.63,23.25,0.379999999999999,0.33999999999999986,37582,52200,19520,32680,32680
2016-08-21,23.64,23.69,23.61,0.08000000000000185,-0.019999999999999574,23.823999999999998,23.99,23.68,0.3099999999999987,0.1700000000000017,23.572,23.63,23.46,0.16999999999999815,0.10999999999999943,23.666,23.67,23.66,0.010000000000001563,0.010000000000001563,28336,34532,17459,17073,1918
2016-08-28,24.164,24.62,23.67,0.9499999999999993,0.620000000000001,24.69,25.84,23.8,2.039999999999999,0.7699999999999996,23.956,24.32,23.63,0.6900000000000013,0.6900000000000013,24.32,24.57,23.66,0.9100000000000001,0.8999999999999986,50469,110502,16287,94215,-14441
2016-09-04,24.5375,24.69,24.3,0.39000000000000057,0.18000000000000327,24.7425,24.87,24.49,0.38000000000000256,0.3500000000000014,24.3125,24.66,24.1,0.5599999999999987,0.2699999999999996,24.5925,24.83,24.39,0.4399999999999977,0.00999999999999801,28586,39693,22341,17352,12288
2016-09-11,24.358,24.67,24.17,0.5,0.3200000000000003,24.618000000000002,24.98,24.37,0.6099999999999994,0.3099999999999987,24.184,24.45,24.06,0.39000000000000057,0.3299999999999983,24.524,24.95,24.17,0.7799999999999976,0.2799999999999976,41606,98355,24188,74167,66436
2016-09-18,25.47,26.36,24.95,1.4100000000000001,1.4100000000000001,26.018,26.74,25.39,1.3499999999999979,0.9800000000000004,25.094,25.85,24.74,1.110000000000003,0.9299999999999997,25.696,26.2,25.13,1.0700000000000003,1.0600000000000023,48379,61184,38600,22584,22584
2016-09-25,25.962,26.33,25.53,0.7999999999999972,-0.6799999999999997,26.298,26.43,26.1,0.3299999999999983,-0.1999999999999993,25.538,26.02,25.37,0.6499999999999986,0.010000000000001563,25.881999999999998,26.25,25.4,0.8500000000000014,0.35999999999999943,48078,68306,30584,37722,25650
2016-10-02,25.64,25.89,25.32,0.5700000000000003,-0.4299999999999997,25.908,26.11,25.59,0.5199999999999996,-0.4200000000000017,25.34,25.63,24.93,0.6999999999999993,-0.5899999999999999,25.588,25.85,25.24,0.610000000000003,-0.5500000000000007,48909,98267,29826,68441,-14148
2016-10-09,25.478,25.64,25.3,0.33999999999999986,0.3299999999999983,25.704,25.99,25.55,0.4399999999999977,-0.019999999999999574,25.166,25.43,24.86,0.5700000000000003,-0.17999999999999972,25.552,25.83,25.42,0.4099999999999966,0.05000000000000071,53581,94944,25631,69313,10271
2016-10-16,25.534,25.74,25.27,0.46999999999999886,-0.33000000000000185,25.657999999999998,25.83,25.47,0.35999999999999943,-0.13000000000000256,25.334,25.38,25.27,0.10999999999999943,-0.10999999999999943,25.484,25.57,25.41,0.16000000000000014,-0.10000000000000142,36876,73398,25086,48312,4409
2016-10-23,25.798,26.09,25.48,0.6099999999999994,0.6099999999999994,25.998,26.13,25.7,0.4299999999999997,0.39000000000000057,25.534,25.66,25.21,0.4499999999999993,0.3099999999999987,25.802,25.89,25.69,0.1999999999999993,0.15000000000000213,26701,27689,24542,3147,808
2016-10-30,26.292,26.68,26.02,0.6600000000000001,0.6600000000000001,26.61,26.99,26.1,0.889999999999997,0.889999999999997,26.124,26.67,25.67,1.0,0.8400000000000034,26.402,26.83,25.95,0.879999999999999,0.7200000000000024,42110,54615,29825,24790,-21969
2016-11-06,28.228,30.53,26.97,3.5600000000000023,3.5600000000000023,29.332,32.39,27.33,5.060000000000002,5.060000000000002,27.884,29.58,26.67,2.9099999999999966,2.9099999999999966,29.062,31.33,27.24,4.09,4.009999999999998,70206,158539,28997,129542,121525
2016-11-13,31.956,32.38,31.47,0.9100000000000037,0.9100000000000037,32.592,33.3,32.11,1.1899999999999977,0.6699999999999946,31.53,32.33,31.03,1.2999999999999972,1.2999999999999972,32.384,33.27,31.92,1.3500000000000014,0.8800000000000026,61341,89258,44340,44918,-1913
2016-11-20,33.4,33.83,33.03,0.7999999999999972,0.7999999999999972,33.685,34.0,33.26,0.740000000000002,0.5700000000000003,33.1,33.36,32.67,0.6899999999999977,0.6499999999999986,33.43,33.67,32.99,0.6799999999999997,0.4799999999999969,52560,75578,15791,59787,-59787
2016-11-27,32.416,33.21,31.73,1.4800000000000004,-1.1000000000000014,32.786,33.21,32.39,0.8200000000000003,-0.8200000000000003,31.544,32.44,30.73,1.7099999999999973,-1.7099999999999973,32.077999999999996,32.48,31.63,0.8499999999999979,-0.7199999999999953,73543,93848,52703,41145,22485
2016-12-04,33.202,34.61,32.12,2.490000000000002,2.490000000000002,33.922,35.29,32.67,2.6199999999999974,2.6199999999999974,32.897999999999996,34.05,32.11,1.9399999999999977,1.9399999999999977,33.654,34.71,32.65,2.0600000000000023,1.8800000000000026,51013,67403,41951,25452,25452
2016-12-11,34.634,35.3,34.09,1.2099999999999937,0.75,35.158,36.0,34.31,1.6899999999999977,0.8099999999999952,34.242,35.0,33.41,1.5900000000000034,1.1400000000000006,34.814,35.77,33.85,1.9200000000000017,1.4499999999999957,70984,119689,36530,83159,83159
2016-12-18,35.592,35.9,35.33,0.5700000000000003,-0.060000000000002274,35.828,36.31,35.43,0.8800000000000026,-0.240000000000002,34.998,35.49,34.69,0.8000000000000043,0.20000000000000284,35.534,35.95,35.23,0.720000000000006,-0.240000000000002,42172,72339,29187,43152,-5287
2016-12-25,35.457499999999996,35.62,35.36,0.259999999999998,-0.10999999999999943,35.555,35.67,35.36,0.3100000000000023,0.09000000000000341,34.7625,35.05,34.53,0.519999999999996,-0.3100000000000023,35.155,35.45,34.87,0.5800000000000054,-0.38000000000000256,35199,38631,30483,8148,-8148
2017-01-01,34.89,35.4,34.33,1.0700000000000003,-1.0700000000000003,34.989999999999995,35.51,34.37,1.1400000000000006,-1.1400000000000006,34.275,34.61,33.97,0.6400000000000006,-0.46000000000000085,34.5275,35.0,34.05,0.9500000000000028,-0.6400000000000006,48082,71183,27591,43592,-20417
2017-01-08,33.784,33.94,33.53,0.4099999999999966,-0.19999999999999574,34.104,34.21,33.97,0.240000000000002,0.10999999999999943,33.51,33.66,33.3,0.35999999999999943,-0.060000000000002274,33.784,34.11,33.51,0.6000000000000014,0.13000000000000256,49528,74070,24896,49174,23238
2017-01-15,33.01,33.46,32.31,1.1499999999999986,-1.1499999999999986,33.18,33.62,32.83,0.7899999999999991,-0.7899999999999991,32.4925,33.0,32.02,0.9799999999999969,-0.7199999999999989,32.6625,33.06,32.07,0.990000000000002,-0.35999999999999943,61324,76574,47432,29142,-17718
2017-01-22,32.77,32.99,32.64,0.3500000000000014,-0.04999999999999716,33.054,33.31,32.67,0.6400000000000006,-0.6400000000000006,32.502,32.71,32.28,0.4299999999999997,0.04999999999999716,32.664,32.8,32.39,0.4099999999999966,-0.17999999999999972,68360,93636,37350,56286,-8286
2017-01-29,32.126,32.55,31.33,1.2199999999999989,0.3400000000000034,32.444,32.9,32.11,0.7899999999999991,0.5600000000000023,31.462,32.03,30.55,1.4800000000000004,0.8800000000000026,32.0,32.43,31.27,1.1600000000000001,1.1600000000000001,80596,151596,45149,106447,-15217
2017-02-05,31.986,32.43,31.55,0.879999999999999,-0.21000000000000085,32.174,32.48,31.81,0.6699999999999982,-0.23999999999999488,31.618000000000002,31.94,30.94,1.0,-0.030000000000001137,31.936,32.07,31.74,0.33000000000000185,0.060000000000002274,31643,50406,20690,29716,468
2017-02-12,32.53,32.8,32.26,0.5399999999999991,0.46999999999999886,32.81,33.07,32.6,0.46999999999999886,0.46999999999999886,32.38,32.5,32.25,0.25,0.22999999999999687,32.736,33.02,32.48,0.5400000000000063,0.5400000000000063,30070,47738,24642,23096,21576
2017-02-19,32.9875,33.03,32.9,0.13000000000000256,-0.12000000000000455,33.065,33.24,32.9,0.3400000000000034,-0.3400000000000034,32.552499999999995,32.69,32.33,0.35999999999999943,-0.1700000000000017,32.8325,32.95,32.61,0.3400000000000034,-0.240000000000002,36410,49317,26156,23161,23161
2017-02-26,32.318,32.73,31.93,0.7999999999999972,-0.7999999999999972,32.396,32.73,31.93,0.7999999999999972,-0.7999999999999972,31.682000000000002,32.09,31.3,0.7900000000000027,-0.6400000000000041,31.996,32.54,31.63,0.9100000000000001,-0.34999999999999787,53307,78498,40343,38155,-445
2017-03-05,31.414,31.75,30.81,0.9400000000000013,-0.9200000000000017,31.554,31.83,30.97,0.8599999999999994,-0.7699999999999996,30.982,31.37,30.37,1.0,-0.9499999999999993,31.176,31.68,30.71,0.9699999999999989,-0.870000000000001,32792,42552,23058,19494,18768
2017-03-12,31.198,31.65,30.67,0.9799999999999969,0.6900000000000013,31.662,32.15,31.15,1.0,0.8300000000000018,30.916,31.42,30.38,1.0400000000000027,0.16000000000000014,31.4,31.74,31.0,0.7399999999999984,0.7399999999999984,56102,101682,25545,76137,76137
2017-03-19,30.424,31.56,29.61,1.9499999999999993,-1.2300000000000004,30.806,31.65,30.29,1.3599999999999994,-1.1999999999999993,29.942,31.07,29.35,1.7199999999999989,-1.4800000000000004,30.206,31.2,29.77,1.4299999999999997,-1.4299999999999997,62850,80649,34826,45823,35353
2017-03-26,30.99,32.17,29.37,2.8000000000000007,2.8000000000000007,31.67,32.59,29.61,2.980000000000004,2.6899999999999977,30.444,31.49,28.71,2.7799999999999976,2.75,31.324,32.31,29.55,2.7600000000000016,2.009999999999998,61921,111631,32604,79027,29413
2017-04-02,31.354,32.06,30.66,1.4000000000000021,-1.4000000000000021,31.562,32.1,31.05,1.0500000000000007,-1.0500000000000007,30.698,31.23,29.75,1.4800000000000004,-1.129999999999999,31.146,31.49,30.83,0.6600000000000001,-0.46000000000000085,44098,52665,36552,16113,-8414
2017-04-09,30.935,31.31,30.47,0.8399999999999999,-0.17999999999999972,31.3175,31.49,30.96,0.5299999999999976,-0.4800000000000004,30.57,30.73,30.41,0.3200000000000003,0.28000000000000114,31.0525,31.45,30.8,0.6499999999999986,0.029999999999997584,35843,51089,26787,24302,20925
2017-04-16,31.59,32.33,30.82,1.509999999999998,1.509999999999998,32.138,32.97,31.47,1.5,1.5,31.436,32.33,30.81,1.5199999999999996,1.5199999999999996,31.994,32.79,31.45,1.3399999999999999,1.3399999999999999,42855,75642,24036,51606,3639
2017-04-23,34.332,34.83,33.73,1.1000000000000014,0.060000000000002274,34.968,35.79,33.84,1.9499999999999957,-0.759999999999998,33.406,34.79,32.67,2.1199999999999974,0.1700000000000017,33.978,34.85,32.88,1.9699999999999989,-0.6099999999999994,57218,72607,45926,26681,56
2017-04-30,33.262,34.23,32.82,1.4099999999999966,-0.11999999999999744,33.46,34.23,33.12,1.1099999999999994,-0.23000000000000398,32.65,32.82,32.3,0.5200000000000031,-0.39000000000000057,32.926,33.08,32.76,0.3200000000000003,-0.21999999999999886,40477,47553,30449,17104,2053
2017-05-07,32.334,32.63,31.8,0.8300000000000018,-0.8300000000000018,32.525999999999996,32.83,31.89,0.9399999999999977,-0.740000000000002,31.906000000000002,32.4,30.7,1.6999999999999993,-1.6999999999999993,32.22,32.57,31.51,1.0599999999999987,-1.0399999999999956,46047,88594,27614,60980,23322
2017-05-14,31.39,32.36,30.72,1.6400000000000006,-0.9400000000000013,31.786,32.36,31.29,1.0700000000000003,-0.8300000000000018,30.924,31.73,30.35,1.379999999999999,-1.379999999999999,31.273999999999997,32.16,30.55,1.6099999999999959,-1.6099999999999959,47553,83640,16750,66890,27339
2017-05-21,30.948,31.57,30.45,1.120000000000001,0.5500000000000007,31.509999999999998,31.93,31.13,0.8000000000000007,0.17999999999999972,30.676,30.9,30.45,0.4499999999999993,0.28000000000000114,31.136,31.55,30.97,0.5800000000000018,0.07000000000000028,39199,72762,25516,47246,-7422
2017-05-28,31.155,31.58,30.87,0.7099999999999973,0.509999999999998,31.6625,32.75,31.08,1.6700000000000017,1.6499999999999986,30.7725,31.58,30.32,1.259999999999998,1.2299999999999969,31.3825,31.96,30.86,1.1000000000000014,1.1000000000000014,40648,63112,26622,36490,14859
2017-06-04,31.608,31.96,31.3,0.6600000000000001,0.03999999999999915,32.168,32.71,31.53,1.1799999999999997,0.35999999999999943,31.323999999999998,31.84,31.0,0.8399999999999999,0.39000000000000057,31.696,32.53,31.27,1.2600000000000016,0.8399999999999999,64775,92728,28351,64377,54110
2017-06-11,32.364000000000004,32.78,31.94,0.8399999999999999,-0.6799999999999962,32.78,33.1,32.56,0.5399999999999991,-0.21000000000000085,32.066,32.28,31.93,0.3500000000000014,0.010000000000001563,32.458,32.5,32.33,0.1700000000000017,-0.1700000000000017,38721,74335,22681,51654,34983
2017-06-18,31.76,32.59,31.14,1.4500000000000028,-1.1600000000000037,32.114,33.2,31.29,1.9100000000000037,-0.7600000000000051,31.288,31.92,30.62,1.3000000000000007,-0.5400000000000027,31.586000000000002,32.04,31.1,0.9399999999999977,-0.03999999999999915,46965,135932,18081,117851,117851
2017-06-25,33.188,34.61,31.69,2.919999999999998,2.919999999999998,33.728,34.72,32.5,2.219999999999999,2.219999999999999,32.438,33.89,31.54,2.3500000000000014,2.1999999999999993,33.496,34.47,32.44,2.030000000000001,1.6500000000000057,62854,81879,43655,38224,-38224
2017-07-02,34.307500000000005,34.84,34.01,0.8300000000000054,0.10000000000000142,34.775000000000006,34.99,34.52,0.46999999999999886,-0.240000000000002,33.9925,34.06,33.89,0.1700000000000017,0.0,34.485,34.83,34.25,0.5799999999999983,-0.29999999999999716,38753,79873,20417,59456,10790
2017-07-09,34.196,34.42,34.02,0.3999999999999986,-0.13999999999999346,34.538000000000004,34.77,34.27,0.5,-0.1600000000000037,33.992,34.3,33.53,0.769999999999996,0.04999999999999716,34.321999999999996,34.44,34.08,0.35999999999999943,0.20000000000000284,33157,41060,27457,13603,13603
2017-07-16,34.874,35.74,34.23,1.5100000000000051,1.5100000000000051,35.394,35.84,34.81,1.0300000000000011,0.9299999999999997,34.704,35.25,34.2,1.0499999999999972,1.0499999999999972,35.034,35.39,34.67,0.7199999999999989,0.6599999999999966,51477,68781,33508,35273,16602
2017-07-23,35.412,35.59,35.16,0.4300000000000068,-0.1700000000000017,35.744,35.98,35.6,0.37999999999999545,0.10000000000000142,35.146,35.51,35.0,0.509999999999998,0.0,35.45,35.79,35.17,0.6199999999999974,0.3400000000000034,38991,50218,31340,18878,-11956
2017-07-30,34.882,35.63,33.78,1.8500000000000014,-1.8500000000000014,35.274,36.29,34.0,2.289999999999999,-2.289999999999999,34.166,35.26,33.28,1.9799999999999969,-1.9799999999999969,34.476,35.83,33.32,2.509999999999998,-2.509999999999998,52254,80159,42573,37586,37586
2017-08-06,32.802,33.31,32.17,1.1400000000000006,-1.1400000000000006,33.214,33.95,32.33,1.6200000000000045,-1.6200000000000045,32.418,33.25,31.34,1.9100000000000001,-1.9100000000000001,32.534,33.34,31.64,1.7000000000000028,-1.7000000000000028,48238,61595,35330,26265,13818
2017-08-13,32.258,33.15,31.29,1.8599999999999994,-0.5100000000000016,33.278,35.92,31.69,4.23,-1.2899999999999956,31.828,32.4,31.12,1.2799999999999976,-0.6799999999999997,32.276,32.96,31.46,1.5,-1.5,43671,54379,29136,25243,9215
2017-08-20,31.928,32.09,31.69,0.40000000000000213,0.33000000000000185,32.234,32.63,32.07,0.5600000000000023,0.07000000000000028,31.678,31.84,31.27,0.5700000000000003,0.5599999999999987,31.972,32.1,31.85,0.25,0.0799999999999983,23626,29892,19397,10495,-6012
2017-08-27,32.046,32.7,31.12,1.5800000000000018,0.6400000000000006,32.412,32.85,31.88,0.9700000000000024,0.7199999999999989,31.8,32.39,31.12,1.2699999999999996,0.8900000000000006,32.234,32.64,31.71,0.9299999999999997,0.9299999999999997,36115,73527,17370,56157,11854
2017-09-03,32.21,32.67,31.84,0.8300000000000018,-0.5799999999999983,32.4675,32.67,32.33,0.3400000000000034,-0.28999999999999915,31.4925,31.82,30.75,1.0700000000000003,-0.019999999999999574,31.89,32.29,31.64,0.6499999999999986,0.41000000000000014,42238,70709,26886,43823,6710
2017-09-10,33.448,33.85,33.14,0.7100000000000009,0.46000000000000085,33.754,34.19,33.14,1.0499999999999972,1.0499999999999972,33.094,33.51,32.49,1.019999999999996,1.019999999999996,33.54,34.17,32.8,1.3700000000000045,1.3700000000000045,46774,94251,22815,71436,42437
2017-09-17,35.004,35.7,34.2,1.5,1.5,35.486,36.27,34.68,1.5900000000000034,1.5900000000000034,34.618,35.34,33.61,1.730000000000004,1.730000000000004,35.378,36.01,34.64,1.3699999999999974,1.3699999999999974,44406,62773,21809,40964,32786
2017-09-24,36.992,38.2,35.97,2.230000000000004,2.230000000000004,37.55,38.4,36.0,2.3999999999999986,2.3999999999999986,36.194,37.59,35.48,2.1100000000000065,0.740000000000002,37.386,38.28,36.0,2.280000000000001,2.030000000000001,67349,109207,41072,68135,2656
2017-10-01,38.065999999999995,38.37,37.55,0.8200000000000003,0.28000000000000114,38.314,38.44,38.11,0.3299999999999983,-0.14999999999999858,37.572,37.85,37.2,0.6499999999999986,0.1600000000000037,38.062,38.3,37.45,0.8499999999999943,-0.10000000000000142,63345,158651,27937,130714,2852
2017-10-08,38.014,38.34,37.5,0.8400000000000034,-0.8400000000000034,38.134,38.34,37.87,0.47000000000000597,-0.47000000000000597,37.642,37.84,37.23,0.6100000000000065,-0.5800000000000054,37.798,38.24,37.32,0.9200000000000017,-0.5899999999999963,40695,55147,27764,27383,14913
