Date,WisdomTree India Earnings_etf_Open_average,WisdomTree India Earnings_etf_Open_max,WisdomTree India Earnings_etf_Open_min,WisdomTree India Earnings_etf_Open_volatility,WisdomTree India Earnings_etf_Open_change,WisdomTree India Earnings_etf_High_average,WisdomTree India Earnings_etf_High_max,WisdomTree India Earnings_etf_High_min,WisdomTree India Earnings_etf_High_volatility,WisdomTree India Earnings_etf_High_change,WisdomTree India Earnings_etf_Low_average,WisdomTree India Earnings_etf_Low_max,WisdomTree India Earnings_etf_Low_min,WisdomTree India Earnings_etf_Low_volatility,WisdomTree India Earnings_etf_Low_change,WisdomTree India Earnings_etf_Close_average,WisdomTree India Earnings_etf_Close_max,WisdomTree India Earnings_etf_Close_min,WisdomTree India Earnings_etf_Close_volatility,WisdomTree India Earnings_etf_Close_change
2017-08-06,25.48,25.48,25.48,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.52,25.52,25.52,0.0,0.0
2017-08-13,26.0,26.0,26.0,0.0,0.0,26.09,26.09,26.09,0.0,0.0,25.89,25.89,25.89,0.0,0.0,25.97,25.97,25.97,0.0,0.0
2017-08-20,26.05,26.05,26.05,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.17,26.17,26.17,0.0,0.0
2017-08-27,26.5,26.5,26.5,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2017-09-03,26.43,26.43,26.43,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2017-09-10,26.68,26.68,26.68,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2017-09-17,25.79,25.79,25.79,0.0,0.0,25.79,25.79,25.79,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2017-09-24,25.09,25.09,25.09,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2017-10-01,25.54,25.54,25.54,0.0,0.0,25.6,25.6,25.6,0.0,0.0,25.44,25.44,25.44,0.0,0.0,25.58,25.58,25.58,0.0,0.0
2017-10-08,26.32,26.32,26.32,0.0,0.0,26.43,26.43,26.43,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.39,26.39,26.39,0.0,0.0
2017-10-15,26.26,26.26,26.26,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2017-10-22,26.6,26.6,26.6,0.0,0.0,26.88,26.88,26.88,0.0,0.0,26.58,26.58,26.58,0.0,0.0,26.88,26.88,26.88,0.0,0.0
2017-10-29,27.31,27.31,27.31,0.0,0.0,27.32,27.32,27.32,0.0,0.0,27.12,27.12,27.12,0.0,0.0,27.23,27.23,27.23,0.0,0.0
2017-11-05,26.65,26.65,26.65,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.57,26.57,26.57,0.0,0.0
2017-11-12,26.61,26.61,26.61,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2017-11-19,27.19,27.19,27.19,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.18,27.18,27.18,0.0,0.0,27.23,27.23,27.23,0.0,0.0
2017-11-26,26.46,26.46,26.46,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.34,26.34,26.34,0.0,0.0
2017-12-03,26.94,26.94,26.94,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.91,26.91,26.91,0.0,0.0
2017-12-10,27.29,27.29,27.29,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2017-12-17,27.67,27.67,27.67,0.0,0.0,27.73,27.73,27.73,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.7,27.7,27.7,0.0,0.0
2017-12-24,27.95,27.95,27.95,0.0,0.0,28.04,28.04,28.04,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.84,27.84,27.84,0.0,0.0
2017-12-31,28.42,28.42,28.42,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.62,28.62,28.62,0.0,0.0
