Date,ACNBStock_Open_average,ACNBStock_Open_max,ACNBStock_Open_min,ACNBStock_Open_volatility,ACNBStock_Open_change,ACNBStock_High_average,ACNBStock_High_max,ACNBStock_High_min,ACNBStock_High_volatility,ACNBStock_High_change,ACNBStock_Low_average,ACNBStock_Low_max,ACNBStock_Low_min,ACNBStock_Low_volatility,ACNBStock_Low_change,ACNBStock_Close_average,ACNBStock_Close_max,ACNBStock_Close_min,ACNBStock_Close_volatility,ACNBStock_Close_change,ACNBStock_Volume_average,ACNBStock_Volume_max,ACNBStock_Volume_min,ACNBStock_Volume_volatility,ACNBStock_Volume_change
2016-01-03,21.408,21.61,21.3,0.3099999999999987,-0.1999999999999993,21.54,21.7,21.45,0.25,-0.14999999999999858,21.248,21.33,21.01,0.31999999999999673,-0.31999999999999673,21.368,21.48,21.3,0.17999999999999972,0.10000000000000142,1546,2040,481,1559,1413
2016-01-10,21.23,21.44,21.02,0.4200000000000017,-0.19000000000000128,21.32,21.44,21.24,0.20000000000000284,-0.1700000000000017,21.144,21.44,21.0,0.4400000000000013,-0.38000000000000256,21.258,21.44,21.1,0.33999999999999986,-0.33999999999999986,2204,5541,200,5341,5341
2016-01-17,21.105,21.25,20.96,0.28999999999999915,-0.10000000000000142,21.275,21.47,21.15,0.3200000000000003,0.21999999999999886,20.955,21.25,20.82,0.4299999999999997,-0.4200000000000017,21.252499999999998,21.47,21.14,0.3299999999999983,0.21999999999999886,3907,8149,109,8040,4204
2016-01-24,21.312,21.46,20.88,0.5800000000000018,0.46000000000000085,21.55,21.8,21.46,0.33999999999999986,0.3000000000000007,21.074,21.34,20.65,0.6900000000000013,0.6900000000000013,21.432000000000002,21.53,21.25,0.28000000000000114,0.28000000000000114,3813,6717,473,6244,2290
2016-01-31,21.756,21.93,21.55,0.379999999999999,0.35999999999999943,21.934,22.0,21.9,0.10000000000000142,-0.08999999999999986,21.582,21.83,21.4,0.4299999999999997,0.3299999999999983,21.816,21.93,21.72,0.21000000000000085,-0.10000000000000142,2027,4594,269,4325,-2496
2016-02-07,21.715999999999998,21.83,21.33,0.5,0.0,21.812,22.05,21.55,0.5,-0.22000000000000242,21.434,21.8,21.33,0.4700000000000024,-0.4400000000000013,21.678,21.8,21.55,0.25,-0.08999999999999986,1741,2809,594,2215,438
2016-02-14,21.4325,21.7,21.18,0.5199999999999996,-0.34999999999999787,21.5,21.75,21.35,0.3999999999999986,-0.3500000000000014,21.3425,21.66,21.18,0.4800000000000004,-0.3099999999999987,21.42,21.75,21.18,0.5700000000000003,-0.3500000000000014,2770,4704,394,4310,-1270
2016-02-21,21.936,22.46,21.4,1.0600000000000023,1.0600000000000023,22.29,22.5,22.0,0.5,0.46000000000000085,21.788,22.38,21.4,0.9800000000000004,0.360000000000003,22.176000000000002,22.46,21.85,0.6099999999999994,0.46999999999999886,5866,10133,2571,7562,-2711
2016-02-28,21.814,22.5,21.31,1.1900000000000013,-0.10000000000000142,22.419999999999998,22.5,22.11,0.39000000000000057,-0.010000000000001563,21.404,21.5,21.31,0.19000000000000128,0.14999999999999858,22.014,22.5,21.61,0.8900000000000006,0.03999999999999915,4756,7239,1666,5573,-344
2016-03-06,21.874,22.24,21.69,0.5499999999999972,0.07000000000000028,22.312,22.47,21.99,0.4800000000000004,0.21000000000000085,21.642,21.75,21.51,0.23999999999999844,-0.18999999999999773,21.914,22.1,21.69,0.41000000000000014,0.13000000000000256,5907,8699,4072,4627,-290
2016-03-13,22.204,22.75,22.0,0.75,-0.05999999999999872,22.490000000000002,22.76,22.09,0.6700000000000017,-0.14999999999999858,21.982,22.06,21.7,0.35999999999999943,-0.35999999999999943,22.214000000000002,22.48,22.05,0.4299999999999997,-0.129999999999999,3685,6139,881,5258,1777
2016-03-20,22.31,22.56,22.15,0.41000000000000014,0.2099999999999973,22.61,22.73,22.25,0.4800000000000004,0.0,21.9775,22.35,21.36,0.990000000000002,-0.990000000000002,22.3625,22.65,22.15,0.5,-0.2700000000000031,3887,4239,3591,648,-171
