Date,Direxion Daily MSCI India Bull 3X SharesEtf_Open_average,Direxion Daily MSCI India Bull 3X SharesEtf_Open_max,Direxion Daily MSCI India Bull 3X SharesEtf_Open_min,Direxion Daily MSCI India Bull 3X SharesEtf_Open_volatility,Direxion Daily MSCI India Bull 3X SharesEtf_Open_change,Direxion Daily MSCI India Bull 3X SharesEtf_High_average,Direxion Daily MSCI India Bull 3X SharesEtf_High_max,Direxion Daily MSCI India Bull 3X SharesEtf_High_min,Direxion Daily MSCI India Bull 3X SharesEtf_High_volatility,Direxion Daily MSCI India Bull 3X SharesEtf_High_change,Direxion Daily MSCI India Bull 3X SharesEtf_Low_average,Direxion Daily MSCI India Bull 3X SharesEtf_Low_max,Direxion Daily MSCI India Bull 3X SharesEtf_Low_min,Direxion Daily MSCI India Bull 3X SharesEtf_Low_volatility,Direxion Daily MSCI India Bull 3X SharesEtf_Low_change,Direxion Daily MSCI India Bull 3X SharesEtf_Close_average,Direxion Daily MSCI India Bull 3X SharesEtf_Close_max,Direxion Daily MSCI India Bull 3X SharesEtf_Close_min,Direxion Daily MSCI India Bull 3X SharesEtf_Close_volatility,Direxion Daily MSCI India Bull 3X SharesEtf_Close_change
2016-05-15,42.85,42.85,42.85,0.0,0.0,43.02,43.02,43.02,0.0,0.0,42.37,42.37,42.37,0.0,0.0,42.38,42.38,42.38,0.0,0.0
2016-05-22,48.0,48.0,48.0,0.0,0.0,49.46,49.46,49.46,0.0,0.0,47.79,47.79,47.79,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2016-05-29,49.63,49.63,49.63,0.0,0.0,50.78,50.78,50.78,0.0,0.0,49.63,49.63,49.63,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2016-06-05,49.68,49.68,49.68,0.0,0.0,49.68,49.68,49.68,0.0,0.0,48.26,48.26,48.26,0.0,0.0,48.43,48.43,48.43,0.0,0.0
2016-06-12,49.04,49.04,49.04,0.0,0.0,49.04,49.04,49.04,0.0,0.0,46.46,46.46,46.46,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2016-06-19,45.5,45.5,45.5,0.0,0.0,47.36,47.36,47.36,0.0,0.0,44.35,44.35,44.35,0.0,0.0,44.4,44.4,44.4,0.0,0.0
2016-06-26,51.28,51.28,51.28,0.0,0.0,52.45,52.45,52.45,0.0,0.0,51.28,51.28,51.28,0.0,0.0,52.35,52.35,52.35,0.0,0.0
2016-07-03,51.45,51.45,51.45,0.0,0.0,53.45,53.45,53.45,0.0,0.0,50.8,50.8,50.8,0.0,0.0,53.45,53.45,53.45,0.0,0.0
2016-07-10,56.69,56.69,56.69,0.0,0.0,57.41,57.41,57.41,0.0,0.0,55.51,55.51,55.51,0.0,0.0,55.86,55.86,55.86,0.0,0.0
2016-07-17,55.26,55.26,55.26,0.0,0.0,56.36,56.36,56.36,0.0,0.0,55.26,55.26,55.26,0.0,0.0,56.08,56.08,56.08,0.0,0.0
2016-07-24,58.94,58.94,58.94,0.0,0.0,59.88,59.88,59.88,0.0,0.0,58.6,58.6,58.6,0.0,0.0,59.58,59.58,59.58,0.0,0.0
2016-07-31,59.5,59.5,59.5,0.0,0.0,60.59,60.59,60.59,0.0,0.0,59.26,59.26,59.26,0.0,0.0,60.5,60.5,60.5,0.0,0.0
2016-08-07,59.62,59.62,59.62,0.0,0.0,60.15,60.15,60.15,0.0,0.0,59.27,59.27,59.27,0.0,0.0,59.8,59.8,59.8,0.0,0.0
2016-08-14,58.85,58.85,58.85,0.0,0.0,59.06,59.06,59.06,0.0,0.0,58.0,58.0,58.0,0.0,0.0,59.0,59.0,59.0,0.0,0.0
2016-08-21,56.72,56.72,56.72,0.0,0.0,58.44,58.44,58.44,0.0,0.0,55.25,55.25,55.25,0.0,0.0,56.05,56.05,56.05,0.0,0.0
2016-08-28,60.0,60.0,60.0,0.0,0.0,61.9,61.9,61.9,0.0,0.0,60.0,60.0,60.0,0.0,0.0,61.83,61.83,61.83,0.0,0.0
2016-09-04,60.94,60.94,60.94,0.0,0.0,61.13,61.13,61.13,0.0,0.0,58.01,58.01,58.01,0.0,0.0,58.01,58.01,58.01,0.0,0.0
2016-09-11,58.02,58.02,58.02,0.0,0.0,58.45,58.45,58.45,0.0,0.0,57.62,57.62,57.62,0.0,0.0,58.2,58.2,58.2,0.0,0.0
2016-09-18,61.31,61.31,61.31,0.0,0.0,61.79,61.79,61.79,0.0,0.0,60.7,60.7,60.7,0.0,0.0,60.7,60.7,60.7,0.0,0.0
2016-09-25,57.74,57.74,57.74,0.0,0.0,58.57,58.57,58.57,0.0,0.0,57.61,57.61,57.61,0.0,0.0,58.52,58.52,58.52,0.0,0.0
2016-10-02,60.8,60.8,60.8,0.0,0.0,61.14,61.14,61.14,0.0,0.0,60.11,60.11,60.11,0.0,0.0,60.99,60.99,60.99,0.0,0.0
2016-10-09,58.3,58.3,58.3,0.0,0.0,58.98,58.98,58.98,0.0,0.0,57.92,57.92,57.92,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2016-10-16,59.66,59.66,59.66,0.0,0.0,59.72,59.72,59.72,0.0,0.0,59.25,59.25,59.25,0.0,0.0,59.72,59.72,59.72,0.0,0.0
2016-10-23,57.85,57.85,57.85,0.0,0.0,58.0,58.0,58.0,0.0,0.0,56.62,56.62,56.62,0.0,0.0,57.27,57.27,57.27,0.0,0.0
2016-10-30,52.5,52.5,52.5,0.0,0.0,52.5,52.5,52.5,0.0,0.0,51.0,51.0,51.0,0.0,0.0,51.11,51.11,51.11,0.0,0.0
2016-11-06,47.98,47.98,47.98,0.0,0.0,47.98,47.98,47.98,0.0,0.0,43.74,43.74,43.74,0.0,0.0,44.3,44.3,44.3,0.0,0.0
2016-11-13,43.68,43.68,43.68,0.0,0.0,43.68,43.68,43.68,0.0,0.0,42.25,42.25,42.25,0.0,0.0,42.25,42.25,42.25,0.0,0.0
2016-11-20,43.67,43.67,43.67,0.0,0.0,44.17,44.17,44.17,0.0,0.0,43.63,43.63,43.63,0.0,0.0,43.98,43.98,43.98,0.0,0.0
2016-11-27,44.95,44.95,44.95,0.0,0.0,45.4,45.4,45.4,0.0,0.0,44.36,44.36,44.36,0.0,0.0,44.36,44.36,44.36,0.0,0.0
2016-12-04,49.58,49.58,49.58,0.0,0.0,49.58,49.58,49.58,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.15,49.15,49.15,0.0,0.0
2016-12-11,46.71,46.71,46.71,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.0,46.0,46.0,0.0,0.0,46.04,46.04,46.04,0.0,0.0
2016-12-18,42.53,42.53,42.53,0.0,0.0,43.39,43.39,43.39,0.0,0.0,42.48,42.48,42.48,0.0,0.0,42.68,42.68,42.68,0.0,0.0
2016-12-25,45.34,45.34,45.34,0.0,0.0,45.56,45.56,45.56,0.0,0.0,44.9,44.9,44.9,0.0,0.0,44.93,44.93,44.93,0.0,0.0
2017-01-01,47.37,47.37,47.37,0.0,0.0,47.37,47.37,47.37,0.0,0.0,46.27,46.27,46.27,0.0,0.0,46.45,46.45,46.45,0.0,0.0
2017-01-08,48.79,48.79,48.79,0.0,0.0,49.23,49.23,49.23,0.0,0.0,48.5,48.5,48.5,0.0,0.0,49.2,49.2,49.2,0.0,0.0
2017-01-15,47.52,47.52,47.52,0.0,0.0,47.86,47.86,47.86,0.0,0.0,47.15,47.15,47.15,0.0,0.0,47.43,47.43,47.43,0.0,0.0
2017-01-22,53.0,53.0,53.0,0.0,0.0,53.11,53.11,53.11,0.0,0.0,52.23,52.23,52.23,0.0,0.0,52.32,52.32,52.32,0.0,0.0
2017-01-29,56.1,56.1,56.1,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.1,56.1,56.1,0.0,0.0,56.68,56.68,56.68,0.0,0.0
2017-02-05,58.57,58.57,58.57,0.0,0.0,59.14,59.14,59.14,0.0,0.0,58.38,58.38,58.38,0.0,0.0,59.09,59.09,59.09,0.0,0.0
2017-02-12,57.55,57.55,57.55,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.25,57.25,57.25,0.0,0.0,57.7,57.7,57.7,0.0,0.0
2017-02-19,60.1,60.1,60.1,0.0,0.0,60.48,60.48,60.48,0.0,0.0,59.94,59.94,59.94,0.0,0.0,60.14,60.14,60.14,0.0,0.0
2017-02-26,60.78,60.78,60.78,0.0,0.0,61.5,61.5,61.5,0.0,0.0,60.53,60.53,60.53,0.0,0.0,61.06,61.06,61.06,0.0,0.0
2017-03-05,61.09,61.09,61.09,0.0,0.0,62.29,62.29,62.29,0.0,0.0,61.09,61.09,61.09,0.0,0.0,62.24,62.24,62.24,0.0,0.0
2017-03-12,70.06,70.06,70.06,0.0,0.0,70.06,70.06,70.06,0.0,0.0,69.1,69.1,69.1,0.0,0.0,69.36,69.36,69.36,0.0,0.0
2017-03-19,68.16,68.16,68.16,0.0,0.0,68.5,68.5,68.5,0.0,0.0,67.58,67.58,67.58,0.0,0.0,68.2,68.2,68.2,0.0,0.0
2017-03-26,71.9,71.9,71.9,0.0,0.0,72.34,72.34,72.34,0.0,0.0,71.63,71.63,71.63,0.0,0.0,71.63,71.63,71.63,0.0,0.0
2017-04-02,74.8,74.8,74.8,0.0,0.0,75.02,75.02,75.02,0.0,0.0,74.42,74.42,74.42,0.0,0.0,74.47,74.47,74.47,0.0,0.0
2017-04-09,71.03,71.03,71.03,0.0,0.0,72.68,72.68,72.68,0.0,0.0,70.85,70.85,70.85,0.0,0.0,70.86,70.86,70.86,0.0,0.0
2017-04-16,70.48,70.48,70.48,0.0,0.0,70.48,70.48,70.48,0.0,0.0,68.61,68.61,68.61,0.0,0.0,68.86,68.86,68.86,0.0,0.0
2017-04-23,75.0,75.0,75.0,0.0,0.0,75.0,75.0,75.0,0.0,0.0,73.84,73.84,73.84,0.0,0.0,74.93,74.93,74.93,0.0,0.0
2017-04-30,73.84,73.84,73.84,0.0,0.0,74.54,74.54,74.54,0.0,0.0,72.76,72.76,72.76,0.0,0.0,74.51,74.51,74.51,0.0,0.0
2017-05-07,77.6,77.6,77.6,0.0,0.0,77.99,77.99,77.99,0.0,0.0,77.6,77.6,77.6,0.0,0.0,77.84,77.84,77.84,0.0,0.0
2017-05-14,75.18,75.18,75.18,0.0,0.0,75.79,75.79,75.79,0.0,0.0,74.95,74.95,74.95,0.0,0.0,75.6,75.6,75.6,0.0,0.0
2017-05-21,76.35,76.35,76.35,0.0,0.0,76.69,76.69,76.69,0.0,0.0,75.8,75.8,75.8,0.0,0.0,76.08,76.08,76.08,0.0,0.0
2017-05-28,80.0,80.0,80.0,0.0,0.0,80.25,80.25,80.25,0.0,0.0,79.61,79.61,79.61,0.0,0.0,80.25,80.25,80.25,0.0,0.0
2017-06-04,80.27,80.27,80.27,0.0,0.0,80.27,80.27,80.27,0.0,0.0,78.36,78.36,78.36,0.0,0.0,78.6,78.6,78.6,0.0,0.0
2017-06-11,76.72,76.72,76.72,0.0,0.0,77.85,77.85,77.85,0.0,0.0,76.38,76.38,76.38,0.0,0.0,77.85,77.85,77.85,0.0,0.0
2017-06-18,76.49,76.49,76.49,0.0,0.0,76.91,76.91,76.91,0.0,0.0,75.99,75.99,75.99,0.0,0.0,76.78,76.78,76.78,0.0,0.0
2017-06-25,74.52,74.52,74.52,0.0,0.0,75.26,75.26,75.26,0.0,0.0,74.36,74.36,74.36,0.0,0.0,74.65,74.65,74.65,0.0,0.0
2017-07-02,78.19,78.19,78.19,0.0,0.0,78.77,78.77,78.77,0.0,0.0,77.69,77.69,77.69,0.0,0.0,78.3,78.3,78.3,0.0,0.0
2017-07-09,87.01,87.01,87.01,0.0,0.0,88.11,88.11,88.11,0.0,0.0,87.01,87.01,87.01,0.0,0.0,88.0,88.0,88.0,0.0,0.0
2017-07-16,87.41,87.41,87.41,0.0,0.0,87.41,87.41,87.41,0.0,0.0,86.63,86.63,86.63,0.0,0.0,86.95,86.95,86.95,0.0,0.0
2017-07-23,90.54,90.54,90.54,0.0,0.0,90.96,90.96,90.96,0.0,0.0,90.34,90.34,90.34,0.0,0.0,90.36,90.36,90.36,0.0,0.0
2017-07-30,94.85,94.85,94.85,0.0,0.0,95.17,95.17,95.17,0.0,0.0,93.99,93.99,93.99,0.0,0.0,94.4,94.4,94.4,0.0,0.0
2017-08-06,80.55,80.55,80.55,0.0,0.0,81.7,81.7,81.7,0.0,0.0,80.17,80.17,80.17,0.0,0.0,81.34,81.34,81.34,0.0,0.0
2017-08-13,84.57,84.57,84.57,0.0,0.0,85.74,85.74,85.74,0.0,0.0,84.18,84.18,84.18,0.0,0.0,85.17,85.17,85.17,0.0,0.0
2017-08-20,86.9,86.9,86.9,0.0,0.0,87.89,87.89,87.89,0.0,0.0,86.9,86.9,86.9,0.0,0.0,87.56,87.56,87.56,0.0,0.0
2017-08-27,90.05,90.05,90.05,0.0,0.0,91.16,91.16,91.16,0.0,0.0,90.05,90.05,90.05,0.0,0.0,91.12,91.12,91.12,0.0,0.0
2017-09-03,89.23,89.23,89.23,0.0,0.0,89.68,89.68,89.68,0.0,0.0,87.86,87.86,87.86,0.0,0.0,88.18,88.18,88.18,0.0,0.0
2017-09-10,90.64,90.64,90.64,0.0,0.0,90.67,90.67,90.67,0.0,0.0,89.65,89.65,89.65,0.0,0.0,90.46,90.46,90.46,0.0,0.0
2017-09-17,83.0,83.0,83.0,0.0,0.0,83.99,83.99,83.99,0.0,0.0,82.15,82.15,82.15,0.0,0.0,83.24,83.24,83.24,0.0,0.0
2017-09-24,76.96,76.96,76.96,0.0,0.0,77.88,77.88,77.88,0.0,0.0,76.79,76.79,76.79,0.0,0.0,77.88,77.88,77.88,0.0,0.0
2017-10-01,81.11,81.11,81.11,0.0,0.0,81.63,81.63,81.63,0.0,0.0,80.0,80.0,80.0,0.0,0.0,81.49,81.49,81.49,0.0,0.0
2017-10-08,88.86,88.86,88.86,0.0,0.0,90.85,90.85,90.85,0.0,0.0,88.58,88.58,88.58,0.0,0.0,90.49,90.49,90.49,0.0,0.0
2017-10-15,88.45,88.45,88.45,0.0,0.0,88.45,88.45,88.45,0.0,0.0,87.56,87.56,87.56,0.0,0.0,88.01,88.01,88.01,0.0,0.0
2017-10-22,91.82,91.82,91.82,0.0,0.0,94.27,94.27,94.27,0.0,0.0,91.07,91.07,91.07,0.0,0.0,94.23,94.23,94.23,0.0,0.0
2017-10-29,98.64,98.64,98.64,0.0,0.0,98.9,98.9,98.9,0.0,0.0,96.75,96.75,96.75,0.0,0.0,98.43,98.43,98.43,0.0,0.0
2017-11-05,91.2,91.2,91.2,0.0,0.0,91.2,91.2,91.2,0.0,0.0,89.5,89.5,89.5,0.0,0.0,90.31,90.31,90.31,0.0,0.0
2017-11-12,90.98,90.98,90.98,0.0,0.0,91.99,91.99,91.99,0.0,0.0,90.83,90.83,90.83,0.0,0.0,91.57,91.57,91.57,0.0,0.0
2017-11-19,95.07,95.07,95.07,0.0,0.0,96.5,96.5,96.5,0.0,0.0,95.07,95.07,95.07,0.0,0.0,96.12,96.12,96.12,0.0,0.0
2017-11-26,88.17,88.17,88.17,0.0,0.0,88.31,88.31,88.31,0.0,0.0,86.53,86.53,86.53,0.0,0.0,86.61,86.61,86.61,0.0,0.0
2017-12-03,93.13,93.13,93.13,0.0,0.0,93.56,93.56,93.56,0.0,0.0,92.3,92.3,92.3,0.0,0.0,93.56,93.56,93.56,0.0,0.0
2017-12-10,96.27,96.27,96.27,0.0,0.0,97.24,97.24,97.24,0.0,0.0,95.73,95.73,95.73,0.0,0.0,95.73,95.73,95.73,0.0,0.0
2017-12-17,98.89,98.89,98.89,0.0,0.0,100.8,100.8,100.8,0.0,0.0,98.89,98.89,98.89,0.0,0.0,100.7,100.7,100.7,0.0,0.0
2017-12-24,102.74,102.74,102.74,0.0,0.0,103.56,103.56,103.56,0.0,0.0,102.09,102.09,102.09,0.0,0.0,102.1,102.1,102.1,0.0,0.0
2017-12-31,107.59,107.59,107.59,0.0,0.0,110.34,110.34,110.34,0.0,0.0,107.49,107.49,107.49,0.0,0.0,110.34,110.34,110.34,0.0,0.0
