Date,SREStock_Open_average,SREStock_Open_max,SREStock_Open_min,SREStock_Open_volatility,SREStock_Open_change,SREStock_High_average,SREStock_High_max,SREStock_High_min,SREStock_High_volatility,SREStock_High_change,SREStock_Low_average,SREStock_Low_max,SREStock_Low_min,SREStock_Low_volatility,SREStock_Low_change,SREStock_Close_average,SREStock_Close_max,SREStock_Close_min,SREStock_Close_volatility,SREStock_Close_change,SREStock_Volume_average,SREStock_Volume_max,SREStock_Volume_min,SREStock_Volume_volatility,SREStock_Volume_change
2016-01-03,91.42399999999999,93.51,87.13,6.38000000000001,-6.030000000000001,92.274,94.43,88.94,5.490000000000009,-4.310000000000002,89.954,92.37,86.72,5.650000000000006,-5.650000000000006,90.86,94.29,87.0,7.290000000000006,-5.3500000000000085,2478821,4730926,1209873,3521053,1505101
2016-01-10,89.988,91.33,88.03,3.299999999999997,3.299999999999997,91.672,93.56,89.87,3.6899999999999977,2.4099999999999966,89.14,90.29,87.82,2.470000000000013,2.470000000000013,90.75999999999999,92.94,88.94,4.0,2.299999999999997,2141844,2360394,1940485,419909,-345144
2016-01-17,91.6425,92.68,90.1,2.5800000000000125,-1.0,92.655,93.85,91.33,2.519999999999996,0.6999999999999886,90.5,92.02,89.14,2.8799999999999955,-0.6299999999999955,91.8,93.61,90.05,3.5600000000000023,1.1099999999999994,1810845,2488463,1274931,1213532,-1095128
2016-01-24,92.602,93.71,91.77,1.9399999999999977,0.47999999999998977,93.556,95.28,92.3,2.980000000000004,1.4300000000000068,91.88,93.71,90.59,3.1199999999999903,1.8799999999999955,92.64,94.75,91.33,3.4200000000000017,2.680000000000007,1300731,2017080,968927,1048153,1048153
2016-01-31,95.22,95.95,94.75,1.2000000000000028,0.23000000000000398,96.258,96.97,95.63,1.3400000000000034,-0.5700000000000074,94.556,95.19,94.04,1.1499999999999915,-0.21000000000000796,95.44,95.67,95.06,0.6099999999999994,-0.6099999999999994,1746323,2266565,1331887,934678,-89541
2016-02-07,95.282,96.4,94.75,1.6500000000000057,0.0799999999999983,96.32600000000001,97.73,95.11,2.6200000000000045,-0.18000000000000682,93.934,95.35,93.03,2.319999999999993,0.20999999999999375,95.206,97.11,93.47,3.6400000000000006,-1.6299999999999955,1529200,1819297,1309043,510254,479079
2016-02-14,95.2225,96.66,94.07,2.5900000000000034,2.5900000000000034,96.285,97.39,94.77,2.6200000000000045,2.530000000000001,94.575,95.73,93.29,2.4399999999999977,2.4399999999999977,96.0175,97.25,94.44,2.8100000000000023,2.8100000000000023,1408123,2143306,995569,1147737,783215
2016-02-21,98.218,98.89,97.73,1.1599999999999966,0.3399999999999892,99.07,99.48,98.07,1.4100000000000108,-1.4100000000000108,97.352,98.11,95.14,2.969999999999999,-2.530000000000001,98.19,98.91,95.56,3.3499999999999943,-3.1899999999999977,1763106,2793640,1127312,1666328,1287768
2016-02-28,96.924,98.42,95.4,3.019999999999996,3.019999999999996,98.03,98.87,97.35,1.5200000000000102,1.2399999999999949,95.848,97.31,94.39,2.9200000000000017,2.269999999999996,97.386,98.56,96.51,2.049999999999997,1.3499999999999943,1495370,2283071,1093650,1189421,-1177107
2016-03-06,98.184,98.94,97.23,1.7099999999999937,1.7099999999999937,99.03399999999999,99.74,97.85,1.8900000000000006,1.8400000000000034,97.428,98.77,96.26,2.509999999999991,2.509999999999991,98.462,99.46,97.4,2.059999999999988,2.059999999999988,1333393,1829350,999588,829762,-472788
