Date,JPMStock_Open_average,JPMStock_Open_max,JPMStock_Open_min,JPMStock_Open_volatility,JPMStock_Open_change,JPMStock_High_average,JPMStock_High_max,JPMStock_High_min,JPMStock_High_volatility,JPMStock_High_change,JPMStock_Low_average,JPMStock_Low_max,JPMStock_Low_min,JPMStock_Low_volatility,JPMStock_Low_change,JPMStock_Close_average,JPMStock_Close_max,JPMStock_Close_min,JPMStock_Close_volatility,JPMStock_Close_change,JPMStock_Volume_average,JPMStock_Volume_max,JPMStock_Volume_min,JPMStock_Volume_volatility,JPMStock_Volume_change
2016-01-03,62.592,63.95,61.13,2.8200000000000003,-2.8200000000000003,62.916,64.13,61.27,2.8599999999999923,-2.789999999999999,61.464,63.04,58.85,4.189999999999998,-4.159999999999997,61.87,63.73,58.92,4.809999999999995,-4.699999999999996,22985109,27630868,16566703,11064165,-3019868
2016-01-10,58.47,59.46,56.45,3.009999999999998,-2.3799999999999955,59.08,59.67,57.57,2.1000000000000014,-1.6499999999999986,57.312,58.1,56.22,1.8800000000000026,-1.8200000000000003,58.074,58.96,57.04,1.9200000000000017,-1.7899999999999991,28426651,38131656,20925528,17206128,17206128
2016-01-17,56.385,57.73,55.63,2.0999999999999943,-1.2899999999999991,56.957499999999996,57.97,56.18,1.7899999999999991,-0.8100000000000023,55.6325,56.51,54.66,1.8500000000000014,-0.21000000000000085,56.18,57.01,55.25,1.759999999999998,-0.05999999999999517,27874570,34646084,22732188,11913896,-86732
2016-01-24,56.952,57.83,55.85,1.9799999999999969,1.3500000000000014,57.956,59.54,56.85,2.6899999999999977,2.6899999999999977,56.422000000000004,57.51,55.6,1.9099999999999966,1.9099999999999966,57.312,59.5,55.66,3.8400000000000034,3.8400000000000034,20340023,26992200,15497866,11494334,5877840
2016-01-31,58.01,59.16,57.06,2.0999999999999943,-0.5799999999999983,58.618,59.65,57.8,1.8500000000000014,-0.509999999999998,56.938,58.44,55.02,3.4199999999999946,-1.019999999999996,57.89,58.86,57.03,1.8299999999999983,-1.1099999999999994,22890364,31543220,16807936,14735284,5193324
2016-02-07,55.62,56.69,53.9,2.789999999999999,-1.0399999999999991,56.5,57.57,53.91,3.6600000000000037,0.6499999999999986,54.76,55.53,52.5,3.030000000000001,-0.35999999999999943,55.764,57.49,53.07,4.420000000000002,0.9500000000000028,31660650,44334660,22389590,21945070,8743752
2016-02-14,58.355000000000004,58.85,57.5,1.3500000000000014,-0.7299999999999969,58.72,59.25,58.17,1.0799999999999983,-0.4299999999999997,57.59,58.39,57.08,1.3100000000000023,-0.5600000000000023,58.1875,58.77,57.81,0.9600000000000009,-0.5300000000000011,19501690,23730688,15658190,8072498,-8072498
2016-02-21,57.076,58.51,55.2,3.309999999999995,-0.8699999999999974,57.664,58.88,56.21,2.6700000000000017,-0.7700000000000031,56.378,58.42,54.33,4.090000000000003,-1.2800000000000011,57.076,58.57,56.12,2.450000000000003,-1.0300000000000011,21527237,31772544,14473275,17299269,6064745
2016-02-28,58.61,60.1,56.76,3.3400000000000034,2.690000000000005,59.442,60.55,57.6,2.9499999999999957,2.9499999999999957,58.11,59.53,56.29,3.240000000000002,3.240000000000002,59.054,60.05,56.3,3.75,3.75,19740982,23958080,15790644,8167436,-1095038
2016-03-06,59.376,59.59,59.15,0.44000000000000483,-0.14999999999999858,59.653999999999996,60.05,59.5,0.5499999999999972,-0.5399999999999991,58.628,59.32,57.81,1.509999999999998,-0.6700000000000017,59.158,59.94,58.61,1.3299999999999983,-0.5999999999999943,16479660,21139208,12832395,8306813,8222597
2016-03-13,59.098,60.05,58.54,1.509999999999998,0.8999999999999986,59.674,60.97,59.13,1.8399999999999963,1.6599999999999966,58.63,59.66,57.99,1.6699999999999946,1.0599999999999952,59.294,60.48,58.75,1.7299999999999969,1.3599999999999994,18149296,29570210,10910468,18659742,16134071
2016-03-20,59.9625,60.34,59.3,1.0400000000000063,-0.9200000000000017,60.355,60.82,59.51,1.3100000000000023,-1.3100000000000023,59.5775,59.96,58.87,1.0900000000000034,-1.0900000000000034,60.03,60.46,59.48,0.980000000000004,-0.980000000000004,12326738,12921194,11658691,1262503,236791
2016-03-27,59.358000000000004,59.53,59.02,0.509999999999998,-0.509999999999998,59.86,60.23,59.33,0.8999999999999986,0.3100000000000023,58.952,59.38,58.53,0.8500000000000014,-0.6199999999999974,59.446,59.87,59.03,0.8399999999999963,0.46999999999999886,14144505,15933428,11159717,4773711,4257810
2016-04-03,58.436,59.44,57.71,1.7299999999999969,-1.7299999999999969,58.856,59.56,58.43,1.1300000000000026,-0.980000000000004,57.974000000000004,58.96,57.06,1.8999999999999986,-1.2700000000000031,58.286,59.2,57.32,1.8800000000000026,-1.4600000000000009,14026791,19226796,12167852,7058944,1242639
2016-04-10,60.26,62.88,57.91,4.970000000000006,4.970000000000006,61.248,62.91,58.88,4.029999999999994,4.019999999999996,59.908,61.6,57.91,3.690000000000005,3.5400000000000063,60.746,62.59,58.2,4.390000000000001,3.6699999999999946,23292888,37516776,17627802,19888974,1662906
2016-04-17,63.114,64.26,61.64,2.6200000000000045,2.0,63.882,64.66,62.58,2.0799999999999983,1.7999999999999972,62.842,63.64,61.53,2.1099999999999994,2.1099999999999994,63.48,64.24,62.27,1.9699999999999918,1.6999999999999957,15100713,19255616,12444665,6810951,-1368407
2016-04-24,63.6,63.86,63.09,0.769999999999996,-0.509999999999998,64.138,64.64,63.61,1.0300000000000011,-0.3400000000000034,63.226,63.6,62.7,0.8999999999999986,-0.44999999999999574,63.688,64.11,63.2,0.9099999999999966,-0.3999999999999986,13449647,16376353,10687190,5689163,5689163
2016-05-01,62.128,63.69,60.7,2.989999999999995,-2.989999999999995,62.568,64.0,61.68,2.3200000000000003,-2.3200000000000003,61.572,63.14,60.59,2.549999999999997,-2.549999999999997,62.152,63.79,61.24,2.549999999999997,-2.1899999999999977,14297929,19120338,10247330,8873008,810547
2016-05-08,61.772,62.27,61.37,0.9000000000000057,0.3300000000000054,62.342,62.6,61.89,0.7100000000000009,0.509999999999998,61.32,61.81,61.02,0.7899999999999991,-0.02999999999999403,61.606,62.04,61.2,0.8399999999999963,-0.00999999999999801,12108468,15122325,11071679,4050646,3925184
2016-05-15,62.346000000000004,63.86,61.21,2.6499999999999986,2.6499999999999986,63.344,64.22,61.98,2.240000000000002,2.210000000000001,62.022,63.37,61.0,2.3699999999999974,2.3699999999999974,62.852,64.04,61.66,2.3800000000000097,1.8500000000000014,15024555,24052314,10951344,13100970,910686
2016-05-22,64.622,65.57,63.45,2.1199999999999903,1.759999999999991,65.176,66.2,63.87,2.3300000000000054,1.5899999999999963,64.37,65.05,63.16,1.8900000000000006,1.8900000000000006,64.796,65.52,63.46,2.059999999999995,1.970000000000006,12333598,18936696,9347540,9589156,768474
2016-05-29,65.065,65.73,64.25,1.480000000000004,-1.480000000000004,65.60249999999999,65.92,64.86,1.0600000000000023,-0.9599999999999937,64.4825,65.16,63.55,1.6099999999999994,-1.4099999999999966,65.35249999999999,65.81,64.64,1.1700000000000017,-0.6299999999999955,15017413,20261680,10637550,9624130,5122273
2016-06-05,64.748,65.45,63.93,1.5200000000000031,-0.7100000000000009,65.19,65.76,64.07,1.690000000000012,-1.690000000000012,64.482,65.04,63.58,1.460000000000008,-1.019999999999996,64.836,65.28,63.84,1.4399999999999977,-1.4399999999999977,12008347,16678358,9428013,7250345,3484861
2016-06-12,62.464,63.48,61.45,2.029999999999994,-1.1799999999999997,63.16,64.34,62.3,2.0400000000000063,-1.6300000000000026,61.936,63.26,60.9,2.3599999999999994,-1.3299999999999983,62.364,63.27,61.97,1.3000000000000043,-0.990000000000002,16683389,19509322,14382759,5126563,1368738
2016-06-19,62.662,63.7,60.48,3.220000000000006,-2.970000000000006,63.282000000000004,64.15,61.7,2.450000000000003,-2.1499999999999986,62.006,63.53,59.34,4.189999999999998,-3.0,62.336,64.05,59.6,4.449999999999996,-2.769999999999996,19432136,44108712,11611632,32497080,31895473
2016-06-26,60.282000000000004,61.63,58.71,2.9200000000000017,2.8100000000000023,60.742,62.19,58.75,3.4399999999999977,3.259999999999998,59.498,61.16,57.05,4.109999999999999,4.109999999999999,60.346000000000004,62.14,57.61,4.530000000000001,3.6499999999999986,24811691,37925292,14217796,23707496,-23707496
2016-07-03,60.3275,61.33,59.01,2.3200000000000003,0.8799999999999955,61.05,62.17,60.29,1.8800000000000026,1.5700000000000003,59.8375,61.33,58.76,2.5700000000000003,2.229999999999997,60.537499999999994,61.83,59.55,2.280000000000001,2.280000000000001,18639431,23357694,13771417,9586277,-6358880
2016-07-10,63.604,64.75,62.42,2.3299999999999983,2.3299999999999983,63.944,64.98,62.95,2.030000000000001,1.8499999999999943,63.066,64.05,62.14,1.9099999999999966,1.4699999999999989,63.386,64.18,62.27,1.9100000000000037,1.9100000000000037,18971904,28985936,13151438,15834498,4455652
