Date,ASR_stock_Open_average,ASR_stock_Open_max,ASR_stock_Open_min,ASR_stock_Open_volatility,ASR_stock_Open_change,ASR_stock_High_average,ASR_stock_High_max,ASR_stock_High_min,ASR_stock_High_volatility,ASR_stock_High_change,ASR_stock_Low_average,ASR_stock_Low_max,ASR_stock_Low_min,ASR_stock_Low_volatility,ASR_stock_Low_change,ASR_stock_Close_average,ASR_stock_Close_max,ASR_stock_Close_min,ASR_stock_Close_volatility,ASR_stock_Close_change,ASR_stock_Volume_average,ASR_stock_Volume_max,ASR_stock_Volume_min,ASR_stock_Volume_volatility,ASR_stock_Volume_change
2016-01-03,134.42000000000002,139.23,130.08,9.149999999999977,-9.149999999999977,135.132,139.23,130.99,8.23999999999998,-8.23999999999998,131.584,135.21,127.78,7.430000000000007,-7.430000000000007,132.306,137.41,128.06,9.349999999999994,-9.349999999999994,53471,64802,42360,22442,3658
2016-01-10,126.794,130.29,122.16,8.129999999999995,-6.0,127.842,130.37,123.26,7.109999999999999,-5.429999999999993,124.516,127.19,120.2,6.989999999999995,-6.009999999999991,126.046,129.84,121.43,8.409999999999997,-5.759999999999991,64831,106040,38593,67447,43261
2016-01-17,122.24,124.82,120.0,4.819999999999993,4.819999999999993,125.25999999999999,128.04,123.16,4.8799999999999955,2.739999999999995,121.38,124.82,119.99,4.829999999999998,4.829999999999998,124.1125,126.54,122.5,4.040000000000006,2.4000000000000057,95634,144974,74971,70003,-58298
2016-01-24,128.814,131.86,126.53,5.3300000000000125,5.3300000000000125,131.97,137.41,128.56,8.849999999999994,8.849999999999994,127.83800000000001,131.86,125.22,6.640000000000015,6.640000000000015,130.85199999999998,136.7,127.52,9.179999999999993,9.179999999999993,74260,94636,63873,30763,27812
2016-01-31,133.88400000000001,135.66,132.2,3.460000000000008,-1.799999999999983,134.65,136.45,132.85,3.5999999999999943,-2.589999999999975,131.96,134.62,129.72,4.900000000000006,-2.5200000000000102,133.572,136.01,131.98,4.030000000000001,-3.0999999999999943,76496,142272,39151,103121,-103121
2016-02-07,130.366,131.27,129.0,2.2700000000000102,-0.7199999999999989,131.654,132.74,130.76,1.9800000000000182,1.2700000000000102,129.14000000000001,130.33,128.01,2.3200000000000216,0.9300000000000068,130.898,132.51,129.96,2.549999999999983,2.1999999999999886,92134,139524,63967,75557,38052
2016-02-14,137.385,140.92,134.0,6.9199999999999875,5.180000000000007,139.14,141.23,135.53,5.699999999999989,3.6500000000000057,135.3225,137.87,131.98,5.890000000000015,4.240000000000009,137.445,139.48,134.63,4.849999999999994,2.530000000000001,67443,109130,29523,79607,-61347
2016-02-21,138.826,139.72,138.21,1.509999999999991,1.0999999999999943,140.138,140.86,138.9,1.960000000000008,-0.13000000000002387,137.918,138.52,136.52,2.0,-0.28000000000000114,139.494,140.08,138.23,1.8500000000000227,0.35000000000002274,52331,87041,37108,49933,-31585
2016-02-28,141.98999999999998,144.89,140.48,4.409999999999997,1.25,143.692,145.24,141.36,3.8799999999999955,2.6799999999999784,140.88400000000001,142.02,139.22,2.8000000000000114,1.4399999999999977,142.10399999999998,144.9,139.94,4.960000000000008,0.7599999999999909,52466,69157,32495,36662,21382
2016-03-06,140.23,140.78,139.94,0.8400000000000034,-0.36000000000001364,141.75,142.75,140.34,2.4099999999999966,1.8699999999999761,138.424,139.98,136.46,3.519999999999982,-0.29000000000002046,140.5,142.64,138.75,3.8899999999999864,2.1399999999999864,61620,78790,27227,51563,49182
2016-03-13,142.536,146.99,139.89,7.100000000000023,6.1200000000000045,145.258,150.52,142.09,8.430000000000007,7.780000000000001,141.748,146.93,138.64,8.29000000000002,7.260000000000019,143.862,148.97,139.77,9.199999999999989,7.050000000000011,67803,108561,43988,64573,47394
2016-03-20,147.95,148.85,146.1,2.75,-2.75,149.8325,151.58,148.51,3.0700000000000216,-0.6200000000000045,146.535,147.45,145.61,1.839999999999975,-1.839999999999975,148.4525,150.71,146.98,3.730000000000018,-0.5,48065,64261,32389,31872,14498
2016-03-27,148.922,151.2,147.54,3.6599999999999966,0.5999999999999943,151.12800000000001,152.28,150.01,2.2700000000000102,-0.4200000000000159,147.538,148.02,147.27,0.75,0.13999999999998636,148.834,150.33,147.41,2.920000000000016,-1.4000000000000057,73648,118815,41109,77706,20474
2016-04-03,145.13,147.32,142.79,4.530000000000001,-0.10999999999998522,146.89000000000001,149.4,145.16,4.240000000000009,-1.210000000000008,143.868,146.73,141.89,4.840000000000003,2.0,145.174,146.9,142.94,3.960000000000008,1.2800000000000011,87829,130470,45373,85097,-48078
2016-04-10,147.856,149.19,146.18,3.009999999999991,1.6100000000000136,149.67000000000002,151.02,148.34,2.680000000000007,2.680000000000007,146.912,148.28,145.68,2.5999999999999943,2.3400000000000034,147.894,149.94,145.74,4.199999999999989,4.199999999999989,59548,78797,45942,32855,32855
2016-04-17,148.024,149.9,143.89,6.010000000000019,-6.010000000000019,148.742,151.13,144.39,6.740000000000009,-6.740000000000009,145.634,148.39,142.44,5.949999999999989,-3.6899999999999977,146.42000000000002,149.31,143.52,5.789999999999992,-2.390000000000015,59696,102965,38429,64536,-64536
