Date,NEN_stock_Open_average,NEN_stock_Open_max,NEN_stock_Open_min,NEN_stock_Open_volatility,NEN_stock_Open_change,NEN_stock_High_average,NEN_stock_High_max,NEN_stock_High_min,NEN_stock_High_volatility,NEN_stock_High_change,NEN_stock_Low_average,NEN_stock_Low_max,NEN_stock_Low_min,NEN_stock_Low_volatility,NEN_stock_Low_change,NEN_stock_Close_average,NEN_stock_Close_max,NEN_stock_Close_min,NEN_stock_Close_volatility,NEN_stock_Close_change,NEN_stock_Volume_average,NEN_stock_Volume_max,NEN_stock_Volume_min,NEN_stock_Volume_volatility,NEN_stock_Volume_change
2016-03-13,53.285,53.57,53.0,0.5700000000000003,-0.5700000000000003,53.285,53.57,53.0,0.5700000000000003,-0.5700000000000003,52.775,53.0,52.55,0.45000000000000284,0.45000000000000284,52.775,53.0,52.55,0.45000000000000284,0.45000000000000284,300,350,250,100,-100
2016-03-20,53.0,53.0,53.0,0.0,0.0,53.74,53.74,53.74,0.0,0.0,53.0,53.0,53.0,0.0,0.0,53.74,53.74,53.74,0.0,0.0,524,524,524,0,0
2016-03-27,53.95,54.2,53.7,0.5,0.5,53.95,54.2,53.7,0.5,0.5,53.95,54.2,53.7,0.5,0.5,53.95,54.2,53.7,0.5,0.5,101,102,100,2,2
2016-04-03,54.7875,56.0,53.8,2.200000000000003,-2.200000000000003,54.7875,56.0,53.8,2.200000000000003,-2.200000000000003,54.58,55.5,53.8,1.7000000000000028,-1.3700000000000045,54.58,55.5,53.8,1.7000000000000028,-1.3700000000000045,199,397,100,297,-297
2016-04-10,55.2,55.2,55.2,0.0,0.0,55.2,55.2,55.2,0.0,0.0,55.2,55.2,55.2,0.0,0.0,55.2,55.2,55.2,0.0,0.0,200,200,200,0,0
2016-04-17,53.535,54.0,53.07,0.9299999999999997,0.9299999999999997,53.760000000000005,54.0,53.52,0.4799999999999969,0.4799999999999969,53.535,54.0,53.07,0.9299999999999997,0.9299999999999997,53.760000000000005,54.0,53.52,0.4799999999999969,0.4799999999999969,500,501,500,1,-1
2016-04-24,54.57,55.1,54.06,1.0399999999999991,-0.4899999999999949,54.57,55.1,54.06,1.0399999999999991,-0.4899999999999949,54.56666666666667,55.09,54.06,1.0300000000000011,-0.4899999999999949,54.56666666666667,55.09,54.06,1.0300000000000011,-0.4899999999999949,383,853,100,753,96
2016-05-01,54.379999999999995,55.05,53.66,1.3900000000000006,0.6199999999999974,54.64333333333333,55.1,54.4,0.7000000000000028,0.6700000000000017,54.33,55.05,53.51,1.5399999999999991,0.6199999999999974,54.64333333333333,55.1,54.4,0.7000000000000028,0.6700000000000017,637,823,400,423,423
2016-05-08,55.519999999999996,56.04,55.0,1.0399999999999991,1.0399999999999991,55.519999999999996,56.04,55.0,1.0399999999999991,1.0399999999999991,55.519999999999996,56.04,55.0,1.0399999999999991,1.0399999999999991,55.519999999999996,56.04,55.0,1.0399999999999991,1.0399999999999991,1505,2775,235,2540,-2540
2016-05-15,56.75,56.75,56.75,0.0,0.0,56.75,56.75,56.75,0.0,0.0,56.75,56.75,56.75,0.0,0.0,56.75,56.75,56.75,0.0,0.0,540,540,540,0,0
2016-05-22,56.0,56.0,56.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.0,56.0,56.0,0.0,0.0,100,100,100,0,0
2016-05-29,56.96,56.96,56.96,0.0,0.0,56.96,56.96,56.96,0.0,0.0,56.57,56.57,56.57,0.0,0.0,56.57,56.57,56.57,0.0,0.0,334,334,334,0,0
2016-06-05,57.51,57.51,57.51,0.0,0.0,57.51,57.51,57.51,0.0,0.0,57.51,57.51,57.51,0.0,0.0,57.51,57.51,57.51,0.0,0.0,338,338,338,0,0
2016-06-12,59.28,59.28,59.28,0.0,0.0,59.28,59.28,59.28,0.0,0.0,59.03,59.03,59.03,0.0,0.0,59.03,59.03,59.03,0.0,0.0,200,200,200,0,0
2016-06-19,57.65,57.65,57.65,0.0,0.0,57.65,57.65,57.65,0.0,0.0,57.65,57.65,57.65,0.0,0.0,57.65,57.65,57.65,0.0,0.0,101,101,101,0,0
2016-06-26,57.6,57.6,57.6,0.0,0.0,57.6,57.6,57.6,0.0,0.0,57.6,57.6,57.6,0.0,0.0,57.6,57.6,57.6,0.0,0.0,100,100,100,0,0
2016-07-03,56.5,56.5,56.5,0.0,0.0,56.5,56.5,56.5,0.0,0.0,56.5,56.5,56.5,0.0,0.0,56.5,56.5,56.5,0.0,0.0,1040,1040,1040,0,0
2016-07-10,58.97,58.97,58.97,0.0,0.0,58.97,58.97,58.97,0.0,0.0,58.93,58.93,58.93,0.0,0.0,58.93,58.93,58.93,0.0,0.0,260,260,260,0,0
2016-07-17,60.11,61.22,59.0,2.219999999999999,2.219999999999999,60.5,62.0,59.0,3.0,3.0,59.85,60.7,59.0,1.7000000000000028,1.7000000000000028,60.405,61.81,59.0,2.8100000000000023,2.8100000000000023,405,711,100,611,611
2016-07-24,65.0,65.0,65.0,0.0,0.0,66.38,66.38,66.38,0.0,0.0,63.05,63.05,63.05,0.0,0.0,63.05,63.05,63.05,0.0,0.0,890,890,890,0,0
2016-07-31,63.04,63.04,63.04,0.0,0.0,63.04,63.04,63.04,0.0,0.0,63.04,63.04,63.04,0.0,0.0,63.04,63.04,63.04,0.0,0.0,121,121,121,0,0
2016-08-07,63.0,63.0,63.0,0.0,0.0,64.25,64.25,64.25,0.0,0.0,63.0,63.0,63.0,0.0,0.0,64.25,64.25,64.25,0.0,0.0,350,350,350,0,0
2016-08-14,66.95,66.95,66.95,0.0,0.0,66.95,66.95,66.95,0.0,0.0,66.95,66.95,66.95,0.0,0.0,66.95,66.95,66.95,0.0,0.0,117,117,117,0,0
2016-08-21,64.23,66.7,60.99,5.710000000000001,-5.710000000000001,64.23,66.7,60.99,5.710000000000001,-5.710000000000001,62.91666666666667,66.7,60.99,5.710000000000001,-5.710000000000001,62.96333333333334,66.7,60.99,5.710000000000001,-5.710000000000001,330,680,100,580,-110
2016-08-28,61.0,61.0,61.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,59.85,59.85,59.85,0.0,0.0,59.85,59.85,59.85,0.0,0.0,409,409,409,0,0
2016-09-04,58.76,58.76,58.76,0.0,0.0,58.76,58.76,58.76,0.0,0.0,58.76,58.76,58.76,0.0,0.0,58.76,58.76,58.76,0.0,0.0,325,325,325,0,0
2016-09-11,59.78,59.78,59.78,0.0,0.0,59.78,59.78,59.78,0.0,0.0,59.78,59.78,59.78,0.0,0.0,59.78,59.78,59.78,0.0,0.0,400,400,400,0,0
2016-09-18,59.07,59.07,59.07,0.0,0.0,60.32,60.32,60.32,0.0,0.0,59.07,59.07,59.07,0.0,0.0,60.32,60.32,60.32,0.0,0.0,629,629,629,0,0
2016-09-25,61.49,61.49,61.49,0.0,0.0,61.49,61.49,61.49,0.0,0.0,60.6,60.6,60.6,0.0,0.0,60.6,60.6,60.6,0.0,0.0,300,300,300,0,0
2016-10-02,60.43,60.43,60.43,0.0,0.0,60.43,60.43,60.43,0.0,0.0,60.43,60.43,60.43,0.0,0.0,60.43,60.43,60.43,0.0,0.0,145,145,145,0,0
2016-10-09,60.21,60.21,60.21,0.0,0.0,60.21,60.21,60.21,0.0,0.0,60.21,60.21,60.21,0.0,0.0,60.21,60.21,60.21,0.0,0.0,101,101,101,0,0
2016-10-16,60.25,60.25,60.25,0.0,0.0,60.25,60.25,60.25,0.0,0.0,60.25,60.25,60.25,0.0,0.0,60.25,60.25,60.25,0.0,0.0,101,101,101,0,0
2016-10-23,61.4,61.4,61.4,0.0,0.0,61.4,61.4,61.4,0.0,0.0,61.4,61.4,61.4,0.0,0.0,61.4,61.4,61.4,0.0,0.0,100,100,100,0,0
2016-10-30,61.5,61.5,61.5,0.0,0.0,61.5,61.5,61.5,0.0,0.0,61.5,61.5,61.5,0.0,0.0,61.5,61.5,61.5,0.0,0.0,250,250,250,0,0
2016-11-06,60.35,60.35,60.35,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.35,60.35,60.35,0.0,0.0,100,100,100,0,0
2016-11-13,60.19,60.19,60.19,0.0,0.0,60.19,60.19,60.19,0.0,0.0,59.45,59.45,59.45,0.0,0.0,59.45,59.45,59.45,0.0,0.0,500,500,500,0,0
2016-11-20,60.35,60.35,60.35,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.35,60.35,60.35,0.0,0.0,60.35,60.35,60.35,0.0,0.0,100,100,100,0,0
2016-11-27,58.2,58.2,58.2,0.0,0.0,60.2,60.2,60.2,0.0,0.0,58.2,58.2,58.2,0.0,0.0,60.2,60.2,60.2,0.0,0.0,1050,1050,1050,0,0
2016-12-04,61.0,61.0,61.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,61.0,61.0,61.0,0.0,0.0,564,564,564,0,0
2016-12-11,61.0,61.0,61.0,0.0,0.0,61.95,61.95,61.95,0.0,0.0,61.0,61.0,61.0,0.0,0.0,61.95,61.95,61.95,0.0,0.0,742,742,742,0,0
2016-12-18,60.5,60.5,60.5,0.0,0.0,60.5,60.5,60.5,0.0,0.0,60.5,60.5,60.5,0.0,0.0,60.5,60.5,60.5,0.0,0.0,140,140,140,0,0
2016-12-25,60.05,60.05,60.05,0.0,0.0,60.05,60.05,60.05,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,360,360,360,0,0
2017-01-01,60.95,60.95,60.95,0.0,0.0,61.0,61.0,61.0,0.0,0.0,60.95,60.95,60.95,0.0,0.0,61.0,61.0,61.0,0.0,0.0,1034,1034,1034,0,0
2017-01-08,60.5,60.5,60.5,0.0,0.0,60.5,60.5,60.5,0.0,0.0,60.15,60.15,60.15,0.0,0.0,60.15,60.15,60.15,0.0,0.0,212,212,212,0,0
2017-01-15,60.525,61.0,60.05,0.9500000000000028,0.9500000000000028,60.525,61.0,60.05,0.9500000000000028,0.9500000000000028,60.5,61.0,60.0,1.0,1.0,60.5,61.0,60.0,1.0,1.0,168,236,100,136,-136
2017-01-22,62.35,63.0,62.0,1.0,0.04999999999999716,62.68333333333333,63.0,62.05,0.9500000000000028,-0.9500000000000028,62.35,63.0,62.0,1.0,0.04999999999999716,62.68333333333333,63.0,62.05,0.9500000000000028,-0.9500000000000028,133,200,100,100,-100
2017-01-29,63.5,63.5,63.5,0.0,0.0,63.5,63.5,63.5,0.0,0.0,63.5,63.5,63.5,0.0,0.0,63.5,63.5,63.5,0.0,0.0,137,137,137,0,0
2017-02-05,64.0,64.0,64.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,487,789,185,604,604
2017-02-12,64.15,65.0,63.3,1.7000000000000028,-1.7000000000000028,65.5,66.0,65.0,1.0,1.0,63.975,64.65,63.3,1.3500000000000085,-1.3500000000000085,65.325,66.0,64.65,1.3499999999999943,1.3499999999999943,260,320,200,120,120
2017-02-19,65.05,65.05,65.05,0.0,0.0,65.05,65.05,65.05,0.0,0.0,65.05,65.05,65.05,0.0,0.0,65.05,65.05,65.05,0.0,0.0,260,260,260,0,0
2017-02-26,63.2,63.2,63.2,0.0,0.0,63.9,63.9,63.9,0.0,0.0,63.2,63.2,63.2,0.0,0.0,63.9,63.9,63.9,0.0,0.0,580,580,580,0,0
2017-03-05,63.06333333333333,63.92,62.59,1.3299999999999983,0.0899999999999963,63.06333333333333,63.92,62.59,1.3299999999999983,0.0899999999999963,62.96333333333333,63.92,62.29,1.6300000000000026,0.39000000000000057,62.96333333333333,63.92,62.29,1.6300000000000026,0.39000000000000057,228,366,109,257,-257
2017-03-12,63.42,63.42,63.42,0.0,0.0,63.47,63.52,63.42,0.10000000000000142,0.10000000000000142,63.42,63.42,63.42,0.0,0.0,63.42,63.42,63.42,0.0,0.0,660,1121,200,921,921
2017-03-19,66.04,66.04,66.04,0.0,0.0,66.04,66.04,66.04,0.0,0.0,66.04,66.04,66.04,0.0,0.0,66.04,66.04,66.04,0.0,0.0,100,100,100,0,0
2017-03-26,68.11,68.11,68.11,0.0,0.0,68.11,68.11,68.11,0.0,0.0,68.11,68.11,68.11,0.0,0.0,68.11,68.11,68.11,0.0,0.0,122,122,122,0,0
2017-04-02,66.44,66.44,66.44,0.0,0.0,66.44,66.44,66.44,0.0,0.0,66.44,66.44,66.44,0.0,0.0,66.44,66.44,66.44,0.0,0.0,100,100,100,0,0
2017-04-09,66.63,66.63,66.63,0.0,0.0,66.63,66.63,66.63,0.0,0.0,65.2,65.2,65.2,0.0,0.0,65.2,65.2,65.2,0.0,0.0,491,491,491,0,0
2017-04-16,65.56333333333333,66.39,65.05,1.3400000000000034,-1.1400000000000006,65.56333333333333,66.39,65.05,1.3400000000000034,-1.1400000000000006,65.56333333333333,66.39,65.05,1.3400000000000034,-1.1400000000000006,65.56333333333333,66.39,65.05,1.3400000000000034,-1.1400000000000006,520,948,135,813,-813
2017-04-23,66.63,66.63,66.63,0.0,0.0,66.63,66.63,66.63,0.0,0.0,66.63,66.63,66.63,0.0,0.0,66.63,66.63,66.63,0.0,0.0,100,100,100,0,0
2017-04-30,67.42,67.42,67.42,0.0,0.0,67.42,67.42,67.42,0.0,0.0,67.42,67.42,67.42,0.0,0.0,67.42,67.42,67.42,0.0,0.0,100,100,100,0,0
2017-05-07,69.1,69.1,69.1,0.0,0.0,69.1,69.1,69.1,0.0,0.0,69.1,69.1,69.1,0.0,0.0,69.1,69.1,69.1,0.0,0.0,150,150,150,0,0
2017-05-14,67.87,67.87,67.87,0.0,0.0,67.87,67.87,67.87,0.0,0.0,67.32,67.32,67.32,0.0,0.0,67.32,67.32,67.32,0.0,0.0,1446,1446,1446,0,0
2017-05-21,69.59,69.59,69.59,0.0,0.0,69.59,69.59,69.59,0.0,0.0,69.59,69.59,69.59,0.0,0.0,69.59,69.59,69.59,0.0,0.0,100,100,100,0,0
2017-05-28,69.69,69.69,69.69,0.0,0.0,69.69,69.69,69.69,0.0,0.0,69.69,69.69,69.69,0.0,0.0,69.69,69.69,69.69,0.0,0.0,243,243,243,0,0
2017-06-04,69.69,69.69,69.69,0.0,0.0,69.69,69.69,69.69,0.0,0.0,69.64,69.64,69.64,0.0,0.0,69.64,69.64,69.64,0.0,0.0,1742,1742,1742,0,0
2017-06-11,69.64,69.64,69.64,0.0,0.0,69.64,69.64,69.64,0.0,0.0,69.64,69.64,69.64,0.0,0.0,69.64,69.64,69.64,0.0,0.0,200,200,200,0,0
2017-06-18,70.83,70.83,70.83,0.0,0.0,70.83,70.83,70.83,0.0,0.0,70.83,70.83,70.83,0.0,0.0,70.83,70.83,70.83,0.0,0.0,142,142,142,0,0
2017-06-25,70.09,70.09,70.09,0.0,0.0,70.58,70.58,70.58,0.0,0.0,70.09,70.09,70.09,0.0,0.0,70.58,70.58,70.58,0.0,0.0,1090,1090,1090,0,0
2017-07-02,70.24,70.24,70.24,0.0,0.0,70.24,70.24,70.24,0.0,0.0,69.64,69.64,69.64,0.0,0.0,69.64,69.64,69.64,0.0,0.0,400,400,400,0,0
2017-07-09,69.1,69.1,69.1,0.0,0.0,69.1,69.1,69.1,0.0,0.0,69.1,69.1,69.1,0.0,0.0,69.1,69.1,69.1,0.0,0.0,867,867,867,0,0
2017-07-16,68.85,68.85,68.85,0.0,0.0,68.85,68.85,68.85,0.0,0.0,68.85,68.85,68.85,0.0,0.0,68.85,68.85,68.85,0.0,0.0,150,150,150,0,0
2017-07-23,69.345,69.59,69.1,0.4900000000000091,-0.4900000000000091,69.345,69.59,69.1,0.4900000000000091,-0.4900000000000091,69.345,69.59,69.1,0.4900000000000091,-0.4900000000000091,69.345,69.59,69.1,0.4900000000000091,-0.4900000000000091,0,0,0,0,0
2017-07-30,70.465,70.89,70.04,0.8499999999999943,0.8499999999999943,70.66,70.89,70.43,0.45999999999999375,0.45999999999999375,70.465,70.89,70.04,0.8499999999999943,0.8499999999999943,70.66,70.89,70.43,0.45999999999999375,0.45999999999999375,70,140,0,140,-140
2017-08-06,71.495,71.91,71.08,0.8299999999999983,-0.8299999999999983,71.495,71.91,71.08,0.8299999999999983,-0.8299999999999983,70.705,71.08,70.33,0.75,0.75,70.705,71.08,70.33,0.75,0.75,0,1,0,1,-1
2017-08-13,69.7675,70.09,68.8,1.2900000000000063,1.2900000000000063,69.7675,70.09,68.8,1.2900000000000063,1.2900000000000063,69.7325,70.09,68.66,1.4300000000000068,1.4300000000000068,69.7325,70.09,68.66,1.4300000000000068,1.4300000000000068,95,200,0,200,-180
2017-08-20,69.15,69.2,69.1,0.10000000000000853,-0.10000000000000853,69.2,69.2,69.2,0.0,0.0,69.15,69.2,69.1,0.10000000000000853,-0.10000000000000853,69.2,69.2,69.2,0.0,0.0,94,188,0,188,188
2017-08-27,69.595,69.99,69.2,0.789999999999992,0.789999999999992,69.595,69.99,69.2,0.789999999999992,0.789999999999992,69.595,69.99,69.2,0.789999999999992,0.789999999999992,69.595,69.99,69.2,0.789999999999992,0.789999999999992,86,172,0,172,172
2017-09-03,69.2,69.2,69.2,0.0,0.0,70.33,70.33,70.33,0.0,0.0,69.2,69.2,69.2,0.0,0.0,70.33,70.33,70.33,0.0,0.0,40,40,40,0,0
2017-09-10,69.1,69.79,68.41,1.3800000000000097,-0.6899999999999977,69.90333333333334,70.33,69.59,0.7399999999999949,-0.7399999999999949,68.69,69.1,68.41,0.6899999999999977,-0.6899999999999977,69.15333333333334,69.59,68.56,1.0300000000000011,0.28000000000000114,177,529,1,528,-528
2017-09-17,68.94666666666666,69.1,68.66,0.4399999999999977,-0.4200000000000017,69.09333333333333,69.1,69.08,0.01999999999999602,0.01999999999999602,68.73,69.08,68.11,0.9699999999999989,-0.9699999999999989,69.06,69.1,69.0,0.09999999999999432,0.01999999999999602,609,1280,0,1280,547
2017-09-24,69.0,69.0,69.0,0.0,0.0,69.1,69.1,69.1,0.0,0.0,68.61,68.61,68.61,0.0,0.0,68.61,68.61,68.61,0.0,0.0,1000,1000,1000,0,0
2017-10-01,68.85249999999999,69.1,68.46,0.6400000000000006,0.5900000000000034,69.14999999999999,69.3,69.1,0.20000000000000284,0.0,68.7775,69.05,68.46,0.5900000000000034,0.5900000000000034,69.1475,69.3,69.09,0.20999999999999375,-0.009999999999990905,1343,3176,451,2725,58
2017-10-08,69.0,69.1,68.9,0.19999999999998863,-0.19999999999998863,69.0,69.1,68.9,0.19999999999998863,-0.19999999999998863,68.755,68.9,68.61,0.29000000000000625,0.29000000000000625,68.755,68.9,68.61,0.29000000000000625,0.29000000000000625,400,801,0,801,-801
2017-10-15,69.3,69.3,69.3,0.0,0.0,69.55,69.55,69.55,0.0,0.0,69.3,69.3,69.3,0.0,0.0,69.55,69.55,69.55,0.0,0.0,200,200,200,0,0
2017-10-22,70.4225,70.68,70.14,0.5400000000000063,-0.15000000000000568,70.4225,70.68,70.14,0.5400000000000063,-0.15000000000000568,70.2125,70.33,70.09,0.23999999999999488,-0.15000000000000568,70.2125,70.33,70.09,0.23999999999999488,-0.15000000000000568,37,100,0,100,-100
2017-10-29,71.32666666666667,71.68,70.83,0.8500000000000085,0.8500000000000085,71.42666666666666,71.77,70.83,0.9399999999999977,0.8500000000000085,71.32666666666667,71.68,70.83,0.8500000000000085,0.8500000000000085,71.32666666666667,71.68,70.83,0.8500000000000085,0.8500000000000085,100,300,0,300,0
2017-11-05,73.06,74.28,71.72,2.5600000000000023,2.460000000000008,73.3075,74.28,71.72,2.5600000000000023,2.460000000000008,72.9125,74.28,71.72,2.5600000000000023,1.8700000000000045,73.16,74.28,71.72,2.5600000000000023,1.8700000000000045,131,325,0,325,325
2017-11-12,72.24666666666667,72.95,71.82,1.1300000000000097,-1.1300000000000097,72.24666666666667,72.95,71.82,1.1300000000000097,-1.1300000000000097,72.06666666666666,72.41,71.82,0.5900000000000034,-0.5900000000000034,72.06666666666666,72.41,71.82,0.5900000000000034,-0.5900000000000034,300,801,0,801,700
2017-11-19,71.87,71.87,71.87,0.0,0.0,71.87,71.87,71.87,0.0,0.0,71.87,71.87,71.87,0.0,0.0,71.87,71.87,71.87,0.0,0.0,200,200,200,0,0
2017-11-26,71.83,71.83,71.83,0.0,0.0,71.83,71.83,71.83,0.0,0.0,71.83,71.83,71.83,0.0,0.0,71.83,71.83,71.83,0.0,0.0,0,0,0,0,0
2017-12-03,72.4925,73.19,71.27,1.9200000000000017,-0.23999999999999488,72.495,73.19,71.27,1.9200000000000017,-0.23000000000000398,72.4925,73.19,71.27,1.9200000000000017,-0.23999999999999488,72.495,73.19,71.27,1.9200000000000017,-0.23000000000000398,60,140,0,140,100
2017-12-10,72.30333333333333,73.05,71.6,1.4500000000000028,-0.6600000000000108,72.30333333333333,73.05,71.6,1.4500000000000028,-0.6600000000000108,71.71666666666667,72.25,70.65,1.5999999999999943,-1.5999999999999943,71.98333333333333,72.25,71.45,0.7999999999999972,-0.7999999999999972,366,500,99,401,401
2017-12-17,72.15,72.25,71.95,0.29999999999999716,0.0,72.16666666666667,72.25,72.0,0.25,0.0,72.05,72.25,71.95,0.29999999999999716,0.29999999999999716,72.06666666666666,72.25,71.95,0.29999999999999716,0.29999999999999716,166,298,101,197,0
2017-12-24,72.35000000000001,72.7,71.95,0.75,0.45000000000000284,73.08333333333333,73.35,72.7,0.6499999999999915,0.6499999999999915,72.35000000000001,72.7,71.95,0.75,0.45000000000000284,73.08333333333333,73.35,72.7,0.6499999999999915,0.6499999999999915,225,500,7,493,-331
2017-12-31,72.45,72.8,72.0,0.7999999999999972,0.25,72.56,72.8,72.33,0.46999999999999886,0.25,72.26666666666667,72.8,72.0,0.7999999999999972,0.7999999999999972,72.37666666666667,72.8,72.0,0.7999999999999972,0.7999999999999972,116,276,1,275,-275
