Date,MXStock_Open_average,MXStock_Open_max,MXStock_Open_min,MXStock_Open_volatility,MXStock_Open_change,MXStock_High_average,MXStock_High_max,MXStock_High_min,MXStock_High_volatility,MXStock_High_change,MXStock_Low_average,MXStock_Low_max,MXStock_Low_min,MXStock_Low_volatility,MXStock_Low_change,MXStock_Close_average,MXStock_Close_max,MXStock_Close_min,MXStock_Close_volatility,MXStock_Close_change,MXStock_Volume_average,MXStock_Volume_max,MXStock_Volume_min,MXStock_Volume_volatility,MXStock_Volume_change
2016-01-03,4.756,5.2,4.26,0.9400000000000004,-0.9400000000000004,4.814,5.25,4.36,0.8899999999999997,-0.8899999999999997,4.508,4.99,3.99,1.0,-1.0,4.55,5.0,4.05,0.9500000000000002,-0.9500000000000002,322505,503038,250057,252981,73690
2016-01-10,3.854,4.08,3.67,0.41000000000000014,-0.41000000000000014,3.96,4.13,3.8,0.33000000000000007,-0.33000000000000007,3.68,3.8,3.6,0.19999999999999973,-0.19999999999999973,3.812,3.86,3.72,0.13999999999999968,-0.04999999999999982,180266,247212,79403,167809,-108647
2016-01-17,4.0925,4.58,3.89,0.69,0.6600000000000001,4.3825,4.79,4.01,0.7800000000000002,0.5999999999999996,3.9875,4.45,3.69,0.7600000000000002,0.5900000000000003,4.295,4.77,3.96,0.8099999999999996,0.8099999999999996,300920,350780,220497,130283,-94418
2016-01-24,4.6499999999999995,4.87,4.41,0.45999999999999996,-0.35999999999999943,4.756,5.0,4.47,0.5300000000000002,-0.34999999999999964,4.474,4.75,4.27,0.4800000000000004,-0.33999999999999986,4.588,4.82,4.37,0.4500000000000002,-0.2400000000000002,169386,255452,63102,192350,-34022
2016-01-31,4.342,4.55,4.12,0.4299999999999997,-0.03000000000000025,4.4959999999999996,4.88,4.12,0.7599999999999998,0.33000000000000007,4.162,4.35,4.01,0.33999999999999986,0.019999999999999574,4.412,4.87,4.08,0.79,0.3799999999999999,216247,395444,96721,298723,247025
2016-02-07,4.132,4.76,3.51,1.25,-1.25,4.2,4.76,3.58,1.1799999999999997,-1.1799999999999997,3.842,4.38,3.4,0.98,-0.98,3.868,4.45,3.4,1.0500000000000003,-1.0500000000000003,549527,1551008,163098,1387910,196621
2016-02-14,3.59,3.96,3.43,0.5299999999999998,0.45999999999999996,3.7675,4.1,3.46,0.6399999999999997,0.5699999999999998,3.3875,3.79,3.1,0.69,0.3999999999999999,3.6574999999999998,4.08,3.28,0.8000000000000003,0.6600000000000001,1391525,3517455,539332,2978123,104696
2016-02-21,4.654,5.12,4.08,1.04,1.04,4.906,5.18,4.37,0.8099999999999996,0.8099999999999996,4.596,5.02,4.08,0.9399999999999995,0.9399999999999995,4.85,5.11,4.32,0.79,0.79,552282,903758,360707,543051,-13225
2016-02-28,5.1819999999999995,5.25,5.1,0.15000000000000036,0.07000000000000028,5.258,5.31,5.23,0.07999999999999918,0.05999999999999961,5.088,5.11,5.06,0.05000000000000071,0.0,5.202,5.29,5.11,0.17999999999999972,0.05999999999999961,321844,547579,172060,375519,318731
2016-03-06,5.468,5.73,5.14,0.5900000000000007,0.33999999999999986,5.688,5.81,5.57,0.23999999999999932,-0.13999999999999968,5.26,5.44,5.06,0.3800000000000008,0.15000000000000036,5.506,5.8,5.13,0.6699999999999999,-0.2699999999999996,524174,819448,267041,552407,-213832
2016-03-13,5.362,5.51,5.23,0.27999999999999936,-0.17999999999999972,5.462,5.62,5.29,0.33000000000000007,-0.11000000000000032,5.256,5.47,5.13,0.33999999999999986,-0.20000000000000018,5.346,5.52,5.21,0.3099999999999996,-0.009999999999999787,237650,393206,125396,267810,104695
2016-03-20,5.205,5.49,5.05,0.4400000000000004,-0.4400000000000004,5.2225,5.49,5.09,0.40000000000000036,-0.40000000000000036,4.97,5.19,4.83,0.3600000000000003,-0.3600000000000003,5.109999999999999,5.22,5.05,0.16999999999999993,-0.16999999999999993,213519,330124,110616,219508,-74026
2016-03-27,5.158,5.32,4.89,0.4300000000000006,0.29000000000000004,5.326,5.53,5.05,0.4800000000000004,0.4800000000000004,5.1,5.32,4.82,0.5,0.4400000000000004,5.278,5.52,4.93,0.5899999999999999,0.5899999999999999,129167,233833,73915,159918,32600
2016-04-03,5.398000000000001,5.53,5.25,0.28000000000000025,0.04999999999999982,5.486,5.58,5.34,0.2400000000000002,0.040000000000000036,5.236,5.35,5.09,0.2599999999999998,0.13999999999999968,5.3740000000000006,5.45,5.24,0.20999999999999996,0.019999999999999574,169243,310065,60456,249609,-83753
2016-04-10,5.402,5.5,5.33,0.16999999999999993,-0.08000000000000007,5.448,5.5,5.33,0.16999999999999993,-0.16999999999999993,5.308,5.4,5.23,0.16999999999999993,-0.16999999999999993,5.356,5.47,5.29,0.17999999999999972,-0.17999999999999972,108797,132319,88706,43613,-19229
2016-04-17,5.158,5.24,4.95,0.29000000000000004,-0.009999999999999787,5.242,5.31,5.2,0.10999999999999943,0.04999999999999982,5.016,5.16,4.92,0.2400000000000002,-0.08999999999999986,5.128,5.22,4.92,0.2999999999999998,0.08999999999999986,94101,128742,43207,85535,-50373
