Date,DKStock_Open_average,DKStock_Open_max,DKStock_Open_min,DKStock_Open_volatility,DKStock_Open_change,DKStock_High_average,DKStock_High_max,DKStock_High_min,DKStock_High_volatility,DKStock_High_change,DKStock_Low_average,DKStock_Low_max,DKStock_Low_min,DKStock_Low_volatility,DKStock_Low_change,DKStock_Close_average,DKStock_Close_max,DKStock_Close_min,DKStock_Close_volatility,DKStock_Close_change,DKStock_Volume_average,DKStock_Volume_max,DKStock_Volume_min,DKStock_Volume_volatility,DKStock_Volume_change
2016-01-03,22.732,24.15,20.94,3.2099999999999973,-2.5299999999999976,23.154,24.74,21.82,2.919999999999998,-2.919999999999998,21.642,22.91,20.66,2.25,-1.9599999999999973,22.03,23.61,20.87,2.7399999999999984,-2.2099999999999973,1130558,1609544,899645,709899,-15616
2016-01-10,20.28,21.28,18.47,2.8100000000000023,-2.460000000000001,20.592,21.54,18.95,2.59,-2.1900000000000013,19.38,20.45,17.99,2.460000000000001,-2.150000000000002,19.876,21.13,18.34,2.789999999999999,-2.4499999999999993,969752,1367916,761452,606464,218920
2016-01-17,17.295,18.69,16.58,2.110000000000003,-1.5199999999999996,17.655,18.69,16.73,1.9600000000000009,-0.39000000000000057,16.6525,17.2,16.1,1.0999999999999979,-0.09999999999999787,17.072499999999998,17.96,16.4,1.5600000000000023,0.5,1363059,1610696,1211767,398929,205809
2016-01-24,16.695999999999998,17.13,16.24,0.8900000000000006,-0.8900000000000006,17.172,17.83,16.77,1.0599999999999987,-0.8099999999999987,16.086,16.71,15.79,0.9200000000000017,-0.8900000000000006,16.482,17.02,15.95,1.0700000000000003,0.2699999999999996,1192926,1732555,820515,912040,275190
2016-01-31,15.986,16.8,14.99,1.8100000000000005,-1.6400000000000006,16.354,17.31,15.27,2.039999999999999,-2.039999999999999,15.186,16.57,13.93,2.6400000000000006,-2.6400000000000006,15.474,17.06,13.96,3.099999999999998,-3.099999999999998,1253140,1643915,982896,661019,583277
2016-02-07,13.475999999999999,13.79,13.17,0.6199999999999992,-0.4299999999999997,13.852,14.14,13.71,0.4299999999999997,0.03999999999999915,13.097999999999999,13.3,13.01,0.2900000000000009,0.2900000000000009,13.562,13.92,13.21,0.7099999999999991,0.10000000000000142,1119485,1307137,877553,429584,-319272
2016-02-14,13.555,13.98,12.7,1.2800000000000011,-1.2800000000000011,13.82,14.17,13.19,0.9800000000000004,-0.9800000000000004,13.075,13.48,12.54,0.9400000000000013,-0.9400000000000013,13.3375,13.68,12.93,0.75,-0.4399999999999995,1214511,1269437,1083120,186317,170116
2016-02-21,13.620000000000001,14.36,12.63,1.7299999999999986,0.879999999999999,14.25,15.68,13.63,2.049999999999999,1.9000000000000004,13.216,14.36,12.54,1.8200000000000003,1.0999999999999996,13.872,15.26,12.87,2.3900000000000006,1.6799999999999997,1532778,2547189,1002883,1544306,1452594
2016-02-28,15.704,16.52,15.23,1.2899999999999991,1.2899999999999991,16.11,16.54,15.81,0.7299999999999986,0.6099999999999994,15.162,15.48,14.81,0.6699999999999999,0.34999999999999964,15.75,16.21,15.2,1.0100000000000016,-0.13000000000000078,1624339,2127629,1324175,803454,-616969
2016-03-06,15.568,15.99,15.2,0.7900000000000009,-0.28000000000000114,15.972,16.29,15.63,0.6599999999999984,-0.3299999999999983,14.99,15.51,14.49,1.0199999999999996,-0.5399999999999991,15.61,16.22,15.03,1.1899999999999995,-0.3299999999999983,1502034,1707725,1297255,410470,-125395
