Date,AOSLStock_Open_average,AOSLStock_Open_max,AOSLStock_Open_min,AOSLStock_Open_volatility,AOSLStock_Open_change,AOSLStock_High_average,AOSLStock_High_max,AOSLStock_High_min,AOSLStock_High_volatility,AOSLStock_High_change,AOSLStock_Low_average,AOSLStock_Low_max,AOSLStock_Low_min,AOSLStock_Low_volatility,AOSLStock_Low_change,AOSLStock_Close_average,AOSLStock_Close_max,AOSLStock_Close_min,AOSLStock_Close_volatility,AOSLStock_Close_change,AOSLStock_Volume_average,AOSLStock_Volume_max,AOSLStock_Volume_min,AOSLStock_Volume_volatility,AOSLStock_Volume_change
2016-01-03,8.77,9.07,8.51,0.5600000000000005,-0.5600000000000005,8.864,9.07,8.62,0.45000000000000107,-0.45000000000000107,8.592,8.8,8.22,0.5800000000000001,-0.5199999999999996,8.634,8.85,8.23,0.6199999999999992,-0.5800000000000001,57574,111673,30782,80891,-8259
2016-01-10,8.764,9.16,8.47,0.6899999999999995,0.05999999999999872,8.982,9.19,8.72,0.46999999999999886,-0.29999999999999893,8.474,8.75,8.02,0.7300000000000004,0.4400000000000013,8.756,8.93,8.5,0.4299999999999997,-0.35999999999999943,50528,61935,43197,18738,-18268
2016-01-17,8.684999999999999,9.04,8.42,0.6199999999999992,0.4499999999999993,8.915,9.21,8.68,0.5300000000000011,0.5300000000000011,8.6,8.87,8.35,0.5199999999999996,0.379999999999999,8.825,9.2,8.51,0.6899999999999995,0.6899999999999995,42594,49098,37040,12058,-4120
2016-01-24,8.98,9.17,8.8,0.3699999999999992,-0.25,9.193999999999999,9.55,9.0,0.5500000000000007,0.3500000000000014,8.878,9.01,8.71,0.29999999999999893,-0.08999999999999986,9.026,9.55,8.71,0.8399999999999999,0.5300000000000011,52289,129054,27247,101807,101807
2016-01-31,9.904,11.0,9.5,1.5,1.5,10.412,11.5,9.68,1.8200000000000003,1.8200000000000003,9.792,10.9,9.38,1.5199999999999996,1.5199999999999996,10.214,11.26,9.51,1.75,1.42,140281,371887,31281,340606,177560
2016-02-07,11.074,11.38,10.64,0.7400000000000002,0.7400000000000002,11.354,11.44,11.27,0.16999999999999993,0.1399999999999988,10.952,11.19,10.49,0.6999999999999993,0.6999999999999993,11.232,11.34,11.19,0.15000000000000036,0.0600000000000005,92373,147720,56396,91324,-29533
2016-02-14,11.3975,11.5,11.31,0.1899999999999995,0.1899999999999995,11.69,11.95,11.56,0.3899999999999988,0.34999999999999964,11.21,11.32,11.07,0.25,0.1999999999999993,11.475,11.87,11.3,0.5699999999999985,0.5299999999999994,218491,436714,118261,318453,239990
2016-02-21,11.83,12.0,11.72,0.27999999999999936,-0.21000000000000085,11.98,12.38,11.76,0.620000000000001,-0.34000000000000163,11.673333333333334,11.92,11.4,0.5199999999999996,-0.05000000000000071,11.765,11.95,11.55,0.3999999999999986,-0.11000000000000121,175989,220296,127105,93191,38967
2016-02-28,11.914,12.0,11.77,0.23000000000000043,0.16999999999999993,12.048,12.09,11.97,0.11999999999999922,-0.11999999999999922,11.852,11.95,11.77,0.17999999999999972,0.019999999999999574,11.922,11.98,11.83,0.15000000000000036,0.02999999999999936,206619,290994,129860,161134,-161134
2016-03-06,11.874,11.91,11.81,0.09999999999999964,-0.049999999999998934,11.968,12.0,11.94,0.0600000000000005,0.009999999999999787,11.606,11.82,11.11,0.7100000000000009,-0.6500000000000004,11.868,11.95,11.71,0.23999999999999844,0.05999999999999872,148189,248177,90812,157365,104047
2016-03-13,11.516,11.75,11.12,0.6300000000000008,-0.6300000000000008,11.629999999999999,11.95,11.16,0.7899999999999991,-0.7599999999999998,11.178,11.63,10.31,1.3200000000000003,-0.8699999999999992,11.426,11.84,10.75,1.0899999999999999,-1.0299999999999994,183176,295759,78741,217018,133556
2016-03-20,10.844999999999999,10.95,10.74,0.20999999999999908,-0.009999999999999787,11.04,11.15,10.94,0.21000000000000085,-0.11000000000000121,10.6775,10.75,10.57,0.17999999999999972,0.129999999999999,10.8875,11.01,10.77,0.2400000000000002,-0.16000000000000014,467089,1109210,197371,911839,111323
2016-03-27,11.066,11.77,10.8,0.9699999999999989,0.9000000000000004,11.308,11.89,10.87,1.0200000000000014,1.0200000000000014,10.986,11.66,10.72,0.9399999999999995,0.9399999999999995,11.274000000000001,11.89,10.8,1.0899999999999999,1.0899999999999999,512470,758278,186342,571936,232756
2016-04-03,11.882,12.13,11.58,0.5500000000000007,0.2400000000000002,12.126,12.37,11.94,0.4299999999999997,0.4299999999999997,11.752,12.04,11.58,0.4599999999999991,0.3699999999999992,12.024000000000001,12.24,11.79,0.45000000000000107,0.4300000000000015,247500,308872,177604,131268,-24319
2016-04-10,12.741999999999999,13.26,12.05,1.209999999999999,1.209999999999999,13.286,13.68,12.9,0.7799999999999994,0.7799999999999994,12.664,13.21,12.04,1.1700000000000017,1.1700000000000017,13.161999999999999,13.52,12.74,0.7799999999999994,0.75,225819,287699,163366,124333,-124333
2016-04-17,13.33,13.5,13.21,0.28999999999999915,-0.28999999999999915,13.422,13.56,13.3,0.2599999999999998,-0.11000000000000121,13.214,13.28,13.1,0.17999999999999972,-0.06999999999999851,13.304,13.39,13.19,0.20000000000000107,0.02999999999999936,102484,171409,53754,117655,-70768
2016-04-24,13.41,13.61,13.15,0.4599999999999991,0.27999999999999936,13.66,13.89,13.37,0.5200000000000014,0.09000000000000163,13.138,13.31,12.94,0.370000000000001,0.05000000000000071,13.436,13.78,12.99,0.7899999999999991,-0.33999999999999986,149345,209170,93057,116113,35632
2016-05-01,13.032,13.66,12.72,0.9399999999999995,0.7300000000000004,13.524,14.35,12.85,1.5,0.8599999999999994,12.916,13.66,12.51,1.1500000000000004,0.8900000000000006,13.21,13.89,12.57,1.3200000000000003,0.8900000000000006,165574,319769,93153,226616,65029
2016-05-08,13.522,13.75,13.2,0.5500000000000007,-0.5500000000000007,13.778,13.94,13.48,0.4599999999999991,-0.4599999999999991,13.366,13.63,13.12,0.5100000000000016,-0.40000000000000036,13.53,13.76,13.24,0.5199999999999996,-0.4399999999999995,103888,143771,80978,62793,-61312
2016-05-15,12.998,13.37,12.6,0.7699999999999996,-0.7000000000000011,13.184,13.59,12.9,0.6899999999999995,-0.6799999999999997,12.74,13.15,12.47,0.6799999999999997,-0.6799999999999997,12.938,13.44,12.6,0.8399999999999999,-0.5299999999999994,131832,203691,106022,97669,84804
2016-05-22,13.462,13.71,12.87,0.8400000000000016,0.7600000000000016,13.786,13.93,13.48,0.4499999999999993,0.41000000000000014,13.392,13.63,12.7,0.9300000000000015,0.9300000000000015,13.688,13.79,13.39,0.3999999999999986,0.3999999999999986,120962,185895,54513,131382,-66079
2016-05-29,13.615,13.71,13.51,0.20000000000000107,-0.030000000000001137,14.025,14.49,13.84,0.6500000000000004,0.08000000000000007,13.535,13.61,13.41,0.1999999999999993,-0.049999999999998934,13.747499999999999,13.78,13.69,0.08999999999999986,0.08999999999999986,100342,135042,72937,62105,37146
2016-06-05,13.784,13.85,13.71,0.1399999999999988,-0.10999999999999943,13.918000000000001,14.24,13.71,0.5299999999999994,-0.5299999999999994,13.528,13.82,13.35,0.47000000000000064,-0.3100000000000005,13.784,13.88,13.63,0.25,-0.25,91890,126877,47202,79675,-79675
2016-06-12,14.086,14.34,13.68,0.6600000000000001,0.6600000000000001,14.356,14.5,13.87,0.6300000000000008,0.6100000000000012,13.884,14.1,13.54,0.5600000000000005,0.46000000000000085,14.218,14.49,13.8,0.6899999999999995,0.3699999999999992,176189,296963,102585,194378,194378
2016-06-19,14.341999999999999,14.7,14.1,0.5999999999999996,-0.16000000000000014,14.662,15.0,14.46,0.5399999999999991,-0.019999999999999574,14.078,14.64,13.26,1.3800000000000008,-0.9299999999999997,14.482,14.76,14.19,0.5700000000000003,0.16999999999999993,234038,422137,123650,298487,149953
2016-06-26,13.874,14.25,13.68,0.5700000000000003,-0.33999999999999986,13.986,14.25,13.85,0.40000000000000036,-0.25,13.554,13.63,13.44,0.19000000000000128,0.19000000000000128,13.712,13.93,13.56,0.3699999999999992,0.20999999999999908,113752,129678,86435,43243,-43243
2016-07-03,13.5625,13.7,13.42,0.27999999999999936,0.02999999999999936,13.795,14.04,13.68,0.35999999999999943,0.3099999999999987,13.3525,13.47,13.08,0.39000000000000057,-0.02000000000000135,13.615,13.92,13.44,0.4800000000000004,0.39000000000000057,60341,74178,49962,24216,10136
2016-07-10,14.308,14.5,14.05,0.4499999999999993,0.20999999999999908,14.432,14.54,14.26,0.27999999999999936,-0.09999999999999964,14.058,14.25,13.88,0.3699999999999992,-0.009999999999999787,14.268,14.47,14.15,0.3200000000000003,-0.09999999999999964,67198,83123,47238,35885,-30413
2016-07-17,14.348,14.72,14.17,0.5500000000000007,0.14000000000000057,14.562000000000001,14.74,14.39,0.34999999999999964,0.16000000000000014,14.132,14.27,14.05,0.21999999999999886,0.06999999999999851,14.324,14.63,14.1,0.5300000000000011,0.2900000000000009,64740,79006,42755,36251,-17360
2016-07-24,14.644,14.88,14.47,0.41000000000000014,0.05999999999999872,14.724,14.88,14.55,0.33000000000000007,0.11999999999999922,14.384,14.58,14.28,0.3000000000000007,-0.030000000000001137,14.57,14.78,14.29,0.4900000000000002,-0.120000000000001,63040,102652,35469,67183,56420
2016-07-31,14.292,14.45,14.19,0.2599999999999998,0.09999999999999964,14.458,14.65,14.31,0.33999999999999986,0.3000000000000007,14.158,14.28,14.0,0.27999999999999936,0.10999999999999943,14.316,14.47,14.17,0.3000000000000007,0.21000000000000085,67693,91240,51076,40164,-21866
2016-08-07,15.7,18.78,14.53,4.250000000000002,4.250000000000002,16.744,19.71,14.7,5.010000000000002,5.010000000000002,15.616,18.78,14.42,4.360000000000001,4.360000000000001,16.612,19.63,14.63,4.999999999999998,4.999999999999998,472604,1286431,88649,1197782,527047
2016-08-14,19.592,20.09,19.11,0.9800000000000004,0.3500000000000014,19.894000000000002,20.5,19.23,1.2699999999999996,0.7300000000000004,19.288,19.9,18.79,1.1099999999999994,0.6199999999999974,19.701999999999998,20.38,19.07,1.3099999999999987,1.0500000000000007,229625,368099,169816,198283,50759
2016-08-21,20.192,20.5,19.96,0.5399999999999991,-0.5,20.506,20.91,20.06,0.8500000000000014,0.05000000000000071,19.88,19.97,19.75,0.21999999999999886,-0.05999999999999872,20.131999999999998,20.63,19.95,0.6799999999999997,0.5,261575,383591,161077,222514,-55977
2016-08-28,21.09,21.48,20.74,0.740000000000002,0.740000000000002,21.354,21.67,21.07,0.6000000000000014,0.6000000000000014,20.83,21.15,20.49,0.6600000000000001,0.6600000000000001,21.198,21.59,20.72,0.870000000000001,0.870000000000001,178044,187626,167795,19831,-12457
2016-09-04,22.259999999999998,23.02,21.78,1.2399999999999984,1.2399999999999984,22.65,23.07,22.23,0.8399999999999999,0.7899999999999991,21.69,21.89,21.53,0.35999999999999943,-0.07000000000000028,22.2875,23.03,21.86,1.1700000000000017,-0.28999999999999915,276269,352558,222512,130046,108187
2016-09-11,21.142,21.99,20.36,1.629999999999999,-0.6499999999999986,21.492,22.02,20.94,1.0799999999999983,-0.4800000000000004,20.614,21.12,20.26,0.8599999999999994,-0.4299999999999997,21.116,22.0,20.47,1.5300000000000011,-0.5599999999999987,231490,328845,168327,160518,74272
2016-09-18,20.986,21.44,20.47,0.9700000000000024,-0.5500000000000007,21.144,21.44,20.88,0.5600000000000023,-0.4800000000000004,20.666,20.91,20.3,0.6099999999999994,-0.26000000000000156,20.834,20.99,20.66,0.3299999999999983,-0.3299999999999983,153933,206670,78468,128202,-128202
2016-09-25,21.126,21.75,20.42,1.3299999999999983,1.3199999999999967,21.614,22.47,20.57,1.8999999999999986,1.2399999999999984,20.830000000000002,21.42,20.1,1.3200000000000003,1.2600000000000016,21.386,21.87,20.39,1.4800000000000004,1.3299999999999983,181449,272905,126275,146630,47502
2016-10-02,22.194,22.83,21.79,1.0399999999999991,1.0399999999999991,22.642,23.19,22.19,1.0,0.9800000000000004,21.92,22.54,21.42,1.1199999999999974,0.9299999999999997,22.356,22.9,21.75,1.1499999999999986,1.0700000000000003,211316,315421,152583,162838,-18362
2016-10-09,22.150000000000002,22.82,21.62,1.1999999999999993,-1.1999999999999993,22.334,23.27,21.85,1.4199999999999982,-1.4199999999999982,21.624,22.37,21.17,1.1999999999999993,-1.1999999999999993,21.788,22.41,21.27,1.1400000000000006,-1.1400000000000006,133582,188046,76900,111146,-111146
2016-10-16,21.332,21.4,21.24,0.16000000000000014,0.10999999999999943,21.624,21.87,21.48,0.39000000000000057,0.3100000000000023,21.114,21.28,20.94,0.33999999999999986,0.1700000000000017,21.416,21.67,21.15,0.5200000000000031,0.5100000000000016,65520,72609,56750,15859,15859
2016-10-23,21.626,21.89,21.16,0.7300000000000004,-0.7300000000000004,21.882,22.27,21.31,0.9600000000000009,-0.7900000000000027,20.964,21.51,20.0,1.5100000000000016,-0.8000000000000007,21.323999999999998,21.86,20.43,1.4299999999999997,-1.4299999999999997,83348,128166,56692,71474,71474
2016-10-30,20.482,21.13,19.81,1.3200000000000003,-0.15000000000000213,20.83,21.29,20.4,0.8900000000000006,-0.8100000000000023,19.666,20.46,18.14,2.3200000000000003,-2.3200000000000003,20.054,21.13,18.4,2.7300000000000004,-2.7300000000000004,174054,312172,90344,221828,141254
2016-11-06,19.746000000000002,20.76,18.6,2.16,1.509999999999998,20.64,21.0,20.03,0.9699999999999989,0.9699999999999989,19.53,20.11,18.6,1.509999999999998,1.509999999999998,20.396,21.0,20.02,0.9800000000000004,0.9800000000000004,215302,276440,173640,102800,3927
2016-11-13,21.314,22.0,21.0,1.0,1.0,21.918,22.79,21.46,1.3299999999999983,1.2899999999999991,21.22,21.88,20.85,1.0299999999999976,1.0299999999999976,21.72,22.65,21.26,1.389999999999997,1.389999999999997,173018,210505,140528,69977,15569
2016-11-20,22.6525,22.9,22.51,0.389999999999997,-0.09999999999999787,22.8825,22.9,22.83,0.07000000000000028,0.07000000000000028,22.362499999999997,22.47,22.15,0.3200000000000003,0.3200000000000003,22.705,22.9,22.45,0.4499999999999993,0.4499999999999993,87791,123316,60808,62508,-62508
2016-11-27,22.184,23.72,19.55,4.169999999999998,-3.349999999999998,22.732,23.93,20.7,3.2300000000000004,-3.1999999999999993,21.282,22.9,19.44,3.4599999999999973,-3.1099999999999994,21.637999999999998,23.43,19.93,3.5,-3.3500000000000014,239086,390970,114454,276516,-176780
2016-12-04,20.432000000000002,20.69,20.2,0.490000000000002,0.26000000000000156,21.182,23.0,20.64,2.3599999999999994,2.3000000000000007,20.2,20.31,20.06,0.25,0.019999999999999574,20.976,22.99,20.36,2.629999999999999,2.479999999999997,259109,801114,96264,704850,685389
2016-12-11,22.25,23.0,21.7,1.3000000000000007,-0.6999999999999993,22.477999999999998,23.16,22.08,1.0800000000000018,-0.6600000000000001,21.768,22.03,21.64,0.39000000000000057,0.35999999999999943,22.076,22.32,21.72,0.6000000000000014,0.21999999999999886,177077,292728,112467,180261,50096
2016-12-18,22.818,23.5,22.39,1.1099999999999994,0.10999999999999943,23.152,23.62,22.56,1.0600000000000023,-0.38000000000000256,22.446,22.67,22.22,0.45000000000000284,0.030000000000001137,22.774,23.38,22.48,0.8999999999999986,-0.09999999999999787,119422,191456,53144,138312,-49063
2016-12-25,22.22,22.67,21.83,0.8400000000000034,-0.8200000000000003,22.315,22.78,21.85,0.9299999999999997,-0.9299999999999997,21.744999999999997,22.31,21.11,1.1999999999999993,-1.1999999999999993,21.9025,22.5,21.27,1.2300000000000004,-1.2300000000000004,86796,123826,66734,57092,44175
2017-01-01,21.442500000000003,21.91,21.01,0.8999999999999986,-0.41000000000000014,21.697499999999998,21.91,21.34,0.5700000000000003,-0.5199999999999996,21.0825,21.26,20.88,0.38000000000000256,-0.2900000000000027,21.245,21.61,20.89,0.7199999999999989,-0.7199999999999989,110300,125311,91505,33806,-33806
2017-01-08,21.638,22.42,20.97,1.4500000000000028,1.4500000000000028,22.158,23.0,21.32,1.6799999999999997,1.6799999999999997,21.486,22.26,20.87,1.3900000000000006,1.3900000000000006,22.018,22.89,21.26,1.629999999999999,1.629999999999999,154266,260611,94260,166351,-2183
2017-01-15,21.8,22.81,20.61,2.1999999999999993,-2.1999999999999993,21.9525,22.81,21.13,1.6799999999999997,-1.6799999999999997,21.09,21.84,20.54,1.3000000000000007,-1.3000000000000007,21.265,22.18,20.61,1.5700000000000003,-1.5700000000000003,136790,177889,96085,81804,4911
2017-01-22,21.014,21.54,20.58,0.9600000000000009,0.38000000000000256,21.448,21.77,21.0,0.7699999999999996,0.6099999999999994,20.876,21.02,20.54,0.4800000000000004,0.4200000000000017,21.156,21.44,20.92,0.5199999999999996,0.4800000000000004,109251,177763,71196,106567,-86288
2017-01-29,20.91,21.36,20.56,0.8000000000000007,-0.48999999999999844,21.23,21.52,20.94,0.5799999999999983,0.16000000000000014,20.552,20.81,20.15,0.6600000000000001,-0.019999999999999574,20.888,21.48,20.35,1.129999999999999,0.3200000000000003,87664,106632,76385,30247,27448
2017-02-05,21.21,22.0,20.71,1.2899999999999991,-0.3000000000000007,21.562,22.38,20.89,1.4899999999999984,0.4200000000000017,20.708,21.06,20.3,0.759999999999998,0.2699999999999996,21.067999999999998,21.87,20.74,1.1300000000000026,1.0100000000000016,145219,242728,75496,167232,129212
