Date,CHNR_stock_Open_average,CHNR_stock_Open_max,CHNR_stock_Open_min,CHNR_stock_Open_volatility,CHNR_stock_Open_change,CHNR_stock_High_average,CHNR_stock_High_max,CHNR_stock_High_min,CHNR_stock_High_volatility,CHNR_stock_High_change,CHNR_stock_Low_average,CHNR_stock_Low_max,CHNR_stock_Low_min,CHNR_stock_Low_volatility,CHNR_stock_Low_change,CHNR_stock_Close_average,CHNR_stock_Close_max,CHNR_stock_Close_min,CHNR_stock_Close_volatility,CHNR_stock_Close_change,CHNR_stock_Volume_average,CHNR_stock_Volume_max,CHNR_stock_Volume_min,CHNR_stock_Volume_volatility,CHNR_stock_Volume_change
2016-08-07,2.0572,2.2640000000000002,1.81,0.4540000000000002,-0.18800000000000017,2.1408,2.3,1.98,0.31999999999999984,-0.22999999999999998,1.8780000000000001,2.11,1.78,0.32999999999999985,-0.24999999999999978,1.9771999999999998,2.15,1.886,0.264,-0.264,22190,48557,7382,41175,-19465
2016-08-14,1.9568,2.04,1.814,0.22599999999999998,0.11599999999999988,2.0356,2.06,2.004,0.05600000000000005,0.03000000000000025,1.8876,1.96,1.814,0.1459999999999999,0.08599999999999985,1.9629999999999999,2.02,1.9040000000000001,0.11599999999999988,-0.020999999999999908,30763,79237,13948,65289,1785
2016-08-21,1.8319999999999999,1.98,1.64,0.3400000000000001,-0.3400000000000001,1.8964,2.0,1.78,0.21999999999999997,-0.15999999999999992,1.77,1.95,1.64,0.31000000000000005,-0.31000000000000005,1.79,1.95,1.66,0.29000000000000004,-0.25,21750,72696,1670,71026,6705
2016-08-28,1.764,1.9,1.71,0.18999999999999995,0.16999999999999993,1.8338,1.98,1.73,0.25,0.25,1.692,1.74,1.66,0.08000000000000007,0.040000000000000036,1.76,1.81,1.71,0.10000000000000009,0.06000000000000005,53665,173001,4525,168476,168476
2016-09-04,1.8375,1.89,1.74,0.1499999999999999,0.1499999999999999,1.8625,1.89,1.8,0.08999999999999986,0.08999999999999986,1.7375,1.8,1.67,0.13000000000000012,-0.020000000000000018,1.81425,1.86,1.76,0.10000000000000009,0.08000000000000007,39783,88797,4068,84729,59239
2016-09-11,1.7575,1.83,1.6969999999999998,0.13300000000000023,-0.13300000000000023,1.8075,1.87,1.74,0.13000000000000012,-0.040000000000000036,1.705,1.723,1.6969999999999998,0.026000000000000245,-0.026000000000000245,1.7775,1.87,1.73,0.14000000000000012,0.050000000000000044,5695,8052,882,7170,-7170
2016-09-18,1.734,1.77,1.7,0.07000000000000006,0.0,1.8006,1.96,1.703,0.2569999999999999,0.20999999999999996,1.702,1.76,1.65,0.1100000000000001,0.08000000000000007,1.774,1.9,1.7,0.19999999999999996,0.1499999999999999,47876,127114,1366,125748,51824
2016-09-25,1.89225,1.97,1.8519999999999999,0.1180000000000001,-0.02699999999999969,1.9015,1.97,1.86,0.10999999999999988,-0.05599999999999983,1.8205,1.8519999999999999,1.75,0.10199999999999987,-0.08000000000000007,1.8525,1.89,1.83,0.05999999999999983,0.0,6783,12696,516,12180,-2481
2016-10-02,1.776,1.86,1.72,0.14000000000000012,-0.14000000000000012,1.7838,1.86,1.72,0.14000000000000012,-0.14000000000000012,1.689,1.777,1.6,0.17699999999999982,-0.17699999999999982,1.7094,1.777,1.66,0.11699999999999999,-0.11699999999999999,5613,16400,1395,15005,749
2016-10-09,1.6136666666666666,1.67,1.57,0.09999999999999987,-0.09999999999999987,1.664,1.692,1.63,0.062000000000000055,0.02200000000000002,1.6133333333333333,1.67,1.57,0.09999999999999987,-0.09999999999999987,1.654,1.692,1.6,0.09199999999999986,0.02200000000000002,1209,2668,0,2668,961
2016-10-16,1.652,1.7,1.6,0.09999999999999987,-0.06999999999999984,1.6924,1.768,1.61,0.15799999999999992,0.010000000000000009,1.6244,1.7,1.6,0.09999999999999987,0.0,1.6642000000000001,1.768,1.6,0.16799999999999993,0.039999999999999813,3428,11863,143,11720,10103
2016-10-23,1.672,1.7,1.6,0.09999999999999987,0.09999999999999987,1.6862,1.73,1.6,0.1299999999999999,0.1299999999999999,1.6219999999999999,1.7,1.43,0.27,0.09999999999999987,1.6816,1.72,1.6,0.11999999999999988,0.11999999999999988,5170,21986,100,21886,2119
2016-10-30,1.7094,1.74,1.67,0.07000000000000006,-0.06699999999999995,1.728,1.75,1.7,0.050000000000000044,0.0,1.6523999999999999,1.7369999999999999,1.45,0.2869999999999999,-0.2869999999999999,1.663,1.739,1.5,0.2390000000000001,-0.2390000000000001,10221,40744,110,40634,33725
2016-11-06,1.7246,1.88,1.56,0.31999999999999984,0.10999999999999988,1.8794,1.98,1.739,0.24099999999999988,0.10899999999999999,1.6244,1.78,1.5119999999999998,0.26800000000000024,0.040000000000000036,1.7778,1.98,1.62,0.3599999999999999,-0.119,53753,146691,960,145731,8598
2016-11-13,2.5386,5.0,1.66,3.34,0.7900000000000003,3.4198,5.73,1.77,3.9600000000000004,0.9289999999999998,1.8948,2.38,1.61,0.7699999999999998,0.4309999999999998,2.6176000000000004,4.8180000000000005,1.7,3.1180000000000003,0.5800000000000001,599684,2052461,2006,2050455,81506
2016-11-20,2.86,3.3,2.45,0.8499999999999996,0.36999999999999966,3.4325,4.25,2.92,1.33,-1.1400000000000001,2.48,2.65,2.3,0.3500000000000001,0.25,3.0975,3.6,2.87,0.73,-0.5900000000000003,918523,2817406,58782,2758624,-2758624
2016-11-27,2.752,2.96,2.58,0.3799999999999999,-0.3799999999999999,2.826,3.08,2.64,0.43999999999999995,-0.43999999999999995,2.5758,2.69,2.4,0.29000000000000004,-0.11100000000000021,2.7092,2.87,2.58,0.29000000000000004,-0.29000000000000004,53620,122365,8474,113891,-113891
2016-12-04,2.4274,2.59,2.287,0.30299999999999994,-0.27,2.4634,2.62,2.287,0.3330000000000002,-0.1499999999999999,2.3054,2.424,2.18,0.24399999999999977,-0.1559999999999997,2.3668,2.59,2.184,0.4059999999999997,-0.23999999999999977,21589,30309,12558,17751,17751
2016-12-11,2.2304,2.37,2.06,0.31000000000000005,-0.22999999999999998,2.2766,2.37,2.19,0.18000000000000016,-0.18000000000000016,2.1322,2.28,2.06,0.21999999999999975,-0.21999999999999975,2.1633999999999998,2.307,2.06,0.2469999999999999,-0.19700000000000006,18475,33735,11274,22461,9814
2016-12-18,2.1910000000000003,2.43,2.08,0.3500000000000001,0.2450000000000001,2.501,3.08,2.11,0.9700000000000002,0.7650000000000001,2.148,2.37,2.07,0.30000000000000027,0.30000000000000027,2.3098,2.6,2.08,0.52,0.52,322911,1114471,2654,1111817,352288
2016-12-25,2.5525,2.66,2.47,0.18999999999999995,-0.040000000000000036,2.725,2.82,2.66,0.1599999999999997,0.020000000000000018,2.4072500000000003,2.47,2.32,0.15000000000000036,-0.0690000000000004,2.525,2.64,2.47,0.16999999999999993,0.009999999999999787,129748,173254,21228,152026,-5117
2017-01-01,2.5425,2.63,2.45,0.17999999999999972,0.040000000000000036,2.62875,2.65,2.6,0.04999999999999982,0.04999999999999982,2.41125,2.55,2.28,0.27,0.27,2.54,2.58,2.48,0.10000000000000009,0.10000000000000009,86002,185409,20462,164947,-164947
2017-01-08,2.6759999999999997,3.04,2.53,0.5100000000000002,0.14000000000000012,2.8434,3.14,2.61,0.5300000000000002,0.1589999999999998,2.5282,2.6,2.45,0.1499999999999999,0.0389999999999997,2.7004,3.05,2.562,0.488,0.040000000000000036,114795,369714,8599,361115,12827
2017-01-15,2.59075,2.65,2.551,0.09899999999999975,-0.08800000000000008,2.6622500000000002,2.7,2.609,0.09100000000000019,-0.09100000000000019,2.49675,2.52,2.46,0.06000000000000005,0.040000000000000036,2.5825,2.68,2.55,0.13000000000000034,-0.13000000000000034,45447,85682,14489,71193,-71193
2017-01-22,2.3818,2.54,2.29,0.25,-0.16000000000000014,2.4408,2.5839999999999996,2.34,0.24399999999999977,-0.23399999999999954,2.2923999999999998,2.431,2.15,0.28100000000000014,-0.14100000000000001,2.356,2.55,2.28,0.27,-0.25,34216,68462,8605,59857,-12878
2017-01-29,2.312,2.36,2.29,0.06999999999999984,-0.06000000000000005,2.3652,2.39,2.3,0.0900000000000003,-0.0900000000000003,2.2058,2.3,2.121,0.17899999999999983,0.028999999999999915,2.288,2.37,2.17,0.20000000000000018,-0.1200000000000001,33676,60567,14441,46126,-20486
2017-02-05,2.1102,2.18,2.06,0.1200000000000001,-0.08000000000000007,2.1234,2.213,2.08,0.133,-0.11299999999999999,2.054,2.09,2.01,0.08000000000000007,-0.06000000000000005,2.098,2.15,2.08,0.06999999999999984,-0.06000000000000005,13649,19958,9212,10746,-8107
2017-02-12,2.2602,2.43,2.09,0.3400000000000003,0.18000000000000016,2.388,2.65,2.18,0.46999999999999975,0.08999999999999986,2.168,2.31,2.06,0.25,0.04999999999999982,2.286,2.53,2.12,0.4099999999999997,-0.06000000000000005,70797,206156,28065,178091,-3001
2017-02-19,2.2047499999999998,2.25,2.12,0.1299999999999999,0.10999999999999988,2.292,2.46,2.198,0.262,0.052000000000000046,2.1445,2.198,2.11,0.08800000000000008,-0.010000000000000231,2.2,2.26,2.15,0.10999999999999988,-0.03000000000000025,35326,80830,10835,69995,-5830
2017-02-26,2.128,2.17,2.09,0.08000000000000007,-0.020000000000000018,2.218,2.32,2.18,0.13999999999999968,0.0,2.092,2.15,2.05,0.10000000000000009,-0.020000000000000018,2.154,2.2,2.08,0.1200000000000001,-0.06000000000000005,24093,59919,5336,54583,12770
2017-03-05,2.1174,2.15,2.08,0.06999999999999984,0.007000000000000117,2.144,2.19,2.12,0.06999999999999984,-0.020000000000000018,2.054,2.08,2.03,0.050000000000000266,-0.040000000000000036,2.086,2.14,2.03,0.11000000000000032,-0.11000000000000032,17113,35355,8492,26863,-176
2017-03-12,1.9946,2.01,1.98,0.029999999999999805,-0.029999999999999805,2.0192,2.06,2.0,0.06000000000000005,-0.06000000000000005,1.966,1.99,1.9,0.09000000000000008,-0.010000000000000009,1.98,1.99,1.95,0.040000000000000036,-0.010000000000000009,13078,22413,2765,19648,-18723
2017-03-19,2.0404,2.1,1.95,0.15000000000000013,0.13000000000000012,2.15,2.3,2.02,0.2799999999999998,0.1499999999999999,2.0220000000000002,2.08,1.95,0.13000000000000012,0.13000000000000012,2.078,2.13,1.99,0.1399999999999999,0.1399999999999999,21437,55572,2851,52721,18815
2017-03-26,2.1862,2.246,2.116,0.1299999999999999,0.09600000000000009,2.2266,2.25,2.15,0.10000000000000009,0.10000000000000009,2.1366,2.16,2.1,0.06000000000000005,0.06000000000000005,2.184,2.23,2.12,0.10999999999999988,0.04999999999999982,22396,39828,8041,31787,7637
2017-04-02,2.2316000000000003,2.29,2.18,0.10999999999999988,-0.06000000000000005,2.5242,3.45,2.24,1.21,1.21,2.1826,2.193,2.17,0.02300000000000013,0.010000000000000231,2.266,2.48,2.17,0.31000000000000005,0.31000000000000005,740075,3660898,3236,3657662,3657662
2017-04-09,2.46,2.55,2.38,0.16999999999999993,-0.1299999999999999,2.695,2.9,2.55,0.3500000000000001,-0.21999999999999975,2.3575,2.43,2.26,0.17000000000000037,-0.0900000000000003,2.44,2.53,2.4,0.1299999999999999,-0.10999999999999988,149379,256998,48707,208291,-52370
2017-04-16,2.464,2.6,2.305,0.29499999999999993,0.07000000000000028,2.5540000000000003,2.74,2.41,0.33000000000000007,0.11000000000000032,2.3216,2.37,2.26,0.11000000000000032,-0.058000000000000274,2.42,2.53,2.32,0.20999999999999996,-0.20999999999999996,31695,43006,18447,24559,-16972
2017-04-23,2.4068,2.45,2.35,0.10000000000000009,-0.08000000000000007,2.492,2.61,2.38,0.22999999999999998,-0.050000000000000266,2.3042,2.39,2.19,0.20000000000000018,-0.06999999999999984,2.362,2.49,2.22,0.27,-0.07999999999999963,59563,186953,10400,176553,58417
2017-04-30,2.242,2.33,2.2,0.1299999999999999,-0.1299999999999999,2.319,2.386,2.249,0.137,-0.137,2.156,2.22,2.1,0.1200000000000001,-0.06000000000000005,2.2,2.24,2.15,0.0900000000000003,0.009999999999999787,31443,70513,14362,56151,-3678
2017-05-07,2.2272,2.266,2.18,0.08599999999999985,-0.029999999999999805,2.292,2.44,2.18,0.2599999999999998,-0.06999999999999984,2.148,2.19,2.08,0.10999999999999988,-0.07000000000000028,2.168,2.24,2.08,0.16000000000000014,-0.04999999999999982,26637,62665,5258,57407,4358
2017-05-14,2.2644,2.35,2.17,0.18000000000000016,0.15200000000000014,2.3931999999999998,2.66,2.17,0.4900000000000002,0.18999999999999995,2.2198,2.31,2.148,0.16199999999999992,0.16199999999999992,2.286,2.39,2.17,0.2200000000000002,0.1499999999999999,47391,196134,2532,193602,16391
2017-05-21,2.2436,2.3369999999999997,2.17,0.16699999999999982,-0.16699999999999982,2.3278,2.38,2.26,0.1200000000000001,0.040999999999999925,2.206,2.23,2.17,0.06000000000000005,-0.06000000000000005,2.234,2.28,2.2,0.07999999999999963,0.04999999999999982,22443,51915,2245,49670,32354
2017-05-28,2.34025,2.378,2.313,0.06499999999999995,0.016999999999999904,2.4025,2.43,2.37,0.06000000000000005,0.050000000000000266,2.2824999999999998,2.32,2.21,0.10999999999999988,-0.08999999999999986,2.375,2.43,2.32,0.11000000000000032,0.050000000000000266,14079,30838,962,29876,27262
2017-06-04,2.3002,2.41,2.231,0.17900000000000027,0.06899999999999995,2.3928,2.44,2.35,0.08999999999999986,-0.08999999999999986,2.2528,2.3,2.2230000000000003,0.07699999999999951,0.06899999999999995,2.324,2.4,2.25,0.1499999999999999,-0.009999999999999787,21599,47097,3410,43687,-39278
2017-06-11,2.23,2.3,2.14,0.1599999999999997,-0.1599999999999997,2.2698,2.35,2.18,0.16999999999999993,-0.16999999999999993,2.1714,2.227,2.05,0.17700000000000005,-0.15000000000000036,2.2,2.32,2.05,0.27,-0.27,24604,35308,13589,21719,-3230
2017-06-18,2.004,2.08,1.95,0.13000000000000012,-0.09999999999999987,2.0868,2.21,2.0,0.20999999999999996,-0.20999999999999996,1.956,2.05,1.9,0.1499999999999999,-0.1499999999999999,2.012,2.09,1.95,0.1399999999999999,-0.11999999999999988,17210,27489,12174,15315,-10692
2017-06-25,2.0576,2.2,1.9580000000000002,0.242,0.2300000000000002,2.16,2.32,1.97,0.34999999999999987,0.32000000000000006,1.9976,2.1,1.92,0.18000000000000016,0.18000000000000016,2.066,2.21,1.94,0.27,0.16000000000000014,27979,52963,5073,47890,26548
2017-07-02,2.094,2.1109999999999998,2.08,0.030999999999999694,-0.01599999999999957,2.13025,2.171,2.1,0.07099999999999973,-0.04999999999999982,2.03525,2.08,2.0,0.08000000000000007,-0.06099999999999994,2.04,2.09,2.0,0.08999999999999986,-0.06999999999999984,6539,12069,2629,9440,-9440
2017-07-09,2.04,2.08,1.96,0.1200000000000001,0.1200000000000001,2.13,2.21,2.02,0.18999999999999995,0.18999999999999995,2.012,2.07,1.94,0.1299999999999999,0.08000000000000007,2.066,2.08,2.01,0.07000000000000028,0.07000000000000028,21231,54052,1830,52222,39024
2017-07-16,2.025,2.03,2.02,0.009999999999999787,0.009999999999999787,2.0425,2.07,2.02,0.04999999999999982,0.020000000000000018,2.0175,2.03,2.0,0.029999999999999805,0.029999999999999805,2.0324999999999998,2.06,2.01,0.050000000000000266,0.03000000000000025,1838,4592,601,3991,-157
2017-07-23,2.064,2.15,2.02,0.1299999999999999,0.0,2.1478,2.23,2.05,0.18000000000000016,-0.18000000000000016,2.032,2.05,2.0,0.04999999999999982,0.009999999999999787,2.068,2.22,2.0,0.2200000000000002,-0.17000000000000037,20326,34815,208,34607,-34607
2017-07-30,1.992,2.05,1.94,0.10999999999999988,-0.09999999999999987,2.0348,2.08,1.96,0.1200000000000001,-0.11399999999999988,1.906,1.94,1.88,0.06000000000000005,0.030000000000000027,1.936,1.98,1.89,0.09000000000000008,-0.07000000000000006,12145,36324,2718,33606,-33606
2017-08-06,1.9896,2.07,1.922,0.1479999999999999,-0.008000000000000007,2.0724,2.17,1.9869999999999999,0.18300000000000005,-0.0930000000000002,1.942,1.99,1.91,0.08000000000000007,-0.010000000000000009,2.0052,2.08,1.926,0.15400000000000014,-0.10000000000000009,5484,17047,758,16289,3333
2017-08-13,1.9571999999999998,2.01,1.91,0.09999999999999987,0.04499999999999971,2.0318,2.15,1.969,0.18099999999999983,0.029999999999999805,1.92,1.95,1.9,0.050000000000000044,-0.010000000000000009,1.9631999999999998,2.05,1.9169999999999998,0.133,-0.03300000000000014,15432,36329,5700,30629,-10252
2017-08-20,2.01,2.07,1.95,0.11999999999999988,0.050000000000000044,2.064,2.1,2.04,0.06000000000000005,0.029999999999999805,1.9432,1.98,1.93,0.050000000000000044,0.013000000000000123,1.9958,2.05,1.94,0.10999999999999988,0.05099999999999971,11770,18886,3079,15807,-2477
2017-08-27,1.9886,2.02,1.97,0.050000000000000044,-0.009000000000000119,2.066,2.09,2.02,0.06999999999999984,-0.04999999999999982,1.9607999999999999,1.99,1.944,0.04600000000000004,0.006000000000000005,1.996,2.07,1.95,0.11999999999999988,0.06000000000000005,8799,15415,4554,10861,4587
2017-09-03,1.9735,2.01,1.94,0.06999999999999984,0.029999999999999805,2.01,2.06,1.97,0.09000000000000008,-0.050000000000000266,1.94,1.95,1.93,0.020000000000000018,-0.010000000000000009,1.9475,1.96,1.93,0.030000000000000027,-0.030000000000000027,3824,10140,1109,9031,-7277
2017-09-10,1.9525,1.98,1.93,0.050000000000000044,0.030000000000000027,1.9845,1.992,1.98,0.01200000000000001,-0.0009999999999998899,1.9375,1.95,1.92,0.030000000000000027,0.030000000000000027,1.9497499999999999,1.97,1.93,0.040000000000000036,0.020000000000000018,2510,4194,420,3774,-1556
2017-09-17,1.9372,2.0,1.9,0.10000000000000009,-0.10000000000000009,1.9392,2.0,1.901,0.09899999999999998,-0.09000000000000008,1.903,1.95,1.88,0.07000000000000006,-0.05499999999999994,1.908,1.95,1.89,0.06000000000000005,-0.040000000000000036,3567,9215,802,8413,1211
