Date,CHSStock_Open_average,CHSStock_Open_max,CHSStock_Open_min,CHSStock_Open_volatility,CHSStock_Open_change,CHSStock_High_average,CHSStock_High_max,CHSStock_High_min,CHSStock_High_volatility,CHSStock_High_change,CHSStock_Low_average,CHSStock_Low_max,CHSStock_Low_min,CHSStock_Low_volatility,CHSStock_Low_change,CHSStock_Close_average,CHSStock_Close_max,CHSStock_Close_min,CHSStock_Close_volatility,CHSStock_Close_change,CHSStock_Volume_average,CHSStock_Volume_max,CHSStock_Volume_min,CHSStock_Volume_volatility,CHSStock_Volume_change
2016-01-03,10.604,11.02,10.11,0.9100000000000001,0.9100000000000001,11.026,11.41,10.66,0.75,0.5399999999999991,10.526,10.88,10.04,0.8400000000000016,0.8400000000000016,10.858,11.13,10.59,0.5400000000000009,0.35999999999999943,4444678,7544144,2294051,5250093,3188229
2016-01-10,10.576,11.0,10.1,0.9000000000000004,-0.9000000000000004,10.734,11.13,10.25,0.8800000000000008,-0.8800000000000008,10.272,10.7,9.9,0.7999999999999989,-0.7999999999999989,10.432,10.8,10.14,0.6600000000000001,-0.6600000000000001,2663145,4371816,1821135,2550681,-2550681
2016-01-17,10.1,10.22,9.9,0.3200000000000003,-0.040000000000000924,10.3025,10.41,10.26,0.15000000000000036,0.0,9.85,9.97,9.69,0.28000000000000114,0.02000000000000135,10.075,10.13,10.04,0.09000000000000163,0.030000000000001137,2441949,2498925,2275642,223283,223283
2016-01-24,9.97,10.13,9.75,0.3800000000000008,0.09000000000000163,10.18,10.46,10.01,0.45000000000000107,0.41000000000000014,9.814,10.08,9.61,0.47000000000000064,0.47000000000000064,10.012,10.39,9.69,0.7000000000000011,0.7000000000000011,2098833,2937244,1431027,1506217,664609
2016-01-31,10.216,10.37,10.01,0.35999999999999943,-0.2900000000000009,10.37,10.57,10.03,0.5400000000000009,-0.5400000000000009,10.006,10.23,9.7,0.5300000000000011,-0.46000000000000085,10.15,10.39,9.73,0.6600000000000001,-0.6600000000000001,2068738,2304020,1632301,671719,193987
2016-02-07,9.858,10.12,9.64,0.47999999999999865,0.20999999999999908,10.081999999999999,10.2,10.0,0.1999999999999993,-0.019999999999999574,9.716,9.82,9.62,0.20000000000000107,-0.02000000000000135,9.898,10.06,9.75,0.3100000000000005,-0.2400000000000002,2236460,2826900,1480718,1346182,67068
2016-02-14,10.3825,10.66,9.9,0.7599999999999998,0.6999999999999993,10.692499999999999,10.89,10.45,0.4400000000000013,0.20000000000000107,10.2325,10.53,9.85,0.6799999999999997,0.370000000000001,10.497499999999999,10.7,10.26,0.4399999999999995,0.08999999999999986,2995603,3219864,2684875,534989,-77075
2016-02-21,11.312,12.59,10.34,2.25,2.25,11.846,13.82,10.79,3.030000000000001,1.9900000000000002,11.064,12.25,10.24,2.01,2.01,11.482,12.6,10.63,1.9699999999999989,1.9699999999999989,6459798,16372128,3385403,12986725,-738616
2016-02-28,12.764000000000001,13.07,12.56,0.5099999999999998,0.4900000000000002,12.992,13.15,12.82,0.33000000000000007,0.120000000000001,12.552,12.75,12.44,0.3100000000000005,0.2599999999999998,12.794,13.05,12.55,0.5,0.040000000000000924,2757039,3655438,1799122,1856316,-1004033
2016-03-06,12.852,13.03,12.75,0.27999999999999936,0.0,13.032,13.17,12.9,0.2699999999999996,-0.2400000000000002,12.686,12.91,12.49,0.41999999999999993,-0.14000000000000057,12.842,13.02,12.66,0.35999999999999943,-0.23000000000000043,2479767,3440262,1503802,1936460,-1936460
