Date,SFStock_Open_average,SFStock_Open_max,SFStock_Open_min,SFStock_Open_volatility,SFStock_Open_change,SFStock_High_average,SFStock_High_max,SFStock_High_min,SFStock_High_volatility,SFStock_High_change,SFStock_Low_average,SFStock_Low_max,SFStock_Low_min,SFStock_Low_volatility,SFStock_Low_change,SFStock_Close_average,SFStock_Close_max,SFStock_Close_min,SFStock_Close_volatility,SFStock_Close_change,SFStock_Volume_average,SFStock_Volume_max,SFStock_Volume_min,SFStock_Volume_volatility,SFStock_Volume_change
2016-01-03,39.88,41.45,37.79,3.6600000000000037,-3.6000000000000014,40.1,41.67,37.83,3.8400000000000034,-3.690000000000005,38.86,40.83,36.42,4.409999999999997,-4.1299999999999955,39.156,41.44,36.46,4.979999999999997,-4.979999999999997,816950,973686,545179,428507,-28152
2016-01-10,36.25,37.36,34.7,2.6599999999999966,-1.8999999999999986,36.564,37.37,35.2,2.1699999999999946,-1.529999999999994,35.176,36.4,34.23,2.1700000000000017,-1.6300000000000026,35.904,37.14,35.09,2.049999999999997,-1.1699999999999946,862795,1146632,619500,527132,238461
2016-01-17,34.32,35.68,33.81,1.8699999999999974,-1.8500000000000014,34.71,35.76,34.15,1.6099999999999994,-1.2199999999999989,33.3825,34.2,32.63,1.5700000000000003,-0.6200000000000045,33.9375,34.68,33.16,1.5200000000000031,-0.7000000000000028,956290,1133232,802113,331119,47051
2016-01-24,33.141999999999996,33.69,32.26,1.4299999999999997,-0.6599999999999966,33.716,34.35,33.16,1.1900000000000048,-0.3999999999999986,32.478,32.93,31.96,0.9699999999999989,0.8299999999999983,32.93,33.46,32.04,1.4200000000000017,1.4200000000000017,851639,1005688,603250,402438,-230972
2016-01-31,31.93,33.21,30.78,2.4299999999999997,-1.490000000000002,32.344,33.46,31.5,1.9600000000000009,-1.2199999999999989,30.983999999999998,32.72,29.43,3.289999999999999,-1.5700000000000003,31.65,33.18,30.83,2.3500000000000014,-1.9600000000000009,834425,1066747,643435,423312,174582
2016-02-07,30.068,30.89,29.42,1.4699999999999989,-0.7399999999999984,30.54,31.63,29.5,2.129999999999999,-0.6600000000000001,29.386,30.19,28.57,1.620000000000001,-0.5500000000000007,29.944,30.51,29.16,1.3500000000000014,-0.5800000000000018,668348,816985,532717,284268,-153493
2016-02-14,31.0,31.88,30.03,1.8499999999999979,0.9599999999999973,31.52,32.07,30.84,1.2300000000000004,0.4400000000000013,30.4775,31.06,29.31,1.75,1.2800000000000011,31.225,31.8,30.8,1.0,0.379999999999999,850767,1035903,631443,404460,-163985
2016-02-21,28.314,30.07,26.5,3.5700000000000003,-0.7800000000000011,29.11,30.7,26.99,3.710000000000001,-0.4399999999999977,27.400000000000002,29.1,25.0,4.100000000000001,1.0300000000000011,28.412,29.57,26.73,2.84,0.5899999999999999,1795138,2484295,1295123,1189172,-873111
2016-02-28,30.276,31.4,29.22,2.1799999999999997,1.8299999999999983,30.976,32.1,29.6,2.5,2.5,30.022,31.36,28.9,2.460000000000001,2.460000000000001,30.694,31.97,28.96,3.009999999999998,3.009999999999998,653853,922661,416787,505874,189205
2016-03-06,31.09,31.54,30.74,0.8000000000000007,-0.7199999999999989,31.572,32.17,30.86,1.3100000000000023,-0.18000000000000327,30.55,31.35,29.86,1.490000000000002,-0.7300000000000004,31.098000000000003,32.03,30.37,1.6600000000000001,-0.08999999999999986,468361,564799,398130,166669,-99227
2016-03-13,30.516,31.74,29.67,2.0699999999999967,-1.5899999999999999,31.082,31.86,30.48,1.379999999999999,-0.6400000000000006,29.872,31.06,28.88,2.1799999999999997,-1.0599999999999987,30.484,31.31,29.78,1.5299999999999976,-0.16999999999999815,811151,1616614,431232,1185382,1185382
2016-03-20,30.28,31.11,28.92,2.1899999999999977,-2.1899999999999977,30.535,31.61,29.17,2.4399999999999977,-2.4399999999999977,29.5125,30.62,28.07,2.5500000000000007,-2.5500000000000007,29.9775,31.01,29.08,1.9300000000000033,-1.9300000000000033,530006,658416,342208,316208,178865
2016-03-27,29.23,29.76,28.64,1.120000000000001,-0.17999999999999972,29.816,30.54,29.2,1.3399999999999999,0.4200000000000017,28.85,29.68,28.12,1.5599999999999987,-0.08999999999999986,29.47,29.88,28.81,1.0700000000000003,0.7600000000000016,514727,629999,329772,300227,99836
2016-04-03,28.642,29.6,28.0,1.6000000000000014,-1.4000000000000021,29.172,30.06,28.29,1.7699999999999996,-1.7699999999999996,27.938,28.89,27.33,1.5600000000000023,-1.5600000000000023,28.316,29.11,27.49,1.620000000000001,-1.5800000000000018,649385,850719,431384,419335,204681
2016-04-10,29.39,31.16,27.7,3.460000000000001,3.460000000000001,30.338,31.78,28.6,3.1799999999999997,2.7799999999999976,29.216,30.74,27.54,3.1999999999999993,3.1999999999999993,29.922,31.19,27.97,3.2200000000000024,2.8200000000000003,691925,979716,432681,547035,-26499
2016-04-17,31.945999999999998,33.48,30.41,3.0699999999999967,3.0699999999999967,32.838,34.38,31.45,2.9300000000000033,2.9300000000000033,31.884,33.48,30.41,3.0699999999999967,3.0699999999999967,32.652,34.24,31.27,2.9700000000000024,2.9700000000000024,676588,920474,497601,422873,422873
2016-04-24,33.763999999999996,34.08,33.32,0.759999999999998,-0.759999999999998,34.028,34.32,33.46,0.8599999999999994,-0.759999999999998,33.298,33.74,32.57,1.1700000000000017,-0.740000000000002,33.653999999999996,34.14,32.91,1.230000000000004,-0.7600000000000051,600802,732148,420107,312041,55706
2016-05-01,31.896,32.79,30.96,1.8299999999999983,-1.8299999999999983,32.232,33.17,31.52,1.6500000000000021,-1.6500000000000021,31.168,32.34,30.56,1.7800000000000047,-1.7800000000000047,31.86,33.17,31.28,1.8900000000000006,-1.8900000000000006,732935,950856,518521,432335,-374259
2016-05-08,32.724000000000004,34.09,30.62,3.4700000000000024,2.4300000000000033,34.002,34.77,31.74,3.0300000000000047,2.7300000000000004,32.306,33.48,30.62,2.859999999999996,2.289999999999999,33.226,34.23,31.06,3.169999999999998,2.4400000000000013,1195651,2513845,690684,1823161,-86079
2016-05-15,34.364,35.54,33.49,2.049999999999997,1.6799999999999997,35.464,36.26,34.27,1.9899999999999949,1.9899999999999949,34.112,35.17,33.47,1.7000000000000028,1.6799999999999997,34.903999999999996,36.07,33.8,2.270000000000003,2.200000000000003,965793,1512041,786520,725521,68894
2016-05-22,36.676,37.2,35.98,1.220000000000006,1.220000000000006,37.252,38.02,36.32,1.7000000000000028,1.7000000000000028,36.43,37.2,35.45,1.75,1.75,36.924,37.87,35.69,2.1799999999999997,2.1799999999999997,836871,1034776,649399,385377,-331627
2016-05-29,37.75,38.12,37.34,0.779999999999994,-0.37999999999999545,38.1375,38.47,37.74,0.7299999999999969,-0.7299999999999969,37.16,37.7,36.38,1.3200000000000003,-1.3200000000000003,37.725,38.19,36.98,1.2100000000000009,-0.8000000000000043,717597,817746,500116,317630,-18305
2016-06-05,37.18,38.08,35.91,2.1700000000000017,-1.1700000000000017,37.56,38.52,35.99,2.530000000000001,-2.530000000000001,36.694,37.64,35.19,2.450000000000003,-1.7899999999999991,37.122,38.12,35.44,2.6799999999999997,-2.6799999999999997,604548,767575,480472,287103,-109795
2016-06-12,34.274,35.08,33.87,1.2100000000000009,-0.8699999999999974,34.976,35.46,34.23,1.230000000000004,-0.5399999999999991,33.92,34.63,33.31,1.3200000000000003,-0.5500000000000043,34.31,34.78,33.96,0.8200000000000003,-0.45000000000000284,1052845,1982291,734007,1248284,1136413
2016-06-19,34.897999999999996,35.64,33.62,2.020000000000003,-1.6099999999999994,35.36,36.36,34.11,2.25,-1.6199999999999974,34.364000000000004,35.24,32.53,2.710000000000001,-2.4399999999999977,34.728,36.34,32.55,3.7900000000000063,-2.470000000000006,794381,1394115,577572,816543,584133
2016-06-26,31.118000000000002,31.73,30.44,1.2899999999999991,-0.46999999999999886,31.504,31.82,31.13,0.6900000000000013,0.030000000000001137,30.234,30.76,29.8,0.9600000000000009,0.8100000000000023,30.83,31.45,30.31,1.1400000000000006,0.6600000000000001,902099,1150639,728933,421706,-392009
2016-07-03,29.8525,30.47,28.85,1.6199999999999974,0.03999999999999915,30.3325,30.79,29.72,1.0700000000000003,0.35999999999999943,29.285,30.23,28.49,1.740000000000002,1.2699999999999996,29.8225,30.62,29.25,1.370000000000001,1.370000000000001,886370,948126,811656,136470,-103163
2016-07-10,32.296,33.35,31.03,2.3200000000000003,2.3200000000000003,32.672,33.51,31.39,2.1199999999999974,2.039999999999999,31.958,32.74,30.77,1.9700000000000024,1.9700000000000024,32.348,33.28,31.23,2.0500000000000007,2.0500000000000007,631614,684876,562367,122509,-102064
2016-07-17,33.422,33.91,32.85,1.0599999999999952,0.9699999999999989,33.838,34.2,33.44,0.7600000000000051,0.7600000000000051,33.152,33.59,32.85,0.740000000000002,0.740000000000002,33.662,34.18,33.23,0.9500000000000028,0.8399999999999963,355528,512563,274084,238479,74539
2016-07-24,34.504,34.92,34.11,0.8100000000000023,0.740000000000002,34.99,35.5,34.45,1.0499999999999972,1.0499999999999972,34.33,34.64,33.98,0.6600000000000037,0.6600000000000037,34.839999999999996,35.35,34.23,1.1200000000000045,1.1200000000000045,479476,850908,309438,541470,541470
2016-07-31,35.83,36.55,35.02,1.529999999999994,1.1699999999999946,36.51,37.49,35.36,2.1300000000000026,1.5100000000000051,35.158,36.39,33.61,2.780000000000001,1.4699999999999989,35.796,37.25,34.0,3.25,2.1300000000000026,1098018,1561083,808773,752310,-134953
2016-08-07,36.8,37.41,36.01,1.3999999999999986,-1.3999999999999986,36.992,37.67,36.37,1.3000000000000043,-1.3000000000000043,36.342,36.98,35.63,1.3499999999999943,-1.3499999999999943,36.632,37.15,36.31,0.8399999999999963,-0.8200000000000003,357282,457548,241050,216498,-148263
2016-08-14,37.058,37.36,36.47,0.8900000000000006,0.7100000000000009,37.526,37.75,37.35,0.3999999999999986,0.21000000000000085,36.84,37.1,36.36,0.740000000000002,0.5399999999999991,37.312,37.42,37.21,0.21000000000000085,0.17999999999999972,361691,438726,252817,185909,157287
2016-08-21,37.602,37.85,37.27,0.5799999999999983,0.5799999999999983,38.0,38.65,37.38,1.269999999999996,1.269999999999996,37.41,37.65,36.8,0.8500000000000014,0.8500000000000014,37.748,38.31,37.37,0.9400000000000048,0.9400000000000048,328768,484618,220558,264060,264060
2016-08-28,39.208,39.94,38.52,1.4199999999999946,0.37999999999999545,39.576,39.96,39.0,0.9600000000000009,-0.22999999999999687,38.572,39.0,38.2,0.7999999999999972,-0.14999999999999858,39.158,39.82,38.69,1.1300000000000026,-0.0899999999999963,439931,523938,361066,162872,59209
2016-09-04,38.427499999999995,38.97,38.11,0.8599999999999994,-0.6000000000000014,38.915,39.28,38.54,0.740000000000002,-0.23000000000000398,38.045,38.2,37.94,0.2600000000000051,0.15000000000000568,38.255,38.4,38.1,0.29999999999999716,-0.10000000000000142,388748,525810,318284,207526,170128
2016-09-11,37.796,38.19,37.32,0.8699999999999974,0.269999999999996,38.416000000000004,38.95,37.99,0.9600000000000009,-0.9600000000000009,37.36,37.44,37.28,0.1599999999999966,0.03999999999999915,38.036,38.92,37.34,1.5799999999999983,-1.1900000000000048,372253,492715,229244,263471,-21446
2016-09-18,38.75,39.45,38.01,1.4400000000000048,1.2199999999999989,39.194,39.78,38.55,1.230000000000004,1.1300000000000026,38.482,39.2,37.76,1.4400000000000048,1.2600000000000051,38.792,39.48,38.13,1.3499999999999943,0.9499999999999957,368169,555259,226793,328466,1260
2016-09-25,37.656,38.28,37.11,1.1700000000000017,-0.6499999999999986,38.282000000000004,39.09,37.5,1.5900000000000034,-0.2600000000000051,37.044,37.33,36.8,0.5300000000000011,0.14999999999999858,37.634,38.45,37.12,1.3300000000000054,1.0,493588,649316,419939,229377,172263
2016-10-02,39.1,40.03,37.83,2.200000000000003,1.8900000000000006,39.732,40.6,38.63,1.9699999999999989,1.3999999999999986,38.89,39.45,37.83,1.6200000000000045,1.6000000000000014,39.376,40.04,38.34,1.6999999999999957,1.3999999999999986,447272,565234,335227,230007,-83464
2016-10-09,39.466,40.47,38.5,1.9699999999999989,-1.3399999999999963,39.686,40.52,38.66,1.8600000000000065,-1.0800000000000054,38.828,39.84,37.89,1.9500000000000028,-1.5100000000000051,39.088,39.99,38.37,1.6200000000000045,-1.3900000000000006,395061,494288,306356,187932,-162150
2016-10-16,38.522,38.79,37.88,0.9099999999999966,-0.7199999999999989,38.86,39.13,38.59,0.5399999999999991,-0.0799999999999983,38.14,38.38,37.74,0.6400000000000006,-0.269999999999996,38.46,38.95,38.2,0.75,0.1599999999999966,255433,295758,188023,107735,40296
2016-10-23,38.888,39.85,38.03,1.8200000000000003,0.9400000000000048,39.318,40.15,38.69,1.4600000000000009,1.1700000000000017,38.45,39.0,37.96,1.0399999999999991,0.7199999999999989,38.948,39.85,38.33,1.5200000000000031,0.9400000000000048,460150,721361,245599,475762,367220
2016-10-30,38.926,39.59,37.58,2.010000000000005,-1.9699999999999989,39.242,40.06,38.07,1.990000000000002,-1.7199999999999989,38.038,39.11,36.71,2.3999999999999986,-2.3999999999999986,38.339999999999996,39.38,37.16,2.220000000000006,-1.980000000000004,650280,784910,453164,331746,-251316
2016-11-06,40.026,43.61,37.92,5.689999999999998,5.509999999999998,41.688,45.63,38.58,7.050000000000004,7.050000000000004,39.884,43.34,37.53,5.810000000000002,5.280000000000001,41.394,45.55,38.09,7.459999999999994,7.349999999999994,774027,1241994,255579,986415,380196
2016-11-13,47.686,49.85,45.74,4.109999999999999,4.109999999999999,49.3,50.92,47.94,2.980000000000004,2.980000000000004,47.486000000000004,49.72,45.74,3.979999999999997,3.979999999999997,49.0,50.63,47.57,3.0600000000000023,3.0600000000000023,601152,784616,406175,378441,-181849
2016-11-20,50.5,50.63,50.26,0.37000000000000455,-0.030000000000001137,50.7025,50.8,50.6,0.19999999999999574,-0.030000000000001137,49.7775,50.08,49.59,0.4899999999999949,0.4899999999999949,50.465,50.76,49.98,0.7800000000000011,0.5400000000000063,447530,659728,132360,527368,-527368
2016-11-27,49.858,50.46,49.0,1.4600000000000009,0.75,50.422000000000004,51.35,49.63,1.7199999999999989,0.4300000000000068,49.314,50.11,48.74,1.3699999999999974,0.6099999999999994,49.676,50.93,48.91,2.020000000000003,0.6200000000000045,413239,505966,316338,189628,-155852
2016-12-04,51.327999999999996,52.72,50.28,2.4399999999999977,1.9799999999999969,51.918,52.88,50.79,2.0900000000000034,1.6199999999999974,50.362,51.42,49.46,1.9600000000000009,1.5300000000000011,51.52,52.43,50.22,2.210000000000001,1.8400000000000034,406232,571914,276153,295761,79641
2016-12-11,51.448,51.96,50.18,1.7800000000000011,-0.0799999999999983,52.096000000000004,52.6,51.62,0.980000000000004,-0.29999999999999716,50.364,51.39,49.85,1.5399999999999991,-0.22999999999999687,51.038000000000004,51.6,50.28,1.3200000000000003,-0.8100000000000023,591205,1042408,343892,698516,698516
2016-12-18,51.262,52.3,50.02,2.279999999999994,1.4699999999999989,51.832,52.36,50.85,1.509999999999998,0.8599999999999994,50.684,51.3,49.51,1.7899999999999991,1.4699999999999989,51.478,52.36,50.02,2.3399999999999963,1.6799999999999997,344575,493931,192324,301607,-301607
