Date,AFLYY_stock_Open_average,AFLYY_stock_Open_max,AFLYY_stock_Open_min,AFLYY_stock_Open_volatility,AFLYY_stock_Open_change,AFLYY_stock_High_average,AFLYY_stock_High_max,AFLYY_stock_High_min,AFLYY_stock_High_volatility,AFLYY_stock_High_change,AFLYY_stock_Low_average,AFLYY_stock_Low_max,AFLYY_stock_Low_min,AFLYY_stock_Low_volatility,AFLYY_stock_Low_change,AFLYY_stock_Close_average,AFLYY_stock_Close_max,AFLYY_stock_Close_min,AFLYY_stock_Close_volatility,AFLYY_stock_Close_change,AFLYY_stock_Volume_average,AFLYY_stock_Volume_max,AFLYY_stock_Volume_min,AFLYY_stock_Volume_volatility,AFLYY_stock_Volume_change
2016-01-03,8.056000000000001,8.46,7.76,0.7000000000000011,0.7000000000000011,8.136,8.47,7.87,0.6000000000000005,0.6000000000000005,7.992,8.25,7.71,0.54,0.54,8.034,8.25,7.87,0.3799999999999999,0.3799999999999999,5436,9538,3508,6030,-2416
2016-01-10,8.241999999999999,8.37,8.05,0.3199999999999985,-0.3199999999999985,8.276,8.38,8.06,0.3200000000000003,-0.3200000000000003,8.192,8.37,8.04,0.33000000000000007,-0.33000000000000007,8.232,8.37,8.04,0.33000000000000007,-0.33000000000000007,5738,11202,892,10310,1757
2016-01-17,8.08,8.16,8.0,0.16000000000000014,-0.16000000000000014,8.08,8.16,8.0,0.16000000000000014,-0.16000000000000014,8.01,8.11,7.91,0.1999999999999993,-0.1999999999999993,8.01,8.11,7.91,0.1999999999999993,-0.1999999999999993,2242,3522,963,2559,2559
2016-01-24,8.285,8.57,7.87,0.7000000000000002,-0.54,8.337499999999999,8.62,8.01,0.6099999999999994,-0.41999999999999993,8.1825,8.52,7.86,0.6599999999999993,-0.5099999999999989,8.29,8.62,8.01,0.6099999999999994,-0.41999999999999993,72093,207469,651,206818,206818
2016-01-31,8.148,8.27,7.92,0.34999999999999964,-0.09999999999999964,8.208,8.36,8.13,0.22999999999999865,-0.1899999999999995,8.092,8.22,7.84,0.3800000000000008,-0.05000000000000071,8.18,8.36,8.11,0.25,-0.1899999999999995,4955,14250,156,14094,-14094
2016-02-07,7.7700000000000005,7.9,7.69,0.20999999999999996,-0.040000000000000036,7.806,7.93,7.72,0.20999999999999996,-0.040000000000000036,7.746,7.9,7.67,0.23000000000000043,0.08000000000000007,7.806,7.93,7.72,0.20999999999999996,-0.040000000000000036,2378,4798,320,4478,-4478
2016-02-14,8.88,9.22,8.26,0.9600000000000009,0.9000000000000004,8.983333333333333,9.45,8.26,1.1899999999999995,1.1899999999999995,8.813333333333333,9.15,8.19,0.9600000000000009,0.9600000000000009,8.943333333333333,9.4,8.26,1.1400000000000006,1.1400000000000006,5817,11871,1100,10771,10771
2016-02-21,9.074,9.37,8.86,0.5099999999999998,0.25,9.104,9.38,8.86,0.5200000000000014,0.25,8.988,9.29,8.76,0.5299999999999994,0.2400000000000002,9.066,9.38,8.84,0.5400000000000009,0.2400000000000002,6674,11555,1516,10039,-6957
2016-02-28,9.202,9.45,9.02,0.4299999999999997,0.3999999999999986,9.256,9.48,9.05,0.4299999999999997,0.4299999999999997,9.17,9.43,9.01,0.41999999999999993,0.41999999999999993,9.236,9.47,9.01,0.46000000000000085,0.46000000000000085,11382,23069,3845,19224,-2655
2016-03-06,9.16,9.48,9.02,0.46000000000000085,0.41000000000000014,9.24,9.58,9.02,0.5600000000000005,0.3200000000000003,9.108,9.45,8.97,0.47999999999999865,0.41000000000000014,9.202,9.55,9.0,0.5500000000000007,0.2900000000000009,19776,50764,1800,48964,37117
2016-03-13,9.51,9.62,9.35,0.2699999999999996,0.16000000000000014,9.636,9.92,9.42,0.5,0.4800000000000004,9.459999999999999,9.59,9.3,0.28999999999999915,0.28999999999999915,9.6,9.79,9.41,0.379999999999999,0.379999999999999,38286,130337,12611,117726,-115749
2016-03-20,9.1825,9.53,9.04,0.4900000000000002,-0.4900000000000002,9.26,9.54,9.12,0.41999999999999993,-0.41999999999999993,9.149999999999999,9.44,9.0,0.4399999999999995,-0.40000000000000036,9.2225,9.53,9.09,0.4399999999999995,-0.41000000000000014,34207,74612,2502,72110,-16157
2016-03-27,9.31,9.63,9.16,0.47000000000000064,0.010000000000001563,9.414,9.68,9.2,0.4800000000000004,0.16999999999999993,9.26,9.47,9.12,0.3500000000000014,0.08000000000000007,9.374,9.58,9.12,0.46000000000000085,0.23000000000000043,92369,384110,12179,371931,-358786
2016-04-03,9.258,9.62,9.03,0.5899999999999999,-0.41999999999999993,9.362,9.75,9.07,0.6799999999999997,-0.34999999999999964,9.192,9.47,8.9,0.5700000000000003,-0.27000000000000135,9.272,9.5,9.03,0.47000000000000064,-0.23000000000000043,26566,92279,4525,87754,-2813
2016-04-10,9.338,9.45,9.29,0.16000000000000014,-0.019999999999999574,9.39,9.48,9.3,0.17999999999999972,-0.08000000000000007,9.284,9.33,9.25,0.08000000000000007,0.019999999999999574,9.332,9.45,9.27,0.17999999999999972,-0.009999999999999787,10532,19258,2686,16572,11724
2016-04-17,9.288,9.48,9.05,0.4299999999999997,-0.21999999999999886,9.306,9.52,9.07,0.4499999999999993,-0.1999999999999993,9.222,9.45,8.98,0.46999999999999886,-0.2699999999999996,9.258,9.51,9.01,0.5,-0.17999999999999972,12940,26136,350,25786,20700
2016-04-24,9.038,9.19,8.94,0.25,-0.08999999999999986,9.08,9.19,9.01,0.17999999999999972,0.02000000000000135,8.996,9.15,8.9,0.25,-0.07000000000000028,9.07,9.18,8.99,0.1899999999999995,0.040000000000000924,53958,215823,4062,211761,208059
2016-05-01,8.56,9.13,8.14,0.9900000000000002,-0.870000000000001,8.61,9.2,8.19,1.0099999999999998,-0.9399999999999995,8.494,9.1,8.07,1.0299999999999994,-0.9299999999999997,8.566,9.18,8.09,1.0899999999999999,-0.9699999999999989,165843,591737,17285,574452,42568
