Date,PB_stock_Open_average,PB_stock_Open_max,PB_stock_Open_min,PB_stock_Open_volatility,PB_stock_Open_change,PB_stock_High_average,PB_stock_High_max,PB_stock_High_min,PB_stock_High_volatility,PB_stock_High_change,PB_stock_Low_average,PB_stock_Low_max,PB_stock_Low_min,PB_stock_Low_volatility,PB_stock_Low_change,PB_stock_Close_average,PB_stock_Close_max,PB_stock_Close_min,PB_stock_Close_volatility,PB_stock_Close_change,PB_stock_Volume_average,PB_stock_Volume_max,PB_stock_Volume_min,PB_stock_Volume_volatility,PB_stock_Volume_change
2016-03-13,44.912,46.32,44.0,2.3200000000000003,1.1199999999999974,45.788,47.5,44.69,2.8100000000000023,1.9200000000000017,44.25,46.0,43.26,2.740000000000002,1.5399999999999991,45.206,46.6,44.08,2.520000000000003,1.4600000000000009,640355,1348306,361790,986516,911872
2016-03-20,46.0525,46.62,44.95,1.6699999999999946,-1.6699999999999946,46.43,46.87,45.51,1.3599999999999994,-1.3599999999999994,45.2175,45.73,44.22,1.509999999999998,-1.509999999999998,46.0425,46.67,45.44,1.230000000000004,-1.0399999999999991,354808,428745,308975,119770,-2572
2016-03-27,45.775999999999996,46.33,45.21,1.1199999999999974,0.07000000000000028,46.444,47.27,45.75,1.5200000000000031,0.28999999999999915,44.839999999999996,45.47,43.57,1.8999999999999986,-0.1700000000000017,46.098,46.49,45.61,0.8800000000000026,0.6400000000000006,592617,1037086,233740,803346,530110
2016-04-03,45.184,46.19,44.51,1.6799999999999997,-1.6799999999999997,45.656,46.63,45.06,1.5700000000000003,-1.4400000000000048,44.368,45.43,43.28,2.1499999999999986,-1.5,44.796,45.79,43.9,1.8900000000000006,-1.6700000000000017,389369,506202,260808,245394,-40765
2016-04-10,46.75,49.17,44.43,4.740000000000002,4.740000000000002,48.162,50.1,45.91,4.190000000000005,3.75,46.57,48.56,44.38,4.18,4.18,47.612,49.4,44.92,4.479999999999997,4.1299999999999955,506198,682943,347044,335899,123596
2016-04-17,50.488,51.98,48.35,3.6299999999999955,3.059999999999995,51.562,52.29,50.08,2.210000000000001,2.1200000000000045,50.032,51.22,48.21,3.009999999999998,3.009999999999998,51.068,51.9,49.95,1.9499999999999957,1.7999999999999972,477814,585353,341141,244212,107461
2016-04-24,51.83,52.35,51.05,1.3000000000000043,0.6400000000000006,52.746,53.66,51.71,1.9499999999999957,1.9499999999999957,51.182,52.1,50.38,1.7199999999999989,1.7199999999999989,52.048,52.77,51.0,1.7700000000000031,1.7700000000000031,486217,677683,391023,286660,34326
2016-05-01,50.508,52.8,48.34,4.459999999999994,-4.459999999999994,50.894,53.01,48.91,4.100000000000001,-4.100000000000001,49.602,52.05,47.88,4.169999999999995,-4.169999999999995,49.946,52.29,48.59,3.6999999999999957,-3.6999999999999957,527210,705248,433959,271289,15660
2016-05-08,49.73,50.41,48.86,1.5499999999999972,0.740000000000002,50.59,51.09,49.52,1.5700000000000003,1.0700000000000003,49.088,49.98,48.25,1.7299999999999969,-0.4299999999999997,49.56,50.43,48.47,1.9600000000000009,-0.6000000000000014,389996,587111,235026,352085,-202856
2016-05-15,49.786,51.04,48.72,2.3200000000000003,2.1300000000000026,51.315999999999995,52.32,49.94,2.3800000000000026,2.219999999999999,49.348,50.48,48.66,1.8200000000000003,1.7999999999999972,50.466,51.67,48.96,2.710000000000001,2.1700000000000017,417377,566275,339444,226831,72422
2016-05-22,52.74,53.85,51.48,2.3700000000000045,1.7100000000000009,53.29,54.12,51.77,2.3499999999999943,1.9399999999999977,52.358000000000004,53.1,50.77,2.3299999999999983,2.239999999999995,53.016,53.79,51.5,2.289999999999999,2.200000000000003,280697,385318,182773,202545,156815
2016-05-29,53.504999999999995,54.0,53.16,0.8400000000000034,-0.6400000000000006,54.0625,54.32,53.61,0.7100000000000009,-0.7100000000000009,52.755,53.5,51.62,1.8800000000000026,-1.8800000000000026,53.8725,54.19,53.42,0.769999999999996,-0.4299999999999997,319025,392927,271981,120946,72122
2016-06-05,53.711999999999996,54.37,52.87,1.5,-0.730000000000004,54.228,54.57,53.61,0.9600000000000009,-0.9600000000000009,53.072,53.34,52.45,0.8900000000000006,-0.8900000000000006,53.7,54.29,52.89,1.3999999999999986,-1.3999999999999986,308756,425729,249612,176117,-30114
2016-06-12,50.686,52.37,49.5,2.8699999999999974,-2.8699999999999974,51.296,52.71,49.86,2.8500000000000014,-2.0700000000000003,49.894,51.47,48.76,2.710000000000001,-2.0600000000000023,50.38,51.64,49.54,2.1000000000000014,-1.6300000000000026,465429,825572,275499,550073,316318
2016-06-19,50.606,51.55,48.61,2.9399999999999977,-2.490000000000002,51.662,52.87,50.65,2.219999999999999,-1.1900000000000048,50.054,50.71,48.38,2.3299999999999983,-2.3299999999999983,50.722,52.86,48.47,4.390000000000001,-2.3100000000000023,373616,753737,203063,550674,468071
2016-06-26,48.153999999999996,50.08,46.15,3.9299999999999997,3.1700000000000017,49.153999999999996,51.01,46.82,4.189999999999998,3.469999999999999,47.18,49.54,44.87,4.670000000000002,4.670000000000002,48.466,50.99,45.05,5.940000000000005,5.300000000000004,648044,1005617,431333,574284,-574284
2016-07-03,48.385,49.54,46.98,2.5600000000000023,-0.28999999999999915,49.1025,49.84,47.8,2.0400000000000063,0.30000000000000426,47.4725,48.96,45.94,3.020000000000003,1.6700000000000017,48.23,49.16,47.69,1.4699999999999989,1.3499999999999943,599572,916409,429153,487256,59630
2016-07-10,52.058,53.86,49.77,4.089999999999996,4.089999999999996,52.604,53.99,50.22,3.770000000000003,3.770000000000003,51.664,53.12,49.69,3.4299999999999997,3.200000000000003,52.348,53.64,50.1,3.539999999999999,3.539999999999999,482329,632749,255873,376876,-224213
2016-07-17,53.192,53.4,52.98,0.4200000000000017,-0.4000000000000057,53.742000000000004,53.92,53.63,0.28999999999999915,0.28999999999999915,52.800000000000004,53.02,52.63,0.39000000000000057,-0.2700000000000031,53.296,53.75,52.92,0.8299999999999983,0.5600000000000023,231059,287115,181649,105466,-105466
2016-07-24,52.856,53.93,51.93,2.0,-1.3999999999999986,53.378,54.57,52.15,2.4200000000000017,-1.509999999999998,52.082,53.18,50.98,2.200000000000003,-2.200000000000003,52.584,54.02,51.09,2.9299999999999997,-2.279999999999994,525895,816371,281897,534474,362007
2016-07-31,50.748000000000005,52.32,49.99,2.3299999999999983,1.2899999999999991,51.702,53.41,50.59,2.819999999999993,1.8599999999999994,50.306,52.01,49.46,2.549999999999997,1.9600000000000009,51.18,53.1,49.92,3.1799999999999997,2.969999999999999,354857,535650,252515,283135,127141
2016-08-07,52.706,53.27,51.78,1.490000000000002,-1.4799999999999969,53.004,53.62,51.94,1.6799999999999997,-1.6799999999999997,52.18,53.08,51.3,1.7800000000000011,-1.7800000000000011,52.534,53.24,51.73,1.5100000000000051,-1.5100000000000051,217734,261012,170423,90589,-71283
2016-08-14,53.054,53.92,51.94,1.980000000000004,1.980000000000004,53.884,54.44,53.45,0.9899999999999949,0.8900000000000006,52.862,53.49,51.94,1.5500000000000043,1.5500000000000043,53.466,54.05,53.02,1.029999999999994,0.4099999999999966,247986,300379,182154,118225,43249
2016-08-21,53.684,54.1,53.37,0.730000000000004,0.730000000000004,54.146,54.75,53.89,0.8599999999999994,0.8599999999999994,53.524,53.89,53.22,0.6700000000000017,0.6700000000000017,53.84,54.55,53.53,1.019999999999996,1.019999999999996,180471,321142,127771,193371,193371
2016-08-28,55.348,55.74,54.5,1.240000000000002,0.8400000000000034,55.938,56.27,55.54,0.730000000000004,0.4399999999999977,54.668,55.22,54.21,1.009999999999998,0.13000000000000256,55.458,55.97,54.98,0.990000000000002,0.75,264140,346045,159936,186109,-72533
2016-09-04,55.12,56.16,54.36,1.7999999999999972,-1.0799999999999983,55.730000000000004,56.22,55.43,0.7899999999999991,-0.7899999999999991,54.425,54.74,54.1,0.6400000000000006,0.3999999999999986,54.7975,55.07,54.5,0.5700000000000003,-0.25,465806,528426,363998,164428,164428
2016-09-11,53.074,53.91,52.56,1.3499999999999943,-1.279999999999994,53.775999999999996,54.4,53.33,1.0700000000000003,-1.0700000000000003,52.684,53.38,52.19,1.1900000000000048,-1.1900000000000048,53.312,54.28,52.68,1.6000000000000014,-1.3100000000000023,436669,977462,233108,744354,609458
2016-09-18,53.982,54.6,53.08,1.5200000000000031,1.5200000000000031,54.538,55.17,53.88,1.2899999999999991,1.2899999999999991,53.652,54.3,52.86,1.4399999999999977,1.3299999999999983,54.086,54.89,53.5,1.3900000000000006,0.6899999999999977,323687,534653,187796,346857,-46505
2016-09-25,53.762,54.63,52.44,2.190000000000005,0.38000000000000256,54.414,55.14,53.67,1.4699999999999989,1.3500000000000014,53.126,53.65,52.44,1.2100000000000009,0.7899999999999991,53.89,54.89,52.88,2.009999999999998,2.009999999999998,305038,360784,250781,110003,40805
2016-10-02,54.916000000000004,55.78,54.35,1.4299999999999997,0.490000000000002,55.46,56.35,54.88,1.4699999999999989,0.21000000000000085,54.346,54.89,53.86,1.0300000000000011,0.38000000000000256,54.775999999999996,55.31,54.05,1.2600000000000051,0.8500000000000014,349337,464150,220899,243251,64053
2016-10-09,55.204,56.1,54.21,1.8900000000000006,-1.490000000000002,55.512,56.17,54.65,1.5200000000000031,-1.2899999999999991,54.462,55.31,52.97,2.3400000000000034,-1.230000000000004,54.864,55.48,53.65,1.8299999999999983,-1.0899999999999963,271087,396430,181431,214999,-33122
2016-10-16,54.972,55.43,54.38,1.0499999999999972,0.7199999999999989,55.648,56.51,54.53,1.9799999999999969,1.9799999999999969,54.504,55.1,53.8,1.3000000000000043,1.220000000000006,55.374,56.44,53.99,2.4499999999999957,2.4499999999999957,262522,347160,154480,192680,107428
2016-10-23,56.404,57.28,55.63,1.6499999999999986,-1.480000000000004,56.628,57.28,55.91,1.3700000000000045,-1.3700000000000045,55.614,56.58,55.01,1.5700000000000003,-1.519999999999996,56.128,57.09,55.5,1.5900000000000034,-1.5900000000000034,400194,562355,276125,286230,-67297
2016-10-30,54.688,55.79,53.33,2.460000000000001,-2.1700000000000017,55.025999999999996,55.97,54.07,1.8999999999999986,-1.6499999999999986,53.77,55.13,52.81,2.3200000000000003,-2.3200000000000003,54.208,55.47,53.38,2.0899999999999963,-2.0700000000000003,306946,385059,188817,196242,-172313
2016-11-06,56.882,60.62,54.63,5.989999999999995,5.989999999999995,59.153999999999996,63.62,55.2,8.419999999999995,8.219999999999999,56.666000000000004,60.41,54.31,6.099999999999994,5.8899999999999935,58.594,63.47,54.72,8.75,8.149999999999999,563843,883341,236706,646635,591181
2016-11-13,64.032,64.51,63.0,1.5100000000000051,-0.5400000000000063,65.426,66.23,64.81,1.4200000000000017,-1.2700000000000102,63.342,63.85,62.47,1.3800000000000026,-0.2700000000000031,64.754,65.7,63.97,1.730000000000004,-0.12000000000000455,675829,796973,410120,386853,95549
2016-11-20,65.6825,66.06,65.12,0.9399999999999977,0.9399999999999977,66.03,66.54,65.53,1.0100000000000051,0.5300000000000011,64.93,65.5,64.42,1.0799999999999983,0.3400000000000034,65.8475,66.19,65.52,0.6700000000000017,0.21999999999999886,355516,489475,186504,302971,-302971
2016-11-27,66.05,67.42,64.42,3.0,2.3599999999999994,66.654,67.96,65.54,2.4199999999999875,1.8700000000000045,65.244,66.77,63.13,3.6399999999999935,2.4399999999999977,65.946,67.41,64.53,2.8799999999999955,2.4000000000000057,391287,457103,358450,98653,-21513
2016-12-04,69.514,71.69,67.91,3.780000000000001,3.780000000000001,70.36,72.34,68.6,3.740000000000009,3.0900000000000034,68.908,70.6,67.7,2.8999999999999915,2.8999999999999915,70.058,71.51,68.45,3.0600000000000023,3.0600000000000023,463970,713551,349578,363973,95712
2016-12-11,70.246,70.91,69.17,1.7399999999999949,-0.09999999999999432,71.15,72.0,70.45,1.5499999999999972,0.4399999999999977,69.09,70.02,68.34,1.6799999999999926,0.45999999999999375,70.002,70.44,69.45,0.9899999999999949,0.5499999999999972,757900,1469347,445213,1024134,806234
2016-12-18,72.22800000000001,73.09,70.37,2.719999999999999,2.3699999999999903,72.87,73.39,71.61,1.7800000000000011,1.6899999999999977,71.512,72.68,69.71,2.970000000000013,2.970000000000013,72.568,72.86,71.61,1.25,1.25,377758,505476,178939,326537,-248109
2016-12-25,72.79249999999999,73.44,72.13,1.3100000000000023,-0.9699999999999989,73.14750000000001,73.67,72.18,1.4899999999999949,-1.4899999999999949,72.015,72.81,71.35,1.460000000000008,-1.2800000000000011,72.33500000000001,73.2,71.77,1.4300000000000068,-1.4200000000000017,252258,285894,225417,60477,44810
2017-01-01,72.6775,73.3,72.01,1.289999999999992,-1.0600000000000023,73.6575,74.74,72.64,2.0999999999999943,-2.0999999999999943,71.42750000000001,71.97,71.04,0.9299999999999926,-0.4099999999999966,72.13250000000001,73.39,71.53,1.8599999999999994,-0.25,392819,497949,286902,211047,87946
2017-01-08,71.566,72.4,70.82,1.5800000000000125,1.1400000000000006,72.378,73.36,71.3,2.0600000000000023,2.0600000000000023,70.57600000000001,72.0,69.67,2.3299999999999983,1.9899999999999949,71.804,72.72,70.68,2.039999999999992,1.8899999999999864,344001,393409,306322,87087,-87087
2017-01-15,71.2825,71.53,70.87,0.6599999999999966,-0.14999999999999147,71.82249999999999,72.63,71.25,1.3799999999999955,0.9699999999999989,70.48,70.9,70.09,0.8100000000000023,0.5300000000000011,71.1175,71.73,70.52,1.210000000000008,1.210000000000008,322448,494547,237550,256997,-213338
2017-01-22,73.758,75.95,71.12,4.829999999999998,4.489999999999995,74.842,76.78,71.81,4.969999999999999,4.179999999999993,73.206,75.33,70.49,4.840000000000003,4.060000000000002,74.31400000000001,75.99,71.47,4.519999999999996,3.5400000000000063,502730,775289,307542,467747,52099
2017-01-29,73.222,74.82,71.95,2.8699999999999903,-2.1499999999999915,73.828,74.82,72.53,2.289999999999992,-1.3899999999999864,71.858,72.46,70.75,1.7099999999999937,-0.5699999999999932,72.572,73.11,71.24,1.8700000000000045,0.01999999999999602,481794,500981,459662,41319,36003
2017-02-05,72.05,73.05,71.13,1.9200000000000017,0.8400000000000034,72.792,73.4,71.24,2.160000000000011,0.12000000000000455,71.29599999999999,72.22,70.05,2.1700000000000017,0.269999999999996,72.066,73.15,70.79,2.3599999999999994,0.9200000000000017,318029,420050,265450,154600,-44271
2017-02-12,74.64,75.56,73.75,1.8100000000000023,1.009999999999991,75.142,75.67,74.54,1.1299999999999955,0.45999999999999375,73.83800000000001,74.48,73.15,1.3299999999999983,0.6499999999999915,74.856,75.51,73.73,1.7800000000000011,1.1299999999999955,275350,306701,213946,92755,-13423
2017-02-19,74.8275,75.61,74.32,1.2900000000000063,-0.6800000000000068,75.7,75.94,75.5,0.4399999999999977,-0.4399999999999977,74.375,74.44,74.32,0.12000000000000455,-0.12000000000000455,75.29,75.78,74.81,0.9699999999999989,-0.21999999999999886,325767,356649,271672,84977,17860
2017-02-26,75.732,77.6,74.59,3.009999999999991,0.29999999999999716,76.488,77.87,75.22,2.6500000000000057,0.730000000000004,74.806,76.15,74.01,2.1400000000000006,0.3200000000000074,75.556,77.47,74.54,2.9299999999999926,-0.12999999999999545,372436,473998,289025,184973,2665
2017-03-05,74.646,76.24,73.18,3.059999999999988,-1.4599999999999937,75.082,76.28,73.86,2.4200000000000017,-1.4300000000000068,73.25,74.37,71.31,3.0600000000000023,-2.7099999999999937,73.734,74.91,72.16,2.75,-2.6899999999999977,442724,706630,259012,447618,447618
2017-03-12,72.688,74.01,71.56,2.450000000000003,2.010000000000005,73.506,74.17,72.66,1.5100000000000051,0.9099999999999966,71.934,72.74,70.62,2.1199999999999903,0.7400000000000091,72.95,73.86,72.34,1.519999999999996,1.1799999999999926,705119,1613801,404560,1209241,1159998
2017-03-19,69.718,73.08,66.83,6.25,-4.679999999999993,70.348,73.2,67.78,5.420000000000002,-4.6000000000000085,67.85,71.96,65.4,6.559999999999988,-4.5,68.716,72.17,67.49,4.680000000000007,-4.010000000000005,550463,793808,367793,426015,10102
2017-03-26,68.122,70.49,66.09,4.3999999999999915,4.3999999999999915,69.468,71.05,67.86,3.1899999999999977,2.6299999999999955,67.616,69.67,65.34,4.329999999999998,4.329999999999998,68.968,70.63,67.67,2.9599999999999937,2.039999999999992,390052,493274,286541,206733,79531
2017-04-02,68.312,69.82,66.69,3.1299999999999955,-3.019999999999996,69.15,70.25,68.07,2.180000000000007,-2.180000000000007,67.0,67.96,65.65,2.309999999999988,-0.9900000000000091,67.952,68.67,67.18,1.4899999999999949,-1.0499999999999972,424622,655167,294060,361107,-194849
2017-04-09,66.96000000000001,67.64,65.86,1.7800000000000011,-1.7800000000000011,67.52250000000001,68.2,66.12,2.0799999999999983,-2.0799999999999983,65.83,66.57,64.35,2.219999999999999,-2.219999999999999,66.42,67.78,64.48,3.299999999999997,-2.700000000000003,467300,552580,429108,123472,123472
2017-04-16,65.966,67.61,64.67,2.9399999999999977,2.9399999999999977,67.168,68.62,66.0,2.6200000000000045,2.6200000000000045,65.568,67.5,64.22,3.280000000000001,3.280000000000001,66.632,68.16,65.45,2.7099999999999937,2.1899999999999977,533508,605851,454678,151173,-74949
2017-04-23,70.036,70.61,69.09,1.519999999999996,-1.4599999999999937,70.67,71.97,69.54,2.4299999999999926,-1.1699999999999875,68.822,70.04,67.0,3.0400000000000063,-2.450000000000003,69.4,70.84,67.2,3.6400000000000006,-2.569999999999993,541620,632695,374622,258073,174062
2017-04-30,67.458,68.25,66.23,2.019999999999996,-0.7000000000000028,67.89,68.64,67.16,1.480000000000004,-0.9399999999999977,66.208,66.66,65.75,0.9099999999999966,-0.8700000000000045,67.046,67.77,66.62,1.1499999999999915,-1.0300000000000011,349393,442532,291008,151524,-117143
2017-05-07,66.298,67.35,64.65,2.6999999999999886,-2.1099999999999994,66.8,67.89,65.1,2.7900000000000063,-2.3400000000000034,65.458,66.57,64.04,2.529999999999987,-2.529999999999987,66.116,67.17,65.0,2.1700000000000017,-2.1700000000000017,270492,304038,234938,69100,25660
2017-05-14,64.434,65.62,63.0,2.6200000000000045,-1.45000000000001,65.126,66.16,64.17,1.9899999999999949,-1.0300000000000011,63.752,65.0,62.3,2.700000000000003,-1.1899999999999977,64.50999999999999,66.07,63.16,2.9099999999999966,-1.1999999999999886,351293,650499,188566,461933,81167
2017-05-21,64.93,65.65,64.27,1.3800000000000097,-0.5100000000000051,65.44,66.03,64.55,1.480000000000004,-0.45000000000000284,64.054,64.61,63.72,0.8900000000000006,-0.10999999999999943,64.724,65.56,63.96,1.6000000000000014,-0.5500000000000043,257920,305845,180834,125011,60733
2017-05-28,63.3375,63.45,63.24,0.21000000000000085,-0.04000000000000625,64.1625,65.22,63.32,1.8999999999999986,1.519999999999996,62.2725,63.15,61.29,1.8599999999999994,0.6899999999999977,63.542500000000004,64.37,62.64,1.730000000000004,0.6000000000000014,289871,328322,252719,75603,31771
2017-06-04,64.566,66.95,63.25,3.700000000000003,2.480000000000004,66.238,68.82,64.5,4.319999999999993,3.6599999999999966,64.246,66.58,63.05,3.530000000000001,2.75,65.344,68.14,63.94,4.200000000000003,3.9000000000000057,417731,691631,286118,405513,375911
2017-06-11,67.306,68.51,66.02,2.490000000000009,-2.2900000000000063,68.01,69.16,66.62,2.539999999999992,-2.539999999999992,66.358,67.61,65.5,2.1099999999999994,-1.3499999999999943,67.316,68.33,66.07,2.260000000000005,-1.8100000000000023,562583,922017,386981,535036,356184
2017-06-18,64.67,66.67,62.96,3.710000000000001,-3.710000000000001,64.856,67.32,63.13,4.189999999999991,-4.189999999999991,63.426,65.48,62.12,3.3600000000000065,-3.3600000000000065,63.766,65.82,62.26,3.559999999999995,-3.559999999999995,1928548,7216745,501707,6715038,6715038
2017-06-25,63.944,65.33,62.53,2.799999999999997,2.6099999999999994,64.41,65.39,63.6,1.7899999999999991,1.6600000000000037,63.164,64.03,61.95,2.0799999999999983,2.049999999999997,63.544,64.67,62.71,1.9600000000000009,1.4599999999999937,742842,975249,471842,503407,-112311
2017-07-02,65.28,66.21,64.61,1.5999999999999943,-0.09999999999999432,65.9075,66.44,65.19,1.25,-1.25,64.5,65.1,64.03,1.0699999999999932,-0.6299999999999955,65.1875,65.99,64.35,1.6400000000000006,-0.9499999999999886,403400,539507,187086,352421,162882
2017-07-09,64.3,64.82,63.39,1.4299999999999926,-1.3199999999999932,64.882,64.98,64.67,0.3100000000000023,-0.09000000000000341,63.914,64.4,63.21,1.1900000000000048,-0.9100000000000037,64.418,64.59,64.29,0.29999999999999716,-0.10999999999999943,392126,650282,301478,348804,20802
2017-07-16,64.274,64.7,63.79,0.9100000000000037,0.12000000000000455,64.728,65.21,64.33,0.8799999999999955,-0.21000000000000796,63.796,64.05,63.48,0.5700000000000003,0.10000000000000142,64.376,64.64,64.11,0.5300000000000011,-0.12999999999999545,480551,663802,267340,396462,103446
2017-07-23,64.46,66.5,63.33,3.1700000000000017,-1.1500000000000057,64.962,66.55,63.6,2.9499999999999957,-1.5799999999999983,63.682,65.36,62.54,2.8200000000000003,-1.8600000000000065,64.362,65.98,63.38,2.6000000000000014,-1.6799999999999997,627276,907534,431913,475621,-112400
2017-07-30,64.828,65.91,63.66,2.25,2.25,65.44800000000001,66.39,64.68,1.7099999999999937,1.6500000000000057,64.334,65.34,63.61,1.730000000000004,1.730000000000004,64.996,65.63,64.1,1.5300000000000011,1.5300000000000011,420335,521556,293203,228353,-156998
2017-08-06,64.206,65.71,61.8,3.9099999999999966,-3.9099999999999966,64.918,66.75,62.69,4.060000000000002,-3.1700000000000017,63.534,65.07,61.48,3.5899999999999963,-3.5899999999999963,63.948,65.6,62.02,3.579999999999991,-3.3000000000000043,484333,726212,318073,408139,150906
2017-08-13,62.428000000000004,64.03,60.1,3.9299999999999997,-2.6700000000000017,62.882,64.03,60.91,3.1200000000000045,-2.75,61.516,62.87,59.74,3.1299999999999955,-2.759999999999998,61.914,63.38,60.37,3.010000000000005,-3.010000000000005,330814,484981,213941,271040,106902
2017-08-20,60.978,61.73,60.28,1.4499999999999957,1.4499999999999957,61.628,62.27,60.84,1.4299999999999997,1.4299999999999997,60.668,61.45,59.76,1.6900000000000048,1.6900000000000048,61.322,61.92,60.7,1.2199999999999989,1.2199999999999989,313540,479323,219513,259810,-148477
2017-08-27,60.538000000000004,62.03,59.89,2.1400000000000006,-2.1400000000000006,60.922000000000004,62.03,60.52,1.509999999999998,-1.3000000000000043,59.967999999999996,60.8,59.58,1.2199999999999989,-0.9099999999999966,60.298,61.03,59.75,1.2800000000000011,-0.7899999999999991,480074,625449,267636,357813,-302252
2017-09-03,58.0725,59.74,56.4,3.3400000000000034,-3.3400000000000034,58.5325,59.74,57.73,2.010000000000005,-2.010000000000005,56.805,57.75,55.84,1.9099999999999966,-1.6099999999999994,57.394999999999996,57.86,56.46,1.3999999999999986,-0.46000000000000085,745136,926003,661738,264265,20820
2017-09-10,60.160000000000004,61.61,58.43,3.1799999999999997,1.1400000000000006,61.31,62.36,59.85,2.509999999999998,0.4200000000000017,59.696,61.11,58.43,2.6799999999999997,0.9299999999999997,60.626,61.89,59.53,2.3599999999999994,0.46999999999999886,909388,1343054,646235,696819,696819
2017-09-17,60.756,61.44,60.19,1.25,1.0600000000000023,61.416,62.05,60.58,1.4699999999999989,1.2600000000000051,60.434,61.2,59.7,1.5,1.220000000000006,61.068,61.68,60.15,1.5300000000000011,1.3900000000000006,464134,678752,200369,478383,-478383
2017-09-24,63.218,64.78,61.29,3.490000000000002,3.3300000000000054,63.976,66.18,62.12,4.060000000000009,4.060000000000009,62.786,64.62,61.15,3.470000000000006,3.470000000000006,63.728,65.73,61.69,4.040000000000006,4.040000000000006,498296,657720,256747,400973,400973
2017-10-01,65.038,66.0,64.07,1.9300000000000068,-0.28000000000000114,65.488,66.16,64.88,1.2800000000000011,-0.7900000000000063,64.31,64.77,63.91,0.8599999999999994,-0.3999999999999915,64.876,65.85,63.99,1.8599999999999923,-1.1799999999999926,358921,821946,148416,673530,-630659
2017-10-08,64.464,65.04,63.62,1.4200000000000088,-1.1999999999999957,64.834,65.21,64.43,0.7799999999999869,-0.7799999999999869,63.89,64.61,62.91,1.7000000000000028,-1.4300000000000068,64.224,64.91,63.71,1.1999999999999957,-0.8200000000000074,289819,347171,191952,155219,155219
