Date,NYMX_stock_Open_average,NYMX_stock_Open_max,NYMX_stock_Open_min,NYMX_stock_Open_volatility,NYMX_stock_Open_change,NYMX_stock_High_average,NYMX_stock_High_max,NYMX_stock_High_min,NYMX_stock_High_volatility,NYMX_stock_High_change,NYMX_stock_Low_average,NYMX_stock_Low_max,NYMX_stock_Low_min,NYMX_stock_Low_volatility,NYMX_stock_Low_change,NYMX_stock_Close_average,NYMX_stock_Close_max,NYMX_stock_Close_min,NYMX_stock_Close_volatility,NYMX_stock_Close_change,NYMX_stock_Volume_average,NYMX_stock_Volume_max,NYMX_stock_Volume_min,NYMX_stock_Volume_volatility,NYMX_stock_Volume_change
2016-01-03,3.0740000000000003,3.24,2.79,0.4500000000000002,-0.4500000000000002,3.126,3.26,2.89,0.36999999999999966,-0.3500000000000001,2.8102,3.06,2.11,0.9500000000000002,-0.9010000000000002,2.852,3.11,2.18,0.9299999999999997,-0.8899999999999997,409750,950768,182955,767813,680247
2016-01-10,2.362,2.53,2.15,0.3799999999999999,-0.10000000000000009,2.55,2.84,2.21,0.6299999999999999,-0.43999999999999995,2.288,2.48,2.1,0.3799999999999999,-0.1499999999999999,2.372,2.5,2.2,0.2999999999999998,-0.25,281020,440112,143784,296328,-296328
2016-01-17,2.23,2.27,2.16,0.10999999999999988,-0.029999999999999805,2.41,2.53,2.34,0.18999999999999995,0.1499999999999999,2.1125,2.23,1.98,0.25,0.10999999999999988,2.275,2.48,2.15,0.33000000000000007,0.33000000000000007,239376,449308,128190,321118,321118
2016-01-24,2.35,2.62,2.22,0.3999999999999999,-0.28000000000000025,2.418,2.7,2.29,0.41000000000000014,-0.3400000000000003,2.186,2.3,2.15,0.1499999999999999,-0.13999999999999968,2.2760000000000002,2.35,2.18,0.16999999999999993,-0.029999999999999805,167845,213773,115639,98134,-63637
2016-01-31,2.092,2.31,1.89,0.42000000000000015,-0.29000000000000004,2.166,2.31,2.02,0.29000000000000004,-0.14000000000000012,1.936,2.05,1.79,0.2599999999999998,-0.04999999999999982,2.03,2.15,1.92,0.22999999999999998,-0.1200000000000001,161138,229927,112909,117018,-77990
2016-02-07,2.068,2.2,1.9,0.30000000000000027,0.16999999999999993,2.2720000000000002,2.58,2.0,0.5800000000000001,0.2200000000000002,1.998,2.09,1.9,0.18999999999999995,0.18999999999999995,2.138,2.28,1.95,0.32999999999999985,0.19999999999999996,420596,1554236,73705,1480531,26411
2016-02-14,2.24,2.29,2.16,0.1299999999999999,0.11999999999999966,2.2800000000000002,2.33,2.25,0.08000000000000007,0.08000000000000007,2.14525,2.245,2.08,0.16500000000000004,0.13900000000000023,2.25,2.33,2.18,0.1499999999999999,0.1499999999999999,91750,126200,56515,69685,34417
2016-02-21,2.472,2.65,2.37,0.2799999999999998,0.25,2.6366,2.85,2.513,0.3370000000000002,0.3370000000000002,2.4076,2.551,2.26,0.29100000000000037,0.19100000000000028,2.532,2.79,2.41,0.3799999999999999,0.33000000000000007,99039,220188,41314,178874,121838
2016-02-28,2.7800000000000002,2.99,2.45,0.54,-0.54,2.816,2.99,2.52,0.4700000000000002,-0.4700000000000002,2.5620000000000003,2.75,2.31,0.43999999999999995,-0.3500000000000001,2.62,2.83,2.36,0.4700000000000002,-0.3900000000000001,128426,217757,77322,140435,40369
2016-03-06,2.4094,2.45,2.377,0.0730000000000004,-0.06000000000000005,2.4648,2.51,2.418,0.09199999999999964,-0.07200000000000006,2.314,2.36,2.25,0.10999999999999988,-0.06999999999999984,2.406,2.49,2.32,0.17000000000000037,-0.17000000000000037,95235,170332,35388,134944,96293
2016-03-13,2.29,2.42,2.19,0.22999999999999998,0.029999999999999805,2.3890000000000002,2.435,2.33,0.10499999999999998,-0.0950000000000002,2.208,2.29,2.16,0.1299999999999999,-0.06000000000000005,2.2824,2.42,2.202,0.21799999999999997,-0.18999999999999995,65113,135265,19592,115673,34064
2016-03-20,2.26,2.3,2.21,0.08999999999999986,-0.040000000000000036,2.33525,2.421,2.24,0.1809999999999996,-0.09999999999999964,2.215,2.28,2.16,0.11999999999999966,-0.08999999999999986,2.26,2.3,2.2,0.09999999999999964,-0.09999999999999964,70116,133918,32106,101812,-16686
2016-03-27,2.368,2.46,2.25,0.20999999999999996,0.1499999999999999,2.4496,2.5,2.32,0.18000000000000016,0.18000000000000016,2.3176,2.39,2.21,0.18000000000000016,0.18000000000000016,2.404,2.47,2.27,0.20000000000000018,0.20000000000000018,91337,189800,41009,148791,-121050
2016-04-03,2.506,2.54,2.48,0.06000000000000005,0.0,2.5665999999999998,2.6,2.55,0.050000000000000266,0.0030000000000001137,2.4382,2.5,2.38,0.1200000000000001,-0.001000000000000334,2.514,2.56,2.48,0.08000000000000007,-0.040000000000000036,50150,70095,38355,31740,-26646
2016-04-10,2.3772,2.476,2.23,0.246,-0.1160000000000001,2.4422,2.5610000000000004,2.36,0.2010000000000005,-0.15100000000000025,2.272,2.4,2.07,0.33000000000000007,-0.10000000000000009,2.354,2.48,2.25,0.22999999999999998,-0.1499999999999999,69875,148529,42437,106092,599
2016-04-17,2.318,2.4,2.29,0.10999999999999988,-0.009999999999999787,2.383,2.45,2.3,0.15000000000000036,-0.15000000000000036,2.262,2.3,2.2,0.09999999999999964,-0.09999999999999964,2.292,2.4,2.22,0.17999999999999972,-0.17999999999999972,73817,102628,58623,44005,-16786
2016-04-24,2.2786,2.33,2.24,0.08999999999999986,0.08000000000000007,2.33,2.37,2.29,0.08000000000000007,0.050000000000000266,2.218,2.26,2.19,0.06999999999999984,0.05999999999999961,2.272,2.32,2.25,0.06999999999999984,-0.06000000000000005,51646,70588,23865,46723,6751
2016-05-01,2.34,2.38,2.28,0.10000000000000009,0.07000000000000028,2.362,2.38,2.35,0.029999999999999805,-0.009999999999999787,2.292,2.31,2.25,0.06000000000000005,0.04999999999999982,2.328,2.35,2.3,0.050000000000000266,-0.020000000000000018,29851,65011,14234,50777,-49359
2016-05-08,2.338,2.36,2.3,0.06000000000000005,0.009999999999999787,2.362,2.41,2.33,0.08000000000000007,0.06000000000000005,2.256,2.28,2.25,0.029999999999999805,0.029999999999999805,2.312,2.35,2.28,0.07000000000000028,0.0,45377,47360,43369,3991,3991
2016-05-15,2.28,2.31,2.2,0.10999999999999988,-0.010000000000000231,2.318,2.35,2.28,0.07000000000000028,-0.010000000000000231,2.198,2.27,2.08,0.18999999999999995,-0.040000000000000036,2.27,2.33,2.18,0.1499999999999999,-0.03000000000000025,55798,129281,13731,115550,38508
2016-05-22,2.34,2.35,2.32,0.03000000000000025,0.03000000000000025,2.386,2.4,2.37,0.029999999999999805,0.009999999999999787,2.312,2.32,2.3,0.020000000000000018,0.020000000000000018,2.348,2.36,2.32,0.040000000000000036,0.009999999999999787,41655,66219,23262,42957,-42957
2016-05-29,2.425,2.47,2.36,0.11000000000000032,0.07000000000000028,2.505,2.58,2.45,0.1299999999999999,0.04999999999999982,2.3855,2.46,2.352,0.1080000000000001,0.008000000000000007,2.4525,2.49,2.42,0.07000000000000028,0.03000000000000025,42001,52470,33816,18654,18654
2016-06-05,2.406,2.49,2.36,0.13000000000000034,-0.0900000000000003,2.466,2.6,2.39,0.20999999999999996,0.10999999999999988,2.3254,2.36,2.2,0.1599999999999997,-0.1599999999999997,2.362,2.41,2.26,0.15000000000000036,-0.15000000000000036,66004,175271,30329,144942,128348
2016-06-12,2.301,2.35,2.24,0.10999999999999988,0.015000000000000124,2.378,2.51,2.27,0.23999999999999977,0.13000000000000034,2.215,2.275,2.1,0.17499999999999982,0.1599999999999997,2.298,2.37,2.22,0.1499999999999999,0.1499999999999999,56251,134209,27052,107157,-88366
