Date,VCELStock_Open_average,VCELStock_Open_max,VCELStock_Open_min,VCELStock_Open_volatility,VCELStock_Open_change,VCELStock_High_average,VCELStock_High_max,VCELStock_High_min,VCELStock_High_volatility,VCELStock_High_change,VCELStock_Low_average,VCELStock_Low_max,VCELStock_Low_min,VCELStock_Low_volatility,VCELStock_Low_change,VCELStock_Close_average,VCELStock_Close_max,VCELStock_Close_min,VCELStock_Close_volatility,VCELStock_Close_change,VCELStock_Volume_average,VCELStock_Volume_max,VCELStock_Volume_min,VCELStock_Volume_volatility,VCELStock_Volume_change
2016-01-03,2.496,2.62,2.35,0.27,-0.18999999999999995,2.536,2.69,2.39,0.2999999999999998,-0.20999999999999996,2.334,2.51,2.21,0.2999999999999998,-0.20999999999999996,2.4499999999999997,2.69,2.28,0.41000000000000014,-0.1499999999999999,65725,109550,36121,73429,24890
2016-01-10,2.204,2.37,2.05,0.3200000000000003,-0.3200000000000003,2.256,2.39,2.09,0.30000000000000027,-0.30000000000000027,1.9899999999999998,2.15,1.88,0.27,-0.10999999999999988,2.114,2.25,2.02,0.22999999999999998,-0.2200000000000002,79839,165846,48081,117765,-94585
2016-01-17,1.9649999999999999,2.05,1.86,0.18999999999999972,0.0,2.0975,2.21,1.97,0.24,-0.10000000000000009,1.9075,2.0,1.82,0.17999999999999994,0.08000000000000007,1.9749999999999999,2.09,1.9,0.18999999999999995,0.1499999999999999,46534,84812,13124,71688,-18198
2016-01-24,2.164,2.36,2.04,0.31999999999999984,0.06999999999999984,2.228,2.36,2.14,0.21999999999999975,0.040000000000000036,2.06,2.12,1.95,0.17000000000000015,0.13000000000000012,2.126,2.15,2.11,0.040000000000000036,-0.040000000000000036,26186,53095,14745,38350,-33812
2016-01-31,2.068,2.12,2.03,0.0900000000000003,0.020000000000000018,2.12,2.17,2.08,0.08999999999999986,-0.040000000000000036,2.026,2.05,2.0,0.04999999999999982,-0.020000000000000018,2.072,2.14,2.05,0.0900000000000003,-0.08000000000000007,49961,107121,16325,90796,28176
2016-02-07,1.936,2.03,1.81,0.21999999999999975,-0.21999999999999975,1.976,2.09,1.86,0.22999999999999976,-0.18999999999999995,1.856,2.0,1.76,0.24,-0.24,1.8980000000000001,2.04,1.78,0.26,-0.18999999999999995,46163,97951,22801,75150,2759
2016-02-14,1.9875,2.13,1.84,0.2899999999999998,0.11999999999999988,2.1225,2.15,2.09,0.06000000000000005,-0.03000000000000025,1.93,1.99,1.82,0.16999999999999993,0.1399999999999999,2.02,2.07,1.95,0.11999999999999988,-0.04999999999999982,14889,25324,4457,20867,-8574
2016-02-21,2.06,2.13,2.0,0.1299999999999999,-0.06999999999999984,2.11,2.27,2.01,0.26000000000000023,-0.20999999999999996,1.964,2.05,1.9,0.1499999999999999,-0.07999999999999985,2.014,2.11,1.95,0.15999999999999992,-0.11999999999999988,23985,50292,3701,46591,-46591
2016-02-28,2.016,2.07,1.94,0.1299999999999999,-0.08000000000000007,2.092,2.14,2.07,0.07000000000000028,0.0,1.904,2.02,1.77,0.25,-0.08000000000000007,1.988,2.03,1.94,0.08999999999999986,-0.050000000000000044,36725,96348,11101,85247,-3879
2016-03-06,2.952,4.6,1.97,2.63,2.63,3.312,5.18,2.11,3.07,3.07,2.772,4.12,1.94,2.18,2.18,2.918,4.33,2.09,2.24,2.24,9338044,29899132,27174,29871958,16528536
2016-03-13,4.374,4.61,4.16,0.4500000000000002,0.1899999999999995,4.604,4.75,4.23,0.5199999999999996,0.3799999999999999,4.134,4.44,3.81,0.6300000000000003,0.3900000000000001,4.46,4.62,4.13,0.4900000000000002,0.4800000000000004,1480442,2861482,662465,2199017,-2180768
2016-03-20,5.105,5.29,4.7,0.5899999999999999,0.5199999999999996,5.63,6.14,5.43,0.71,0.71,4.965,5.16,4.59,0.5700000000000003,0.5200000000000005,5.5,6.08,5.26,0.8200000000000003,0.79,1135587,1936344,285764,1650580,430675
2016-03-27,5.784,6.25,5.37,0.8799999999999999,-0.3899999999999997,6.08,6.35,5.9,0.4499999999999993,-0.10999999999999943,5.4639999999999995,5.75,5.25,0.5,0.5,5.768,6.03,5.35,0.6800000000000006,0.6800000000000006,1224880,2280759,578139,1702620,-750099
