Date,SEBStock_Open_average,SEBStock_Open_max,SEBStock_Open_min,SEBStock_Open_volatility,SEBStock_Open_change,SEBStock_High_average,SEBStock_High_max,SEBStock_High_min,SEBStock_High_volatility,SEBStock_High_change,SEBStock_Low_average,SEBStock_Low_max,SEBStock_Low_min,SEBStock_Low_volatility,SEBStock_Low_change,SEBStock_Close_average,SEBStock_Close_max,SEBStock_Close_min,SEBStock_Close_volatility,SEBStock_Close_change,SEBStock_Volume_average,SEBStock_Volume_max,SEBStock_Volume_min,SEBStock_Volume_volatility,SEBStock_Volume_change
2016-01-03,2770.0,2880.0,2570.0,310.0,-130.0,2793.888,2880.0,2664.99,215.01000000000022,-130.0,2642.94,2802.1,2525.36,276.7399999999998,-246.87999999999965,2670.782,2830.0,2525.36,304.6399999999999,-284.6399999999999,236,682,57,625,9
2016-01-10,2601.832,2652.0,2539.0,113.0,-66.0,2634.198,2672.0,2550.0,122.0,-94.98999999999978,2521.652,2561.81,2450.0,111.80999999999995,-86.44999999999982,2585.73,2632.89,2483.0,149.88999999999987,-149.88999999999987,227,311,94,217,172
2016-01-17,2661.7525,2827.0,2500.01,326.9899999999998,326.9899999999998,2761.3,2836.9,2618.3,218.5999999999999,208.69999999999982,2611.91,2710.61,2495.03,215.57999999999993,215.57999999999993,2729.1775,2799.95,2615.0,184.94999999999982,144.9000000000001,309,487,206,281,56
2016-01-24,2643.666,2748.0,2580.0,168.0,-145.0,2743.7799999999997,2877.0,2678.95,198.05000000000018,93.0,2608.04,2675.0,2580.0,95.0,-93.90000000000009,2672.396,2877.0,2585.0,292.0,202.0,199,346,111,235,99
2016-01-31,2911.458,3098.0,2799.29,298.71000000000004,-30.710000000000036,2997.426,3134.9,2799.29,335.6100000000001,-80.65000000000009,2772.036,2900.17,2607.01,293.15999999999985,-182.98999999999978,2846.22,3032.0,2615.99,416.0100000000002,-174.01000000000022,198,309,95,214,214
2016-02-07,2608.6,2655.0,2540.0,115.0,67.0,2675.916,2709.1,2630.0,79.09999999999991,46.09999999999991,2558.582,2605.61,2540.0,65.61000000000013,65.61000000000013,2637.93,2700.0,2580.0,120.0,85.34999999999991,121,159,74,85,9
2016-02-14,2841.6800000000003,3009.0,2735.0,274.0,139.6500000000001,2951.62,3038.0,2759.48,278.52,278.52,2775.18,2862.0,2688.66,173.34000000000015,116.40000000000009,2859.7175,2950.0,2748.07,201.92999999999984,118.07999999999993,239,478,93,385,177
2016-02-21,2836.812,2905.0,2788.0,117.0,36.940000000000055,2912.476,2938.7,2869.79,68.90999999999985,-59.11000000000013,2796.966,2829.89,2774.0,55.88999999999987,31.01000000000022,2847.37,2904.25,2787.98,116.26999999999998,10.38000000000011,119,166,62,104,-51
2016-02-28,2911.8,2933.0,2883.0,50.0,50.0,2996.57,3019.99,2950.0,69.98999999999978,62.86000000000013,2905.634,2927.01,2863.0,64.01000000000022,64.01000000000022,2978.912,3012.86,2925.0,87.86000000000013,87.86000000000013,254,657,108,549,-25
2016-03-06,2973.012,3012.86,2943.2,69.66000000000031,-62.86000000000013,3008.94,3027.91,2990.0,37.909999999999854,-13.0,2905.272,2957.1,2850.0,107.09999999999991,-76.94000000000005,2957.158,3007.0,2864.0,143.0,2.25,103,170,66,104,90
2016-03-13,2937.274,3015.0,2893.0,122.0,-57.57999999999993,2979.83,3015.0,2922.15,92.84999999999991,-30.0,2868.902,2925.01,2813.0,112.01000000000022,-112.01000000000022,2904.526,2949.0,2850.0,99.0,-83.63000000000011,219,694,84,610,591
2016-03-20,2870.2925,2946.18,2799.99,146.19000000000005,-55.01000000000022,2903.7925,2960.0,2799.99,160.01000000000022,-160.01000000000022,2825.5775,2911.0,2727.0,184.0,-128.0,2864.6025,2957.99,2740.01,217.97999999999956,-217.97999999999956,103,134,80,54,32
2016-03-27,2871.712,3003.0,2747.51,255.48999999999978,255.48999999999978,2959.4,3080.0,2818.99,261.0100000000002,261.0100000000002,2846.7200000000003,2978.88,2710.0,268.8800000000001,231.3699999999999,2944.004,3054.0,2768.01,285.9899999999998,285.9899999999998,168,213,66,147,139
2016-04-03,3016.998,3088.99,2990.0,98.98999999999978,-93.98999999999978,3038.19,3088.99,3008.95,80.03999999999996,-80.03999999999996,2979.216,3004.01,2955.02,48.99000000000024,-48.99000000000024,3012.234,3035.84,2991.0,44.840000000000146,-36.840000000000146,116,181,84,97,6
2016-04-10,2996.4,3085.0,2921.0,164.0,-31.0,3043.508,3085.0,3011.85,73.15000000000009,24.15000000000009,2955.2,3000.0,2907.0,93.0,19.0,3009.388,3068.84,2950.0,118.84000000000015,78.11000000000013,125,202,52,150,83
