Date,JLLStock_Open_average,JLLStock_Open_max,JLLStock_Open_min,JLLStock_Open_volatility,JLLStock_Open_change,JLLStock_High_average,JLLStock_High_max,JLLStock_High_min,JLLStock_High_volatility,JLLStock_High_change,JLLStock_Low_average,JLLStock_Low_max,JLLStock_Low_min,JLLStock_Low_volatility,JLLStock_Low_change,JLLStock_Close_average,JLLStock_Close_max,JLLStock_Close_min,JLLStock_Close_volatility,JLLStock_Close_change,JLLStock_Volume_average,JLLStock_Volume_max,JLLStock_Volume_min,JLLStock_Volume_volatility,JLLStock_Volume_change
2016-01-03,153.848,157.49,146.77,10.719999999999999,-10.719999999999999,155.88,160.33,147.53,12.800000000000011,-9.960000000000008,149.996,155.42,143.58,11.839999999999975,-8.629999999999995,151.894,160.19,143.92,16.27000000000001,-11.110000000000014,347305,405286,295957,109329,-45052
2016-01-10,142.448,144.77,138.12,6.650000000000006,-6.5,143.578,145.56,139.97,5.590000000000003,-5.280000000000001,139.58,141.42,136.96,4.4599999999999795,-3.8400000000000034,141.368,144.07,139.27,4.799999999999983,-3.039999999999992,317674,365850,263285,102565,36136
2016-01-17,138.5725,141.0,136.02,4.97999999999999,-0.5900000000000034,140.42,142.06,138.48,3.5800000000000125,0.8700000000000045,136.125,139.11,131.79,7.320000000000022,1.1100000000000136,138.3375,140.55,136.05,4.5,1.7600000000000193,394564,471918,319107,152811,-152811
2016-01-24,137.48,139.72,135.4,4.319999999999993,-2.5200000000000102,139.798,140.92,138.83,2.089999999999975,1.0699999999999932,135.026,135.59,134.28,1.3100000000000023,0.8599999999999852,137.166,140.72,134.84,5.8799999999999955,5.8799999999999955,325767,433307,199694,233613,68100
2016-01-31,128.398,139.55,116.95,22.60000000000001,-22.60000000000001,129.2,140.82,117.54,23.279999999999987,-23.279999999999987,122.674,137.81,109.81,28.0,-28.0,124.028,137.98,111.28,26.69999999999999,-26.69999999999999,671291,1057918,286288,771630,483808
2016-02-07,104.28999999999999,109.86,99.84,10.019999999999996,-10.019999999999996,105.392,109.9,99.84,10.060000000000002,-10.060000000000002,100.742,103.87,96.67,7.200000000000003,-6.659999999999997,102.112,104.92,98.58,6.340000000000003,-5.219999999999999,661242,985347,495598,489749,-489749
2016-02-14,102.21000000000001,103.65,100.05,3.6000000000000085,1.8599999999999994,103.63,104.78,102.21,2.5700000000000074,-0.980000000000004,100.79,102.33,99.04,3.289999999999992,0.46999999999999886,102.39750000000001,103.26,100.54,2.719999999999999,-2.6299999999999955,525387,680032,392179,287853,116911
2016-02-21,104.57,107.06,102.74,4.320000000000007,2.6000000000000085,106.76,108.09,104.68,3.4099999999999966,-0.12000000000000455,103.134,104.05,101.76,2.289999999999992,1.3100000000000023,105.508,107.52,104.18,3.339999999999989,-0.789999999999992,477309,782244,206521,575723,-319674
2016-02-28,106.092,109.32,103.81,5.509999999999991,2.9399999999999977,108.918,115.42,106.22,9.200000000000003,8.61,103.74,109.14,100.73,8.409999999999997,7.170000000000002,107.484,115.4,102.07,13.330000000000013,13.330000000000013,699469,1244262,487285,756977,510983
2016-03-06,113.076,114.44,111.23,3.2099999999999937,-1.0600000000000023,114.566,117.12,112.93,4.189999999999998,1.6800000000000068,111.312,113.38,109.95,3.4299999999999926,0.4299999999999926,113.208,116.99,110.84,6.1499999999999915,3.1799999999999926,476534,578355,368657,209698,-209698
2016-03-13,114.778,116.84,112.22,4.6200000000000045,-0.9300000000000068,116.204,117.89,112.93,4.959999999999994,0.5700000000000074,113.098,115.6,110.72,4.8799999999999955,1.769999999999996,115.068,117.29,112.33,4.960000000000008,3.460000000000008,574419,1027100,357792,669308,669308
2016-03-20,118.315,120.57,115.44,5.1299999999999955,-1.8100000000000023,119.545,120.8,116.02,4.780000000000001,-4.780000000000001,116.255,118.54,113.7,4.840000000000003,-3.1499999999999915,118.13,120.59,115.83,4.760000000000005,-3.730000000000004,569525,778429,452945,325484,-95045
2016-03-27,116.28,118.94,114.96,3.980000000000004,0.4200000000000017,117.764,118.94,115.78,3.1599999999999966,2.489999999999995,114.726,115.3,113.76,1.539999999999992,1.3699999999999903,116.814,118.22,115.0,3.219999999999999,3.219999999999999,360365,444577,284571,160006,-40568
