Date,iShares 7-10 Year Treasury Bond_etf_Open_average,iShares 7-10 Year Treasury Bond_etf_Open_max,iShares 7-10 Year Treasury Bond_etf_Open_min,iShares 7-10 Year Treasury Bond_etf_Open_volatility,iShares 7-10 Year Treasury Bond_etf_Open_change,iShares 7-10 Year Treasury Bond_etf_High_average,iShares 7-10 Year Treasury Bond_etf_High_max,iShares 7-10 Year Treasury Bond_etf_High_min,iShares 7-10 Year Treasury Bond_etf_High_volatility,iShares 7-10 Year Treasury Bond_etf_High_change,iShares 7-10 Year Treasury Bond_etf_Low_average,iShares 7-10 Year Treasury Bond_etf_Low_max,iShares 7-10 Year Treasury Bond_etf_Low_min,iShares 7-10 Year Treasury Bond_etf_Low_volatility,iShares 7-10 Year Treasury Bond_etf_Low_change,iShares 7-10 Year Treasury Bond_etf_Close_average,iShares 7-10 Year Treasury Bond_etf_Close_max,iShares 7-10 Year Treasury Bond_etf_Close_min,iShares 7-10 Year Treasury Bond_etf_Close_volatility,iShares 7-10 Year Treasury Bond_etf_Close_change
2016-08-28,111.58,111.58,111.58,0.0,0.0,111.67,111.67,111.67,0.0,0.0,111.31,111.31,111.31,0.0,0.0,111.5,111.5,111.5,0.0,0.0
2016-09-04,111.13,111.13,111.13,0.0,0.0,111.15,111.15,111.15,0.0,0.0,110.95,110.95,110.95,0.0,0.0,111.0,111.0,111.0,0.0,0.0
2016-09-11,111.1,111.1,111.1,0.0,0.0,111.17,111.17,111.17,0.0,0.0,110.95,110.95,110.95,0.0,0.0,111.09,111.09,111.09,0.0,0.0
2016-09-18,111.53,111.53,111.53,0.0,0.0,111.7,111.7,111.7,0.0,0.0,111.5,111.5,111.5,0.0,0.0,111.63,111.63,111.63,0.0,0.0
2016-09-25,112.17,112.17,112.17,0.0,0.0,112.2,112.2,112.2,0.0,0.0,111.72,111.72,111.72,0.0,0.0,111.88,111.88,111.88,0.0,0.0
2016-10-02,110.58,110.58,110.58,0.0,0.0,110.72,110.72,110.72,0.0,0.0,110.38,110.38,110.38,0.0,0.0,110.64,110.64,110.64,0.0,0.0
2016-10-09,110.27,110.27,110.27,0.0,0.0,110.57,110.57,110.57,0.0,0.0,110.18,110.18,110.18,0.0,0.0,110.21,110.21,110.21,0.0,0.0
2016-10-16,110.78,110.78,110.78,0.0,0.0,110.78,110.78,110.78,0.0,0.0,110.59,110.59,110.59,0.0,0.0,110.74,110.74,110.74,0.0,0.0
2016-10-23,109.85,109.85,109.85,0.0,0.0,110.06,110.06,110.06,0.0,0.0,109.8,109.8,109.8,0.0,0.0,109.97,109.97,109.97,0.0,0.0
2016-10-30,110.3,110.3,110.3,0.0,0.0,110.56,110.56,110.56,0.0,0.0,110.28,110.28,110.28,0.0,0.0,110.51,110.51,110.51,0.0,0.0
2016-11-06,107.55,107.55,107.55,0.0,0.0,107.64,107.64,107.64,0.0,0.0,107.08,107.08,107.08,0.0,0.0,107.12,107.12,107.12,0.0,0.0
2016-11-13,106.1,106.1,106.1,0.0,0.0,106.21,106.21,106.21,0.0,0.0,105.56,105.56,105.56,0.0,0.0,105.66,105.66,105.66,0.0,0.0
2016-11-20,105.51,105.51,105.51,0.0,0.0,105.56,105.56,105.56,0.0,0.0,105.24,105.24,105.24,0.0,0.0,105.38,105.38,105.38,0.0,0.0
2016-11-27,104.93,104.93,104.93,0.0,0.0,105.32,105.32,105.32,0.0,0.0,104.93,104.93,104.93,0.0,0.0,105.18,105.18,105.18,0.0,0.0
2016-12-04,105.08,105.08,105.08,0.0,0.0,105.19,105.19,105.19,0.0,0.0,104.54,104.54,104.54,0.0,0.0,104.59,104.59,104.59,0.0,0.0
2016-12-11,103.69,103.69,103.69,0.0,0.0,103.96,103.96,103.96,0.0,0.0,103.46,103.46,103.46,0.0,0.0,103.64,103.64,103.64,0.0,0.0
2016-12-18,103.97,103.97,103.97,0.0,0.0,104.08,104.08,104.08,0.0,0.0,103.94,103.94,103.94,0.0,0.0,103.96,103.96,103.96,0.0,0.0
2016-12-25,104.56,104.56,104.56,0.0,0.0,104.96,104.96,104.96,0.0,0.0,104.53,104.53,104.53,0.0,0.0,104.82,104.82,104.82,0.0,0.0
2017-01-01,105.18,105.18,105.18,0.0,0.0,105.38,105.38,105.38,0.0,0.0,105.04,105.04,105.04,0.0,0.0,105.09,105.09,105.09,0.0,0.0
2017-01-08,105.37,105.37,105.37,0.0,0.0,105.56,105.56,105.56,0.0,0.0,105.05,105.05,105.05,0.0,0.0,105.39,105.39,105.39,0.0,0.0
2017-01-15,104.64,104.64,104.64,0.0,0.0,104.92,104.92,104.92,0.0,0.0,104.48,104.48,104.48,0.0,0.0,104.82,104.82,104.82,0.0,0.0
2017-01-22,104.65,104.65,104.65,0.0,0.0,104.8,104.8,104.8,0.0,0.0,104.64,104.64,104.64,0.0,0.0,104.72,104.72,104.72,0.0,0.0
2017-01-29,105.0,105.0,105.0,0.0,0.0,105.22,105.22,105.22,0.0,0.0,104.62,104.62,104.62,0.0,0.0,104.81,104.81,104.81,0.0,0.0
2017-02-05,105.07,105.07,105.07,0.0,0.0,105.31,105.31,105.31,0.0,0.0,105.07,105.07,105.07,0.0,0.0,105.23,105.23,105.23,0.0,0.0
2017-02-12,105.2,105.2,105.2,0.0,0.0,105.31,105.31,105.31,0.0,0.0,105.12,105.12,105.12,0.0,0.0,105.19,105.19,105.19,0.0,0.0
2017-02-19,105.94,105.94,105.94,0.0,0.0,106.16,106.16,106.16,0.0,0.0,105.82,105.82,105.82,0.0,0.0,106.08,106.08,106.08,0.0,0.0
2017-02-26,104.5,104.5,104.5,0.0,0.0,104.58,104.58,104.58,0.0,0.0,104.26,104.26,104.26,0.0,0.0,104.57,104.57,104.57,0.0,0.0
2017-03-05,103.98,103.98,103.98,0.0,0.0,104.01,104.01,104.01,0.0,0.0,103.75,103.75,103.75,0.0,0.0,103.98,103.98,103.98,0.0,0.0
2017-03-12,104.58,104.58,104.58,0.0,0.0,104.82,104.82,104.82,0.0,0.0,104.56,104.56,104.56,0.0,0.0,104.73,104.73,104.73,0.0,0.0
2017-03-19,105.39,105.39,105.39,0.0,0.0,105.61,105.61,105.61,0.0,0.0,105.35,105.35,105.35,0.0,0.0,105.48,105.48,105.48,0.0,0.0
2017-03-26,105.53,105.53,105.53,0.0,0.0,105.63,105.63,105.63,0.0,0.0,105.45,105.45,105.45,0.0,0.0,105.59,105.59,105.59,0.0,0.0
2017-04-02,106.19,106.19,106.19,0.0,0.0,106.31,106.31,106.31,0.0,0.0,105.61,105.61,105.61,0.0,0.0,105.61,105.61,105.61,0.0,0.0
2017-04-09,106.8,106.8,106.8,0.0,0.0,107.01,107.01,107.01,0.0,0.0,106.61,106.61,106.61,0.0,0.0,106.94,106.94,106.94,0.0,0.0
2017-04-16,106.96,106.96,106.96,0.0,0.0,107.12,107.12,107.12,0.0,0.0,106.88,106.88,106.88,0.0,0.0,106.91,106.91,106.91,0.0,0.0
2017-04-23,106.32,106.32,106.32,0.0,0.0,106.65,106.65,106.65,0.0,0.0,106.27,106.27,106.27,0.0,0.0,106.6,106.6,106.6,0.0,0.0
2017-04-30,105.98,105.98,105.98,0.0,0.0,106.02,106.02,106.02,0.0,0.0,105.8,105.8,105.8,0.0,0.0,105.99,105.99,105.99,0.0,0.0
2017-05-07,106.06,106.06,106.06,0.0,0.0,106.28,106.28,106.28,0.0,0.0,106.06,106.06,106.06,0.0,0.0,106.19,106.19,106.19,0.0,0.0
2017-05-14,106.97,106.97,106.97,0.0,0.0,107.06,107.06,107.06,0.0,0.0,106.8,106.8,106.8,0.0,0.0,107.05,107.05,107.05,0.0,0.0
2017-05-21,107.03,107.03,107.03,0.0,0.0,107.08,107.08,107.08,0.0,0.0,106.94,106.94,106.94,0.0,0.0,107.0,107.0,107.0,0.0,0.0
2017-05-28,107.5,107.5,107.5,0.0,0.0,107.69,107.69,107.69,0.0,0.0,107.41,107.41,107.41,0.0,0.0,107.57,107.57,107.57,0.0,0.0
2017-06-04,107.15,107.15,107.15,0.0,0.0,107.34,107.34,107.34,0.0,0.0,107.11,107.11,107.11,0.0,0.0,107.26,107.26,107.26,0.0,0.0
2017-06-11,107.67,107.67,107.67,0.0,0.0,107.83,107.83,107.83,0.0,0.0,107.67,107.67,107.67,0.0,0.0,107.71,107.71,107.71,0.0,0.0
2017-06-18,107.72,107.72,107.72,0.0,0.0,107.84,107.84,107.84,0.0,0.0,107.67,107.67,107.67,0.0,0.0,107.8,107.8,107.8,0.0,0.0
2017-06-25,106.84,106.84,106.84,0.0,0.0,106.84,106.84,106.84,0.0,0.0,106.53,106.53,106.53,0.0,0.0,106.61,106.61,106.61,0.0,0.0
2017-07-02,105.81,105.81,105.81,0.0,0.0,105.89,105.89,105.89,0.0,0.0,105.72,105.72,105.72,0.0,0.0,105.77,105.77,105.77,0.0,0.0
2017-07-09,106.69,106.69,106.69,0.0,0.0,106.74,106.74,106.74,0.0,0.0,106.38,106.38,106.38,0.0,0.0,106.4,106.4,106.4,0.0,0.0
2017-07-16,107.15,107.15,107.15,0.0,0.0,107.27,107.27,107.27,0.0,0.0,107.12,107.12,107.12,0.0,0.0,107.14,107.14,107.14,0.0,0.0
2017-07-23,106.63,106.63,106.63,0.0,0.0,106.85,106.85,106.85,0.0,0.0,106.6,106.6,106.6,0.0,0.0,106.82,106.82,106.82,0.0,0.0
2017-07-30,106.97,106.97,106.97,0.0,0.0,106.97,106.97,106.97,0.0,0.0,106.7,106.7,106.7,0.0,0.0,106.93,106.93,106.93,0.0,0.0
2017-08-06,107.37,107.37,107.37,0.0,0.0,107.62,107.62,107.62,0.0,0.0,107.32,107.32,107.32,0.0,0.0,107.55,107.55,107.55,0.0,0.0
2017-08-13,107.74,107.74,107.74,0.0,0.0,107.81,107.81,107.81,0.0,0.0,107.41,107.41,107.41,0.0,0.0,107.57,107.57,107.57,0.0,0.0
2017-08-20,107.64,107.64,107.64,0.0,0.0,107.87,107.87,107.87,0.0,0.0,107.57,107.57,107.57,0.0,0.0,107.81,107.81,107.81,0.0,0.0
2017-08-27,107.96,107.96,107.96,0.0,0.0,107.99,107.99,107.99,0.0,0.0,107.7,107.7,107.7,0.0,0.0,107.76,107.76,107.76,0.0,0.0
2017-09-03,108.68,108.68,108.68,0.0,0.0,108.68,108.68,108.68,0.0,0.0,108.5,108.5,108.5,0.0,0.0,108.64,108.64,108.64,0.0,0.0
2017-09-10,107.57,107.57,107.57,0.0,0.0,107.69,107.69,107.69,0.0,0.0,107.38,107.38,107.38,0.0,0.0,107.69,107.69,107.69,0.0,0.0
2017-09-17,107.14,107.14,107.14,0.0,0.0,107.16,107.16,107.16,0.0,0.0,106.96,106.96,106.96,0.0,0.0,106.99,106.99,106.99,0.0,0.0
2017-09-24,106.76,106.76,106.76,0.0,0.0,106.77,106.77,106.77,0.0,0.0,106.46,106.46,106.46,0.0,0.0,106.52,106.52,106.52,0.0,0.0
2017-10-01,105.97,105.97,105.97,0.0,0.0,106.24,106.24,106.24,0.0,0.0,105.85,105.85,105.85,0.0,0.0,106.12,106.12,106.12,0.0,0.0
2017-10-08,106.82,106.82,106.82,0.0,0.0,106.92,106.92,106.92,0.0,0.0,106.69,106.69,106.69,0.0,0.0,106.86,106.86,106.86,0.0,0.0
2017-10-15,106.14,106.14,106.14,0.0,0.0,106.21,106.21,106.21,0.0,0.0,106.0,106.0,106.0,0.0,0.0,106.04,106.04,106.04,0.0,0.0
2017-10-22,105.62,105.62,105.62,0.0,0.0,105.86,105.86,105.86,0.0,0.0,105.54,105.54,105.54,0.0,0.0,105.85,105.85,105.85,0.0,0.0
2017-10-29,106.34,106.34,106.34,0.0,0.0,106.4,106.4,106.4,0.0,0.0,106.15,106.15,106.15,0.0,0.0,106.37,106.37,106.37,0.0,0.0
2017-11-05,106.0,106.0,106.0,0.0,0.0,106.03,106.03,106.03,0.0,0.0,105.79,105.79,105.79,0.0,0.0,105.83,105.83,105.83,0.0,0.0
2017-11-12,106.23,106.23,106.23,0.0,0.0,106.28,106.28,106.28,0.0,0.0,106.1,106.1,106.1,0.0,0.0,106.18,106.18,106.18,0.0,0.0
2017-11-19,106.27,106.27,106.27,0.0,0.0,106.34,106.34,106.34,0.0,0.0,106.23,106.23,106.23,0.0,0.0,106.28,106.28,106.28,0.0,0.0
2017-11-26,105.7,105.7,105.7,0.0,0.0,106.34,106.34,106.34,0.0,0.0,105.5,105.5,105.5,0.0,0.0,105.93,105.93,105.93,0.0,0.0
2017-12-03,105.97,105.97,105.97,0.0,0.0,106.02,106.02,106.02,0.0,0.0,105.83,105.83,105.83,0.0,0.0,105.91,105.91,105.91,0.0,0.0
2017-12-10,105.98,105.98,105.98,0.0,0.0,106.17,106.17,106.17,0.0,0.0,105.92,105.92,105.92,0.0,0.0,106.12,106.12,106.12,0.0,0.0
2017-12-17,104.99,104.99,104.99,0.0,0.0,105.04,105.04,105.04,0.0,0.0,104.94,104.94,104.94,0.0,0.0,105.04,105.04,105.04,0.0,0.0
2017-12-24,105.47,105.47,105.47,0.0,0.0,105.64,105.64,105.64,0.0,0.0,105.45,105.45,105.45,0.0,0.0,105.57,105.57,105.57,0.0,0.0
2017-12-31,105.28,105.28,105.28,0.0,0.0,105.31,105.31,105.31,0.0,0.0,105.06,105.06,105.06,0.0,0.0,105.15,105.15,105.15,0.0,0.0
