Date,WPP_stock_Open_average,WPP_stock_Open_max,WPP_stock_Open_min,WPP_stock_Open_volatility,WPP_stock_Open_change,WPP_stock_High_average,WPP_stock_High_max,WPP_stock_High_min,WPP_stock_High_volatility,WPP_stock_High_change,WPP_stock_Low_average,WPP_stock_Low_max,WPP_stock_Low_min,WPP_stock_Low_volatility,WPP_stock_Low_change,WPP_stock_Close_average,WPP_stock_Close_max,WPP_stock_Close_min,WPP_stock_Close_volatility,WPP_stock_Close_change,WPP_stock_Volume_average,WPP_stock_Volume_max,WPP_stock_Volume_min,WPP_stock_Volume_volatility,WPP_stock_Volume_change
2016-07-31,111.94200000000001,112.4,111.3,1.1000000000000085,0.4200000000000017,112.53,113.96,111.79,2.1699999999999875,1.6299999999999955,111.586,112.3,111.06,1.2399999999999949,0.8799999999999955,112.266,113.76,111.69,2.0700000000000074,2.0700000000000074,91287,126283,55243,71040,-46269
2016-08-07,114.314,115.49,112.52,2.969999999999999,1.3799999999999955,114.754,115.69,113.65,2.039999999999992,1.759999999999991,113.868,115.1,112.39,2.7099999999999937,1.730000000000004,114.266,115.14,113.08,2.0600000000000023,1.8100000000000023,67345,92517,46468,46049,40334
2016-08-14,115.262,116.66,114.72,1.9399999999999977,-0.18999999999999773,115.658,116.73,115.22,1.5100000000000051,0.28000000000000114,114.756,115.8,114.19,1.6099999999999994,-0.09000000000000341,115.392,116.31,114.88,1.4300000000000068,0.4200000000000017,75813,174140,43955,130185,-130185
2016-08-21,117.454,120.95,113.84,7.109999999999999,5.359999999999999,117.982,121.37,114.69,6.680000000000007,4.980000000000004,115.934,117.52,113.55,3.969999999999999,3.240000000000009,116.45400000000001,118.29,114.65,3.6400000000000006,2.589999999999989,213994,494635,55417,439218,431881
2016-08-28,117.014,117.46,116.33,1.1299999999999955,0.8499999999999943,117.60000000000001,118.93,116.48,2.450000000000003,1.6500000000000057,116.468,117.45,114.61,2.8400000000000034,0.9200000000000017,117.24,118.41,115.87,2.539999999999992,1.4699999999999989,268187,362357,104678,257679,257679
2016-09-04,119.8,121.06,118.52,2.5400000000000063,-1.740000000000009,120.17,121.55,118.53,3.019999999999996,-2.2099999999999937,118.60000000000001,120.04,116.31,3.730000000000004,-3.0900000000000034,118.91499999999999,120.34,116.41,3.930000000000007,-3.930000000000007,171285,254222,95439,158783,-158783
2016-09-11,116.334,116.84,115.76,1.0799999999999983,0.29999999999999716,117.078,118.0,116.08,1.9200000000000017,-1.7199999999999989,115.546,116.43,114.41,2.0200000000000102,-1.1800000000000068,116.488,117.73,114.88,2.8500000000000085,-2.8500000000000085,105956,168694,72080,96614,60838
2016-09-18,118.13799999999999,120.47,117.11,3.3599999999999994,1.0799999999999983,118.648,121.06,117.58,3.480000000000004,0.7199999999999989,117.45,119.52,116.36,3.1599999999999966,1.2800000000000011,117.812,119.75,116.52,3.230000000000004,1.1400000000000006,90869,128529,55088,73441,-34443
2016-09-25,117.046,118.64,114.8,3.8400000000000034,1.8900000000000006,117.67999999999999,118.99,115.87,3.1199999999999903,2.239999999999995,116.154,117.55,114.68,2.8699999999999903,1.3299999999999983,117.116,118.86,115.28,3.5799999999999983,2.4399999999999977,92665,118588,67105,51483,-2234
2016-10-02,115.456,118.26,112.9,5.359999999999999,-4.739999999999995,115.894,118.94,113.27,5.670000000000002,-4.5,114.85,117.16,111.68,5.47999999999999,-5.319999999999993,115.304,117.55,112.52,5.030000000000001,-4.950000000000003,80730,137787,55089,82698,82698
2016-10-09,111.474,112.63,109.71,2.9200000000000017,-1.3100000000000023,112.474,113.89,111.8,2.0900000000000034,-1.7600000000000051,110.958,112.63,109.61,3.019999999999996,-1.4099999999999966,111.806,113.48,110.9,2.5799999999999983,-2.1700000000000017,105781,222169,51427,170742,7508
2016-10-16,109.57600000000001,111.69,106.48,5.209999999999994,-3.530000000000001,109.986,112.01,107.27,4.740000000000009,-3.1899999999999977,109.01,111.27,106.23,5.039999999999992,-3.6400000000000006,109.428,111.42,107.13,4.290000000000006,-2.9000000000000057,90356,128239,61944,66295,52750
2016-10-23,104.186,105.12,103.58,1.5400000000000063,-1.0200000000000102,104.494,105.67,103.9,1.769999999999996,-1.3100000000000023,103.542,104.75,102.9,1.8499999999999943,-1.3400000000000034,103.95,105.62,103.0,2.6200000000000045,-1.960000000000008,133122,180842,84969,95873,-31567
2016-10-30,107.38799999999999,108.44,105.91,2.530000000000001,-2.1700000000000017,107.764,109.04,106.52,2.5200000000000102,-2.5200000000000102,106.408,107.5,105.37,2.1299999999999955,-2.1299999999999955,106.704,108.47,105.38,3.0900000000000034,-3.0900000000000034,126535,242791,63823,178968,-178968
2016-11-06,105.402,107.22,103.38,3.8400000000000034,-3.8400000000000034,105.948,107.72,103.77,3.950000000000003,-3.950000000000003,104.678,106.98,102.67,4.310000000000002,-4.310000000000002,105.426,107.3,103.74,3.5600000000000023,-3.5400000000000063,104693,112347,95822,16525,13474
2016-11-13,103.998,105.63,103.03,2.5999999999999943,2.0600000000000023,104.628,105.93,103.16,2.7700000000000102,1.7700000000000102,103.422,104.55,101.77,2.780000000000001,1.3599999999999994,104.242,104.92,103.15,1.769999999999996,0.7099999999999937,151524,306026,86351,219675,17528
2016-11-20,105.96000000000001,106.84,105.16,1.6800000000000068,0.6099999999999994,106.5525,107.49,106.1,1.3900000000000006,1.0699999999999932,105.6675,106.61,105.16,1.4500000000000028,1.1400000000000006,106.265,107.31,105.7,1.6099999999999994,1.3400000000000034,81599,106401,54367,52034,-25950
2016-11-27,105.852,106.55,104.92,1.6299999999999955,-1.4899999999999949,106.316,107.5,105.04,2.4599999999999937,-0.5699999999999932,105.304,106.33,104.12,2.2099999999999937,-0.6099999999999994,105.718,106.93,104.34,2.5900000000000034,0.10000000000000853,112917,133403,86562,46841,24895
2016-12-04,107.336,110.36,103.31,7.049999999999997,3.0600000000000023,108.136,111.45,104.88,6.570000000000007,3.8500000000000085,106.632,110.21,103.15,7.059999999999988,3.3299999999999983,107.268,111.23,104.47,6.760000000000005,4.280000000000001,198463,257945,134570,123375,64361
2016-12-11,111.42,112.68,110.47,2.210000000000008,-0.15000000000000568,111.938,113.38,111.14,2.239999999999995,-0.15000000000000568,110.72,111.1,110.36,0.7399999999999949,-0.010000000000005116,111.036,111.18,110.84,0.3400000000000034,-0.0799999999999983,145360,257287,104004,153283,-34727
2016-12-18,110.314,110.92,109.94,0.980000000000004,-0.25,110.78399999999999,111.33,110.27,1.0600000000000023,-0.45000000000000284,109.84,110.33,108.92,1.4099999999999966,0.9599999999999937,110.27,110.39,110.14,0.25,-0.030000000000001137,113401,190319,38437,151882,-125077
2016-12-25,110.475,110.72,110.19,0.5300000000000011,0.5100000000000051,111.0325,111.8,110.53,1.269999999999996,1.0300000000000011,110.2175,110.4,109.92,0.480000000000004,0.21000000000000796,110.42,110.66,110.25,0.4099999999999966,0.4099999999999966,83891,106385,57261,49124,23482
2017-01-01,112.2625,112.95,111.61,1.3400000000000034,0.730000000000004,112.765,113.56,112.04,1.519999999999996,1.3400000000000034,111.9425,112.52,111.28,1.2399999999999949,1.0500000000000114,112.52250000000001,113.35,111.9,1.4499999999999886,0.9299999999999926,128962,149785,110120,39665,-39665
2017-01-08,113.972,114.6,113.51,1.0899999999999892,0.6599999999999966,114.644,115.1,113.67,1.4299999999999926,1.3400000000000034,113.628,113.98,113.16,0.8200000000000074,0.8200000000000074,114.126,114.56,113.26,1.2999999999999972,1.2999999999999972,101482,111253,90935,20318,-12349
2017-01-15,114.05250000000001,114.76,113.55,1.210000000000008,-1.210000000000008,114.51,115.73,113.84,1.8900000000000006,-1.8900000000000006,113.7125,114.51,113.31,1.2000000000000028,-1.1800000000000068,114.10249999999999,115.36,113.6,1.7600000000000051,-1.7399999999999949,106032,154478,77390,77088,-77088
2017-01-22,115.95400000000001,117.48,114.86,2.6200000000000045,2.6200000000000045,116.612,117.71,115.51,2.1999999999999886,2.1999999999999886,115.776,117.08,114.84,2.239999999999995,2.239999999999995,116.452,117.36,115.37,1.9899999999999949,1.9899999999999949,125746,160807,84513,76294,-24427
2017-01-29,116.52,117.44,115.34,2.0999999999999943,-2.0999999999999943,116.66,117.5,115.71,1.7900000000000063,-1.7900000000000063,115.706,116.92,114.99,1.9300000000000068,-1.7800000000000011,116.124,117.29,115.31,1.980000000000004,-1.7700000000000102,100243,115737,86904,28833,-28833
2017-02-05,115.628,116.46,114.09,2.3699999999999903,2.3699999999999903,115.994,117.2,114.55,2.6500000000000057,2.6500000000000057,115.258,116.46,113.92,2.539999999999992,2.539999999999992,115.818,117.09,114.51,2.5799999999999983,2.5799999999999983,96707,131842,69355,62487,-47373
2017-02-12,117.834,118.8,116.32,2.480000000000004,-0.6599999999999966,118.324,119.12,117.91,1.210000000000008,-0.8599999999999994,117.492,118.55,116.31,2.239999999999995,-0.8400000000000034,118.084,118.92,117.64,1.2800000000000011,-0.7399999999999949,75809,108094,55043,53051,-32803
2017-02-19,116.675,117.08,116.22,0.8599999999999994,0.0,117.475,117.66,117.32,0.3400000000000034,-0.25,116.58,116.92,116.21,0.710000000000008,-0.12999999999999545,117.3925,117.58,117.18,0.3999999999999915,-0.3499999999999943,98339,148039,57591,90448,15844
2017-02-26,115.446,118.09,107.61,10.480000000000004,-9.320000000000007,116.028,118.19,108.45,9.739999999999995,-9.429999999999993,114.962,117.31,106.84,10.469999999999999,-10.079999999999998,115.548,117.78,107.91,9.870000000000005,-9.719999999999999,128420,278859,55250,223609,223609
2017-03-05,105.112,106.31,103.43,2.8799999999999955,-2.1499999999999915,105.38,106.4,103.94,2.460000000000008,-2.030000000000001,104.518,105.27,103.2,2.069999999999993,-2.069999999999993,104.85,105.42,103.82,1.6000000000000085,-1.6000000000000085,180161,263469,93635,169834,-11590
2017-03-12,104.60000000000001,105.45,103.98,1.4699999999999989,0.3199999999999932,104.894,105.62,104.07,1.5500000000000114,-0.13000000000000966,104.196,104.99,103.69,1.2999999999999972,0.05999999999998806,104.584,105.01,103.93,1.0799999999999983,-0.3500000000000085,167120,230697,85578,145119,7482
2017-03-19,103.888,104.7,102.56,2.1400000000000006,-0.269999999999996,104.534,105.31,103.16,2.1500000000000057,0.710000000000008,103.506,104.17,102.29,1.8799999999999955,0.4399999999999977,103.928,104.86,102.98,1.8799999999999955,1.0300000000000011,112426,147632,73955,73677,-40186
2017-03-26,106.96,108.22,105.7,2.519999999999996,2.519999999999996,107.856,110.27,106.46,3.8100000000000023,3.8100000000000023,106.684,108.22,105.6,2.6200000000000045,2.6200000000000045,107.27600000000001,109.4,106.18,3.219999999999999,3.219999999999999,143299,205980,118245,87735,62507
2017-04-02,108.202,109.75,106.91,2.8400000000000034,-1.7000000000000028,108.434,109.79,107.34,2.450000000000003,-1.4699999999999989,107.51,108.46,106.65,1.809999999999988,-0.9299999999999926,107.67999999999999,108.71,106.78,1.9299999999999926,-1.0500000000000114,106765,170714,68452,102262,-90932
2017-04-09,108.13,108.73,106.86,1.8700000000000045,1.8700000000000045,108.425,108.94,107.28,1.6599999999999966,1.6599999999999966,107.5625,108.25,106.6,1.6500000000000057,1.2199999999999989,107.81,108.6,106.7,1.8999999999999915,1.1400000000000006,112659,152458,69310,83148,-1208
2017-04-16,108.438,108.75,108.1,0.6500000000000057,0.4900000000000091,108.97,109.36,108.42,0.9399999999999977,-0.3200000000000074,108.05,108.39,107.44,0.9500000000000028,0.14000000000000057,108.66,109.08,107.6,1.480000000000004,-0.4900000000000091,86698,106899,71751,35148,17134
2017-04-23,109.16799999999999,110.35,106.91,3.4399999999999977,-2.469999999999999,109.542,110.66,107.21,3.450000000000003,-2.8300000000000125,108.852,110.09,106.65,3.4399999999999977,-2.7099999999999937,109.16799999999999,110.27,107.1,3.1700000000000017,-2.480000000000004,98319,116894,79444,37450,-15465
2017-04-30,108.346,109.6,106.57,3.030000000000001,1.6500000000000057,108.922,109.91,107.57,2.3400000000000034,1.6300000000000097,107.91799999999999,108.97,106.57,2.4000000000000057,1.230000000000004,108.552,109.4,107.25,2.1500000000000057,1.9500000000000028,129991,199208,79543,119665,-13824
2017-05-07,109.868,111.0,108.91,2.0900000000000034,0.5400000000000063,110.298,111.02,109.21,1.8100000000000023,0.8599999999999994,109.374,109.96,108.5,1.4599999999999937,0.9300000000000068,109.848,110.23,108.91,1.3200000000000074,0.980000000000004,89048,101254,70105,31149,19563
2017-05-14,111.206,111.84,109.87,1.9699999999999989,1.9699999999999989,111.48400000000001,112.34,110.67,1.6700000000000017,1.6700000000000017,110.402,111.57,109.75,1.8199999999999932,1.8199999999999932,110.894,112.33,110.33,2.0,1.8199999999999932,168477,246248,99046,147202,99387
2017-05-21,110.484,111.68,109.57,2.1100000000000136,0.28000000000000114,110.986,111.75,109.88,1.8700000000000045,-0.060000000000002274,109.922,110.97,108.53,2.4399999999999977,0.060000000000002274,110.508,111.43,108.6,2.8300000000000125,0.39000000000000057,108812,180335,67885,112450,-112450
2017-05-28,112.6375,112.79,112.34,0.45000000000000284,0.4399999999999977,113.1825,113.51,112.91,0.6000000000000085,0.5600000000000023,112.4175,112.72,112.09,0.6299999999999955,0.5499999999999972,112.99000000000001,113.42,112.47,0.9500000000000028,0.9500000000000028,80537,90697,68715,21982,8571
2017-06-04,108.13,111.66,105.8,5.859999999999999,-5.789999999999992,108.684,112.6,106.03,6.569999999999993,-5.9199999999999875,107.538,111.58,104.92,6.659999999999997,-5.909999999999997,108.382,112.42,105.63,6.790000000000006,-5.780000000000001,132756,168103,92324,75779,-65655
2017-06-11,107.002,109.2,105.89,3.3100000000000023,0.519999999999996,107.522,109.2,106.72,2.480000000000004,-0.12000000000000455,106.46,107.45,105.69,1.7600000000000051,0.12999999999999545,107.17399999999999,107.88,106.7,1.1799999999999926,0.01999999999999602,118490,139954,75111,64843,-2690
2017-06-18,106.378,107.05,105.7,1.3499999999999943,-0.8999999999999915,106.58399999999999,107.21,106.02,1.1899999999999977,-1.1099999999999994,105.61,106.6,105.19,1.4099999999999966,-1.1699999999999875,105.952,107.08,105.51,1.5699999999999932,-1.2600000000000051,88891,108295,63405,44890,-44890
2017-06-25,105.706,106.01,105.21,0.8000000000000114,-0.47999999999998977,106.098,107.27,105.25,2.019999999999996,-0.480000000000004,105.122,106.0,104.28,1.7199999999999989,-0.6900000000000119,105.808,107.18,104.96,2.220000000000013,-0.5200000000000102,105753,126508,92653,33855,-4902
2017-07-02,103.39750000000001,104.7,100.48,4.219999999999999,-4.219999999999999,103.99000000000001,104.89,101.68,3.2099999999999937,-3.2099999999999937,102.955,104.2,100.42,3.780000000000001,-3.780000000000001,103.505,104.8,101.43,3.3699999999999903,-3.1199999999999903,125249,168116,75935,92181,23360
2017-07-09,101.148,101.46,100.25,1.2099999999999937,-0.11999999999999034,101.6,102.21,100.77,1.4399999999999977,0.6199999999999903,100.774,101.31,100.05,1.2600000000000051,0.5,101.326,102.02,100.57,1.4500000000000028,1.1899999999999977,137535,183494,109489,74005,22353
2017-07-16,101.852,103.51,100.75,2.760000000000005,2.030000000000001,102.49600000000001,104.09,101.17,2.9200000000000017,2.3100000000000023,101.538,103.44,99.94,3.5,2.1799999999999926,102.194,104.01,100.83,3.180000000000007,2.5200000000000102,224582,386344,109700,276644,-35353
2017-07-23,101.926,103.22,101.44,1.7800000000000011,-1.75,102.328,103.98,101.56,2.4200000000000017,-1.6000000000000085,101.578,103.18,100.76,2.4200000000000017,-1.730000000000004,102.002,103.66,101.15,2.509999999999991,-1.2800000000000011,146197,193783,117251,76532,76532
2017-07-30,102.206,102.7,101.47,1.230000000000004,1.230000000000004,102.74,103.22,102.19,1.0300000000000011,0.5799999999999983,101.8,102.06,101.42,0.6400000000000006,0.6400000000000006,102.256,102.84,101.69,1.1500000000000057,0.2400000000000091,165550,376015,69641,306374,-97034
2017-08-06,102.362,103.08,101.33,1.75,-0.39000000000000057,102.62,103.42,101.82,1.6000000000000085,-0.6500000000000057,101.924,102.69,101.06,1.6299999999999955,-0.6800000000000068,102.23400000000001,102.89,101.81,1.0799999999999983,-0.9200000000000017,123987,267164,75018,192146,9618
2017-08-13,102.398,102.81,101.5,1.3100000000000023,-1.0100000000000051,102.676,103.14,101.5,1.6400000000000006,-1.3199999999999932,101.87,102.5,100.31,2.1899999999999977,-1.8999999999999915,102.16,102.95,100.51,2.4399999999999977,-1.9099999999999966,114220,205096,70840,134256,120684
2017-08-20,96.138,102.04,91.54,10.5,-7.939999999999998,96.532,102.52,91.54,10.97999999999999,-8.11999999999999,95.324,101.55,89.4,12.149999999999991,-8.25,95.896,102.37,90.61,11.760000000000005,-9.0,260316,596436,125910,470526,30063
2017-08-27,91.984,92.63,91.52,1.1099999999999994,-0.6499999999999915,92.288,92.74,91.93,0.8099999999999881,-0.6499999999999915,91.64,92.26,91.3,0.960000000000008,-0.7600000000000051,91.988,92.58,91.43,1.1499999999999915,-0.8799999999999955,186055,402574,98195,304379,-15774
2017-09-03,91.64750000000001,92.0,91.45,0.5499999999999972,-0.5499999999999972,92.0775,92.19,91.87,0.3199999999999932,-0.12000000000000455,91.32,91.6,90.95,0.6499999999999915,-0.4099999999999966,91.8125,92.0,91.55,0.45000000000000284,0.18999999999999773,128865,139715,110495,29220,-10073
2017-09-10,92.314,92.85,91.82,1.0300000000000011,0.36999999999999034,92.78,93.48,92.18,1.2999999999999972,0.6000000000000085,92.074,92.66,91.74,0.9200000000000017,0.5200000000000102,92.236,92.72,91.83,0.8900000000000006,0.3299999999999983,160505,217275,132947,84328,59254
2017-09-17,93.21000000000001,95.65,91.42,4.230000000000004,3.780000000000001,93.732,95.87,92.03,3.8400000000000034,3.460000000000008,92.774,95.13,91.1,4.030000000000001,3.839999999999989,93.298,95.33,91.77,3.5600000000000023,3.5600000000000023,175688,234202,121447,112755,-63898
2017-09-24,93.39999999999999,95.8,92.13,3.6700000000000017,-3.6700000000000017,93.882,96.26,92.61,3.6500000000000057,-3.3800000000000097,93.078,95.41,91.87,3.539999999999992,-3.4299999999999926,93.476,95.88,92.08,3.799999999999997,-3.0799999999999983,124808,171547,94658,76889,-25479
2017-10-01,91.358,92.21,90.73,1.4799999999999898,-0.9300000000000068,92.184,94.0,90.93,3.069999999999993,-0.5,91.054,91.7,90.37,1.3299999999999983,-0.8900000000000006,91.712,93.46,90.71,2.75,-0.20999999999999375,343376,548582,194200,354382,-38378
2017-10-08,91.228,92.18,89.85,2.3300000000000125,-0.36000000000001364,91.724,92.65,90.77,1.8800000000000097,-0.4399999999999977,90.988,91.88,89.74,2.1400000000000006,-0.4399999999999977,91.494,92.4,90.57,1.8300000000000125,-0.12999999999999545,143601,268612,59969,208643,-208643
