Date,NPTN_stock_Open_average,NPTN_stock_Open_max,NPTN_stock_Open_min,NPTN_stock_Open_volatility,NPTN_stock_Open_change,NPTN_stock_High_average,NPTN_stock_High_max,NPTN_stock_High_min,NPTN_stock_High_volatility,NPTN_stock_High_change,NPTN_stock_Low_average,NPTN_stock_Low_max,NPTN_stock_Low_min,NPTN_stock_Low_volatility,NPTN_stock_Low_change,NPTN_stock_Close_average,NPTN_stock_Close_max,NPTN_stock_Close_min,NPTN_stock_Close_volatility,NPTN_stock_Close_change,NPTN_stock_Volume_average,NPTN_stock_Volume_max,NPTN_stock_Volume_min,NPTN_stock_Volume_volatility,NPTN_stock_Volume_change
2017-07-30,7.844,8.17,6.99,1.1799999999999997,-1.129999999999999,8.184000000000001,8.72,7.87,0.8500000000000005,-0.16999999999999993,7.448,7.98,6.38,1.6000000000000005,-1.46,7.648,8.35,6.67,1.6799999999999997,-1.4000000000000004,2481302,5219141,983737,4235404,4235404
2017-08-06,6.344,6.63,5.8,0.8300000000000001,-0.8300000000000001,6.566,6.97,6.11,0.8599999999999994,-0.8599999999999994,6.2059999999999995,6.52,5.77,0.75,-0.7400000000000002,6.26,6.58,5.91,0.6699999999999999,-0.6699999999999999,1801434,2418405,1208595,1209810,-334482
2017-08-13,5.852,6.11,5.64,0.47000000000000064,-0.25,5.964,6.17,5.69,0.47999999999999954,-0.3899999999999997,5.736,5.89,5.53,0.35999999999999943,-0.35999999999999943,5.804,6.07,5.58,0.4900000000000002,-0.4900000000000002,1167748,1784872,826164,958708,-512475
2017-08-20,5.814,6.41,5.26,1.1500000000000004,0.7600000000000007,6.13,6.87,5.54,1.33,0.9300000000000006,5.584,6.11,5.25,0.8600000000000003,0.6799999999999997,5.862,6.24,5.33,0.9100000000000001,0.7999999999999998,2670768,6330614,1042378,5288236,1207225
2017-08-27,5.99,6.15,5.87,0.28000000000000025,-0.28000000000000025,6.11,6.2,6.03,0.16999999999999993,0.009999999999999787,5.864,5.93,5.8,0.1299999999999999,-0.09999999999999964,6.02,6.19,5.85,0.34000000000000075,0.09000000000000075,939004,1144138,728142,415996,148764
2017-09-03,5.935,6.06,5.76,0.2999999999999998,-0.2999999999999998,6.0375,6.15,5.98,0.16999999999999993,-0.16999999999999993,5.79,5.85,5.71,0.13999999999999968,-0.13999999999999968,5.8775,5.95,5.82,0.1299999999999999,-0.08000000000000007,857330,1079663,711749,367914,-365759
2017-09-10,5.986,6.17,5.81,0.3600000000000003,0.05000000000000071,6.1339999999999995,6.26,5.93,0.33000000000000007,-0.20000000000000018,5.866,6.02,5.75,0.2699999999999996,0.03000000000000025,5.984,6.18,5.83,0.34999999999999964,-0.09000000000000075,934420,1314216,710772,603444,-569883
2017-09-17,6.02,6.28,5.75,0.5300000000000002,0.16000000000000014,6.218,6.4,6.0,0.40000000000000036,-0.28000000000000025,5.904,6.14,5.66,0.47999999999999954,0.20999999999999996,6.046,6.27,5.9,0.3699999999999992,-0.23999999999999932,900628,1364804,674639,690165,-662400
2017-09-24,5.788,5.89,5.59,0.2999999999999998,-0.04999999999999982,5.88,5.95,5.7,0.25,-0.040000000000000036,5.606,5.79,5.44,0.34999999999999964,-0.05999999999999961,5.708,5.88,5.55,0.33000000000000007,0.009999999999999787,935330,1622200,405292,1216908,493039
2017-10-01,5.566,5.92,4.98,0.9399999999999995,-0.5899999999999999,5.7700000000000005,5.95,5.33,0.6200000000000001,-0.5999999999999996,5.336,5.78,4.72,1.0600000000000005,-0.8200000000000003,5.514,5.89,4.96,0.9299999999999997,-0.9299999999999997,2164051,5907742,525239,5382503,1301932
2017-10-08,4.83,5.03,4.63,0.40000000000000036,-0.3200000000000003,4.92,5.1,4.78,0.3199999999999994,-0.3199999999999994,4.728,4.82,4.61,0.20999999999999996,-0.17999999999999972,4.814,4.99,4.69,0.2999999999999998,-0.2599999999999998,1032518,1380240,781633,598607,-501407
2017-10-15,4.85,5.18,4.71,0.46999999999999975,0.46999999999999975,5.093999999999999,5.56,4.83,0.7299999999999995,0.7299999999999995,4.836,5.18,4.69,0.4899999999999993,0.4899999999999993,4.9879999999999995,5.46,4.75,0.71,0.71,1341693,2332265,723646,1608619,1548249
2017-10-22,5.966,6.6,5.45,1.1499999999999995,0.33999999999999986,6.2940000000000005,6.7,5.73,0.9699999999999998,0.34999999999999964,5.582,6.11,5.25,0.8600000000000003,-0.15000000000000036,5.86,6.5,5.27,1.2300000000000004,-0.39000000000000057,2343543,2753922,1863437,890485,-92085
2017-10-29,5.168,5.25,4.96,0.29000000000000004,-0.21999999999999975,5.258,5.41,4.98,0.4299999999999997,-0.4299999999999997,4.904,5.12,4.56,0.5600000000000005,-0.5,5.046,5.24,4.58,0.6600000000000001,-0.6600000000000001,1799171,3076222,1103078,1973144,170743
2017-11-05,5.662,6.43,4.64,1.79,1.5200000000000005,6.066,6.66,4.86,1.7999999999999998,1.54,5.478,6.01,4.56,1.4500000000000002,1.4500000000000002,5.93,6.53,4.75,1.7800000000000002,1.54,2223144,3249444,1450522,1798922,-508982
2017-11-12,6.33,6.6,6.01,0.5899999999999999,0.3099999999999996,6.644,7.01,6.41,0.5999999999999996,0.5199999999999996,6.088,6.51,5.76,0.75,0.4399999999999995,6.482,6.98,6.12,0.8600000000000003,0.5700000000000003,1435205,1738198,1092212,645986,32432
2017-11-19,7.29,7.5,7.03,0.46999999999999975,0.2699999999999996,7.505,7.68,7.4,0.27999999999999936,0.019999999999999574,7.1175,7.23,7.0,0.23000000000000043,0.07000000000000028,7.359999999999999,7.5,7.27,0.23000000000000043,0.02999999999999936,1468976,1975779,736009,1239770,-1239770
2017-11-26,7.0600000000000005,7.29,6.91,0.3799999999999999,-0.17999999999999972,7.176,7.33,7.07,0.2599999999999998,-0.21999999999999975,6.728,6.85,6.46,0.3899999999999997,-0.3899999999999997,6.888,7.1,6.56,0.54,-0.34000000000000075,1177612,1577156,873241,703915,437577
2017-12-03,6.402,6.64,6.16,0.47999999999999954,-0.14999999999999947,6.66,6.8,6.52,0.28000000000000025,0.08000000000000007,6.248,6.49,6.15,0.33999999999999986,0.29000000000000004,6.436,6.57,6.22,0.35000000000000053,0.35000000000000053,972242,1223895,604976,618919,-526587
2017-12-10,6.808,6.92,6.61,0.3099999999999996,0.1899999999999995,6.962,7.02,6.85,0.16999999999999993,-0.11000000000000032,6.586,6.74,6.3,0.4400000000000004,-0.23000000000000043,6.811999999999999,6.96,6.64,0.3200000000000003,-0.3200000000000003,673553,835311,530208,305103,113279
2017-12-17,6.896,7.0,6.69,0.3099999999999996,0.2999999999999998,7.124,7.25,6.98,0.2699999999999996,0.16999999999999993,6.752,6.85,6.6,0.25,0.25,6.94,7.02,6.88,0.13999999999999968,-0.020000000000000462,585426,795258,315794,479464,-262594
2017-12-24,6.7975,6.85,6.73,0.11999999999999922,-0.08999999999999986,6.95,7.04,6.8,0.2400000000000002,-0.2400000000000002,6.6525,6.7,6.58,0.1200000000000001,-0.1200000000000001,6.71,6.83,6.58,0.25,-0.25,412522,492534,331180,161354,161354
2017-12-31,6.995,7.21,6.65,0.5599999999999996,0.2599999999999998,7.2125,7.32,7.07,0.25,-0.10999999999999943,6.8175,6.98,6.61,0.3700000000000001,0.23999999999999932,7.0225,7.18,6.86,0.3199999999999994,-0.29000000000000004,644308,977908,445641,532267,-532267
