Date,ASNA_stock_Open_average,ASNA_stock_Open_max,ASNA_stock_Open_min,ASNA_stock_Open_volatility,ASNA_stock_Open_change,ASNA_stock_High_average,ASNA_stock_High_max,ASNA_stock_High_min,ASNA_stock_High_volatility,ASNA_stock_High_change,ASNA_stock_Low_average,ASNA_stock_Low_max,ASNA_stock_Low_min,ASNA_stock_Low_volatility,ASNA_stock_Low_change,ASNA_stock_Close_average,ASNA_stock_Close_max,ASNA_stock_Close_min,ASNA_stock_Close_volatility,ASNA_stock_Close_change,ASNA_stock_Volume_average,ASNA_stock_Volume_max,ASNA_stock_Volume_min,ASNA_stock_Volume_volatility,ASNA_stock_Volume_change
2016-01-03,10.466,10.91,9.68,1.2300000000000004,1.2300000000000004,10.964,11.09,10.74,0.34999999999999964,0.23000000000000043,10.304,10.62,9.6,1.0199999999999996,0.8300000000000001,10.724,10.98,10.49,0.4900000000000002,-0.019999999999999574,6183405,8644599,4609319,4035280,-67667
2016-01-10,9.062,10.5,7.95,2.55,-2.55,9.12,10.5,8.11,2.3900000000000006,-2.3900000000000006,8.424,9.61,7.88,1.7299999999999995,-1.7299999999999995,8.626,9.68,8.06,1.6199999999999992,-1.6199999999999992,7714022,14225930,5233020,8992910,525934
2016-01-17,7.775,8.13,7.61,0.5200000000000005,-0.45000000000000107,7.8975,8.27,7.72,0.5499999999999998,-0.5499999999999998,7.43,7.72,7.19,0.5299999999999994,-0.33000000000000007,7.6425,7.78,7.56,0.22000000000000064,-0.16999999999999993,5275631,7164465,4318390,2846075,-958211
2016-01-24,7.5280000000000005,7.69,7.37,0.3200000000000003,-0.20999999999999996,7.7,7.87,7.59,0.28000000000000025,-0.04999999999999982,7.292,7.48,7.21,0.27000000000000046,-0.0600000000000005,7.46,7.65,7.32,0.33000000000000007,0.05999999999999961,3648277,4919734,2829830,2089904,1127026
2016-01-31,7.362,7.55,7.22,0.33000000000000007,-0.1200000000000001,7.596,7.76,7.38,0.3799999999999999,-0.3799999999999999,7.086,7.26,6.8,0.45999999999999996,-0.3100000000000005,7.298,7.67,6.9,0.7699999999999996,-0.7699999999999996,3278261,4223567,2699045,1524522,1524522
2016-02-07,6.608,6.79,6.5,0.29000000000000004,-0.27000000000000046,6.892,7.13,6.73,0.39999999999999947,-0.13999999999999968,6.462,6.6,6.33,0.2699999999999996,-0.08000000000000007,6.5920000000000005,6.71,6.48,0.22999999999999954,-0.05999999999999961,3610280,4067168,2555979,1511189,-1262523
2016-02-14,7.3125,7.71,6.76,0.9500000000000002,0.9500000000000002,7.717499999999999,7.85,7.41,0.4399999999999995,0.4399999999999995,7.21,7.49,6.7,0.79,0.79,7.5675,7.76,7.21,0.5499999999999998,0.5499999999999998,3669711,4574246,3220346,1353900,-405101
2016-02-21,8.041666666666668,8.32,7.87,0.4500000000000002,0.4400000000000004,8.18,8.37,8.0,0.3699999999999992,0.25,7.875,8.31,7.66,0.6500000000000004,0.6200000000000001,8.131666666666668,8.31,7.94,0.3700000000000001,0.3700000000000001,3055749,3558056,2516969,1041087,-980484
2016-02-28,8.746,9.73,8.34,1.3900000000000006,1.3900000000000006,9.266,10.15,8.67,1.4800000000000004,1.4800000000000004,8.5,9.59,7.7,1.8899999999999997,1.2899999999999991,9.076,9.73,8.45,1.2800000000000011,1.200000000000001,5969184,9082459,4383993,4698466,-346381
2016-03-06,10.05,10.49,9.62,0.870000000000001,0.870000000000001,10.44,10.75,10.07,0.6799999999999997,0.6799999999999997,9.868,10.32,9.1,1.2200000000000006,1.2200000000000006,10.254,10.7,9.82,0.879999999999999,0.879999999999999,4379170,6204437,3369755,2834682,-1704189
2016-03-13,10.372,10.67,10.14,0.5299999999999994,-0.1899999999999995,10.582,10.89,10.33,0.5600000000000005,0.19000000000000128,10.076,10.36,9.82,0.5399999999999991,0.10999999999999943,10.402,10.85,10.14,0.7099999999999991,0.4800000000000004,3858638,5775395,2545387,3230008,1754980
2016-03-20,10.525,10.81,10.1,0.7100000000000009,-0.7100000000000009,10.7025,11.02,10.43,0.5899999999999999,-0.5899999999999999,10.275,10.6,9.9,0.6999999999999993,-0.6999999999999993,10.465,10.71,10.12,0.5900000000000016,-0.2900000000000009,1823084,2205938,1182212,1023726,-117087
2016-03-27,10.629999999999999,10.95,10.27,0.6799999999999997,0.48999999999999844,10.918,11.26,10.52,0.7400000000000002,0.5600000000000005,10.434000000000001,10.69,10.13,0.5599999999999987,0.5599999999999987,10.714,11.06,10.27,0.7900000000000009,0.5700000000000003,2881552,4104351,1466568,2637783,1966264
2016-04-03,10.244,10.87,9.51,1.3599999999999994,-1.3599999999999994,10.312,10.96,9.51,1.450000000000001,-1.450000000000001,9.815999999999999,10.61,8.95,1.6600000000000001,-1.6600000000000001,9.946,10.61,9.27,1.3399999999999999,-1.3399999999999999,3596354,5211110,1732085,3479025,2504251
2016-04-10,9.348,9.58,9.14,0.4399999999999995,-0.05000000000000071,9.554,9.63,9.39,0.2400000000000002,0.2400000000000002,9.182,9.31,8.9,0.41000000000000014,0.16000000000000014,9.38,9.53,9.14,0.3899999999999988,0.34999999999999964,2299492,3114697,1633447,1481250,-864169
2016-04-17,9.494,9.68,9.33,0.34999999999999964,0.08999999999999986,9.706,9.78,9.58,0.1999999999999993,0.1999999999999993,9.336,9.45,9.13,0.3199999999999985,0.08000000000000007,9.532,9.69,9.34,0.34999999999999964,0.17999999999999972,1767554,2460030,1035125,1424905,536079
2016-04-24,9.312000000000001,9.67,9.05,0.6199999999999992,-0.6199999999999992,9.444,9.79,9.05,0.7399999999999984,-0.7399999999999984,8.998,9.12,8.7,0.41999999999999993,-0.39000000000000057,9.16,9.44,8.81,0.629999999999999,-0.35999999999999943,1839058,2424066,1183564,1240502,-638060
2016-05-01,8.668000000000001,8.97,8.22,0.75,-0.5999999999999996,8.784,9.11,8.22,0.8899999999999988,-0.8899999999999988,8.4,8.7,7.92,0.7799999999999994,-0.7799999999999994,8.584,9.04,8.19,0.8499999999999996,-0.8499999999999996,1906536,2575963,1291728,1284235,546546
2016-05-08,7.928,8.33,7.36,0.9699999999999998,-0.8299999999999992,8.106,8.55,7.75,0.8000000000000007,-0.8000000000000007,7.632,8.19,7.23,0.9599999999999991,-0.9599999999999991,7.83,8.41,7.39,1.0200000000000005,-1.0200000000000005,2793914,3963800,1538974,2424826,2424826
2016-05-15,7.14,7.4,6.81,0.5900000000000007,-0.29000000000000004,7.306,7.5,7.07,0.4299999999999997,-0.25,6.934,7.29,6.68,0.6100000000000003,-0.3200000000000003,7.106,7.36,6.78,0.5800000000000001,-0.1299999999999999,3596323,4497225,2396768,2100457,712644
2016-05-22,7.2059999999999995,7.33,7.03,0.2999999999999998,-0.16000000000000014,7.364,7.5,7.21,0.29000000000000004,-0.29000000000000004,7.008,7.19,6.91,0.28000000000000025,-0.1800000000000006,7.174,7.3,7.07,0.22999999999999954,-0.15000000000000036,2796055,3496504,2106924,1389580,1389580
2016-05-29,7.1,7.49,6.75,0.7400000000000002,0.3100000000000005,7.4775,7.67,7.11,0.5599999999999996,0.16000000000000014,6.922499999999999,7.16,6.47,0.6900000000000004,-0.020000000000000462,7.22,7.43,7.06,0.3700000000000001,-0.04999999999999982,6297853,11592153,3362267,8229886,-1339065
2016-06-05,7.266,7.53,7.0,0.5300000000000002,-0.15000000000000036,7.436,7.63,7.12,0.5099999999999998,-0.22999999999999954,7.132,7.36,6.93,0.4300000000000006,-0.16000000000000014,7.284,7.54,7.01,0.5300000000000002,-0.2400000000000002,2313686,2590404,1814321,776083,626296
2016-06-12,7.084,7.32,6.94,0.3799999999999999,0.07999999999999918,7.386,7.61,7.16,0.4500000000000002,0.20999999999999996,6.926,7.09,6.81,0.28000000000000025,0.16999999999999993,7.152,7.35,7.02,0.33000000000000007,0.22000000000000064,3190491,3819117,2583520,1235597,832691
2016-06-19,7.242,7.41,6.85,0.5600000000000005,-0.5500000000000007,7.3580000000000005,7.62,6.99,0.6299999999999999,-0.6299999999999999,7.092,7.34,6.76,0.5800000000000001,-0.5800000000000001,7.1739999999999995,7.41,6.93,0.4800000000000004,-0.4800000000000004,2624621,4288206,1460264,2827942,2382904
2016-06-26,6.8660000000000005,7.0,6.65,0.34999999999999964,-0.009999999999999787,7.048,7.28,6.85,0.4300000000000006,0.28000000000000025,6.688,6.97,6.43,0.54,0.54,6.86,7.1,6.59,0.5099999999999998,0.5099999999999998,2908110,3542688,2242064,1300624,-971548
2016-07-03,6.8325,7.05,6.58,0.46999999999999975,-0.08000000000000007,7.025,7.3,6.75,0.5499999999999998,0.16000000000000014,6.6525,6.86,6.51,0.35000000000000053,0.3100000000000005,6.85,7.24,6.64,0.6000000000000005,0.6000000000000005,2516519,3457526,1736316,1721210,976983
2016-07-10,7.64,7.84,7.3,0.54,0.41999999999999993,7.804,7.9,7.56,0.34000000000000075,0.23000000000000043,7.484,7.63,7.07,0.5599999999999996,0.54,7.66,7.83,7.49,0.33999999999999986,0.1299999999999999,1817923,2436443,1090370,1346073,-1065483
2016-07-17,7.9159999999999995,8.04,7.65,0.3899999999999988,0.3899999999999988,8.058,8.16,7.96,0.20000000000000018,0.09000000000000075,7.806,7.99,7.59,0.40000000000000036,0.16000000000000014,7.994,8.07,7.88,0.1900000000000004,0.08999999999999897,1376763,1495731,1270577,225154,225154
2016-07-24,8.12,8.28,8.0,0.27999999999999936,0.02999999999999936,8.332,8.5,8.16,0.33999999999999986,-0.05000000000000071,7.986,8.1,7.87,0.22999999999999954,-0.07000000000000028,8.138,8.26,8.02,0.2400000000000002,0.030000000000001137,1806349,2476641,1113742,1362899,-39364
2016-07-31,7.6,7.96,7.33,0.6299999999999999,-0.5800000000000001,7.812,8.18,7.4,0.7799999999999994,-0.41999999999999993,7.4079999999999995,7.93,7.01,0.9199999999999999,-0.5800000000000001,7.564,7.98,7.3,0.6800000000000006,-0.3100000000000005,2546481,3617715,1593161,2024554,767030
2016-08-07,7.488,7.64,7.29,0.34999999999999964,-0.0699999999999994,7.69,7.86,7.44,0.41999999999999993,-0.08000000000000007,7.354,7.58,7.18,0.40000000000000036,-0.07000000000000028,7.486,7.77,7.21,0.5599999999999996,0.14999999999999947,1880493,2203779,1481501,722278,-426211
2016-08-14,8.344,8.76,7.83,0.9299999999999997,0.9299999999999997,8.728,8.99,8.31,0.6799999999999997,0.6799999999999997,8.314,8.72,7.79,0.9300000000000006,0.9300000000000006,8.626,8.95,8.31,0.6399999999999988,0.6399999999999988,2906471,4659894,1485982,3173912,-350308
2016-08-21,8.882,8.98,8.75,0.23000000000000043,-0.09999999999999964,8.996,9.12,8.88,0.23999999999999844,-0.11999999999999922,8.72,8.89,8.57,0.3200000000000003,-0.1999999999999993,8.831999999999999,9.02,8.66,0.35999999999999943,-0.27999999999999936,2292619,3068396,1497493,1570903,1278264
