Date,SPDR S&P 500Etf_Open_average,SPDR S&P 500Etf_Open_max,SPDR S&P 500Etf_Open_min,SPDR S&P 500Etf_Open_volatility,SPDR S&P 500Etf_Open_change,SPDR S&P 500Etf_High_average,SPDR S&P 500Etf_High_max,SPDR S&P 500Etf_High_min,SPDR S&P 500Etf_High_volatility,SPDR S&P 500Etf_High_change,SPDR S&P 500Etf_Low_average,SPDR S&P 500Etf_Low_max,SPDR S&P 500Etf_Low_min,SPDR S&P 500Etf_Low_volatility,SPDR S&P 500Etf_Low_change,SPDR S&P 500Etf_Close_average,SPDR S&P 500Etf_Close_max,SPDR S&P 500Etf_Close_min,SPDR S&P 500Etf_Close_volatility,SPDR S&P 500Etf_Close_change
2016-03-20,202.0,202.0,202.0,0.0,0.0,203.16,203.16,203.16,0.0,0.0,201.74,201.74,201.74,0.0,0.0,203.12,203.12,203.12,0.0,0.0
2016-03-27,204.35,204.35,204.35,0.0,0.0,207.14,207.14,207.14,0.0,0.0,203.98,203.98,203.98,0.0,0.0,206.92,206.92,206.92,0.0,0.0
2016-04-03,205.34,205.34,205.34,0.0,0.0,205.85,205.85,205.85,0.0,0.0,203.87,203.87,203.87,0.0,0.0,204.5,204.5,204.5,0.0,0.0
2016-04-10,208.01,208.01,208.01,0.0,0.0,208.17,208.17,208.17,0.0,0.0,207.4,207.4,207.4,0.0,0.0,207.78,207.78,207.78,0.0,0.0
2016-04-17,208.55,208.55,208.55,0.0,0.0,209.29,209.29,209.29,0.0,0.0,207.91,207.91,207.91,0.0,0.0,208.97,208.97,208.97,0.0,0.0
2016-04-24,206.72,206.72,206.72,0.0,0.0,207.13,207.13,207.13,0.0,0.0,205.03,205.03,205.03,0.0,0.0,206.33,206.33,206.33,0.0,0.0
2016-05-01,204.06,204.06,204.06,0.0,0.0,205.77,205.77,205.77,0.0,0.0,203.88,203.88,203.88,0.0,0.0,205.72,205.72,205.72,0.0,0.0
2016-05-08,206.21,206.21,206.21,0.0,0.0,206.86,206.86,206.86,0.0,0.0,204.38,204.38,204.38,0.0,0.0,204.76,204.76,204.76,0.0,0.0
2016-05-15,204.92,204.92,204.92,0.0,0.0,206.1,206.1,206.1,0.0,0.0,204.86,204.86,204.86,0.0,0.0,205.49,205.49,205.49,0.0,0.0
2016-05-22,209.53,209.53,209.53,0.0,0.0,210.25,210.25,210.25,0.0,0.0,209.47,209.47,209.47,0.0,0.0,210.24,210.24,210.24,0.0,0.0
2016-05-29,210.25,210.25,210.25,0.0,0.0,210.69,210.69,210.69,0.0,0.0,208.86,208.86,208.86,0.0,0.0,210.28,210.28,210.28,0.0,0.0
2016-06-05,210.46,210.46,210.46,0.0,0.0,210.86,210.86,210.86,0.0,0.0,209.43,209.43,209.43,0.0,0.0,210.07,210.07,210.07,0.0,0.0
2016-06-12,207.17,207.17,207.17,0.0,0.0,207.2,207.2,207.2,0.0,0.0,205.75,205.75,205.75,0.0,0.0,206.52,206.52,206.52,0.0,0.0
2016-06-19,203.63,203.63,203.63,0.0,0.0,210.85,210.85,210.85,0.0,0.0,202.72,202.72,202.72,0.0,0.0,203.13,203.13,203.13,0.0,0.0
2016-06-26,209.36,209.36,209.36,0.0,0.0,210.49,210.49,210.49,0.0,0.0,209.29,209.29,209.29,0.0,0.0,209.92,209.92,209.92,0.0,0.0
2016-07-03,211.05,211.05,211.05,0.0,0.0,212.94,212.94,212.94,0.0,0.0,210.78,210.78,210.78,0.0,0.0,212.65,212.65,212.65,0.0,0.0
2016-07-10,216.78,216.78,216.78,0.0,0.0,217.01,217.01,217.01,0.0,0.0,215.31,215.31,215.31,0.0,0.0,215.83,215.83,215.83,0.0,0.0
2016-07-17,216.41,216.41,216.41,0.0,0.0,217.3,217.3,217.3,0.0,0.0,216.1,216.1,216.1,0.0,0.0,217.24,217.24,217.24,0.0,0.0
2016-07-24,216.46,216.46,216.46,0.0,0.0,217.54,217.54,217.54,0.0,0.0,216.13,216.13,216.13,0.0,0.0,217.12,217.12,217.12,0.0,0.0
2016-07-31,217.21,217.21,217.21,0.0,0.0,218.23,218.23,218.23,0.0,0.0,217.07,217.07,217.07,0.0,0.0,218.18,218.18,218.18,0.0,0.0
2016-08-07,218.29,218.29,218.29,0.0,0.0,218.71,218.71,218.71,0.0,0.0,217.99,217.99,217.99,0.0,0.0,218.46,218.46,218.46,0.0,0.0
2016-08-14,218.31,218.31,218.31,0.0,0.0,218.75,218.75,218.75,0.0,0.0,217.74,217.74,217.74,0.0,0.0,218.54,218.54,218.54,0.0,0.0
2016-08-21,217.92,217.92,217.92,0.0,0.0,219.12,219.12,219.12,0.0,0.0,216.25,216.25,216.25,0.0,0.0,217.29,217.29,217.29,0.0,0.0
2016-08-28,218.39,218.39,218.39,0.0,0.0,218.87,218.87,218.87,0.0,0.0,217.7,217.7,217.7,0.0,0.0,218.37,218.37,218.37,0.0,0.0
2016-09-04,216.97,216.97,216.97,0.0,0.0,217.03,217.03,217.03,0.0,0.0,213.25,213.25,213.25,0.0,0.0,213.28,213.28,213.28,0.0,0.0
2016-09-11,213.48,213.48,213.48,0.0,0.0,213.69,213.69,213.69,0.0,0.0,212.57,212.57,212.57,0.0,0.0,213.37,213.37,213.37,0.0,0.0
2016-09-18,216.72,216.72,216.72,0.0,0.0,216.88,216.88,216.88,0.0,0.0,215.88,215.88,215.88,0.0,0.0,215.99,215.99,215.99,0.0,0.0
2016-09-25,215.65,215.65,215.65,0.0,0.0,217.12,217.12,217.12,0.0,0.0,215.36,215.36,215.36,0.0,0.0,216.3,216.3,216.3,0.0,0.0
2016-10-02,216.1,216.1,216.1,0.0,0.0,216.3,216.3,216.3,0.0,0.0,214.19,214.19,214.19,0.0,0.0,215.04,215.04,215.04,0.0,0.0
2016-10-09,214.15,214.15,214.15,0.0,0.0,214.69,214.69,214.69,0.0,0.0,213.03,213.03,213.03,0.0,0.0,213.12,213.12,213.12,0.0,0.0
2016-10-16,212.96,212.96,212.96,0.0,0.0,214.08,214.08,214.08,0.0,0.0,212.76,212.76,212.76,0.0,0.0,213.98,213.98,213.98,0.0,0.0
2016-10-23,213.14,213.14,213.14,0.0,0.0,213.93,213.93,213.93,0.0,0.0,211.71,211.71,211.71,0.0,0.0,212.54,212.54,212.54,0.0,0.0
2016-10-30,208.91,208.91,208.91,0.0,0.0,209.89,209.89,209.89,0.0,0.0,208.38,208.38,208.38,0.0,0.0,208.55,208.55,208.55,0.0,0.0
2016-11-06,216.08,216.08,216.08,0.0,0.0,216.7,216.7,216.7,0.0,0.0,215.32,215.32,215.32,0.0,0.0,216.42,216.42,216.42,0.0,0.0
2016-11-13,219.07,219.07,219.07,0.0,0.0,219.27,219.27,219.27,0.0,0.0,218.29,218.29,218.29,0.0,0.0,218.5,218.5,218.5,0.0,0.0
2016-11-20,221.1,221.1,221.1,0.0,0.0,221.56,221.56,221.56,0.0,0.0,221.01,221.01,221.01,0.0,0.0,221.52,221.52,221.52,0.0,0.0
2016-11-27,219.67,219.67,219.67,0.0,0.0,220.25,220.25,220.25,0.0,0.0,219.26,219.26,219.26,0.0,0.0,219.68,219.68,219.68,0.0,0.0
2016-12-04,225.41,225.41,225.41,0.0,0.0,226.53,226.53,226.53,0.0,0.0,225.37,225.37,225.37,0.0,0.0,226.51,226.51,226.51,0.0,0.0
2016-12-11,226.01,226.01,226.01,0.0,0.0,226.08,226.08,226.08,0.0,0.0,224.67,224.67,224.67,0.0,0.0,225.04,225.04,225.04,0.0,0.0
2016-12-18,225.43,225.43,225.43,0.0,0.0,225.72,225.72,225.72,0.0,0.0,225.21,225.21,225.21,0.0,0.0,225.71,225.71,225.71,0.0,0.0
2016-12-25,224.73,224.73,224.73,0.0,0.0,224.83,224.83,224.83,0.0,0.0,222.73,222.73,222.73,0.0,0.0,223.53,223.53,223.53,0.0,0.0
2017-01-01,226.53,226.53,226.53,0.0,0.0,227.75,227.75,227.75,0.0,0.0,225.9,225.9,225.9,0.0,0.0,227.21,227.21,227.21,0.0,0.0
2017-01-08,226.73,226.73,226.73,0.0,0.0,227.4,227.4,227.4,0.0,0.0,226.69,226.69,226.69,0.0,0.0,227.05,227.05,227.05,0.0,0.0
2017-01-15,226.7,226.7,226.7,0.0,0.0,227.31,227.31,227.31,0.0,0.0,225.97,225.97,225.97,0.0,0.0,226.74,226.74,226.74,0.0,0.0
2017-01-22,229.42,229.42,229.42,0.0,0.0,229.59,229.59,229.59,0.0,0.0,228.76,228.76,228.76,0.0,0.0,228.97,228.97,228.97,0.0,0.0
2017-01-29,228.82,228.82,228.82,0.0,0.0,229.55,229.55,229.55,0.0,0.0,228.46,228.46,228.46,0.0,0.0,229.34,229.34,229.34,0.0,0.0
2017-02-05,231.0,231.0,231.0,0.0,0.0,231.77,231.77,231.77,0.0,0.0,230.62,230.62,230.62,0.0,0.0,231.51,231.51,231.51,0.0,0.0
2017-02-12,233.95,233.95,233.95,0.0,0.0,235.09,235.09,235.09,0.0,0.0,233.93,233.93,233.93,0.0,0.0,235.09,235.09,235.09,0.0,0.0
2017-02-19,235.46,235.46,235.46,0.0,0.0,236.79,236.79,236.79,0.0,0.0,235.41,235.41,235.41,0.0,0.0,236.74,236.74,236.74,0.0,0.0
2017-02-26,238.17,238.17,238.17,0.0,0.0,238.61,238.61,238.61,0.0,0.0,237.73,237.73,237.73,0.0,0.0,238.42,238.42,238.42,0.0,0.0
2017-03-05,237.97,237.97,237.97,0.0,0.0,238.02,238.02,238.02,0.0,0.0,236.59,236.59,236.59,0.0,0.0,237.69,237.69,237.69,0.0,0.0
2017-03-12,237.75,237.75,237.75,0.0,0.0,237.97,237.97,237.97,0.0,0.0,237.03,237.03,237.03,0.0,0.0,237.03,237.03,237.03,0.0,0.0
2017-03-19,234.38,234.38,234.38,0.0,0.0,235.04,235.04,235.04,0.0,0.0,232.96,232.96,232.96,0.0,0.0,233.86,233.86,233.86,0.0,0.0
2017-03-26,235.9,235.9,235.9,0.0,0.0,236.51,236.51,236.51,0.0,0.0,235.68,235.68,235.68,0.0,0.0,235.74,235.74,235.74,0.0,0.0
2017-04-02,235.15,235.15,235.15,0.0,0.0,236.0,236.0,236.0,0.0,0.0,234.64,234.64,234.64,0.0,0.0,235.2,235.2,235.2,0.0,0.0
2017-04-09,233.64,233.64,233.64,0.0,0.0,234.49,234.49,234.49,0.0,0.0,232.51,232.51,232.51,0.0,0.0,232.51,232.51,232.51,0.0,0.0
2017-04-16,235.25,235.25,235.25,0.0,0.0,235.31,235.31,235.31,0.0,0.0,234.13,234.13,234.13,0.0,0.0,234.59,234.59,234.59,0.0,0.0
2017-04-23,238.9,238.9,238.9,0.0,0.0,238.93,238.93,238.93,0.0,0.0,237.93,237.93,237.93,0.0,0.0,238.08,238.08,238.08,0.0,0.0
2017-04-30,239.19,239.19,239.19,0.0,0.0,239.72,239.72,239.72,0.0,0.0,238.68,238.68,238.68,0.0,0.0,239.7,239.7,239.7,0.0,0.0
2017-05-07,239.09,239.09,239.09,0.0,0.0,239.43,239.43,239.43,0.0,0.0,238.67,238.67,238.67,0.0,0.0,238.98,238.98,238.98,0.0,0.0
2017-05-14,237.33,237.33,237.33,0.0,0.0,239.08,239.08,239.08,0.0,0.0,237.27,237.27,237.27,0.0,0.0,238.31,238.31,238.31,0.0,0.0
2017-05-21,241.54,241.54,241.54,0.0,0.0,241.9,241.9,241.9,0.0,0.0,241.45,241.45,241.45,0.0,0.0,241.71,241.71,241.71,0.0,0.0
2017-05-28,243.42,243.42,243.42,0.0,0.0,244.35,244.35,244.35,0.0,0.0,243.08,243.08,243.08,0.0,0.0,244.17,244.17,244.17,0.0,0.0
2017-06-04,244.09,244.09,244.09,0.0,0.0,245.01,245.01,245.01,0.0,0.0,241.95,241.95,241.95,0.0,0.0,243.41,243.41,243.41,0.0,0.0
2017-06-11,242.77,242.77,242.77,0.0,0.0,242.83,242.83,242.83,0.0,0.0,241.63,241.63,241.63,0.0,0.0,242.64,242.64,242.64,0.0,0.0
2017-06-18,242.91,242.91,242.91,0.0,0.0,243.51,243.51,243.51,0.0,0.0,242.47,242.47,242.47,0.0,0.0,243.13,243.13,243.13,0.0,0.0
2017-06-25,242.28,242.28,242.28,0.0,0.0,242.71,242.71,242.71,0.0,0.0,241.57,241.57,241.57,0.0,0.0,241.8,241.8,241.8,0.0,0.0
2017-07-02,241.21,241.21,241.21,0.0,0.0,242.28,242.28,242.28,0.0,0.0,240.56,240.56,240.56,0.0,0.0,242.11,242.11,242.11,0.0,0.0
2017-07-09,244.43,244.43,244.43,0.0,0.0,245.97,245.97,245.97,0.0,0.0,244.31,244.31,244.31,0.0,0.0,245.56,245.56,245.56,0.0,0.0
2017-07-16,246.44,246.44,246.44,0.0,0.0,246.91,246.91,246.91,0.0,0.0,246.18,246.18,246.18,0.0,0.0,246.88,246.88,246.88,0.0,0.0
2017-07-23,246.65,246.65,246.65,0.0,0.0,247.06,247.06,247.06,0.0,0.0,246.13,246.13,246.13,0.0,0.0,246.91,246.91,246.91,0.0,0.0
2017-07-30,247.52,247.52,247.52,0.0,0.0,247.79,247.79,247.79,0.0,0.0,246.97,246.97,246.97,0.0,0.0,247.41,247.41,247.41,0.0,0.0
2017-08-06,244.02,244.02,244.02,0.0,0.0,244.8,244.8,244.8,0.0,0.0,243.75,243.75,243.75,0.0,0.0,244.12,244.12,244.12,0.0,0.0
2017-08-13,242.9,242.9,242.9,0.0,0.0,244.19,244.19,244.19,0.0,0.0,242.2,242.2,242.2,0.0,0.0,242.71,242.71,242.71,0.0,0.0
2017-08-20,244.9,244.9,244.9,0.0,0.0,245.61,245.61,245.61,0.0,0.0,244.39,244.39,244.39,0.0,0.0,244.56,244.56,244.56,0.0,0.0
2017-08-27,247.92,247.92,247.92,0.0,0.0,248.33,248.33,248.33,0.0,0.0,247.67,247.67,247.67,0.0,0.0,247.84,247.84,247.84,0.0,0.0
2017-09-03,246.54,246.54,246.54,0.0,0.0,247.11,247.11,247.11,0.0,0.0,246.3,246.3,246.3,0.0,0.0,246.58,246.58,246.58,0.0,0.0
2017-09-10,248.69,248.69,248.69,0.0,0.0,249.29,249.29,249.29,0.0,0.0,248.57,248.57,248.57,0.0,0.0,249.19,249.19,249.19,0.0,0.0
2017-09-17,249.05,249.05,249.05,0.0,0.0,249.63,249.63,249.63,0.0,0.0,249.02,249.02,249.02,0.0,0.0,249.44,249.44,249.44,0.0,0.0
2017-09-24,250.34,250.34,250.34,0.0,0.0,251.32,251.32,251.32,0.0,0.0,250.13,250.13,250.13,0.0,0.0,251.23,251.23,251.23,0.0,0.0
2017-10-01,254.15,254.15,254.15,0.0,0.0,254.7,254.7,254.7,0.0,0.0,253.85,253.85,253.85,0.0,0.0,254.37,254.37,254.37,0.0,0.0
2017-10-08,255.14,255.14,255.14,0.0,0.0,255.27,255.27,255.27,0.0,0.0,254.64,254.64,254.64,0.0,0.0,254.95,254.95,254.95,0.0,0.0
2017-10-15,256.7,256.7,256.7,0.0,0.0,257.14,257.14,257.14,0.0,0.0,255.77,255.77,255.77,0.0,0.0,257.11,257.11,257.11,0.0,0.0
2017-10-22,256.47,256.47,256.47,0.0,0.0,257.89,257.89,257.89,0.0,0.0,255.63,255.63,255.63,0.0,0.0,257.71,257.71,257.71,0.0,0.0
2017-10-29,257.77,257.77,257.77,0.0,0.0,258.5,258.5,258.5,0.0,0.0,257.3,257.3,257.3,0.0,0.0,258.45,258.45,258.45,0.0,0.0
2017-11-05,257.73,257.73,257.73,0.0,0.0,258.29,258.29,258.29,0.0,0.0,257.37,257.37,257.37,0.0,0.0,258.09,258.09,258.09,0.0,0.0
2017-11-12,258.22,258.22,258.22,0.0,0.0,258.59,258.59,258.59,0.0,0.0,257.77,257.77,257.77,0.0,0.0,257.86,257.86,257.86,0.0,0.0
2017-11-19,260.32,260.32,260.32,0.0,0.0,260.48,260.48,260.48,0.0,0.0,260.16,260.16,260.16,0.0,0.0,260.36,260.36,260.36,0.0,0.0
2017-11-26,264.76,264.76,264.76,0.0,0.0,265.31,265.31,265.31,0.0,0.0,260.76,260.76,260.76,0.0,0.0,264.46,264.46,264.46,0.0,0.0
2017-12-03,264.99,264.99,264.99,0.0,0.0,265.52,265.52,265.52,0.0,0.0,264.03,264.03,264.03,0.0,0.0,265.51,265.51,265.51,0.0,0.0
2017-12-10,265.45,265.45,265.45,0.0,0.0,267.04,267.04,267.04,0.0,0.0,265.39,265.39,265.39,0.0,0.0,266.51,266.51,266.51,0.0,0.0
2017-12-17,267.6,267.6,267.6,0.0,0.0,267.63,267.63,267.63,0.0,0.0,266.9,266.9,266.9,0.0,0.0,267.51,267.51,267.51,0.0,0.0
2017-12-24,268.53,268.53,268.53,0.0,0.0,268.55,268.55,268.55,0.0,0.0,266.64,266.64,266.64,0.0,0.0,266.86,266.86,266.86,0.0,0.0
2017-12-31,272.51,272.51,272.51,0.0,0.0,273.56,273.56,273.56,0.0,0.0,271.95,271.95,271.95,0.0,0.0,273.42,273.42,273.42,0.0,0.0
