Date,Vanguard Russell 3000_etf_Open_average,Vanguard Russell 3000_etf_Open_max,Vanguard Russell 3000_etf_Open_min,Vanguard Russell 3000_etf_Open_volatility,Vanguard Russell 3000_etf_Open_change,Vanguard Russell 3000_etf_High_average,Vanguard Russell 3000_etf_High_max,Vanguard Russell 3000_etf_High_min,Vanguard Russell 3000_etf_High_volatility,Vanguard Russell 3000_etf_High_change,Vanguard Russell 3000_etf_Low_average,Vanguard Russell 3000_etf_Low_max,Vanguard Russell 3000_etf_Low_min,Vanguard Russell 3000_etf_Low_volatility,Vanguard Russell 3000_etf_Low_change,Vanguard Russell 3000_etf_Close_average,Vanguard Russell 3000_etf_Close_max,Vanguard Russell 3000_etf_Close_min,Vanguard Russell 3000_etf_Close_volatility,Vanguard Russell 3000_etf_Close_change
2016-01-03,89.27,89.27,89.27,0.0,0.0,89.29,89.29,89.29,0.0,0.0,87.55,87.55,87.55,0.0,0.0,87.55,87.55,87.55,0.0,0.0
2016-01-10,85.7,85.7,85.7,0.0,0.0,85.7,85.7,85.7,0.0,0.0,84.6,84.6,84.6,0.0,0.0,85.4,85.4,85.4,0.0,0.0
2016-01-17,86.22,86.22,86.22,0.0,0.0,86.65,86.65,86.65,0.0,0.0,86.2,86.2,86.2,0.0,0.0,86.65,86.65,86.65,0.0,0.0
2016-01-24,86.5,86.5,86.5,0.0,0.0,87.91,87.91,87.91,0.0,0.0,86.5,86.5,86.5,0.0,0.0,87.7,87.7,87.7,0.0,0.0
2016-01-31,85.83,85.83,85.83,0.0,0.0,85.83,85.83,85.83,0.0,0.0,85.1,85.1,85.1,0.0,0.0,85.18,85.18,85.18,0.0,0.0
2016-02-07,83.81,83.81,83.81,0.0,0.0,84.49,84.49,84.49,0.0,0.0,83.41,83.41,83.41,0.0,0.0,84.49,84.49,84.49,0.0,0.0
2016-02-14,86.6,86.6,86.6,0.0,0.0,87.02,87.02,87.02,0.0,0.0,86.6,86.6,86.6,0.0,0.0,86.9,86.9,86.9,0.0,0.0
2016-02-21,88.66,88.66,88.66,0.0,0.0,88.66,88.66,88.66,0.0,0.0,88.66,88.66,88.66,0.0,0.0,88.66,88.66,88.66,0.0,0.0
2016-02-28,91.38,91.38,91.38,0.0,0.0,91.68,91.68,91.68,0.0,0.0,91.38,91.38,91.38,0.0,0.0,91.47,91.47,91.47,0.0,0.0
2016-03-06,91.87,91.87,91.87,0.0,0.0,92.32,92.32,92.32,0.0,0.0,91.86,91.86,91.86,0.0,0.0,92.27,92.27,92.27,0.0,0.0
2016-03-13,93.56,93.56,93.56,0.0,0.0,93.76,93.76,93.76,0.0,0.0,93.5,93.5,93.5,0.0,0.0,93.67,93.67,93.67,0.0,0.0
2016-03-20,92.09,92.09,92.09,0.0,0.0,92.5,92.5,92.5,0.0,0.0,92.0,92.0,92.0,0.0,0.0,92.5,92.5,92.5,0.0,0.0
2016-03-27,93.59,93.59,93.59,0.0,0.0,94.53,94.53,94.53,0.0,0.0,93.17,93.17,93.17,0.0,0.0,94.5,94.5,94.5,0.0,0.0
2016-04-03,93.72,93.72,93.72,0.0,0.0,93.72,93.72,93.72,0.0,0.0,93.05,93.05,93.05,0.0,0.0,93.16,93.16,93.16,0.0,0.0
2016-04-10,94.8,94.8,94.8,0.0,0.0,94.93,94.93,94.93,0.0,0.0,94.8,94.8,94.8,0.0,0.0,94.84,94.84,94.84,0.0,0.0
2016-04-17,95.13,95.13,95.13,0.0,0.0,95.39,95.39,95.39,0.0,0.0,95.13,95.13,95.13,0.0,0.0,95.14,95.14,95.14,0.0,0.0
2016-04-24,94.6,94.6,94.6,0.0,0.0,94.6,94.6,94.6,0.0,0.0,93.87,93.87,93.87,0.0,0.0,94.32,94.32,94.32,0.0,0.0
2016-05-01,93.17,93.17,93.17,0.0,0.0,93.75,93.75,93.75,0.0,0.0,93.17,93.17,93.17,0.0,0.0,93.75,93.75,93.75,0.0,0.0
2016-05-08,93.86,93.86,93.86,0.0,0.0,93.86,93.86,93.86,0.0,0.0,93.28,93.28,93.28,0.0,0.0,93.32,93.32,93.32,0.0,0.0
2016-05-15,93.87,93.87,93.87,0.0,0.0,93.87,93.87,93.87,0.0,0.0,93.69,93.69,93.69,0.0,0.0,93.78,93.78,93.78,0.0,0.0
2016-05-22,95.78,95.78,95.78,0.0,0.0,95.88,95.88,95.88,0.0,0.0,95.78,95.78,95.78,0.0,0.0,95.88,95.88,95.88,0.0,0.0
2016-05-29,96.21,96.21,96.21,0.0,0.0,96.31,96.31,96.31,0.0,0.0,95.67,95.67,95.67,0.0,0.0,96.23,96.23,96.23,0.0,0.0
2016-06-05,96.38,96.38,96.38,0.0,0.0,96.4,96.4,96.4,0.0,0.0,95.86,95.86,95.86,0.0,0.0,96.04,96.04,96.04,0.0,0.0
2016-06-12,95.38,95.38,95.38,0.0,0.0,95.38,95.38,95.38,0.0,0.0,94.73,94.73,94.73,0.0,0.0,94.9,94.9,94.9,0.0,0.0
2016-06-19,93.48,93.48,93.48,0.0,0.0,94.39,94.39,94.39,0.0,0.0,92.62,92.62,92.62,0.0,0.0,92.99,92.99,92.99,0.0,0.0
2016-06-26,95.69,95.69,95.69,0.0,0.0,96.3,96.3,96.3,0.0,0.0,95.69,95.69,95.69,0.0,0.0,95.96,95.96,95.96,0.0,0.0
2016-07-03,96.52,96.52,96.52,0.0,0.0,97.36,97.36,97.36,0.0,0.0,96.52,96.52,96.52,0.0,0.0,97.35,97.35,97.35,0.0,0.0
2016-07-10,99.12,99.12,99.12,0.0,0.0,99.12,99.12,99.12,0.0,0.0,98.73,98.73,98.73,0.0,0.0,98.73,98.73,98.73,0.0,0.0
2016-07-17,99.28,99.28,99.28,0.0,0.0,99.5,99.5,99.5,0.0,0.0,99.2,99.2,99.2,0.0,0.0,99.42,99.42,99.42,0.0,0.0
2016-07-24,99.47,99.47,99.47,0.0,0.0,99.66,99.66,99.66,0.0,0.0,99.26,99.26,99.26,0.0,0.0,99.64,99.64,99.64,0.0,0.0
