Date,ISSCStock_Open_average,ISSCStock_Open_max,ISSCStock_Open_min,ISSCStock_Open_volatility,ISSCStock_Open_change,ISSCStock_High_average,ISSCStock_High_max,ISSCStock_High_min,ISSCStock_High_volatility,ISSCStock_High_change,ISSCStock_Low_average,ISSCStock_Low_max,ISSCStock_Low_min,ISSCStock_Low_volatility,ISSCStock_Low_change,ISSCStock_Close_average,ISSCStock_Close_max,ISSCStock_Close_min,ISSCStock_Close_volatility,ISSCStock_Close_change,ISSCStock_Volume_average,ISSCStock_Volume_max,ISSCStock_Volume_min,ISSCStock_Volume_volatility,ISSCStock_Volume_change
2016-01-03,2.774,2.8,2.75,0.04999999999999982,0.0,2.852,2.92,2.8,0.1200000000000001,-0.050000000000000266,2.714,2.77,2.6,0.16999999999999993,0.10000000000000009,2.776,2.82,2.72,0.09999999999999964,-0.08999999999999986,26994,39245,10805,28440,9211
2016-01-10,2.692,2.78,2.62,0.1599999999999997,-0.07000000000000028,2.784,2.83,2.74,0.08999999999999986,0.03999999999999959,2.59,2.61,2.56,0.04999999999999982,-0.020000000000000018,2.688,2.79,2.63,0.16000000000000014,0.08999999999999986,11976,19635,4962,14673,9272
2016-01-17,2.675,2.76,2.61,0.1499999999999999,-0.07999999999999963,2.73,2.76,2.65,0.10999999999999988,0.0,2.5175,2.67,2.35,0.31999999999999984,-0.31999999999999984,2.625,2.67,2.59,0.08000000000000007,-0.08000000000000007,17823,55299,3067,52232,52232
2016-01-24,2.5,2.54,2.42,0.1200000000000001,0.010000000000000231,2.614,2.75,2.54,0.20999999999999996,0.1299999999999999,2.47,2.54,2.37,0.16999999999999993,0.06000000000000005,2.508,2.64,2.42,0.2200000000000002,0.16000000000000014,16059,24003,10198,13805,-1593
2016-01-31,2.56,2.73,2.46,0.27,0.10999999999999988,2.672,2.75,2.53,0.2200000000000002,-0.020000000000000018,2.472,2.51,2.45,0.05999999999999961,0.019999999999999574,2.538,2.61,2.46,0.1499999999999999,-0.03000000000000025,37340,120715,4897,115818,-6889
2016-02-07,2.5140000000000002,2.66,2.41,0.25,-0.0900000000000003,2.64,2.74,2.56,0.18000000000000016,0.06000000000000005,2.434,2.48,2.4,0.08000000000000007,0.06000000000000005,2.5260000000000002,2.65,2.45,0.19999999999999973,0.10999999999999988,13579,21102,6088,15014,-11202
2016-02-14,2.7025,2.74,2.63,0.11000000000000032,-0.11000000000000032,2.755,2.79,2.69,0.10000000000000009,-0.10000000000000009,2.6325000000000003,2.68,2.54,0.14000000000000012,-0.14000000000000012,2.67,2.75,2.62,0.1299999999999999,-0.1299999999999999,19618,39345,12029,27316,24417
2016-02-21,2.532,2.6,2.45,0.1499999999999999,0.050000000000000266,2.656,2.77,2.6,0.16999999999999993,-0.14000000000000012,2.4979999999999998,2.57,2.4,0.16999999999999993,0.04999999999999982,2.532,2.59,2.41,0.17999999999999972,0.06000000000000005,23186,31415,14807,16608,15005
2016-02-28,2.554,2.6,2.51,0.0900000000000003,-0.03000000000000025,2.704,2.8,2.59,0.20999999999999996,0.18000000000000016,2.534,2.58,2.5,0.08000000000000007,-0.03000000000000025,2.638,2.74,2.56,0.18000000000000016,0.1499999999999999,10589,28812,3607,25205,68
2016-03-06,2.622,2.73,2.53,0.20000000000000018,-0.010000000000000231,2.764,2.78,2.75,0.029999999999999805,0.009999999999999787,2.564,2.66,2.53,0.13000000000000034,-0.010000000000000231,2.664,2.74,2.56,0.18000000000000016,0.06000000000000005,6467,17050,1689,15361,1047
2016-03-13,2.65,2.77,2.49,0.2799999999999998,-0.020000000000000018,2.754,2.78,2.73,0.04999999999999982,-0.020000000000000018,2.596,2.71,2.49,0.21999999999999975,-0.10000000000000009,2.654,2.76,2.59,0.16999999999999993,-0.10000000000000009,6863,12745,3458,9287,7450
