Date,FCF_stock_Open_average,FCF_stock_Open_max,FCF_stock_Open_min,FCF_stock_Open_volatility,FCF_stock_Open_change,FCF_stock_High_average,FCF_stock_High_max,FCF_stock_High_min,FCF_stock_High_volatility,FCF_stock_High_change,FCF_stock_Low_average,FCF_stock_Low_max,FCF_stock_Low_min,FCF_stock_Low_volatility,FCF_stock_Low_change,FCF_stock_Close_average,FCF_stock_Close_max,FCF_stock_Close_min,FCF_stock_Close_volatility,FCF_stock_Close_change,FCF_stock_Volume_average,FCF_stock_Volume_max,FCF_stock_Volume_min,FCF_stock_Volume_volatility,FCF_stock_Volume_change
2016-01-03,8.826,8.88,8.74,0.14000000000000057,-0.0600000000000005,8.91,8.99,8.82,0.16999999999999993,-0.11999999999999922,8.736,8.83,8.59,0.2400000000000002,-0.1899999999999995,8.784,8.93,8.61,0.3200000000000003,-0.21000000000000085,471505,602715,340572,262143,-35451
2016-01-10,8.475999999999999,8.68,8.12,0.5600000000000005,-0.5200000000000014,8.554,8.7,8.3,0.3999999999999986,-0.3999999999999986,8.306000000000001,8.55,8.09,0.46000000000000085,-0.46000000000000085,8.43,8.61,8.27,0.33999999999999986,-0.3100000000000005,327040,525487,225890,299597,299597
2016-01-17,8.19,8.36,8.02,0.33999999999999986,-0.16000000000000014,8.2875,8.38,8.24,0.14000000000000057,-0.10000000000000142,8.045,8.12,7.9,0.21999999999999886,-0.009999999999999787,8.165,8.2,8.09,0.10999999999999943,-0.009999999999999787,328981,372307,272755,99552,-26913
2016-01-24,8.128,8.54,7.85,0.6899999999999995,0.3899999999999988,8.346,8.73,8.1,0.6300000000000008,0.5600000000000005,8.02,8.4,7.85,0.5500000000000007,0.5300000000000002,8.266,8.73,7.89,0.8400000000000007,0.8400000000000007,608676,950555,291818,658737,144002
2016-01-31,8.432,8.64,8.31,0.33000000000000007,-0.33000000000000007,8.504,8.65,8.43,0.22000000000000064,-0.22000000000000064,8.276,8.49,8.16,0.33000000000000007,-0.27999999999999936,8.378,8.56,8.21,0.34999999999999964,-0.34999999999999964,296481,397684,233964,163720,-78758
2016-02-07,8.146,8.38,7.98,0.40000000000000036,0.0600000000000005,8.312,8.46,8.11,0.3500000000000014,-0.009999999999999787,8.064,8.15,7.89,0.2600000000000007,0.10999999999999943,8.214,8.3,8.02,0.28000000000000114,-0.010000000000001563,245914,334587,209643,124944,-79158
2016-02-14,8.48,8.52,8.43,0.08999999999999986,0.040000000000000924,8.5525,8.58,8.51,0.07000000000000028,0.040000000000000924,8.355,8.4,8.27,0.13000000000000078,0.09999999999999964,8.445,8.47,8.43,0.040000000000000924,0.02000000000000135,358813,596016,257099,338917,306162
2016-02-21,8.552,8.64,8.37,0.27000000000000135,0.040000000000000924,8.639999999999999,8.78,8.52,0.2599999999999998,0.08000000000000007,8.45,8.62,8.23,0.3899999999999988,0.11999999999999922,8.592,8.73,8.48,0.25,0.0600000000000005,323666,409513,236809,172704,-58556
2016-02-28,8.870000000000001,9.16,8.65,0.5099999999999998,0.4299999999999997,9.002,9.24,8.8,0.4399999999999995,0.4399999999999995,8.794,9.06,8.58,0.4800000000000004,0.4800000000000004,8.954,9.23,8.59,0.6400000000000006,0.6400000000000006,350584,513079,232650,280429,51891
2016-03-06,9.04,9.18,8.87,0.3100000000000005,-0.14000000000000057,9.132,9.28,8.96,0.3199999999999985,-0.129999999999999,8.927999999999999,9.12,8.7,0.41999999999999993,-0.16999999999999993,9.052,9.28,8.83,0.4499999999999993,-0.129999999999999,294410,455457,225740,229717,-43016
2016-03-13,8.844,9.09,8.61,0.4800000000000004,-0.1999999999999993,8.942,9.1,8.82,0.27999999999999936,-0.09999999999999964,8.708,8.91,8.51,0.40000000000000036,-0.05000000000000071,8.828,8.99,8.62,0.370000000000001,-0.040000000000000924,398484,633435,248203,385232,385232
2016-03-20,8.86,8.92,8.74,0.17999999999999972,-0.17999999999999972,8.9,8.98,8.76,0.22000000000000064,-0.22000000000000064,8.754999999999999,8.83,8.62,0.21000000000000085,-0.21000000000000085,8.855,8.98,8.76,0.22000000000000064,-0.22000000000000064,197154,261828,155717,106111,-106111
