Date,PGRStock_Open_average,PGRStock_Open_max,PGRStock_Open_min,PGRStock_Open_volatility,PGRStock_Open_change,PGRStock_High_average,PGRStock_High_max,PGRStock_High_min,PGRStock_High_volatility,PGRStock_High_change,PGRStock_Low_average,PGRStock_Low_max,PGRStock_Low_min,PGRStock_Low_volatility,PGRStock_Low_change,PGRStock_Close_average,PGRStock_Close_max,PGRStock_Close_min,PGRStock_Close_volatility,PGRStock_Close_change,PGRStock_Volume_average,PGRStock_Volume_max,PGRStock_Volume_min,PGRStock_Volume_volatility,PGRStock_Volume_change
2016-01-03,30.966,31.4,30.61,0.7899999999999991,-0.7299999999999969,31.182,31.58,30.71,0.8699999999999974,-0.7199999999999989,30.608,31.0,30.04,0.9600000000000009,-0.7300000000000004,30.84,31.41,30.08,1.3300000000000018,-1.0400000000000027,4517525,6043491,3266714,2776777,911507
2016-01-10,30.342,30.88,29.48,1.3999999999999986,-0.8099999999999987,30.650000000000002,30.92,30.07,0.8500000000000014,-0.6699999999999982,30.004,30.25,29.48,0.7699999999999996,-0.7699999999999996,30.322,30.73,29.91,0.8200000000000003,-0.7300000000000004,3535009,4173836,2794906,1378930,654183
2016-01-17,29.75,29.93,29.47,0.46000000000000085,0.10000000000000142,30.009999999999998,30.06,29.97,0.08999999999999986,0.08999999999999986,29.4825,29.68,29.32,0.35999999999999943,0.21000000000000085,29.745,29.95,29.55,0.3999999999999986,0.14999999999999858,4391172,5852424,3036996,2815428,-1419559
2016-01-24,30.358,30.95,29.62,1.3299999999999983,1.009999999999998,30.566,31.36,29.93,1.4299999999999997,1.3599999999999994,29.898,30.82,29.38,1.4400000000000013,1.3599999999999994,30.268,31.25,29.49,1.7600000000000016,1.75,4931683,6877635,3749168,3128467,3128467
2016-01-31,30.41,30.66,29.97,0.6900000000000013,0.6900000000000013,30.72,30.95,30.66,0.28999999999999915,0.28999999999999915,30.183999999999997,30.49,29.97,0.5199999999999996,0.5199999999999996,30.55,30.7,30.42,0.2799999999999976,0.21999999999999886,5339616,6982106,3762223,3219883,-3219883
2016-02-07,30.582,31.03,30.39,0.6400000000000006,0.21999999999999886,31.154,31.48,30.68,0.8000000000000007,0.5899999999999999,30.49,30.9,30.19,0.7099999999999973,0.2099999999999973,30.826,31.38,30.23,1.1499999999999986,0.6499999999999986,5864497,7501245,4266673,3234572,913481
2016-02-14,31.880000000000003,32.06,31.7,0.360000000000003,0.060000000000002274,32.035,32.22,31.72,0.5,0.35999999999999943,31.6425,31.78,31.27,0.5100000000000016,0.4800000000000004,31.8925,32.06,31.65,0.4100000000000037,0.26000000000000156,4142376,5294071,3178533,2115538,-2105902
2016-02-21,32.04,32.35,31.68,0.6700000000000017,0.19000000000000483,32.176,32.35,31.9,0.45000000000000284,0.07000000000000028,31.772,31.89,31.45,0.4400000000000013,0.030000000000001137,32.018,32.17,31.85,0.3200000000000003,0.0799999999999983,3120592,3640870,2888483,752387,191007
2016-02-28,32.634,33.45,32.03,1.4200000000000017,1.4200000000000017,32.986,33.54,32.23,1.3100000000000023,1.3000000000000043,32.484,33.07,31.89,1.1799999999999997,1.1799999999999997,32.82,33.49,31.92,1.5700000000000003,1.269999999999996,4367542,7479014,3260236,4218778,-48133
2016-03-06,33.144,33.21,33.04,0.1700000000000017,0.0799999999999983,33.296,33.38,33.22,0.1600000000000037,-0.1600000000000037,32.867999999999995,33.01,32.62,0.39000000000000057,-0.17999999999999972,33.088,33.33,32.84,0.4899999999999949,-0.11999999999999744,3939188,5756088,1962834,3793254,1955975
