Date,BIIBStock_Open_average,BIIBStock_Open_max,BIIBStock_Open_min,BIIBStock_Open_volatility,BIIBStock_Open_change,BIIBStock_High_average,BIIBStock_High_max,BIIBStock_High_min,BIIBStock_High_volatility,BIIBStock_High_change,BIIBStock_Low_average,BIIBStock_Low_max,BIIBStock_Low_min,BIIBStock_Low_volatility,BIIBStock_Low_change,BIIBStock_Close_average,BIIBStock_Close_max,BIIBStock_Close_min,BIIBStock_Close_volatility,BIIBStock_Close_change,BIIBStock_Volume_average,BIIBStock_Volume_max,BIIBStock_Volume_min,BIIBStock_Volume_volatility,BIIBStock_Volume_change
2016-01-03,291.89799999999997,300.34,284.65,15.689999999999998,-15.689999999999998,294.868,301.02,288.11,12.909999999999968,-12.909999999999968,287.8,293.56,280.0,13.560000000000002,-11.399999999999977,289.92,296.7,280.59,16.110000000000014,-14.03000000000003,1781815,2451141,1263926,1187215,-642260
2016-01-10,276.154,281.18,268.57,12.610000000000014,-9.579999999999984,282.938,285.56,279.89,5.670000000000016,-4.060000000000002,268.856,271.66,265.37,6.2900000000000205,-2.410000000000025,275.672,280.57,267.25,13.319999999999993,-5.210000000000036,2209206,2579877,1833879,745998,470306
2016-01-17,269.065,276.98,263.25,13.730000000000018,-10.620000000000005,272.575,276.99,269.48,7.509999999999991,-7.509999999999991,262.005,264.72,257.66,7.060000000000002,-0.10000000000002274,267.55,269.85,262.08,7.770000000000039,-0.9300000000000068,2305175,2530991,2111804,419187,-97840
2016-01-24,270.292,275.77,262.76,13.009999999999991,-1.0399999999999636,274.368,285.28,264.48,20.799999999999955,2.6899999999999977,263.364,270.34,257.78,12.560000000000002,4.399999999999977,266.85,273.26,259.87,13.389999999999986,10.95999999999998,3039408,5159614,1792368,3367246,1288048
2016-01-31,269.384,271.1,267.58,3.5200000000000387,0.7600000000000477,273.964,279.38,270.74,8.639999999999986,-3.159999999999968,264.662,269.58,258.46,11.120000000000005,-11.120000000000005,269.414,273.45,263.86,9.589999999999975,-9.589999999999975,2159715,2856944,1852008,1004936,1004936
2016-02-07,251.08599999999998,260.45,246.31,14.139999999999986,-11.669999999999987,254.406,260.45,249.2,11.25,-11.25,245.278,249.28,242.07,7.210000000000008,-6.090000000000003,249.058,252.2,245.11,7.089999999999975,-3.5500000000000114,2239851,2758161,1763503,994658,-638650
2016-02-14,257.3125,266.6,249.0,17.600000000000023,8.360000000000014,263.31,266.96,257.42,9.539999999999964,5.579999999999984,254.6775,258.51,249.0,9.509999999999991,6.1200000000000045,260.65,265.63,256.52,9.110000000000014,4.8799999999999955,1747997,2084238,1450147,634091,-634091
2016-02-21,262.86333333333334,265.26,256.35,8.909999999999968,-0.45999999999997954,263.94166666666666,266.47,257.68,8.79000000000002,-1.1999999999999886,258.84833333333336,264.8,249.01,15.79000000000002,3.4600000000000364,262.28000000000003,265.83,257.22,8.609999999999957,-1.0299999999999727,1459383,1603838,1218089,385749,223113
2016-02-28,267.216,272.22,261.37,10.850000000000023,6.9599999999999795,270.736,274.57,265.6,8.96999999999997,4.079999999999984,263.27,268.66,259.18,9.480000000000018,3.9399999999999977,267.312,273.66,259.42,14.240000000000009,4.519999999999982,1690847,1928394,1430947,497447,-149335
2016-03-06,260.724,267.24,255.98,11.26000000000002,-6.159999999999997,265.07,272.44,260.04,12.399999999999977,-12.399999999999977,256.092,261.2,251.0,10.199999999999989,-6.099999999999994,259.634,269.52,251.97,17.549999999999983,-9.779999999999973,1769688,1962820,1552059,410761,78747
2016-03-13,252.92600000000002,258.91,247.83,11.080000000000013,-11.080000000000013,255.038,259.89,250.03,9.859999999999985,-8.72999999999999,247.702,256.9,242.25,14.649999999999977,-13.68999999999997,251.206,257.77,246.31,11.45999999999998,-6.989999999999981,2036965,3347878,1242377,2105501,2105501
2016-03-20,253.2525,257.0,249.52,7.47999999999999,4.269999999999982,258.67,261.38,257.41,3.9699999999999704,0.12999999999999545,250.9825,253.59,247.01,6.5800000000000125,4.1200000000000045,256.35,259.42,254.69,4.730000000000018,-1.3600000000000136,1409714,1564556,1077050,487506,-374604
2016-03-27,255.334,258.83,251.68,7.149999999999977,3.7799999999999727,258.592,261.96,254.97,6.989999999999981,5.25,252.502,257.5,246.74,10.759999999999991,6.050000000000011,256.296,260.54,251.76,8.78000000000003,8.78000000000003,1432875,2156239,1018969,1137270,1137270
2016-04-03,268.44,278.03,260.56,17.46999999999997,14.439999999999998,274.038,280.7,266.0,14.699999999999989,9.160000000000025,265.368,271.15,260.04,11.109999999999957,7.289999999999964,270.614,279.57,264.01,15.560000000000002,6.819999999999993,2255222,3018816,1700690,1318126,-278538
2016-04-10,269.412,271.57,265.0,6.569999999999993,-1.009999999999991,271.5,272.98,268.68,4.300000000000011,-1.910000000000025,265.642,269.07,262.27,6.800000000000011,1.1000000000000227,268.718,271.73,265.19,6.5400000000000205,3.3100000000000023,1467552,1888514,910058,978456,-203357
2016-04-17,272.422,280.4,267.85,12.549999999999955,12.549999999999955,276.988,283.54,271.92,11.620000000000005,10.170000000000016,269.526,278.21,263.31,14.899999999999977,11.169999999999959,274.422,282.7,265.89,16.810000000000002,9.779999999999973,2193976,3153554,1397437,1756117,813794
2016-04-24,281.002,285.63,278.0,7.6299999999999955,-3.329999999999984,283.77,286.32,280.53,5.7900000000000205,-5.7900000000000205,277.93,281.56,271.39,10.170000000000016,-10.170000000000016,280.536,284.85,274.99,9.860000000000014,-9.860000000000014,1516289,1941004,1099742,841262,277431
2016-05-01,269.262,274.74,263.47,11.269999999999982,-11.269999999999982,270.924,276.61,265.4,11.210000000000036,-9.120000000000005,265.186,271.09,260.89,10.199999999999989,-7.990000000000009,267.75,273.71,263.12,10.589999999999975,-10.079999999999984,1411858,1788237,1105910,682327,-156956
2016-05-08,267.648,272.22,261.41,10.810000000000002,-3.3100000000000023,271.178,273.61,264.98,8.629999999999995,-8.159999999999968,264.07800000000003,269.6,259.59,10.010000000000048,-4.0,267.086,273.27,262.03,11.240000000000009,-8.140000000000043,1145226,1425832,971498,454334,-428122
2016-05-15,262.58799999999997,265.15,259.31,5.839999999999975,-3.7199999999999704,266.182,267.89,264.7,3.1899999999999977,-1.3999999999999773,260.672,263.08,256.42,6.659999999999968,-3.6000000000000227,263.29,266.26,258.72,7.539999999999964,-2.599999999999966,1225887,1340393,1040769,299624,34278
2016-05-22,273.072,282.0,263.77,18.230000000000018,18.230000000000018,277.84,284.28,267.18,17.099999999999966,17.069999999999993,272.06,280.61,263.15,17.460000000000036,17.460000000000036,276.456,282.79,264.85,17.939999999999998,17.939999999999998,1459631,1829382,848539,980843,414418
2016-05-29,287.34000000000003,289.51,285.0,4.509999999999991,4.509999999999991,291.045,292.69,289.91,2.7799999999999727,1.0600000000000023,285.2875,286.56,283.79,2.769999999999982,-0.8700000000000045,289.1275,290.23,286.82,3.410000000000025,0.5,1541634,2146497,1128675,1017822,-673498
2016-06-05,262.154,290.0,248.15,41.849999999999994,-41.849999999999994,263.498,290.74,249.04,41.70000000000002,-41.70000000000002,256.216,285.21,244.02,41.18999999999997,-41.18999999999997,258.692,289.84,246.13,43.70999999999998,-43.70999999999998,3884192,8876397,1618702,7257695,836623
2016-06-12,242.134,245.76,236.91,8.849999999999994,-3.4899999999999807,244.40200000000002,248.4,242.27,6.1299999999999955,-6.1299999999999955,239.506,244.04,236.54,7.5,-5.840000000000003,241.072,244.35,238.21,6.139999999999986,-6.139999999999986,1928355,2219712,1628246,591466,591466
2016-06-19,236.368,241.0,232.0,9.0,-9.0,238.812,242.5,235.3,7.199999999999989,-7.199999999999989,233.416,237.17,229.0,8.169999999999987,-8.169999999999987,234.526,238.62,229.02,9.599999999999994,-8.369999999999976,2013477,2685048,1401107,1283941,1283941
2016-06-26,233.486,242.57,225.68,16.889999999999986,15.569999999999993,237.516,246.54,229.54,17.0,17.0,231.792,241.59,223.02,18.569999999999993,18.569999999999993,235.782,245.06,224.6,20.460000000000008,20.460000000000008,2297103,2929862,1465515,1464347,-1464347
2016-07-03,245.5325,248.63,241.64,6.990000000000009,4.009999999999991,248.5325,251.78,244.8,6.97999999999999,6.97999999999999,243.0275,246.11,240.07,6.0400000000000205,6.0400000000000205,247.02,251.3,242.03,9.27000000000001,9.27000000000001,1356758,1750938,1140351,610587,57146
