Date,WisdomTree International EquityEtf_Open_average,WisdomTree International EquityEtf_Open_max,WisdomTree International EquityEtf_Open_min,WisdomTree International EquityEtf_Open_volatility,WisdomTree International EquityEtf_Open_change,WisdomTree International EquityEtf_High_average,WisdomTree International EquityEtf_High_max,WisdomTree International EquityEtf_High_min,WisdomTree International EquityEtf_High_volatility,WisdomTree International EquityEtf_High_change,WisdomTree International EquityEtf_Low_average,WisdomTree International EquityEtf_Low_max,WisdomTree International EquityEtf_Low_min,WisdomTree International EquityEtf_Low_volatility,WisdomTree International EquityEtf_Low_change,WisdomTree International EquityEtf_Close_average,WisdomTree International EquityEtf_Close_max,WisdomTree International EquityEtf_Close_min,WisdomTree International EquityEtf_Close_volatility,WisdomTree International EquityEtf_Close_change
2016-10-16,46.29,46.29,46.29,0.0,0.0,46.52,46.52,46.52,0.0,0.0,46.25,46.25,46.25,0.0,0.0,46.52,46.52,46.52,0.0,0.0
2016-10-23,46.2,46.2,46.2,0.0,0.0,46.37,46.37,46.37,0.0,0.0,46.14,46.14,46.14,0.0,0.0,46.27,46.27,46.27,0.0,0.0
2016-10-30,45.31,45.31,45.31,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.21,45.21,45.21,0.0,0.0,45.21,45.21,45.21,0.0,0.0
2016-11-06,45.69,45.69,45.69,0.0,0.0,45.69,45.69,45.69,0.0,0.0,45.32,45.32,45.32,0.0,0.0,45.51,45.51,45.51,0.0,0.0
2016-11-13,45.01,45.01,45.01,0.0,0.0,45.01,45.01,45.01,0.0,0.0,44.65,44.65,44.65,0.0,0.0,44.69,44.69,44.69,0.0,0.0
2016-11-20,45.37,45.37,45.37,0.0,0.0,45.37,45.37,45.37,0.0,0.0,45.24,45.24,45.24,0.0,0.0,45.28,45.28,45.28,0.0,0.0
2016-11-27,45.18,45.18,45.18,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.16,45.16,45.16,0.0,0.0,45.3,45.3,45.3,0.0,0.0
2016-12-04,46.72,46.72,46.72,0.0,0.0,46.93,46.93,46.93,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.91,46.91,46.91,0.0,0.0
2016-12-11,46.43,46.43,46.43,0.0,0.0,46.63,46.63,46.63,0.0,0.0,46.41,46.41,46.41,0.0,0.0,46.46,46.46,46.46,0.0,0.0
2016-12-18,46.18,46.18,46.18,0.0,0.0,46.22,46.22,46.22,0.0,0.0,46.13,46.13,46.13,0.0,0.0,46.22,46.22,46.22,0.0,0.0
2016-12-25,46.56,46.56,46.56,0.0,0.0,46.59,46.59,46.59,0.0,0.0,46.3,46.3,46.3,0.0,0.0,46.4,46.4,46.4,0.0,0.0
2017-01-01,47.35,47.35,47.35,0.0,0.0,47.5,47.5,47.5,0.0,0.0,47.35,47.35,47.35,0.0,0.0,47.39,47.39,47.39,0.0,0.0
2017-01-08,47.76,47.76,47.76,0.0,0.0,47.86,47.86,47.86,0.0,0.0,47.72,47.72,47.72,0.0,0.0,47.82,47.82,47.82,0.0,0.0
2017-01-15,47.61,47.61,47.61,0.0,0.0,47.66,47.66,47.66,0.0,0.0,47.51,47.51,47.51,0.0,0.0,47.62,47.62,47.62,0.0,0.0
2017-01-22,48.21,48.21,48.21,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.06,48.06,48.06,0.0,0.0,48.15,48.15,48.15,0.0,0.0
2017-01-29,48.22,48.22,48.22,0.0,0.0,48.3,48.3,48.3,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.24,48.24,48.24,0.0,0.0
2017-02-05,47.98,47.98,47.98,0.0,0.0,48.24,48.24,48.24,0.0,0.0,47.98,47.98,47.98,0.0,0.0,48.17,48.17,48.17,0.0,0.0
2017-02-12,48.4,48.4,48.4,0.0,0.0,48.53,48.53,48.53,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.51,48.51,48.51,0.0,0.0
2017-02-19,48.12,48.12,48.12,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.12,48.12,48.12,0.0,0.0,48.36,48.36,48.36,0.0,0.0
2017-02-26,48.67,48.67,48.67,0.0,0.0,48.96,48.96,48.96,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.93,48.93,48.93,0.0,0.0
2017-03-05,48.89,48.89,48.89,0.0,0.0,49.06,49.06,49.06,0.0,0.0,48.86,48.86,48.86,0.0,0.0,49.04,49.04,49.04,0.0,0.0
2017-03-12,49.91,49.91,49.91,0.0,0.0,50.03,50.03,50.03,0.0,0.0,49.82,49.82,49.82,0.0,0.0,49.92,49.92,49.92,0.0,0.0
2017-03-19,49.79,49.79,49.79,0.0,0.0,49.98,49.98,49.98,0.0,0.0,49.79,49.79,49.79,0.0,0.0,49.87,49.87,49.87,0.0,0.0
2017-03-26,49.7,49.7,49.7,0.0,0.0,49.89,49.89,49.89,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.73,49.73,49.73,0.0,0.0
2017-04-02,49.3,49.3,49.3,0.0,0.0,49.47,49.47,49.47,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.34,49.34,49.34,0.0,0.0
2017-04-09,49.27,49.27,49.27,0.0,0.0,49.35,49.35,49.35,0.0,0.0,49.13,49.13,49.13,0.0,0.0,49.14,49.14,49.14,0.0,0.0
2017-04-16,49.33,49.33,49.33,0.0,0.0,49.38,49.38,49.38,0.0,0.0,49.23,49.23,49.23,0.0,0.0,49.31,49.31,49.31,0.0,0.0
2017-04-23,50.96,50.96,50.96,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.82,50.82,50.82,0.0,0.0,50.87,50.87,50.87,0.0,0.0
2017-04-30,51.66,51.66,51.66,0.0,0.0,52.21,52.21,52.21,0.0,0.0,51.66,51.66,51.66,0.0,0.0,52.21,52.21,52.21,0.0,0.0
2017-05-07,51.87,51.87,51.87,0.0,0.0,52.03,52.03,52.03,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.99,51.99,51.99,0.0,0.0
2017-05-14,52.62,52.62,52.62,0.0,0.0,52.78,52.78,52.78,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.75,52.75,52.75,0.0,0.0
2017-05-21,52.6,52.6,52.6,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.62,52.62,52.62,0.0,0.0
2017-05-28,53.24,53.24,53.24,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.15,53.15,53.15,0.0,0.0,53.37,53.37,53.37,0.0,0.0
2017-06-04,52.67,52.67,52.67,0.0,0.0,52.86,52.86,52.86,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.75,52.75,52.75,0.0,0.0
2017-06-11,52.57,52.57,52.57,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.56,52.56,52.56,0.0,0.0,52.83,52.83,52.83,0.0,0.0
2017-06-18,52.36,52.36,52.36,0.0,0.0,52.54,52.54,52.54,0.0,0.0,52.29,52.29,52.29,0.0,0.0,52.5,52.5,52.5,0.0,0.0
2017-06-25,51.99,51.99,51.99,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.63,51.63,51.63,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2017-07-02,51.47,51.47,51.47,0.0,0.0,51.73,51.73,51.73,0.0,0.0,51.45,51.45,51.45,0.0,0.0,51.71,51.71,51.71,0.0,0.0
2017-07-09,52.61,52.61,52.61,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.79,52.79,52.79,0.0,0.0
2017-07-16,53.01,53.01,53.01,0.0,0.0,53.04,53.04,53.04,0.0,0.0,52.74,52.74,52.74,0.0,0.0,53.04,53.04,53.04,0.0,0.0
2017-07-23,53.08,53.08,53.08,0.0,0.0,53.28,53.28,53.28,0.0,0.0,53.03,53.03,53.03,0.0,0.0,53.28,53.28,53.28,0.0,0.0
2017-07-30,53.84,53.84,53.84,0.0,0.0,53.85,53.85,53.85,0.0,0.0,53.65,53.65,53.65,0.0,0.0,53.85,53.85,53.85,0.0,0.0
2017-08-06,52.85,52.85,52.85,0.0,0.0,52.95,52.95,52.95,0.0,0.0,52.73,52.73,52.73,0.0,0.0,52.91,52.91,52.91,0.0,0.0
2017-08-13,52.76,52.76,52.76,0.0,0.0,52.97,52.97,52.97,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.88,52.88,52.88,0.0,0.0
2017-08-20,53.08,53.08,53.08,0.0,0.0,53.41,53.41,53.41,0.0,0.0,53.08,53.08,53.08,0.0,0.0,53.31,53.31,53.31,0.0,0.0
2017-08-27,53.61,53.61,53.61,0.0,0.0,53.61,53.61,53.61,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.41,53.41,53.41,0.0,0.0
2017-09-03,53.92,53.92,53.92,0.0,0.0,53.98,53.98,53.98,0.0,0.0,53.81,53.81,53.81,0.0,0.0,53.9,53.9,53.9,0.0,0.0
2017-09-10,54.27,54.27,54.27,0.0,0.0,54.37,54.37,54.37,0.0,0.0,54.24,54.24,54.24,0.0,0.0,54.37,54.37,54.37,0.0,0.0
2017-09-17,54.71,54.71,54.71,0.0,0.0,54.77,54.77,54.77,0.0,0.0,54.58,54.58,54.58,0.0,0.0,54.65,54.65,54.65,0.0,0.0
2017-09-24,54.29,54.29,54.29,0.0,0.0,54.53,54.53,54.53,0.0,0.0,54.21,54.21,54.21,0.0,0.0,54.46,54.46,54.46,0.0,0.0
2017-10-01,54.12,54.12,54.12,0.0,0.0,54.32,54.32,54.32,0.0,0.0,54.09,54.09,54.09,0.0,0.0,54.32,54.32,54.32,0.0,0.0
2017-10-08,55.18,55.18,55.18,0.0,0.0,55.2,55.2,55.2,0.0,0.0,55.08,55.08,55.08,0.0,0.0,55.11,55.11,55.11,0.0,0.0
2017-10-15,55.03,55.03,55.03,0.0,0.0,55.06,55.06,55.06,0.0,0.0,54.96,54.96,54.96,0.0,0.0,55.01,55.01,55.01,0.0,0.0
2017-10-22,54.49,54.49,54.49,0.0,0.0,54.62,54.62,54.62,0.0,0.0,54.39,54.39,54.39,0.0,0.0,54.6,54.6,54.6,0.0,0.0
2017-10-29,55.1,55.1,55.1,0.0,0.0,55.1,55.1,55.1,0.0,0.0,54.92,54.92,54.92,0.0,0.0,55.04,55.04,55.04,0.0,0.0
2017-11-05,54.73,54.73,54.73,0.0,0.0,54.76,54.76,54.76,0.0,0.0,54.6,54.6,54.6,0.0,0.0,54.69,54.69,54.69,0.0,0.0
2017-11-12,54.32,54.32,54.32,0.0,0.0,54.42,54.42,54.42,0.0,0.0,54.21,54.21,54.21,0.0,0.0,54.37,54.37,54.37,0.0,0.0
2017-11-19,55.38,55.38,55.38,0.0,0.0,55.45,55.45,55.45,0.0,0.0,55.31,55.31,55.31,0.0,0.0,55.34,55.34,55.34,0.0,0.0
2017-11-26,55.19,55.19,55.19,0.0,0.0,55.33,55.33,55.33,0.0,0.0,55.11,55.11,55.11,0.0,0.0,55.29,55.29,55.29,0.0,0.0
2017-12-03,55.07,55.07,55.07,0.0,0.0,55.16,55.16,55.16,0.0,0.0,55.0,55.0,55.0,0.0,0.0,55.12,55.12,55.12,0.0,0.0
2017-12-10,55.16,55.16,55.16,0.0,0.0,55.29,55.29,55.29,0.0,0.0,55.04,55.04,55.04,0.0,0.0,55.1,55.1,55.1,0.0,0.0
2017-12-17,55.69,55.69,55.69,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.66,55.66,55.66,0.0,0.0,55.85,55.85,55.85,0.0,0.0
2017-12-24,56.01,56.01,56.01,0.0,0.0,56.02,56.02,56.02,0.0,0.0,55.78,55.78,55.78,0.0,0.0,55.78,55.78,55.78,0.0,0.0
2017-12-31,57.22,57.22,57.22,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.14,57.14,57.14,0.0,0.0,57.19,57.19,57.19,0.0,0.0
