Date,PRI_stock_Open_average,PRI_stock_Open_max,PRI_stock_Open_min,PRI_stock_Open_volatility,PRI_stock_Open_change,PRI_stock_High_average,PRI_stock_High_max,PRI_stock_High_min,PRI_stock_High_volatility,PRI_stock_High_change,PRI_stock_Low_average,PRI_stock_Low_max,PRI_stock_Low_min,PRI_stock_Low_volatility,PRI_stock_Low_change,PRI_stock_Close_average,PRI_stock_Close_max,PRI_stock_Close_min,PRI_stock_Close_volatility,PRI_stock_Close_change,PRI_stock_Volume_average,PRI_stock_Volume_max,PRI_stock_Volume_min,PRI_stock_Volume_volatility,PRI_stock_Volume_change
2016-05-15,51.59,52.56,50.96,1.6000000000000014,1.5399999999999991,52.65,53.47,51.55,1.9200000000000017,1.8300000000000054,51.386,52.26,50.78,1.4799999999999969,1.4799999999999969,52.006,52.59,51.18,1.4100000000000037,1.4100000000000037,395648,569486,263214,306272,-21002
2016-05-22,53.932,55.06,52.52,2.539999999999999,2.469999999999999,54.664,55.72,52.9,2.8200000000000003,2.8200000000000003,53.588,54.72,52.32,2.3999999999999986,2.3999999999999986,54.512,55.72,52.57,3.1499999999999986,3.1499999999999986,370227,528507,164106,364401,212080
2016-05-29,56.1525,56.63,55.6,1.0300000000000011,0.6400000000000006,56.75,56.89,56.54,0.3500000000000014,0.3500000000000014,55.5875,56.08,55.14,0.9399999999999977,0.5700000000000003,56.5275,56.7,56.11,0.5900000000000034,0.509999999999998,473934,587900,377806,210094,158941
2016-06-05,57.602,58.09,56.77,1.3200000000000003,0.27999999999999403,58.234,58.81,57.68,1.1300000000000026,-0.5600000000000023,57.154,57.93,56.52,1.4099999999999966,0.03999999999999915,57.986,58.58,57.17,1.4099999999999966,-0.9600000000000009,386144,444496,307644,136852,-52364
2016-06-12,56.56,56.91,55.9,1.009999999999998,-0.0899999999999963,57.114,57.79,56.57,1.2199999999999989,-0.990000000000002,56.056,56.62,55.25,1.3699999999999974,-0.7399999999999949,56.484,56.93,56.15,0.7800000000000011,-0.7800000000000011,447505,716848,271061,445787,445787
2016-06-19,56.478,57.5,55.19,2.3100000000000023,-1.5300000000000011,57.304,58.46,56.07,2.3900000000000006,-1.6700000000000017,55.822,56.99,53.93,3.0600000000000023,-2.6700000000000017,56.275999999999996,58.18,53.96,4.219999999999999,-2.769999999999996,659422,1694405,308869,1385536,1385536
2016-06-26,55.28,57.21,53.04,4.170000000000002,4.170000000000002,56.264,58.12,53.44,4.68,4.68,54.74,56.84,52.04,4.800000000000004,4.800000000000004,55.824,57.24,52.73,4.510000000000005,4.3600000000000065,649424,1032212,288296,743916,-440920
2016-07-03,56.6375,57.9,55.62,2.280000000000001,1.5599999999999952,57.39,58.2,56.58,1.6200000000000045,1.6200000000000045,56.1575,57.49,54.92,2.5700000000000003,2.5700000000000003,56.9525,57.85,56.31,1.5399999999999991,1.5399999999999991,318509,369925,280492,89433,73372
2016-07-10,58.432,58.93,58.19,0.740000000000002,-0.13000000000000256,58.934,59.34,58.36,0.980000000000004,-0.6400000000000006,57.614,57.93,57.29,0.6400000000000006,-0.3100000000000023,58.074,58.95,57.43,1.5200000000000031,-0.7899999999999991,399075,496826,303820,193006,-40207
2016-07-17,54.31,57.24,52.53,4.710000000000001,-4.710000000000001,54.626,57.58,52.69,4.890000000000001,-4.890000000000001,52.904,56.84,51.38,5.460000000000001,-4.930000000000007,53.532,56.87,52.33,4.539999999999999,-4.189999999999998,995885,1908200,309318,1598882,22404
2016-07-24,52.156,52.64,51.85,0.7899999999999991,-0.75,52.564,53.25,52.22,1.0300000000000011,-1.0300000000000011,51.833999999999996,52.05,51.49,0.5599999999999952,-0.5599999999999952,51.97,52.17,51.51,0.6600000000000037,-0.6300000000000026,468603,585818,275647,310171,17866
2016-07-31,50.67,51.52,50.08,1.4400000000000048,-0.4100000000000037,51.412,52.48,50.63,1.8499999999999943,0.19999999999999574,50.144,50.96,49.69,1.2700000000000031,0.46999999999999886,50.754,52.31,50.04,2.270000000000003,1.7199999999999989,562222,732237,357150,375087,-45068
2016-08-07,54.39,56.02,52.39,3.6300000000000026,3.6300000000000026,55.397999999999996,56.96,52.58,4.380000000000003,3.75,53.996,55.31,51.94,3.3700000000000045,2.9100000000000037,54.714,56.45,52.34,4.109999999999999,3.009999999999998,816428,1904535,384206,1520329,-146230
2016-08-14,55.806,56.16,55.47,0.6899999999999977,-0.21999999999999886,56.36,56.61,56.12,0.490000000000002,0.38000000000000256,55.506,55.59,55.41,0.18000000000000682,-0.10000000000000142,55.936,56.08,55.75,0.3299999999999983,-0.259999999999998,321591,614521,202513,412008,88834
2016-08-21,56.102,57.3,55.49,1.8099999999999952,1.8099999999999952,56.74,58.11,55.74,2.3699999999999974,2.3699999999999974,55.864,57.0,55.07,1.9299999999999997,1.9299999999999997,56.362,57.25,55.38,1.8699999999999974,1.7399999999999949,284211,449094,196655,252439,72296
2016-08-28,57.344,57.54,57.04,0.5,0.29999999999999716,57.896,58.23,57.52,0.7099999999999937,0.22999999999999687,56.996,57.51,56.33,1.1799999999999997,0.30999999999999517,57.474000000000004,58.18,56.93,1.25,0.8299999999999983,394037,525608,178450,347158,-215671
2016-09-04,57.5875,58.28,57.0,1.2800000000000011,-1.2800000000000011,58.067499999999995,58.81,57.55,1.2600000000000051,-1.2600000000000051,57.067499999999995,57.65,56.39,1.259999999999998,-1.259999999999998,57.317499999999995,57.8,56.45,1.3499999999999943,-1.3499999999999943,390987,477451,349580,127871,107972
2016-09-11,55.652,56.04,55.32,0.7199999999999989,-0.14000000000000057,56.068,56.57,55.65,0.9200000000000017,-0.25,54.978,55.33,53.93,1.3999999999999986,0.21000000000000085,55.660000000000004,56.25,55.38,0.8699999999999974,-0.3500000000000014,417246,622009,292687,329322,225633
2016-09-18,56.47,57.38,55.68,1.7000000000000028,1.4200000000000017,57.262,57.97,56.72,1.25,0.9500000000000028,55.9,57.29,55.17,2.1199999999999974,0.23999999999999488,56.334,57.43,55.49,1.9399999999999977,-0.25,320613,413833,243577,170256,-149131
2016-09-25,53.968,54.98,52.96,2.019999999999996,-2.019999999999996,54.288,54.98,53.37,1.6099999999999994,-1.6099999999999994,53.046,53.84,52.5,1.3400000000000034,-1.240000000000002,53.512,54.09,52.69,1.4000000000000057,-0.8299999999999983,578689,790615,346591,444024,248437
2016-10-02,54.206,54.72,53.01,1.7100000000000009,1.0200000000000031,55.084,55.6,54.21,1.3900000000000006,-1.0399999999999991,53.728,54.25,53.01,1.240000000000002,0.240000000000002,54.39,54.76,53.82,0.9399999999999977,-0.9399999999999977,419205,644688,300534,344154,-192746
2016-10-09,54.834,55.93,54.27,1.6599999999999966,1.6599999999999966,55.638,56.69,54.92,1.769999999999996,1.2100000000000009,54.382,55.27,53.94,1.3300000000000054,1.2100000000000009,55.22,56.0,54.5,1.5,1.0700000000000003,365964,502685,266234,236451,-88734
2016-10-16,55.56,55.95,54.7,1.25,-1.0,55.96,56.5,55.2,1.2999999999999972,-1.0499999999999972,54.980000000000004,55.25,54.55,0.7000000000000028,-0.4000000000000057,55.34,56.05,55.1,0.9499999999999957,0.04999999999999716,177561,186843,168980,17863,4706
2016-10-23,55.35,55.85,54.75,1.1000000000000014,-1.1000000000000014,55.61,55.85,55.0,0.8500000000000014,-0.8500000000000014,54.69,55.0,54.15,0.8500000000000014,-0.7000000000000028,55.1,55.45,54.6,0.8500000000000014,-0.8500000000000014,217036,232318,191688,40630,-1515
2016-10-30,54.08,54.85,53.15,1.7000000000000028,-1.4500000000000028,54.47,55.25,53.9,1.3500000000000014,-1.0999999999999943,53.4,54.55,52.75,1.7999999999999972,-1.7999999999999972,53.76,54.7,53.15,1.5500000000000043,-1.5500000000000043,290236,397384,217249,180135,31456
2016-11-06,59.580000000000005,67.4,54.25,13.150000000000006,13.150000000000006,62.82,70.1,54.95,15.149999999999991,14.450000000000003,59.24,67.4,54.0,13.400000000000006,13.400000000000006,61.69,68.8,54.8,14.0,14.0,1603508,3283148,395908,2887240,877922
2016-11-13,70.036,71.83,68.65,3.1799999999999926,1.2000000000000028,71.496,73.05,69.8,3.25,-1.2000000000000028,68.85,70.35,67.4,2.9499999999999886,0.9499999999999886,70.8,72.5,68.8,3.700000000000003,-1.0,1020958,2143950,540640,1603310,-1603310
2016-11-20,71.8,72.5,71.3,1.2000000000000028,0.75,72.1375,72.5,71.85,0.6500000000000057,0.5499999999999972,70.925,71.65,70.3,1.3500000000000085,1.3500000000000085,71.6875,72.25,70.85,1.4000000000000057,1.1500000000000057,427366,540467,208486,331981,-331981
2016-11-27,71.4,71.65,71.0,0.6500000000000057,0.0,71.81,71.95,71.5,0.45000000000000284,-0.3499999999999943,70.518,70.72,70.12,0.5999999999999943,-0.5999999999999943,70.79,71.35,70.15,1.1999999999999886,-0.5999999999999943,474941,617166,330379,286787,-124098
2016-12-04,71.22,72.25,70.8,1.4500000000000028,0.4000000000000057,71.64,72.45,70.85,1.6000000000000085,-0.14999999999999147,70.41,70.6,70.15,0.44999999999998863,-0.04999999999999716,71.05,71.8,70.65,1.1499999999999915,-1.0,524011,639640,384816,254824,-254824
2016-12-11,70.42999999999999,70.55,70.3,0.25,-0.15000000000000568,71.05,71.65,70.35,1.3000000000000114,-1.3000000000000114,69.712,70.25,68.6,1.6500000000000057,-1.3100000000000023,69.92,70.75,68.75,2.0,-1.3499999999999943,708413,1281316,424693,856623,710270
2016-12-18,69.87,70.35,68.9,1.4499999999999886,1.0499999999999972,70.6,70.95,70.1,0.8500000000000085,0.7000000000000028,69.51,69.95,68.9,1.0499999999999972,0.5999999999999943,70.07000000000001,70.4,69.65,0.75,0.75,289779,363657,195722,167935,-95768
2016-12-25,70.0125,70.55,69.6,0.9500000000000028,-0.5499999999999972,70.3725,70.8,70.09,0.7099999999999937,-0.7099999999999937,69.1375,69.4,68.9,0.5,-0.19999999999998863,69.525,69.85,69.15,0.6999999999999886,-0.5499999999999972,219289,279425,185835,93590,-93590
2017-01-01,70.25,70.55,70.1,0.45000000000000284,0.05000000000001137,71.3,72.1,70.95,1.1499999999999915,-0.04999999999999716,69.7625,70.0,69.3,0.7000000000000028,0.6000000000000085,70.4625,71.0,69.95,1.0499999999999972,1.0,321735,390262,287196,103066,-22704
2017-01-08,71.42,73.05,70.35,2.700000000000003,2.700000000000003,72.67999999999999,75.8,70.85,4.950000000000003,4.950000000000003,70.86,73.05,69.0,4.049999999999997,4.049999999999997,72.22,74.6,70.1,4.5,4.5,499499,797733,311830,485903,271367
2017-01-15,73.30000000000001,74.7,72.15,2.549999999999997,-1.5499999999999972,73.925,75.2,73.1,2.1000000000000085,-1.4500000000000028,71.975,72.8,71.45,1.3499999999999943,1.3499999999999943,72.8,73.2,72.1,1.1000000000000085,1.1000000000000085,480603,714274,326160,388114,-290284
2017-01-22,74.51,76.6,72.9,3.6999999999999886,3.6999999999999886,75.51,76.95,73.25,3.700000000000003,3.700000000000003,73.86,76.05,72.05,4.0,3.200000000000003,74.92,76.4,72.7,3.700000000000003,3.450000000000003,356246,543965,207009,336956,94898
2017-01-29,75.63,76.25,74.7,1.5499999999999972,0.3500000000000085,76.56,78.05,75.65,2.3999999999999915,2.200000000000003,74.95,76.05,74.0,2.049999999999997,1.0,75.66,77.25,74.75,2.5,1.7000000000000028,378417,511191,265006,246185,78079
2017-02-05,77.62,79.3,76.8,2.5,2.5,78.99,80.95,77.5,3.450000000000003,3.450000000000003,77.12,79.25,76.15,3.0999999999999943,2.75,78.14,80.5,77.0,3.5,3.299999999999997,536814,803116,309142,493974,425967
2017-02-12,80.45,81.3,79.85,1.4500000000000028,-0.9500000000000028,80.872,81.69,80.45,1.2399999999999949,-0.9399999999999977,79.76,80.1,79.6,0.5,0.04999999999999716,80.43,80.75,80.15,0.5999999999999943,0.5999999999999943,377195,536139,269981,266158,-188796
2017-02-19,80.475,80.9,79.5,1.4000000000000057,-1.4000000000000057,80.875,81.5,80.25,1.25,-1.25,79.80000000000001,80.4,78.9,1.5,-1.5,80.425,80.7,80.15,0.5499999999999972,-0.5499999999999972,274301,292552,256142,36410,9909
2017-02-26,81.32,83.1,80.05,3.049999999999997,0.9500000000000028,82.17,84.15,80.65,3.5,1.4499999999999886,80.79,82.0,79.9,2.0999999999999943,0.9499999999999886,81.46,83.0,80.55,2.450000000000003,1.25,307348,415483,242390,173093,-28025
2017-03-05,81.19,81.8,80.4,1.3999999999999915,-0.10000000000000853,81.77,82.15,81.05,1.1000000000000085,-0.6500000000000057,80.64,81.3,80.15,1.1499999999999915,-0.20000000000000284,81.03,81.7,80.35,1.3500000000000085,-0.29999999999999716,283771,346263,231939,114324,-75734
2017-03-12,82.31,83.3,81.6,1.7000000000000028,1.7000000000000028,82.69,83.95,81.7,2.25,1.7999999999999972,81.524,82.2,80.8,1.4000000000000057,0.8200000000000074,82.21000000000001,83.4,81.5,1.9000000000000057,0.7999999999999972,332978,567698,225976,341722,341722
2017-03-19,80.63,82.1,79.1,3.0,-1.5999999999999943,81.35000000000001,82.45,80.2,2.25,-1.0999999999999943,79.574,81.62,78.05,3.5700000000000074,-1.8700000000000045,80.36,81.65,79.7,1.9500000000000028,-1.3000000000000114,305665,549163,160863,388300,-71911
2017-03-26,80.56,82.05,79.15,2.8999999999999915,2.8999999999999915,81.644,82.85,80.2,2.6499999999999915,2.6499999999999915,80.2,82.0,78.6,3.4000000000000057,3.4000000000000057,81.27,82.2,80.05,2.1500000000000057,2.1500000000000057,285418,356279,206048,150231,-8148
2017-04-02,81.92,82.6,81.1,1.5,-0.7000000000000028,82.72,83.0,82.55,0.45000000000000284,0.15000000000000568,81.05,81.5,80.6,0.9000000000000057,0.20000000000000284,82.09,82.65,81.15,1.5,0.5500000000000114,307338,381222,193404,187818,-187818
2017-04-09,82.0875,82.7,81.4,1.2999999999999972,-0.8999999999999915,82.75,83.25,82.0,1.25,-1.25,81.3625,82.05,81.05,1.0,-1.0,81.95,82.95,81.1,1.8500000000000085,-1.0500000000000114,276806,327259,215597,111662,-75758
2017-04-16,82.92,84.4,81.2,3.200000000000003,3.200000000000003,83.9,85.2,82.9,2.299999999999997,1.5999999999999943,82.28999999999999,83.0,81.0,2.0,1.7999999999999972,83.28999999999999,85.05,82.8,2.25,-0.04999999999999716,428983,840496,265884,574612,558532
2017-04-23,84.94,85.35,84.6,0.75,0.0,85.342,85.55,85.05,0.5,-0.25,84.14,84.75,83.75,1.0,-0.09999999999999432,84.49,85.0,83.8,1.2000000000000028,-0.9500000000000028,366059,559101,240822,318279,-148738
2017-04-30,84.87,86.0,84.15,1.8499999999999943,1.3999999999999915,85.42,86.45,84.7,1.75,0.8499999999999943,84.3,85.1,83.0,2.0999999999999943,2.049999999999997,85.02,85.35,84.35,1.0,0.9500000000000028,220461,273932,176751,97181,-57245
2017-05-07,81.5,85.7,76.35,9.350000000000009,-9.0,81.85,86.25,76.95,9.299999999999997,-8.849999999999994,80.09,85.15,75.8,9.350000000000009,-8.900000000000006,80.51,85.65,76.55,9.100000000000009,-9.100000000000009,504410,862171,220987,641184,188755
2017-05-14,77.57000000000001,78.85,76.4,2.4499999999999886,-0.5499999999999972,78.584,80.15,77.35,2.8000000000000114,-1.1000000000000085,77.04,78.0,76.25,1.75,-0.4000000000000057,77.91,80.15,76.55,3.6000000000000085,-1.8500000000000085,398012,574745,235779,338966,-109305
2017-05-21,74.36,77.45,71.7,5.75,-4.950000000000003,74.85,77.7,72.1,5.6000000000000085,-5.6000000000000085,72.81,76.55,70.6,5.950000000000003,-5.099999999999994,73.36,77.25,71.7,5.549999999999997,-5.5,592315,1004515,241274,763241,141380
2017-05-28,72.425,73.25,71.55,1.7000000000000028,1.7000000000000028,73.2125,74.45,72.35,2.1000000000000085,2.0,71.8,72.75,71.0,1.75,1.3499999999999943,72.65,73.55,72.05,1.5,0.75,274566,296241,233889,62352,17146
2017-06-04,72.2,73.45,70.85,2.6000000000000085,0.5499999999999972,73.31,74.8,71.85,2.950000000000003,1.4500000000000028,71.624,73.45,70.0,3.450000000000003,2.230000000000004,72.54,74.1,71.45,2.6499999999999915,2.6499999999999915,360437,511427,274542,236885,236885
2017-06-11,74.82,75.5,74.35,1.1500000000000057,-0.10000000000000853,75.494,75.75,75.25,0.5,0.09999999999999432,74.41799999999999,75.19,73.95,1.2399999999999949,0.14999999999999147,75.28,75.65,74.95,0.7000000000000028,0.20000000000000284,322107,496530,187355,309175,-72657
2017-06-18,75.13,75.9,74.05,1.8500000000000085,-1.25,75.48,76.05,74.9,1.1499999999999915,-1.0999999999999943,74.55,75.1,74.05,1.0499999999999972,-0.6500000000000057,74.96000000000001,75.9,74.4,1.5,-1.2000000000000028,268463,434389,189369,245020,199137
2017-06-25,75.69,77.15,74.75,2.4000000000000057,1.4000000000000057,76.38,77.25,75.75,1.5,0.6500000000000057,75.15,75.7,74.55,1.1500000000000057,1.1500000000000057,75.5,76.25,74.75,1.5,1.0,184906,217433,155862,61571,-28921
2017-07-02,76.2,76.95,75.9,1.0499999999999972,-0.04999999999999716,77.2375,77.85,76.6,1.25,-0.29999999999999716,75.7125,76.0,75.4,0.5999999999999943,-0.5999999999999943,76.575,77.4,75.8,1.6000000000000085,0.5,172700,245203,128850,116353,31916
2017-07-09,77.21000000000001,77.5,76.9,0.5999999999999943,-0.09999999999999432,77.97,78.25,77.8,0.45000000000000284,0.3499999999999943,76.91,76.95,76.85,0.10000000000000853,-0.04999999999999716,77.51,78.2,77.0,1.2000000000000028,0.8500000000000085,176636,192940,162895,30045,-23158
2017-07-16,78.4,79.45,77.35,2.1000000000000085,1.2999999999999972,79.036,80.7,78.15,2.549999999999997,2.3900000000000006,77.78,78.6,76.75,1.8499999999999943,1.0999999999999943,78.33,78.9,77.85,1.0500000000000114,0.5,195071,258223,118250,139973,44371
2017-07-23,80.5,81.65,78.3,3.3500000000000085,3.3500000000000085,81.364,82.3,79.65,2.6499999999999915,2.3699999999999903,80.31,81.15,78.3,2.8500000000000085,2.8500000000000085,80.9,81.65,79.5,2.1500000000000057,1.7999999999999972,272301,329956,172195,157761,64270
2017-07-30,81.51,81.65,81.15,0.5,-0.5,81.9,82.25,81.65,0.5999999999999943,0.5999999999999943,80.77,81.15,80.35,0.8000000000000114,0.30000000000001137,81.44,82.2,80.85,1.3500000000000085,1.1500000000000057,190856,310170,119125,191045,-191045
2017-08-06,80.92,82.25,80.0,2.25,-2.0,82.2,84.9,80.65,4.25,-0.8500000000000085,79.92,81.7,76.7,5.0,-1.5499999999999972,81.07,81.9,80.25,1.6500000000000057,-1.3000000000000114,299381,439827,155843,283984,91659
2017-08-13,79.69,82.0,76.15,5.849999999999994,-4.8999999999999915,80.17,82.2,76.65,5.549999999999997,-5.1499999999999915,78.53,80.55,76.05,4.5,-4.5,78.92999999999999,81.75,76.3,5.450000000000003,-5.450000000000003,325923,381124,262966,118158,-111550
2017-08-20,76.46,76.85,75.95,0.8999999999999915,0.5499999999999972,76.85,77.1,76.5,0.5999999999999943,0.25,75.96,76.55,75.45,1.0999999999999943,0.7000000000000028,76.38,76.8,76.0,0.7999999999999972,0.7999999999999972,176569,240573,144978,95595,-12172
2017-08-27,76.49,76.8,75.9,0.8999999999999915,-0.09999999999999432,77.08,77.45,76.6,0.8500000000000085,0.20000000000000284,76.14,76.5,75.8,0.7000000000000028,-0.04999999999999716,76.58,76.85,76.5,0.3499999999999943,0.3499999999999943,191591,251835,118746,133089,46116
2017-09-03,74.1375,76.45,71.95,4.5,-4.5,74.7125,76.75,73.8,2.950000000000003,-2.9000000000000057,72.7125,73.65,71.6,2.0500000000000114,-2.0500000000000114,73.325,74.2,72.15,2.049999999999997,-1.0,256660,277054,211544,65510,-8770
2017-09-10,74.6,75.15,74.05,1.1000000000000085,1.1000000000000085,75.38000000000001,76.3,74.9,1.3999999999999915,1.3999999999999915,74.2,74.55,73.85,0.7000000000000028,0.30000000000001137,75.01,76.15,74.3,1.8500000000000085,1.6000000000000085,282860,512117,137737,374380,175251
2017-09-17,76.89,77.45,76.3,1.1500000000000057,0.9000000000000057,77.66,78.2,77.15,1.0499999999999972,1.0499999999999972,76.73,77.3,76.2,1.0999999999999943,0.7999999999999972,77.29,78.15,76.7,1.4500000000000028,1.4500000000000028,175570,243758,146113,97645,-73058
2017-09-24,80.06,81.75,78.05,3.700000000000003,3.700000000000003,80.86,82.0,78.5,3.5,3.4000000000000057,79.54,81.1,77.65,3.4499999999999886,3.4499999999999886,80.6,81.85,78.4,3.4499999999999886,3.1499999999999915,205851,240935,162403,78532,55781
2017-10-01,82.39,83.95,81.8,2.1500000000000057,2.1500000000000057,83.084,84.85,82.15,2.6999999999999886,2.6999999999999886,81.876,82.81,81.4,1.4099999999999966,1.4099999999999966,82.87,84.65,81.85,2.8000000000000114,2.8000000000000114,194973,244528,125762,118766,37223
2017-10-08,86.27,87.9,84.8,3.1000000000000085,3.1000000000000085,87.02,88.05,85.45,2.5999999999999943,2.5999999999999943,85.98,87.1,84.6,2.5,2.5,86.83,87.7,85.4,2.299999999999997,1.8999999999999915,251214,290557,206581,83976,57801
2017-10-15,87.72,89.35,86.25,3.0999999999999943,-0.5499999999999972,88.664,89.6,87.67,1.9299999999999926,-1.6299999999999955,86.736,87.97,85.06,2.9099999999999966,-1.6500000000000057,87.57,89.25,85.95,3.299999999999997,-3.299999999999997,321823,436776,225920,210856,192109
2017-10-22,86.59,87.0,86.15,0.8499999999999943,0.8499999999999943,87.212,89.03,86.45,2.5799999999999983,2.5799999999999983,86.01,86.95,85.45,1.5,1.3500000000000085,86.99,88.85,85.95,2.8999999999999915,2.8999999999999915,206349,289069,142450,146619,-60000
