Date,IESC_stock_Open_average,IESC_stock_Open_max,IESC_stock_Open_min,IESC_stock_Open_volatility,IESC_stock_Open_change,IESC_stock_High_average,IESC_stock_High_max,IESC_stock_High_min,IESC_stock_High_volatility,IESC_stock_High_change,IESC_stock_Low_average,IESC_stock_Low_max,IESC_stock_Low_min,IESC_stock_Low_volatility,IESC_stock_Low_change,IESC_stock_Close_average,IESC_stock_Close_max,IESC_stock_Close_min,IESC_stock_Close_volatility,IESC_stock_Close_change,IESC_stock_Volume_average,IESC_stock_Volume_max,IESC_stock_Volume_min,IESC_stock_Volume_volatility,IESC_stock_Volume_change
2016-03-13,13.866,14.22,13.38,0.8399999999999999,-0.3699999999999992,14.308,14.66,13.84,0.8200000000000003,-0.8000000000000007,13.162,13.8,12.68,1.120000000000001,0.08000000000000007,13.748,14.17,13.17,1.0,-1.0,104236,176071,38578,137493,-21050
2016-03-20,13.195,13.31,13.1,0.21000000000000085,0.15000000000000036,13.59,14.08,13.33,0.75,0.6300000000000008,13.0125,13.05,12.98,0.07000000000000028,0.07000000000000028,13.41,13.88,13.21,0.6699999999999999,0.5800000000000001,76824,118730,57470,61260,61260
2016-03-27,14.146,14.67,13.56,1.1099999999999994,0.7800000000000011,14.572,14.98,13.86,1.120000000000001,0.9700000000000006,13.812,14.44,13.4,1.0399999999999991,0.5999999999999996,14.214,14.68,13.59,1.0899999999999999,0.5800000000000001,97779,148633,51192,97441,24389
2016-04-03,13.732,14.08,13.44,0.6400000000000006,-0.5400000000000009,14.004,14.39,13.74,0.6500000000000004,-0.6500000000000004,13.466,13.66,13.38,0.27999999999999936,0.009999999999999787,13.694,13.89,13.54,0.3500000000000014,0.08000000000000007,49184,96006,25124,70882,-61797
2016-04-10,13.911999999999999,14.1,13.76,0.33999999999999986,0.33999999999999986,14.182,14.68,14.03,0.6500000000000004,0.6199999999999992,13.652,13.78,13.53,0.25,0.2400000000000002,13.982,14.3,13.78,0.5200000000000014,0.5200000000000014,46836,64055,28105,35950,9811
2016-04-17,14.83,15.57,14.32,1.25,0.4499999999999993,15.188,15.64,14.64,1.0,0.1399999999999988,14.496,15.0,14.1,0.9000000000000004,0.0600000000000005,14.802,15.48,14.34,1.1400000000000006,0.0,76836,120015,44435,75580,-38776
2016-04-24,14.256,14.73,13.53,1.200000000000001,-0.7800000000000011,14.486,14.92,13.53,1.3900000000000006,-1.3900000000000006,13.448,14.24,11.91,2.33,-2.33,13.798,14.7,12.07,2.629999999999999,-2.629999999999999,73103,145267,38676,106591,97773
2016-05-01,12.725999999999999,13.04,12.01,1.0299999999999994,1.0199999999999996,13.222,13.4,13.11,0.2900000000000009,-0.21000000000000085,12.436,12.89,11.91,0.9800000000000004,0.3200000000000003,12.874,13.13,12.5,0.6300000000000008,-0.5,55657,98850,44205,54645,-53858
2016-05-08,13.358,14.24,11.88,2.3599999999999994,1.4899999999999984,13.92,14.58,13.14,1.4399999999999995,0.379999999999999,12.616,13.2,11.0,2.1999999999999993,2.0,13.51,14.26,12.77,1.4900000000000002,0.4299999999999997,63596,93407,32347,61060,-61060
2016-05-15,13.394,13.73,13.09,0.6400000000000006,0.33999999999999986,13.874,14.24,13.5,0.7400000000000002,0.28999999999999915,13.108,13.26,12.94,0.3200000000000003,0.14999999999999858,13.43,13.83,13.07,0.7599999999999998,0.2400000000000002,45546,63020,35608,27412,-8911
2016-05-22,13.8,14.18,13.48,0.6999999999999993,0.2400000000000002,14.338,14.73,13.85,0.8800000000000008,0.41000000000000014,13.488,13.72,13.22,0.5,0.019999999999999574,13.94,14.22,13.75,0.47000000000000064,0.3200000000000003,42273,61662,26136,35526,-34640
2016-05-29,14.36,14.75,14.14,0.6099999999999994,0.5500000000000007,14.8025,15.28,14.31,0.9699999999999989,0.879999999999999,14.1925,14.56,13.81,0.75,0.75,14.58,15.08,14.14,0.9399999999999995,0.9399999999999995,59971,89512,37144,52368,-8311
2016-06-05,14.736,15.19,13.76,1.4299999999999997,-1.4299999999999997,15.08,15.47,14.56,0.9100000000000001,-0.9100000000000001,14.154,14.85,13.44,1.4100000000000001,-1.4100000000000001,14.454,15.07,13.67,1.4000000000000004,-1.4000000000000004,70604,95175,57819,37356,-19585
2016-06-12,13.818,14.0,13.65,0.34999999999999964,0.34999999999999964,14.186,14.62,14.0,0.6199999999999992,-0.6199999999999992,13.578000000000001,13.72,13.25,0.47000000000000064,-0.33000000000000007,13.758,14.02,13.29,0.7300000000000004,-0.47000000000000064,62692,75585,51533,24052,-10102
2016-06-19,12.494,13.33,11.5,1.83,-1.83,12.81,13.48,12.21,1.2699999999999996,-1.2699999999999996,11.958,12.63,11.11,1.5200000000000014,-1.5200000000000014,12.174,12.68,11.4,1.2799999999999994,-1.2799999999999994,268434,828860,100766,728094,728094
2016-06-26,12.222,12.6,11.47,1.129999999999999,1.0,12.712,13.11,12.42,0.6899999999999995,0.6899999999999995,11.927999999999999,12.16,11.27,0.8900000000000006,0.8900000000000006,12.486,13.07,12.2,0.870000000000001,0.870000000000001,93488,156909,56799,100110,-65240
2016-07-03,12.6,12.94,12.43,0.5099999999999998,-0.41999999999999993,12.9725,13.56,12.63,0.9299999999999997,0.5500000000000007,12.282499999999999,12.3,12.27,0.030000000000001137,-0.030000000000001137,12.735,13.48,12.39,1.0899999999999999,0.9299999999999997,72490,111219,33797,77422,-39310
2016-07-10,14.38,15.2,13.4,1.799999999999999,1.0899999999999999,14.932,15.29,14.1,1.1899999999999995,0.9500000000000011,14.114,14.77,13.26,1.5099999999999998,1.040000000000001,14.677999999999999,15.08,14.02,1.0600000000000005,1.0099999999999998,82639,118928,41313,77615,-46792
2016-07-17,14.725999999999999,15.03,14.54,0.4900000000000002,-0.3199999999999985,14.898,15.11,14.72,0.3899999999999988,-0.08000000000000007,14.426,14.54,14.3,0.23999999999999844,-0.08999999999999986,14.696,14.87,14.56,0.3099999999999987,0.16999999999999993,39118,69823,23397,46426,-30163
2016-07-24,15.7,16.32,14.97,1.3499999999999996,0.879999999999999,16.256,16.77,15.58,1.1899999999999995,0.4999999999999982,15.324,15.94,14.6,1.3399999999999999,0.75,15.864,16.3,15.45,0.8500000000000014,0.10000000000000142,112668,196933,59717,137216,-40064
2016-07-31,14.16,15.55,13.59,1.9600000000000009,-1.9600000000000009,14.372,15.55,13.94,1.6100000000000012,-1.290000000000001,13.56,13.7,13.5,0.1999999999999993,-0.16999999999999993,13.928,14.21,13.57,0.6400000000000006,0.0,71371,146178,47239,98939,-91948
2016-08-07,15.02,15.28,14.74,0.5399999999999991,-0.34999999999999964,15.232,15.5,14.74,0.7599999999999998,-0.7599999999999998,14.536,14.91,13.93,0.9800000000000004,-0.9800000000000004,14.802,15.22,14.19,1.0300000000000011,-0.9000000000000004,89484,122561,74676,47885,-47526
2016-08-14,14.456,14.66,14.21,0.4499999999999993,0.379999999999999,14.76,14.92,14.66,0.2599999999999998,0.23000000000000043,14.232000000000001,14.5,14.05,0.4499999999999993,0.33999999999999986,14.618,14.91,14.44,0.47000000000000064,0.47000000000000064,61567,90072,38799,51273,-41830
2016-08-21,15.422,15.95,14.88,1.0699999999999985,1.0699999999999985,15.894,16.42,14.88,1.540000000000001,1.4799999999999986,15.116,15.68,14.63,1.049999999999999,0.29999999999999893,15.7,16.16,14.77,1.3900000000000006,1.3900000000000006,59910,106021,39005,67016,20796
2016-08-28,17.046,17.96,16.18,1.7800000000000011,1.129999999999999,17.674,18.12,17.13,0.990000000000002,-0.1700000000000017,16.576,17.15,16.18,0.9699999999999989,0.9699999999999989,17.272,17.79,16.57,1.2199999999999989,0.05999999999999872,161467,374844,73569,301275,-301275
2016-09-04,17.369999999999997,18.04,16.91,1.129999999999999,-0.8200000000000003,17.5625,18.16,17.22,0.9400000000000013,-0.9400000000000013,16.545,17.15,15.59,1.5599999999999987,-0.9400000000000013,16.755,17.3,15.6,1.700000000000001,-1.2500000000000018,97959,173907,39739,134168,-64697
2016-09-11,15.516,16.02,15.0,1.0199999999999996,0.5299999999999994,15.838,16.11,15.39,0.7199999999999989,0.21999999999999886,15.28,15.79,15.0,0.7899999999999991,0.6499999999999986,15.646,16.05,15.15,0.9000000000000004,0.2900000000000009,71788,99922,34749,65173,-34995
2016-09-18,16.174,16.82,15.71,1.1099999999999994,0.740000000000002,16.648,16.98,16.13,0.8500000000000014,0.07000000000000028,15.912,16.35,15.4,0.9500000000000011,0.3100000000000023,16.294,16.91,15.73,1.1799999999999997,0.6000000000000014,52043,63023,41307,21716,-21716
2016-09-25,16.908,17.4,16.3,1.0999999999999979,0.4299999999999997,17.352,17.98,16.9,1.0800000000000018,0.9800000000000004,16.57,17.0,16.01,0.9899999999999984,0.75,17.058,17.79,16.2,1.5899999999999999,1.5899999999999999,83070,121759,51774,69985,50241
2016-10-02,17.3,17.81,16.94,0.8699999999999974,-0.5700000000000003,17.582,18.15,17.28,0.8699999999999974,-0.8200000000000003,16.866,17.36,16.64,0.7199999999999989,-0.7199999999999989,17.084,17.68,16.74,0.9400000000000013,-0.9299999999999997,81034,120630,38841,81789,-74929
2016-10-09,16.323999999999998,16.86,15.68,1.1799999999999997,-1.0899999999999999,16.532,16.94,15.81,1.1300000000000008,-1.1300000000000008,15.878,16.5,15.17,1.33,-1.33,16.03,16.86,15.24,1.6199999999999992,-1.6199999999999992,56643,74375,39751,34624,20191
2016-10-16,15.67,16.15,15.3,0.8499999999999979,0.29999999999999893,16.05,16.4,15.7,0.6999999999999993,0.3500000000000014,15.396,15.8,15.0,0.8000000000000007,0.25,15.81,16.1,15.45,0.6500000000000021,0.3000000000000007,38223,53168,24721,28447,-15122
2016-10-23,14.92,15.65,14.5,1.1500000000000004,-0.9500000000000011,15.19,15.9,14.85,1.0500000000000007,-0.9000000000000004,14.524000000000001,15.05,14.05,1.0,-0.5,14.7,15.1,14.5,0.5999999999999996,-0.5,94832,152899,20550,132349,-104239
2016-10-30,14.586,14.85,14.35,0.5,0.0,14.98,15.2,14.7,0.5,0.0,14.316,14.5,14.02,0.4800000000000004,-0.08999999999999986,14.6,14.95,14.35,0.5999999999999996,-0.29999999999999893,51190,66149,31487,34662,14675
2016-11-06,15.75,17.1,15.05,2.0500000000000007,2.0500000000000007,16.574,18.25,15.4,2.8499999999999996,2.75,15.546000000000001,17.03,14.8,2.2300000000000004,2.2300000000000004,16.259999999999998,17.65,15.1,2.549999999999999,2.3999999999999986,74888,116425,29691,86734,66316
2016-11-13,17.72,18.2,17.15,1.0500000000000007,0.34999999999999787,18.23,18.75,17.8,0.9499999999999993,0.3000000000000007,17.408,18.03,17.01,1.0199999999999996,0.38000000000000256,17.83,18.4,17.4,1.0,0.6999999999999993,80263,97517,48333,49184,10724
2016-11-20,19.3125,19.9,18.6,1.2999999999999972,1.2999999999999972,19.675,19.95,19.0,0.9499999999999993,0.8999999999999986,18.8375,19.4,18.05,1.3499999999999979,1.3499999999999979,19.4625,19.75,18.95,0.8000000000000007,0.6999999999999993,122736,239031,32926,206105,-56769
2016-11-27,19.83,20.35,19.4,0.9500000000000028,-0.15000000000000213,20.25,20.65,19.7,0.9499999999999993,-0.75,19.14,19.6,18.98,0.620000000000001,0.14999999999999858,19.78,20.1,19.45,0.6500000000000021,-0.3500000000000014,215050,423618,84568,339050,-226048
2016-12-04,20.97,23.0,19.95,3.0500000000000007,3.0500000000000007,21.4,23.0,20.6,2.3999999999999986,2.3999999999999986,19.99,20.4,19.0,1.3999999999999986,-0.9499999999999993,20.79,21.25,20.35,0.8999999999999986,0.75,89318,137642,57151,80491,35411
2016-12-11,21.21,22.65,20.15,2.5,-1.3999999999999986,21.72,23.0,20.6,2.3999999999999986,-2.349999999999998,20.412,21.55,19.25,2.3000000000000007,-2.0,20.8,22.55,19.3,3.25,-3.25,131445,175406,74898,100508,18103
2016-12-18,19.74,19.95,19.5,0.4499999999999993,0.05000000000000071,20.009999999999998,20.15,19.95,0.1999999999999993,-0.05000000000000071,19.310000000000002,19.6,18.8,0.8000000000000007,0.6499999999999986,19.79,20.0,19.5,0.5,-0.05000000000000071,57883,93133,22851,70282,-70282
2016-12-25,19.8125,20.0,19.55,0.4499999999999993,-0.3000000000000007,19.9,20.1,19.7,0.40000000000000213,-0.40000000000000213,19.325,19.6,18.95,0.6500000000000021,-0.6500000000000021,19.575,19.95,19.15,0.8000000000000007,-0.8000000000000007,49604,52335,47046,5289,2332
2017-01-01,19.8625,20.25,19.6,0.6499999999999986,-0.04999999999999716,20.150000000000002,20.55,19.6,0.9499999999999993,-0.5,19.285,19.7,18.75,0.9499999999999993,-0.4400000000000013,19.6375,20.3,19.0,1.3000000000000007,-0.75,65235,74956,53711,21245,-12869
2017-01-08,18.86,19.2,18.55,0.6499999999999986,0.09999999999999787,19.32,19.55,19.2,0.3500000000000014,0.0,18.592000000000002,18.85,18.3,0.5500000000000007,0.5500000000000007,18.94,19.3,18.45,0.8500000000000014,0.5,45412,81134,18895,62239,-62239
2017-01-15,18.625,19.05,18.3,0.75,-0.4499999999999993,18.775,19.05,18.55,0.5,-0.25,18.195,18.48,18.05,0.4299999999999997,-0.14999999999999858,18.4875,18.65,18.3,0.34999999999999787,0.34999999999999787,34315,41524,30015,11509,-2308
2017-01-22,19.79,20.65,18.55,2.099999999999998,1.8499999999999979,20.216,20.85,18.95,1.9000000000000021,1.4499999999999993,19.46,20.2,18.3,1.8999999999999986,1.4499999999999993,19.9,20.65,18.9,1.75,0.9500000000000028,41732,63908,26664,37244,-2639
2017-01-29,19.69,20.1,19.2,0.9000000000000021,0.09999999999999787,19.928,20.34,19.6,0.7399999999999984,0.15000000000000213,19.22,19.5,19.05,0.4499999999999993,-0.05000000000000071,19.63,20.05,19.3,0.75,0.1999999999999993,29052,34460,23895,10565,8246
2017-02-05,19.7,21.45,18.8,2.6499999999999986,1.6999999999999993,20.355999999999998,21.95,18.95,3.0,1.7199999999999989,19.198,20.7,18.45,2.25,1.4100000000000001,19.85,21.15,18.6,2.549999999999997,1.3499999999999979,93464,252724,31342,221382,51030
2017-02-12,20.396,20.95,20.0,0.9499999999999993,-0.9499999999999993,20.72,21.35,20.2,1.1500000000000021,-1.1500000000000021,19.82,20.25,19.7,0.5500000000000007,0.05000000000000071,20.29,20.5,20.0,0.5,-0.3500000000000014,71964,117665,55706,61959,-61959
2017-02-19,19.85,20.35,19.0,1.3500000000000014,-1.3500000000000014,20.189999999999998,20.68,19.88,0.8000000000000007,-0.8000000000000007,19.4125,19.85,18.95,0.9000000000000021,-0.8500000000000014,19.75,20.15,19.35,0.7999999999999972,-0.5499999999999972,54644,93955,22661,71294,-26490
2017-02-26,19.44,19.95,19.15,0.8000000000000007,-0.14999999999999858,19.83,20.25,19.55,0.6999999999999993,0.10000000000000142,19.11,19.3,18.65,0.6500000000000021,-0.14999999999999858,19.36,19.95,18.75,1.1999999999999993,-0.10000000000000142,49287,75687,29690,45997,18205
2017-03-05,18.9,19.1,18.65,0.45000000000000284,0.10000000000000142,19.105999999999998,19.4,18.95,0.4499999999999993,-0.25,18.64,18.75,18.55,0.1999999999999993,0.10000000000000142,18.87,19.05,18.75,0.3000000000000007,0.3000000000000007,47907,60958,38385,22573,8197
2017-03-12,19.14,19.65,18.95,0.6999999999999993,0.6499999999999986,19.5,20.1,19.05,1.0500000000000007,0.8000000000000007,18.94,19.35,18.65,0.7000000000000028,0.40000000000000213,19.28,19.95,18.8,1.1499999999999986,0.8499999999999979,56930,80647,35888,44759,37295
2017-03-19,18.91,19.9,18.25,1.6499999999999986,-1.6499999999999986,19.009999999999998,19.95,18.4,1.5500000000000007,-1.5500000000000007,18.29,19.25,17.35,1.8999999999999986,-1.8999999999999986,18.48,19.35,17.85,1.5,-1.5,74733,117066,55847,61219,60094
2017-03-26,17.69,17.95,17.55,0.3999999999999986,0.05000000000000071,18.15,18.2,18.0,0.1999999999999993,0.1999999999999993,17.51,17.7,17.35,0.34999999999999787,0.1999999999999993,17.86,18.1,17.65,0.45000000000000284,0.3500000000000014,95611,221533,49262,172271,172271
2017-04-02,17.68,18.05,17.25,0.8000000000000007,-0.3500000000000014,18.11,19.0,17.65,1.3500000000000014,0.8500000000000014,17.316,17.7,16.95,0.75,0.21999999999999886,17.76,18.85,17.2,1.6500000000000021,1.3500000000000014,73020,131640,39288,92352,71655
2017-04-09,18.7,18.95,18.3,0.6499999999999986,-0.6499999999999986,18.9125,19.25,18.55,0.6999999999999993,-0.6999999999999993,18.275,18.55,18.0,0.5500000000000007,-0.5500000000000007,18.55,18.95,18.05,0.8999999999999986,-0.8999999999999986,41077,57683,28367,29316,-29316
2017-04-16,18.2,18.45,17.8,0.6499999999999986,0.14999999999999858,18.43,18.7,18.25,0.4499999999999993,0.3999999999999986,17.986,18.25,17.8,0.4499999999999993,0.4200000000000017,18.23,18.6,17.95,0.6500000000000021,0.6500000000000021,36369,43484,28899,14585,-6869
2017-04-23,19.53,20.05,18.75,1.3000000000000007,1.1999999999999993,20.014,20.3,19.5,0.8000000000000007,0.6999999999999993,19.42,19.8,18.75,1.0500000000000007,1.0,19.79,20.0,19.4,0.6000000000000014,0.6000000000000014,62189,79538,36775,42763,-25711
2017-04-30,19.76,20.2,18.4,1.8000000000000007,-1.7000000000000028,19.844,20.32,18.4,1.9200000000000017,-1.9200000000000017,19.21,19.95,16.85,3.099999999999998,-2.8999999999999986,19.43,20.2,17.1,3.099999999999998,-3.049999999999997,77101,206051,31571,174480,155985
2017-05-07,16.74,17.05,16.5,0.5500000000000007,-0.5500000000000007,16.96,17.25,16.7,0.5500000000000007,-0.4499999999999993,16.28,16.5,16.1,0.3999999999999986,0.14999999999999858,16.695999999999998,17.0,16.5,0.5,0.019999999999999574,91255,127042,57176,69866,-69866
2017-05-14,16.18,16.75,15.65,1.0999999999999996,-0.9999999999999982,16.326,16.9,15.8,1.0999999999999979,-1.0999999999999979,15.83,16.55,15.4,1.1500000000000004,-1.1500000000000004,16.03,16.75,15.65,1.0999999999999996,-1.0500000000000007,64558,74545,50787,23758,16248
2017-05-21,15.85,16.1,15.65,0.45000000000000107,0.15000000000000036,16.19,16.8,15.75,1.0500000000000007,0.25,15.64,15.85,15.45,0.40000000000000036,0.15000000000000036,15.91,16.15,15.55,0.5999999999999979,0.3999999999999986,72031,99607,49610,49997,-10809
2017-05-28,15.675,15.85,15.35,0.5,-0.09999999999999964,15.9125,16.0,15.7,0.3000000000000007,0.0,15.4125,15.6,15.25,0.34999999999999964,-0.09999999999999964,15.5875,15.7,15.35,0.34999999999999964,-0.049999999999998934,43485,51204,36890,14314,6960
2017-06-04,15.49,15.7,15.25,0.4499999999999993,0.1999999999999993,15.86,16.15,15.65,0.4999999999999982,0.4999999999999982,15.43,15.7,15.2,0.5,0.4499999999999993,15.59,15.9,15.3,0.5999999999999996,0.5,48748,73277,30213,43064,-19663
2017-06-11,16.23,16.95,15.8,1.1499999999999986,-0.14999999999999858,16.6,17.2,16.05,1.1499999999999986,-0.14999999999999858,15.91,16.4,15.5,0.8999999999999986,-0.34999999999999964,16.32,16.85,16.0,0.8500000000000014,0.0,59882,109277,26391,82886,64540
2017-06-18,16.51,16.8,16.0,0.8000000000000007,0.6999999999999993,16.96,17.65,16.75,0.8999999999999986,0.8999999999999986,16.349999999999998,16.45,16.0,0.4499999999999993,0.4499999999999993,16.81,17.4,16.5,0.8999999999999986,0.6499999999999986,100895,357099,19634,337465,318547
2017-06-25,17.88,18.3,17.4,0.9000000000000021,0.9000000000000021,18.204,18.35,18.02,0.33000000000000185,0.15000000000000213,17.5,18.0,17.3,0.6999999999999993,0.6999999999999993,17.98,18.25,17.5,0.75,0.25,63506,92356,45394,46962,-46431
2017-07-02,17.825,18.2,17.35,0.8499999999999979,-0.1999999999999993,18.25,18.8,17.8,1.0,0.6000000000000014,17.4625,17.8,17.25,0.5500000000000007,0.25,18.075,18.8,17.55,1.25,0.8500000000000014,44712,61492,26432,35060,12693
2017-07-09,18.19,18.65,18.0,0.6499999999999986,-0.5499999999999972,18.396,18.73,18.15,0.5800000000000018,-0.08000000000000185,17.85,18.05,17.6,0.4499999999999993,0.0,18.11,18.5,17.85,0.6499999999999986,0.3500000000000014,39555,81475,15334,66141,-48663
2017-07-16,18.096,18.58,17.5,1.0799999999999983,-0.8999999999999986,18.186,18.58,17.5,1.0799999999999983,-1.0500000000000007,17.5,17.85,16.95,0.9000000000000021,-0.9000000000000021,17.88,18.3,17.35,0.9499999999999993,-0.9499999999999993,55587,76580,45635,30945,7201
2017-07-23,17.35,17.6,17.2,0.40000000000000213,-0.14999999999999858,17.54,17.8,17.3,0.5,-0.1999999999999993,17.04,17.2,16.9,0.3000000000000007,-0.1999999999999993,17.28,17.45,17.1,0.34999999999999787,-0.34999999999999787,34345,41529,23713,17816,-8474
2017-07-30,16.94,17.1,16.65,0.45000000000000284,-0.45000000000000284,17.02,17.25,16.65,0.6000000000000014,-0.5,16.208,16.95,14.35,2.5999999999999996,-2.5999999999999996,16.49,17.1,14.95,2.150000000000002,-2.0500000000000007,98219,349612,22202,327410,327410
2017-08-06,15.036,15.15,14.85,0.3000000000000007,0.15000000000000036,15.32,15.6,15.05,0.5499999999999989,0.29999999999999893,14.75,15.05,14.05,1.0,0.9499999999999993,15.05,15.25,14.8,0.4499999999999993,0.1999999999999993,71385,107626,53999,53627,-30495
2017-08-13,15.11,15.45,14.75,0.6999999999999993,-0.3000000000000007,15.4,15.55,15.1,0.45000000000000107,-0.45000000000000107,14.91,15.3,14.5,0.8000000000000007,-0.5500000000000007,15.120000000000001,15.4,14.85,0.5500000000000007,-0.3000000000000007,60353,69576,53061,16515,-9377
2017-08-20,15.04,15.35,14.85,0.5,-0.05000000000000071,15.254,15.52,15.05,0.46999999999999886,-0.46999999999999886,14.84,15.0,14.55,0.4499999999999993,-0.29999999999999893,15.1,15.3,14.9,0.40000000000000036,-0.25,48886,96444,27541,68903,-48749
2017-08-27,15.88,16.4,15.1,1.299999999999999,1.2500000000000018,16.476,17.2,15.6,1.5999999999999996,1.5999999999999996,15.84,16.35,15.1,1.2500000000000018,1.2500000000000018,16.22,16.85,15.5,1.3500000000000014,1.3500000000000014,63359,68619,60489,8130,-1082
2017-09-03,16.3125,16.8,16.05,0.75,-0.6500000000000021,16.575,17.0,16.35,0.6499999999999986,-0.4499999999999993,16.05,16.1,16.0,0.10000000000000142,0.05000000000000071,16.2,16.25,16.1,0.14999999999999858,0.0,39759,47540,34198,13342,-5611
2017-09-10,16.650000000000002,16.85,16.45,0.40000000000000213,0.40000000000000213,16.9,17.2,16.55,0.6499999999999986,0.6499999999999986,16.580000000000002,16.7,16.3,0.3999999999999986,0.3999999999999986,16.76,16.9,16.55,0.34999999999999787,0.34999999999999787,55154,101162,33764,67398,59341
2017-09-17,16.85,17.1,16.6,0.5,-0.3999999999999986,17.03,17.25,16.75,0.5,0.0,16.562,16.81,16.3,0.509999999999998,-0.3999999999999986,16.72,17.0,16.35,0.6499999999999986,-0.5999999999999979,38220,48175,29997,18178,5181
2017-09-24,16.94,17.75,16.3,1.4499999999999993,1.4499999999999993,17.536,18.1,16.8,1.3000000000000007,1.0999999999999979,16.82,17.45,16.25,1.1999999999999993,0.9499999999999993,17.18,17.8,16.35,1.4499999999999993,0.9499999999999993,45820,72318,21913,50405,-19341
2017-10-01,17.94,18.3,17.25,1.0500000000000007,1.0500000000000007,18.426,19.35,17.98,1.370000000000001,1.370000000000001,17.858,18.25,17.25,1.0,1.0,18.33,19.1,17.9,1.2000000000000028,1.2000000000000028,43860,65712,18009,47703,14257
2017-10-08,19.01,19.1,18.95,0.15000000000000213,-0.15000000000000213,19.104,19.25,18.95,0.3000000000000007,-0.23000000000000043,18.722,18.85,18.6,0.25,-0.14999999999999858,18.94,19.0,18.85,0.14999999999999858,0.14999999999999858,34857,39892,25717,14175,14175
2017-10-15,18.78,19.15,18.4,0.75,-0.25,19.07,19.35,18.75,0.6000000000000014,-0.20000000000000284,18.509999999999998,18.75,18.4,0.3500000000000014,0.05000000000000071,18.78,19.1,18.55,0.5500000000000007,0.25,36721,63553,14411,49142,-46132
2017-10-22,18.42,18.65,18.1,0.5499999999999972,0.5499999999999972,18.81,19.25,18.6,0.6499999999999986,0.6000000000000014,17.95,18.4,16.85,1.5499999999999972,0.29999999999999716,18.53,18.65,18.3,0.34999999999999787,0.1999999999999993,44725,58148,30404,27744,9290
