Date,CRMTStock_Open_average,CRMTStock_Open_max,CRMTStock_Open_min,CRMTStock_Open_volatility,CRMTStock_Open_change,CRMTStock_High_average,CRMTStock_High_max,CRMTStock_High_min,CRMTStock_High_volatility,CRMTStock_High_change,CRMTStock_Low_average,CRMTStock_Low_max,CRMTStock_Low_min,CRMTStock_Low_volatility,CRMTStock_Low_change,CRMTStock_Close_average,CRMTStock_Close_max,CRMTStock_Close_min,CRMTStock_Close_volatility,CRMTStock_Close_change,CRMTStock_Volume_average,CRMTStock_Volume_max,CRMTStock_Volume_min,CRMTStock_Volume_volatility,CRMTStock_Volume_change
2016-01-03,26.38,27.27,25.54,1.7300000000000004,-0.6999999999999993,26.990000000000002,28.0,25.98,2.0199999999999996,-1.620000000000001,25.488,26.74,24.85,1.889999999999997,-0.8399999999999999,26.226,27.43,25.02,2.41,-2.3500000000000014,147083,213402,74551,138851,99908
2016-01-10,23.296,25.11,21.32,3.789999999999999,-3.789999999999999,23.54,25.37,21.73,3.6400000000000006,-3.6400000000000006,21.990000000000002,24.08,20.67,3.4099999999999966,-3.4099999999999966,22.656,24.41,21.5,2.91,-2.91,119935,167773,100191,67582,-143
2016-01-17,22.275,22.73,21.88,0.8500000000000014,0.8500000000000014,22.92,23.3,22.35,0.9499999999999993,0.7699999999999996,21.725,22.28,21.17,1.1099999999999994,1.0799999999999983,22.424999999999997,22.56,22.22,0.33999999999999986,0.33999999999999986,81605,132075,61054,71021,-71021
2016-01-24,22.375999999999998,22.79,21.9,0.8900000000000006,-0.18999999999999773,22.836,23.54,22.41,1.129999999999999,0.9899999999999984,21.822,22.3,21.56,0.740000000000002,0.740000000000002,22.522,23.46,21.89,1.5700000000000003,1.0500000000000007,73602,112170,39870,72300,39715
2016-01-31,22.944,23.4,22.61,0.7899999999999991,-0.6899999999999977,23.32,23.56,22.93,0.629999999999999,-0.09999999999999787,22.314,22.67,21.93,0.740000000000002,-0.26000000000000156,22.894000000000002,23.14,22.61,0.5300000000000011,0.129999999999999,94418,157166,66859,90307,79048
2016-02-07,22.894000000000002,23.86,22.17,1.6899999999999977,0.9399999999999977,23.650000000000002,24.05,22.92,1.129999999999999,1.129999999999999,22.48,23.53,21.82,1.7100000000000009,1.7100000000000009,23.176000000000002,23.87,22.37,1.5,1.5,55839,63241,49015,14226,-8417
2016-02-14,25.0,26.02,24.0,2.0199999999999996,2.0199999999999996,25.5075,26.02,24.68,1.3399999999999999,1.3399999999999999,24.305,25.05,23.57,1.4800000000000004,0.3500000000000014,24.8775,25.52,24.27,1.25,-0.19000000000000128,73575,115930,45505,70425,40558
2016-02-21,25.45,25.79,24.49,1.3000000000000007,1.3000000000000007,26.083333333333332,26.67,25.7,0.9700000000000024,-0.8800000000000026,25.171666666666667,25.75,24.49,1.2600000000000016,1.2600000000000016,25.668333333333333,25.85,25.28,0.5700000000000003,0.08999999999999986,64987,80048,51835,28213,-24027
2016-02-28,25.87,26.54,25.38,1.1600000000000001,0.7399999999999984,26.39,27.18,25.39,1.7899999999999991,1.3200000000000003,25.438,26.44,24.46,1.9800000000000004,1.3500000000000014,26.068,26.89,25.14,1.75,1.75,70816,91386,49191,42195,-30364
2016-03-06,25.884,27.24,24.84,2.3999999999999986,-1.9499999999999993,26.072,27.58,25.0,2.5799999999999983,-2.4399999999999977,24.98,26.7,24.0,2.6999999999999993,-1.9800000000000004,25.372,27.31,24.51,2.799999999999997,-2.2300000000000004,75556,120594,44511,76083,16419
2016-03-13,25.682000000000002,26.47,24.92,1.5499999999999972,1.5499999999999972,26.400000000000002,27.6,25.1,2.5,1.6499999999999986,25.468,26.23,24.64,1.5899999999999999,1.5899999999999999,25.872,26.42,24.94,1.4800000000000004,1.4800000000000004,66635,125510,43748,81762,16921
2016-03-20,26.07,26.55,24.92,1.629999999999999,-1.3599999999999994,26.875,27.2,26.3,0.8999999999999986,-0.5899999999999999,25.445,26.28,24.54,1.740000000000002,-1.740000000000002,25.9,26.69,24.93,1.7600000000000016,-1.0,39280,50952,29070,21882,-21882
2016-03-27,25.556,26.68,24.71,1.9699999999999989,-1.9699999999999989,25.848,26.68,24.73,1.9499999999999993,-1.9499999999999993,24.564,24.91,24.14,0.7699999999999996,-0.39000000000000057,24.87,25.26,24.5,0.7600000000000016,-0.19000000000000128,40318,50554,31356,19198,15018
2016-04-03,23.628,24.56,22.94,1.6199999999999974,-1.6199999999999974,24.088,25.26,23.33,1.9300000000000033,-1.5400000000000027,23.184,23.94,22.5,1.4400000000000013,-1.2200000000000024,23.494,23.94,22.88,1.0600000000000023,-0.4700000000000024,73748,99959,31372,68587,62965
2016-04-10,24.976,26.15,23.57,2.5799999999999983,2.5799999999999983,25.812,26.55,24.68,1.870000000000001,1.6700000000000017,24.652,26.09,23.54,2.5500000000000007,1.9800000000000004,25.458,26.32,24.31,2.0100000000000016,1.3399999999999999,58954,102505,38116,64389,-52917
2016-04-17,25.490000000000002,25.71,25.34,0.370000000000001,-0.0400000000000027,26.05,26.14,25.93,0.21000000000000085,0.10000000000000142,25.202,25.34,25.11,0.23000000000000043,-0.10999999999999943,25.696,26.05,25.32,0.7300000000000004,0.3100000000000023,47816,86786,32676,54110,3809
2016-04-24,26.240000000000002,27.26,25.06,2.200000000000003,1.129999999999999,27.194,27.85,26.16,1.6900000000000013,1.2100000000000009,25.846,26.44,25.06,1.3800000000000026,0.8599999999999994,26.726,27.23,25.81,1.4200000000000017,0.7600000000000016,55524,72736,42520,30216,17290
