Date,CSGS_stock_Open_average,CSGS_stock_Open_max,CSGS_stock_Open_min,CSGS_stock_Open_volatility,CSGS_stock_Open_change,CSGS_stock_High_average,CSGS_stock_High_max,CSGS_stock_High_min,CSGS_stock_High_volatility,CSGS_stock_High_change,CSGS_stock_Low_average,CSGS_stock_Low_max,CSGS_stock_Low_min,CSGS_stock_Low_volatility,CSGS_stock_Low_change,CSGS_stock_Close_average,CSGS_stock_Close_max,CSGS_stock_Close_min,CSGS_stock_Close_volatility,CSGS_stock_Close_change,CSGS_stock_Volume_average,CSGS_stock_Volume_max,CSGS_stock_Volume_min,CSGS_stock_Volume_volatility,CSGS_stock_Volume_change
2016-01-03,34.954,35.38,34.42,0.9600000000000009,-0.37000000000000455,35.398,35.63,35.13,0.5,-0.10000000000000142,34.402,34.87,33.88,0.9899999999999949,-0.9899999999999949,34.924,35.55,34.21,1.3399999999999963,-0.7199999999999989,263720,343551,193604,149947,149947
2016-01-10,33.808,34.44,32.99,1.4499999999999957,-1.4499999999999957,34.153999999999996,34.52,33.55,0.970000000000006,-0.970000000000006,33.278,33.54,32.76,0.7800000000000011,-0.7800000000000011,33.57,33.92,33.02,0.8999999999999986,-0.5799999999999983,280403,334849,215024,119825,75725
2016-01-17,33.6025,34.6,32.56,2.039999999999999,1.5,34.435,35.67,33.15,2.520000000000003,2.520000000000003,33.3725,34.54,32.45,2.0899999999999963,1.9399999999999977,34.269999999999996,35.66,32.87,2.789999999999999,2.789999999999999,439794,515593,351413,164180,-96162
2016-01-24,35.112,35.46,34.56,0.8999999999999986,-0.490000000000002,35.796,36.83,35.11,1.7199999999999989,-0.75,33.852000000000004,34.33,32.53,1.7999999999999972,1.3100000000000023,34.938,35.4,34.26,1.1400000000000006,-0.46000000000000085,344867,567292,164923,402369,132835
2016-01-31,35.406,37.48,34.66,2.8200000000000003,2.6599999999999966,36.402,38.07,35.16,2.9100000000000037,2.6199999999999974,34.87,36.91,34.15,2.759999999999998,2.1699999999999946,36.016,37.88,34.29,3.5900000000000034,2.5400000000000063,627291,863129,424805,438324,-39876
2016-02-07,37.328,37.64,36.77,0.8699999999999974,0.5100000000000051,38.122,38.63,37.52,1.1099999999999994,-0.3999999999999986,36.836,37.28,36.17,1.1099999999999994,0.9099999999999966,37.524,38.16,37.27,0.8899999999999935,-0.7199999999999989,395140,742675,202497,540178,-75787
2016-02-14,37.910000000000004,38.2,37.79,0.4100000000000037,-0.030000000000001137,38.1925,38.31,38.06,0.25,-0.25,37.3825,37.84,36.56,1.2800000000000011,-0.7800000000000011,37.775,37.98,37.6,0.37999999999999545,-0.030000000000001137,333312,478555,261938,216617,-216617
2016-02-21,38.218333333333334,39.35,37.41,1.9400000000000048,1.009999999999998,38.68833333333333,39.43,38.27,1.1599999999999966,0.3499999999999943,37.94833333333333,38.62,37.25,1.3699999999999974,1.009999999999998,38.40833333333333,39.2,37.9,1.3000000000000043,0.5999999999999943,222791,314591,120533,194058,-194058
2016-02-28,38.33,38.51,38.1,0.4099999999999966,0.0800000000000054,38.624,38.77,38.5,0.2700000000000031,-0.060000000000002274,37.662,38.14,36.69,1.4500000000000028,1.4000000000000057,38.316,38.5,37.96,0.5399999999999991,0.509999999999998,277922,529127,167652,361475,-84736
2016-03-06,38.550000000000004,41.0,36.74,4.259999999999998,-1.5399999999999991,39.682,41.13,38.51,2.6200000000000045,0.6099999999999994,37.208,38.19,35.51,2.6799999999999997,-1.269999999999996,38.346000000000004,40.9,36.5,4.399999999999999,-0.75,1361573,3148514,126804,3021710,1426831
2016-03-13,39.914,42.55,37.61,4.939999999999998,4.939999999999998,40.948,42.59,39.35,3.240000000000002,3.240000000000002,39.769999999999996,42.23,37.44,4.789999999999999,4.789999999999999,40.766,42.39,39.29,3.1000000000000014,3.1000000000000014,516908,641513,387442,254071,-142591
2016-03-20,42.2625,42.52,41.91,0.6100000000000065,-0.6100000000000065,42.4625,42.6,42.32,0.28000000000000114,-0.28000000000000114,42.027499999999996,42.12,41.91,0.21000000000000085,-0.21000000000000085,42.25,42.31,42.21,0.10000000000000142,0.030000000000001137,449569,513292,394831,118461,118461
2016-03-27,43.998,45.16,42.21,2.9499999999999957,2.9499999999999957,45.018,45.96,43.58,2.3800000000000026,2.3500000000000014,43.698,44.97,42.13,2.8399999999999963,2.8399999999999963,44.736,45.84,43.4,2.440000000000005,2.440000000000005,464369,562804,385577,177227,52050
2016-04-03,45.512,45.95,45.24,0.7100000000000009,0.20000000000000284,46.038000000000004,46.54,45.71,0.8299999999999983,0.17999999999999972,45.028,45.38,44.88,0.5,0.00999999999999801,45.446,45.7,45.17,0.5300000000000011,0.060000000000002274,449282,560992,276913,284079,-248068
