Date,HNRGStock_Open_average,HNRGStock_Open_max,HNRGStock_Open_min,HNRGStock_Open_volatility,HNRGStock_Open_change,HNRGStock_High_average,HNRGStock_High_max,HNRGStock_High_min,HNRGStock_High_volatility,HNRGStock_High_change,HNRGStock_Low_average,HNRGStock_Low_max,HNRGStock_Low_min,HNRGStock_Low_volatility,HNRGStock_Low_change,HNRGStock_Close_average,HNRGStock_Close_max,HNRGStock_Close_min,HNRGStock_Close_volatility,HNRGStock_Close_change,HNRGStock_Volume_average,HNRGStock_Volume_max,HNRGStock_Volume_min,HNRGStock_Volume_volatility,HNRGStock_Volume_change
2016-01-03,4.88,5.07,4.61,0.45999999999999996,0.009999999999999787,5.06,5.34,4.7,0.6399999999999997,-0.29000000000000004,4.678,4.92,4.38,0.54,-0.23000000000000043,4.882,5.16,4.56,0.6000000000000005,-0.4200000000000008,116699,157332,84832,72500,-72500
2016-01-10,4.28,4.54,4.12,0.41999999999999993,-0.41999999999999993,4.504,4.9,4.3,0.6000000000000005,-0.23000000000000043,4.04,4.15,3.96,0.1900000000000004,0.009999999999999787,4.16,4.26,4.05,0.20999999999999996,-0.04999999999999982,194729,265778,142114,123664,-103226
2016-01-17,4.3125,4.72,4.06,0.6600000000000001,0.6200000000000001,4.6875,4.95,4.38,0.5700000000000003,0.5700000000000003,4.195,4.45,3.95,0.5,0.4400000000000004,4.41,4.64,4.07,0.5699999999999994,0.4899999999999993,191950,277370,149453,127917,-12325
2016-01-24,4.704,4.91,4.52,0.39000000000000057,0.040000000000000036,4.898,5.18,4.71,0.46999999999999975,0.23999999999999932,4.534,4.75,4.36,0.3899999999999997,0.2400000000000002,4.666,4.98,4.49,0.4900000000000002,0.41000000000000014,146256,169744,102604,67140,17687
2016-01-31,4.962,5.05,4.75,0.2999999999999998,0.009999999999999787,5.142,5.26,4.99,0.2699999999999996,0.10000000000000053,4.792,4.91,4.66,0.25,0.17999999999999972,4.966,5.07,4.78,0.29000000000000004,0.20999999999999996,123528,155440,60594,94846,42653
2016-02-07,4.8180000000000005,5.03,4.73,0.2999999999999998,-0.2600000000000007,4.968,5.08,4.78,0.2999999999999998,0.04999999999999982,4.604,4.73,4.39,0.34000000000000075,0.0600000000000005,4.818,4.99,4.6,0.39000000000000057,0.1800000000000006,115345,152333,97447,54886,43205
2016-02-14,4.965,5.13,4.81,0.3200000000000003,-0.2400000000000002,5.135,5.31,4.85,0.45999999999999996,-0.40000000000000036,4.725,4.86,4.55,0.3100000000000005,-0.2400000000000002,4.845,5.13,4.59,0.54,-0.21999999999999975,103464,128836,93283,35553,-1178
2016-02-21,4.551666666666667,4.72,4.25,0.46999999999999975,0.08999999999999986,4.831666666666667,5.05,4.63,0.41999999999999993,-0.1800000000000006,4.406666666666666,4.72,4.19,0.5299999999999994,0.10999999999999943,4.609999999999999,4.73,4.34,0.39000000000000057,0.08000000000000007,67267,135248,0,135248,-57280
2016-02-28,4.896,5.02,4.71,0.3099999999999996,0.3099999999999996,5.13,5.3,4.94,0.35999999999999943,0.35999999999999943,4.836,5.0,4.64,0.3600000000000003,0.3600000000000003,5.0,5.21,4.83,0.3799999999999999,0.3799999999999999,133095,204775,70051,134724,120981
2016-03-06,5.43,5.5,5.35,0.15000000000000036,0.08999999999999986,5.89,6.47,5.49,0.9799999999999995,0.79,5.27,5.45,5.16,0.29000000000000004,0.15000000000000036,5.452,5.68,5.31,0.3700000000000001,0.1899999999999995,162162,292045,109207,182838,-172805
2016-03-13,5.336,5.75,5.08,0.6699999999999999,-0.6699999999999999,5.526,5.76,5.27,0.4900000000000002,-0.4800000000000004,4.95,5.13,4.82,0.3099999999999996,-0.08000000000000007,5.204,5.5,5.09,0.41000000000000014,-0.41000000000000014,142296,214427,78286,136141,-8695
2016-03-20,4.96,5.07,4.74,0.33000000000000007,-0.29000000000000004,5.085,5.27,4.82,0.4499999999999993,-0.4499999999999993,4.77,4.92,4.57,0.34999999999999964,-0.2699999999999996,4.915,5.07,4.76,0.3100000000000005,-0.29000000000000004,84605,142559,33117,109442,62847
