Date,SPDR S&P Emerging Asia PacificEtf_Open_average,SPDR S&P Emerging Asia PacificEtf_Open_max,SPDR S&P Emerging Asia PacificEtf_Open_min,SPDR S&P Emerging Asia PacificEtf_Open_volatility,SPDR S&P Emerging Asia PacificEtf_Open_change,SPDR S&P Emerging Asia PacificEtf_High_average,SPDR S&P Emerging Asia PacificEtf_High_max,SPDR S&P Emerging Asia PacificEtf_High_min,SPDR S&P Emerging Asia PacificEtf_High_volatility,SPDR S&P Emerging Asia PacificEtf_High_change,SPDR S&P Emerging Asia PacificEtf_Low_average,SPDR S&P Emerging Asia PacificEtf_Low_max,SPDR S&P Emerging Asia PacificEtf_Low_min,SPDR S&P Emerging Asia PacificEtf_Low_volatility,SPDR S&P Emerging Asia PacificEtf_Low_change,SPDR S&P Emerging Asia PacificEtf_Close_average,SPDR S&P Emerging Asia PacificEtf_Close_max,SPDR S&P Emerging Asia PacificEtf_Close_min,SPDR S&P Emerging Asia PacificEtf_Close_volatility,SPDR S&P Emerging Asia PacificEtf_Close_change
2016-12-25,75.54,75.54,75.54,0.0,0.0,75.54,75.54,75.54,0.0,0.0,75.02,75.02,75.02,0.0,0.0,75.13,75.13,75.13,0.0,0.0
2017-01-01,77.38,77.38,77.38,0.0,0.0,77.38,77.38,77.38,0.0,0.0,77.06,77.06,77.06,0.0,0.0,77.27,77.27,77.27,0.0,0.0
2017-01-08,78.39,78.39,78.39,0.0,0.0,78.55,78.55,78.55,0.0,0.0,78.39,78.39,78.39,0.0,0.0,78.55,78.55,78.55,0.0,0.0
2017-01-15,78.37,78.37,78.37,0.0,0.0,78.4,78.4,78.4,0.0,0.0,77.95,77.95,77.95,0.0,0.0,78.17,78.17,78.17,0.0,0.0
2017-01-22,80.23,80.23,80.23,0.0,0.0,80.24,80.24,80.24,0.0,0.0,79.96,79.96,79.96,0.0,0.0,80.15,80.15,80.15,0.0,0.0
2017-01-29,80.59,80.59,80.59,0.0,0.0,80.88,80.88,80.88,0.0,0.0,80.59,80.59,80.59,0.0,0.0,80.7,80.7,80.7,0.0,0.0
2017-02-05,82.17,82.17,82.17,0.0,0.0,82.51,82.51,82.51,0.0,0.0,82.07,82.07,82.07,0.0,0.0,82.43,82.43,82.43,0.0,0.0
2017-02-12,82.79,82.79,82.79,0.0,0.0,82.98,82.98,82.98,0.0,0.0,82.69,82.69,82.69,0.0,0.0,82.95,82.95,82.95,0.0,0.0
2017-02-19,83.17,83.17,83.17,0.0,0.0,83.48,83.48,83.48,0.0,0.0,83.16,83.16,83.16,0.0,0.0,83.48,83.48,83.48,0.0,0.0
2017-02-26,82.82,82.82,82.82,0.0,0.0,83.03,83.03,83.03,0.0,0.0,82.63,82.63,82.63,0.0,0.0,82.96,82.96,82.96,0.0,0.0
2017-03-05,82.74,82.74,82.74,0.0,0.0,82.98,82.98,82.98,0.0,0.0,82.65,82.65,82.65,0.0,0.0,82.98,82.98,82.98,0.0,0.0
2017-03-12,85.95,85.95,85.95,0.0,0.0,86.07,86.07,86.07,0.0,0.0,85.73,85.73,85.73,0.0,0.0,85.87,85.87,85.87,0.0,0.0
2017-03-19,86.25,86.25,86.25,0.0,0.0,86.55,86.55,86.55,0.0,0.0,86.23,86.23,86.23,0.0,0.0,86.44,86.44,86.44,0.0,0.0
2017-03-26,86.08,86.08,86.08,0.0,0.0,86.26,86.26,86.26,0.0,0.0,86.04,86.04,86.04,0.0,0.0,86.06,86.06,86.06,0.0,0.0
2017-04-02,86.62,86.62,86.62,0.0,0.0,86.95,86.95,86.95,0.0,0.0,86.55,86.55,86.55,0.0,0.0,86.74,86.74,86.74,0.0,0.0
2017-04-09,86.56,86.56,86.56,0.0,0.0,86.72,86.72,86.72,0.0,0.0,85.89,85.89,85.89,0.0,0.0,85.97,85.97,85.97,0.0,0.0
2017-04-16,86.18,86.18,86.18,0.0,0.0,86.3,86.3,86.3,0.0,0.0,86.02,86.02,86.02,0.0,0.0,86.15,86.15,86.15,0.0,0.0
2017-04-23,87.39,87.39,87.39,0.0,0.0,87.58,87.58,87.58,0.0,0.0,87.26,87.26,87.26,0.0,0.0,87.46,87.46,87.46,0.0,0.0
2017-04-30,87.13,87.13,87.13,0.0,0.0,87.58,87.58,87.58,0.0,0.0,86.77,86.77,86.77,0.0,0.0,87.58,87.58,87.58,0.0,0.0
2017-05-07,88.96,88.96,88.96,0.0,0.0,89.23,89.23,89.23,0.0,0.0,88.96,88.96,88.96,0.0,0.0,89.13,89.13,89.13,0.0,0.0
2017-05-14,89.29,89.29,89.29,0.0,0.0,89.89,89.89,89.89,0.0,0.0,89.29,89.29,89.29,0.0,0.0,89.8,89.8,89.8,0.0,0.0
2017-05-21,90.62,90.62,90.62,0.0,0.0,90.72,90.72,90.72,0.0,0.0,90.33,90.33,90.33,0.0,0.0,90.33,90.33,90.33,0.0,0.0
2017-05-28,91.0,91.0,91.0,0.0,0.0,91.07,91.07,91.07,0.0,0.0,90.8,90.8,90.8,0.0,0.0,90.99,90.99,90.99,0.0,0.0
2017-06-04,92.36,92.36,92.36,0.0,0.0,92.41,92.41,92.41,0.0,0.0,91.1,91.1,91.1,0.0,0.0,91.44,91.44,91.44,0.0,0.0
2017-06-11,90.22,90.22,90.22,0.0,0.0,90.4,90.4,90.4,0.0,0.0,89.98,89.98,89.98,0.0,0.0,90.35,90.35,90.35,0.0,0.0
2017-06-18,91.56,91.56,91.56,0.0,0.0,91.99,91.99,91.99,0.0,0.0,91.56,91.56,91.56,0.0,0.0,91.83,91.83,91.83,0.0,0.0
2017-06-25,91.62,91.62,91.62,0.0,0.0,91.78,91.78,91.78,0.0,0.0,91.23,91.23,91.23,0.0,0.0,91.47,91.47,91.47,0.0,0.0
2017-07-02,91.31,91.31,91.31,0.0,0.0,91.48,91.48,91.48,0.0,0.0,91.13,91.13,91.13,0.0,0.0,91.23,91.23,91.23,0.0,0.0
2017-07-09,94.48,94.48,94.48,0.0,0.0,95.22,95.22,95.22,0.0,0.0,94.48,94.48,94.48,0.0,0.0,95.13,95.13,95.13,0.0,0.0
2017-07-16,95.18,95.18,95.18,0.0,0.0,95.3,95.3,95.3,0.0,0.0,94.97,94.97,94.97,0.0,0.0,95.19,95.19,95.19,0.0,0.0
2017-07-23,96.12,96.12,96.12,0.0,0.0,96.66,96.66,96.66,0.0,0.0,96.12,96.12,96.12,0.0,0.0,96.61,96.61,96.61,0.0,0.0
2017-07-30,97.1,97.1,97.1,0.0,0.0,97.46,97.46,97.46,0.0,0.0,96.93,96.93,96.93,0.0,0.0,97.27,97.27,97.27,0.0,0.0
2017-08-06,94.88,94.88,94.88,0.0,0.0,95.37,95.37,95.37,0.0,0.0,94.55,94.55,94.55,0.0,0.0,95.16,95.16,95.16,0.0,0.0
2017-08-13,96.15,96.15,96.15,0.0,0.0,96.7,96.7,96.7,0.0,0.0,95.97,95.97,95.97,0.0,0.0,96.36,96.36,96.36,0.0,0.0
2017-08-20,98.99,98.99,98.99,0.0,0.0,99.28,99.28,99.28,0.0,0.0,98.77,98.77,98.77,0.0,0.0,98.81,98.81,98.81,0.0,0.0
2017-08-27,99.77,99.77,99.77,0.0,0.0,99.91,99.91,99.91,0.0,0.0,99.49,99.49,99.49,0.0,0.0,99.79,99.79,99.79,0.0,0.0
2017-09-03,99.82,99.82,99.82,0.0,0.0,99.82,99.82,99.82,0.0,0.0,99.34,99.34,99.34,0.0,0.0,99.39,99.39,99.39,0.0,0.0
2017-09-10,101.0,101.0,101.0,0.0,0.0,101.36,101.36,101.36,0.0,0.0,100.64,100.64,100.64,0.0,0.0,101.12,101.12,101.12,0.0,0.0
2017-09-17,100.76,100.76,100.76,0.0,0.0,100.91,100.91,100.91,0.0,0.0,100.26,100.26,100.26,0.0,0.0,100.68,100.68,100.68,0.0,0.0
2017-09-24,98.6,98.6,98.6,0.0,0.0,99.37,99.37,99.37,0.0,0.0,98.6,98.6,98.6,0.0,0.0,99.17,99.17,99.17,0.0,0.0
2017-10-01,101.08,101.08,101.08,0.0,0.0,101.37,101.37,101.37,0.0,0.0,100.82,100.82,100.82,0.0,0.0,101.37,101.37,101.37,0.0,0.0
2017-10-08,103.04,103.04,103.04,0.0,0.0,103.38,103.38,103.38,0.0,0.0,102.99,102.99,102.99,0.0,0.0,102.99,102.99,102.99,0.0,0.0
2017-10-15,102.78,102.78,102.78,0.0,0.0,102.84,102.84,102.84,0.0,0.0,102.6,102.6,102.6,0.0,0.0,102.6,102.6,102.6,0.0,0.0
2017-10-22,101.96,101.96,101.96,0.0,0.0,102.91,102.91,102.91,0.0,0.0,101.96,101.96,101.96,0.0,0.0,102.82,102.82,102.82,0.0,0.0
2017-10-29,103.93,103.93,103.93,0.0,0.0,103.94,103.94,103.94,0.0,0.0,103.5,103.5,103.5,0.0,0.0,103.74,103.74,103.74,0.0,0.0
2017-11-05,104.02,104.02,104.02,0.0,0.0,104.02,104.02,104.02,0.0,0.0,103.61,103.61,103.61,0.0,0.0,103.94,103.94,103.94,0.0,0.0
2017-11-12,104.17,104.17,104.17,0.0,0.0,104.62,104.62,104.62,0.0,0.0,104.17,104.17,104.17,0.0,0.0,104.43,104.43,104.43,0.0,0.0
2017-11-19,106.14,106.14,106.14,0.0,0.0,106.5,106.5,106.5,0.0,0.0,106.1,106.1,106.1,0.0,0.0,106.41,106.41,106.41,0.0,0.0
2017-11-26,102.6,102.6,102.6,0.0,0.0,102.71,102.71,102.71,0.0,0.0,102.0,102.0,102.0,0.0,0.0,102.38,102.38,102.38,0.0,0.0
2017-12-03,102.48,102.48,102.48,0.0,0.0,102.75,102.75,102.75,0.0,0.0,102.35,102.35,102.35,0.0,0.0,102.6,102.6,102.6,0.0,0.0
2017-12-10,101.63,101.63,101.63,0.0,0.0,101.88,101.88,101.88,0.0,0.0,101.21,101.21,101.21,0.0,0.0,101.88,101.88,101.88,0.0,0.0
2017-12-17,103.56,103.56,103.56,0.0,0.0,103.69,103.69,103.69,0.0,0.0,103.27,103.27,103.27,0.0,0.0,103.63,103.63,103.63,0.0,0.0
2017-12-24,104.83,104.83,104.83,0.0,0.0,104.9,104.9,104.9,0.0,0.0,104.54,104.54,104.54,0.0,0.0,104.58,104.58,104.58,0.0,0.0
2017-12-31,108.4,108.4,108.4,0.0,0.0,109.2,109.2,109.2,0.0,0.0,108.4,108.4,108.4,0.0,0.0,109.18,109.18,109.18,0.0,0.0
