Date,RGR_stock_Open_average,RGR_stock_Open_max,RGR_stock_Open_min,RGR_stock_Open_volatility,RGR_stock_Open_change,RGR_stock_High_average,RGR_stock_High_max,RGR_stock_High_min,RGR_stock_High_volatility,RGR_stock_High_change,RGR_stock_Low_average,RGR_stock_Low_max,RGR_stock_Low_min,RGR_stock_Low_volatility,RGR_stock_Low_change,RGR_stock_Close_average,RGR_stock_Close_max,RGR_stock_Close_min,RGR_stock_Close_volatility,RGR_stock_Close_change,RGR_stock_Volume_average,RGR_stock_Volume_max,RGR_stock_Volume_min,RGR_stock_Volume_volatility,RGR_stock_Volume_change
2016-01-03,62.37,65.23,59.5,5.730000000000004,1.3699999999999974,64.068,66.93,61.68,5.250000000000007,-1.1400000000000006,60.856,63.95,58.02,5.93,-1.1399999999999935,61.784,65.54,58.23,7.310000000000009,-3.1600000000000037,635787,1384779,416611,968168,12106
2016-01-10,54.988,58.3,50.79,7.509999999999998,-7.509999999999998,55.95,58.64,53.5,5.140000000000001,-5.100000000000001,52.414,55.52,49.62,5.900000000000006,-5.340000000000003,54.05,56.75,51.89,4.859999999999999,-2.740000000000002,426709,537747,301952,235795,-13385
2016-01-17,53.725,55.27,51.9,3.3700000000000045,1.5400000000000063,55.13,56.44,53.77,2.6699999999999946,2.6699999999999946,52.7875,54.78,50.77,4.009999999999998,2.6300000000000026,54.3675,56.12,52.78,3.3399999999999963,3.3399999999999963,308928,378979,222924,156055,-71176
2016-01-24,56.492000000000004,57.38,55.88,1.5,0.3300000000000054,57.72,58.87,56.88,1.9899999999999949,1.25,55.498,56.32,54.7,1.6199999999999974,0.6799999999999997,56.878,58.85,55.2,3.6499999999999986,2.3999999999999986,236223,340955,129926,211029,-59398
2016-01-31,59.952,61.38,58.68,2.700000000000003,2.700000000000003,61.022,63.0,59.44,3.5600000000000023,3.5600000000000023,59.03,61.01,57.24,3.769999999999996,3.769999999999996,60.618,61.96,59.14,2.8200000000000003,2.8200000000000003,275359,432411,171662,260749,260749
2016-02-07,62.56,63.56,61.34,2.219999999999999,1.5799999999999983,64.28,65.19,63.77,1.4199999999999946,0.10999999999999943,61.418,62.53,60.13,2.3999999999999986,1.2299999999999969,63.11,63.84,62.51,1.3300000000000054,0.060000000000002274,259521,339393,214158,125235,-37640
2016-02-14,65.37,66.0,64.27,1.730000000000004,0.6099999999999994,66.59,66.86,66.0,0.8599999999999994,0.730000000000004,64.4975,65.38,64.05,1.3299999999999983,0.8799999999999955,65.515,66.49,64.26,2.2299999999999898,0.06999999999999318,345604,514186,184359,329827,-119338
2016-02-21,66.068,69.25,64.54,4.709999999999994,3.4099999999999966,67.634,70.04,65.44,4.6000000000000085,3.6000000000000085,65.328,69.06,64.04,5.019999999999996,5.019999999999996,66.71,69.91,64.22,5.689999999999998,4.939999999999998,438574,764878,291869,473009,40791
2016-02-28,71.372,72.58,70.03,2.549999999999997,2.549999999999997,72.544,74.76,71.08,3.680000000000007,3.680000000000007,70.67,72.33,70.0,2.3299999999999983,2.3299999999999983,71.804,73.39,70.31,3.0799999999999983,3.0799999999999983,401141,498343,328295,170048,125694
2016-03-06,74.116,76.0,73.06,2.9399999999999977,0.269999999999996,75.076,76.3,73.88,2.4200000000000017,0.30000000000001137,72.842,73.42,72.24,1.1800000000000068,0.5400000000000063,74.06,75.66,73.31,2.3499999999999943,0.4200000000000017,323238,358621,282086,76535,53895
2016-03-13,74.476,76.4,73.0,3.4000000000000057,2.700000000000003,75.898,78.09,74.45,3.6400000000000006,2.780000000000001,73.92,75.9,72.5,3.4000000000000057,2.3300000000000125,74.96,76.11,73.04,3.069999999999993,1.3900000000000006,277536,365319,209489,155830,70037
2016-03-20,75.7675,76.01,75.55,0.46000000000000796,-0.2600000000000051,76.655,77.16,75.91,1.25,-0.6400000000000006,73.685,75.56,69.17,6.390000000000001,-5.980000000000004,74.565,76.31,69.75,6.560000000000002,-6.170000000000002,389148,844280,169551,674729,621127
2016-03-27,69.776,71.17,68.1,3.0700000000000074,-2.1400000000000006,71.366,71.85,69.83,2.019999999999996,0.10999999999999943,68.588,69.24,68.0,1.2399999999999949,-0.4899999999999949,70.054,71.62,68.38,3.240000000000009,2.1200000000000045,356683,502186,274685,227501,-156909
2016-04-03,66.854,69.27,65.22,4.049999999999997,-2.3100000000000023,68.034,69.27,67.23,2.039999999999992,-2.039999999999992,65.372,66.09,64.3,1.7900000000000063,1.5100000000000051,66.224,67.46,65.24,2.219999999999999,0.8700000000000045,480533,1152046,151704,1000342,-1000342
2016-04-10,66.09,67.25,65.23,2.019999999999996,1.1500000000000057,66.97,67.61,66.27,1.3400000000000034,0.9599999999999937,64.99,65.93,64.37,1.5600000000000023,-0.8699999999999903,65.838,67.51,64.83,2.680000000000007,-0.4399999999999977,304556,397573,185369,212204,169740
2016-04-17,65.68,66.37,64.75,1.6200000000000045,0.37000000000000455,66.788,68.0,66.36,1.6400000000000006,1.6299999999999955,65.02,65.87,63.75,2.1200000000000045,1.3700000000000045,66.182,67.36,65.3,2.0600000000000023,1.4299999999999926,170129,245651,92146,153505,-29486
2016-04-24,66.22399999999999,67.19,64.1,3.0900000000000034,-3.0900000000000034,66.618,67.58,64.66,2.9200000000000017,-2.9200000000000017,64.992,66.06,63.21,2.8500000000000014,-2.520000000000003,65.628,66.86,64.03,2.8299999999999983,-2.1700000000000017,204970,288719,113979,174740,80974
2016-05-01,67.138,69.73,64.25,5.480000000000004,2.9000000000000057,68.202,69.73,67.49,2.240000000000009,-0.39000000000000057,65.382,67.37,64.08,3.2900000000000063,0.6500000000000057,67.052,68.57,65.72,2.8499999999999943,-1.8200000000000074,441731,600425,247920,352505,-255578
2016-05-08,66.096,67.2,65.55,1.6500000000000057,0.4000000000000057,66.656,67.29,66.23,1.0600000000000023,-0.960000000000008,65.306,66.03,64.8,1.230000000000004,-0.37000000000000455,66.078,66.94,65.04,1.8999999999999915,-1.8999999999999915,167666,215981,116038,99943,-99943
2016-05-15,65.078,66.35,64.31,2.039999999999992,-0.07000000000000739,65.926,66.72,65.04,1.6799999999999926,-0.7800000000000011,64.238,64.85,63.77,1.0799999999999912,-0.3299999999999983,65.232,66.47,64.46,2.010000000000005,-0.7000000000000028,159062,190904,135261,55643,-18031
2016-05-22,66.726,67.67,65.56,2.1099999999999994,1.7999999999999972,67.34,67.82,66.39,1.4299999999999926,1.2099999999999937,66.006,66.83,65.28,1.5499999999999972,0.5799999999999983,66.756,67.74,65.5,2.239999999999995,0.75,135187,154944,110237,44707,26883
2016-05-29,66.8075,67.54,66.1,1.440000000000012,1.440000000000012,67.52,67.77,67.16,0.6099999999999994,0.45000000000000284,65.265,66.01,64.02,1.990000000000009,-1.4399999999999977,66.37,67.54,64.28,3.260000000000005,-1.9500000000000028,258383,426580,197421,229159,216239
2016-06-05,60.134,62.36,59.21,3.1499999999999986,-2.8900000000000006,60.936,63.82,59.47,4.350000000000001,-4.350000000000001,58.788,59.44,57.25,2.1899999999999977,-2.1899999999999977,59.138,59.98,57.41,2.5700000000000003,-2.5700000000000003,418914,836009,241036,594973,-503555
2016-06-12,61.26,63.05,58.85,4.199999999999996,0.39000000000000057,61.918,63.57,59.75,3.8200000000000003,-0.5799999999999983,59.516,61.29,58.39,2.8999999999999986,-1.009999999999998,60.15,62.29,58.71,3.5799999999999983,-1.6499999999999986,586055,1390184,222192,1167992,-813025
2016-06-19,61.362,62.52,60.2,2.3200000000000003,-0.03999999999999915,62.696,63.42,61.99,1.4299999999999997,0.509999999999998,60.714,62.09,59.73,2.3600000000000065,-0.10000000000000142,61.6,62.83,60.15,2.6799999999999997,1.5700000000000003,259693,297542,236659,60883,-15099
2016-06-26,62.236000000000004,64.05,60.74,3.309999999999995,2.3399999999999963,62.976,65.17,61.13,4.039999999999999,3.460000000000001,61.294000000000004,63.7,59.21,4.490000000000002,4.490000000000002,62.484,65.02,59.8,5.219999999999999,5.219999999999999,231798,279343,208000,71343,-61564
2016-07-03,64.8075,66.71,63.05,3.6599999999999966,1.6299999999999955,65.7025,68.37,64.41,3.960000000000008,3.260000000000005,63.8,66.25,62.29,3.960000000000001,3.960000000000001,65.0175,67.65,63.49,4.160000000000004,4.160000000000004,408856,927961,126063,801898,648112
2016-07-10,68.45,70.3,67.53,2.769999999999996,-0.30999999999998806,69.03399999999999,70.3,67.97,2.3299999999999983,-1.6500000000000057,66.79599999999999,67.82,65.99,1.8299999999999983,-1.8299999999999983,68.018,69.71,67.35,2.3599999999999994,-1.6899999999999977,318671,494566,153000,341566,-167144
2016-07-17,67.654,68.95,66.36,2.5900000000000034,-2.5900000000000034,68.256,69.17,67.56,1.6099999999999994,-1.6099999999999994,66.906,67.84,66.0,1.8400000000000034,-1.8400000000000034,67.462,68.11,66.83,1.2800000000000011,-1.0900000000000034,193179,264313,118469,145844,-108870
2016-07-24,68.58200000000001,69.7,67.25,2.450000000000003,1.0999999999999943,69.43,69.95,68.69,1.2600000000000051,-0.12000000000000455,67.826,68.54,66.77,1.7700000000000102,0.3299999999999983,68.802,69.72,68.0,1.7199999999999989,-0.6599999999999966,229051,313453,146338,167115,-37743
2016-07-31,67.948,69.99,65.89,4.099999999999994,-1.490000000000009,68.92999999999999,70.02,67.97,2.049999999999997,-2.049999999999997,66.758,68.44,64.65,3.789999999999992,-1.5300000000000011,67.7,69.4,66.18,3.219999999999999,-2.200000000000003,388225,573216,192607,380609,-184971
2016-08-07,66.636,67.55,65.78,1.769999999999996,-1.769999999999996,67.416,68.15,66.63,1.5200000000000102,-1.5200000000000102,65.94800000000001,66.19,65.72,0.46999999999999886,-0.18000000000000682,66.34,66.68,65.89,0.7900000000000063,0.3400000000000034,196529,303409,132329,171080,-92683
2016-08-14,65.168,66.45,64.18,2.269999999999996,-1.7000000000000028,65.544,66.95,64.87,2.0799999999999983,-2.0799999999999983,64.61,66.05,64.05,2.0,-1.9299999999999926,64.858,66.13,64.2,1.9299999999999926,-1.9299999999999926,136643,165012,117448,47564,11785
2016-08-21,64.196,64.68,63.55,1.1300000000000097,0.10999999999999943,64.624,65.2,64.3,0.9000000000000057,-0.4099999999999966,63.564,64.43,62.54,1.8900000000000077,-1.25,63.913999999999994,64.55,62.72,1.8299999999999983,-1.769999999999996,180547,228670,141027,87643,31863
2016-08-28,62.158,62.51,61.53,0.9799999999999969,-0.18999999999999773,62.686,62.91,62.31,0.5999999999999943,-0.12999999999999545,61.22,62.51,59.52,2.989999999999995,-2.989999999999995,61.84,62.7,60.65,2.0500000000000043,-2.0500000000000043,237556,375418,147576,227842,128276
2016-09-04,60.11,60.54,59.62,0.9200000000000017,-0.9200000000000017,60.542500000000004,60.91,59.88,1.029999999999994,-1.029999999999994,59.265,59.8,57.85,1.9499999999999957,-1.8399999999999963,59.6225,60.64,57.88,2.759999999999998,-2.279999999999994,305498,389704,194584,195120,-86371
2016-09-11,56.152,57.51,54.94,2.5700000000000003,-1.6699999999999946,56.542,57.51,55.84,1.6699999999999946,-1.6699999999999946,55.198,56.16,54.65,1.509999999999998,-1.279999999999994,55.736,56.43,55.09,1.3399999999999963,-1.3399999999999963,322935,560206,228966,331240,-311608
2016-09-18,55.636,56.34,54.64,1.7000000000000028,1.0,56.368,56.95,55.86,1.0900000000000034,0.5,55.19,56.07,54.41,1.6600000000000037,0.8200000000000003,55.75,56.58,54.43,2.1499999999999986,1.019999999999996,198997,230418,169465,60953,47470
2016-09-25,56.912,57.25,56.57,0.6799999999999997,0.5599999999999952,57.386,58.1,56.81,1.2899999999999991,1.25,56.37,57.0,55.63,1.3699999999999974,1.3699999999999974,57.08,57.76,56.58,1.1799999999999997,1.1799999999999997,190519,283173,142411,140762,-117446
2016-10-02,57.002,57.79,56.02,1.769999999999996,-1.769999999999996,57.184,57.99,56.06,1.9299999999999997,-1.8399999999999963,56.224000000000004,57.24,55.34,1.8999999999999986,-1.8800000000000026,56.644,57.47,55.89,1.5799999999999983,-1.5799999999999983,163026,180801,132805,47996,-41340
2016-10-09,56.44,57.2,55.7,1.5,1.5,57.138000000000005,57.45,56.95,0.5,0.45000000000000284,55.944,56.8,55.5,1.2999999999999972,1.2999999999999972,56.6,56.9,55.9,1.0,0.10000000000000142,103488,127886,78417,49469,16555
2016-10-16,58.68,59.6,57.2,2.3999999999999986,2.1999999999999957,59.45,59.95,58.7,1.25,1.25,58.058,58.5,57.1,1.3999999999999986,1.3999999999999986,59.160000000000004,59.85,58.25,1.6000000000000014,1.6000000000000014,160625,203334,114904,88430,-88430
2016-10-23,59.8,60.7,58.8,1.9000000000000057,-1.2000000000000028,60.312,60.8,59.56,1.2399999999999949,-0.7999999999999972,59.196,60.0,58.25,1.75,-1.2000000000000028,59.67,60.6,58.9,1.7000000000000028,-1.2000000000000028,148085,169437,130690,38747,13873
2016-10-30,61.43,62.55,59.35,3.1999999999999957,3.1999999999999957,62.73,64.25,61.65,2.6000000000000014,2.6000000000000014,60.504,62.3,58.75,3.549999999999997,3.549999999999997,62.06,63.9,60.7,3.1999999999999957,2.3999999999999986,267545,310771,212505,98266,24171
2016-11-06,58.519999999999996,64.85,49.5,15.349999999999994,-15.349999999999994,59.37,65.95,50.7,15.25,-15.25,55.46,64.15,47.15,17.000000000000007,-16.35,55.86,64.4,47.5,16.900000000000006,-16.35,1119913,1987078,302386,1684692,887154
2016-11-13,52.0,53.45,48.1,5.350000000000001,5.350000000000001,53.068,54.4,50.85,3.549999999999997,3.1499999999999986,51.2,52.7,47.2,5.5,5.449999999999996,52.4,53.2,50.75,2.450000000000003,2.450000000000003,622740,1325501,259116,1066385,-1066385
2016-11-20,53.0,53.35,52.55,0.8000000000000043,-0.8000000000000043,53.465,53.7,53.35,0.3500000000000014,-0.3500000000000014,52.3525,52.51,52.1,0.4099999999999966,-0.21000000000000085,52.825,53.3,52.5,0.7999999999999972,-0.5,241029,293244,164366,128878,-128878
2016-11-27,52.47,53.35,51.35,2.0,0.0,53.54,54.8,52.4,2.3999999999999986,-0.9500000000000028,51.29,52.75,50.0,2.75,-1.3999999999999986,52.28,53.4,50.25,3.1499999999999986,-2.799999999999997,504842,932414,304419,627995,576756
2016-12-04,50.75,51.55,50.35,1.1999999999999957,0.8999999999999986,51.43,52.4,50.75,1.6499999999999986,1.4499999999999957,50.38,51.45,49.95,1.5,1.5,51.11,51.9,50.55,1.3500000000000014,1.1000000000000014,312332,414255,220158,194097,-190867
2016-12-11,51.769999999999996,52.05,51.5,0.5499999999999972,0.20000000000000284,52.694,53.55,52.3,1.25,1.0999999999999943,51.408,51.8,51.26,0.5399999999999991,0.5399999999999991,52.08,53.45,51.55,1.9000000000000057,1.6500000000000057,520844,1496758,215932,1280826,1232847
2016-12-18,53.41,53.75,53.0,0.75,0.10000000000000142,53.83,54.15,53.55,0.6000000000000014,0.6000000000000014,52.96,53.25,52.65,0.6000000000000014,0.6000000000000014,53.449999999999996,54.05,52.85,1.1999999999999957,1.1999999999999957,232842,371160,153864,217296,-217296
2016-12-25,53.35,54.1,52.75,1.3500000000000014,-1.3500000000000014,53.6875,54.1,53.3,0.8000000000000043,-0.5,52.555,52.95,52.3,0.6500000000000057,-0.5,53.0375,53.85,52.7,1.1499999999999986,-1.1499999999999986,222264,290600,162060,128540,-69384
2017-01-01,53.4,54.1,52.9,1.2000000000000028,1.2000000000000028,54.05,54.45,53.55,0.9000000000000057,0.9000000000000057,52.8125,53.65,52.25,1.3999999999999986,1.0499999999999972,53.65,54.15,52.9,1.25,0.6999999999999957,284761,382007,225533,156474,75163
2017-01-08,52.75,54.3,51.75,2.549999999999997,-2.299999999999997,53.050000000000004,54.45,52.1,2.3500000000000014,-2.200000000000003,51.870000000000005,52.95,51.0,1.9500000000000028,-1.9500000000000028,52.24,53.05,51.35,1.6999999999999957,-1.6999999999999957,273186,333636,224173,109463,109463
2017-01-15,51.662499999999994,52.3,51.3,1.0,0.10000000000000142,52.225,52.55,51.7,0.8499999999999943,-0.8499999999999943,50.8975,51.05,50.6,0.44999999999999574,-0.44999999999999574,51.4875,52.2,50.65,1.5500000000000043,-1.5500000000000043,344158,425135,221841,203294,-203294
2017-01-22,51.28,52.2,50.45,1.75,1.5500000000000043,51.738,52.25,50.74,1.509999999999998,1.509999999999998,50.75,51.34,50.1,1.240000000000002,1.0599999999999952,51.49,52.1,50.4,1.7000000000000028,1.4500000000000028,203414,322288,138038,184250,-55865
2017-01-29,51.48,52.55,50.4,2.1499999999999986,-0.7000000000000028,52.158,53.05,51.35,1.6999999999999957,-0.3400000000000034,50.41,51.15,49.9,1.25,-0.30000000000000426,51.05,52.75,50.05,2.700000000000003,-0.30000000000000426,341844,556251,193351,362900,32295
